"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"536","Mike Reilly","MIN","D","17","210.48333333333","1","0","0","0","1","11.11","19","5.26","47","30","9","2","2","2","2","1","1","0","0","2","6","0","2","21","8","0","0","-"
"14","Mike Ribeiro","NSH","C","46","734.61666666667","4","21","10","11","25","65.79","38","10.53","74","50","42","14","1","2","14","7","7","0","0","4","27","10","33","38","6","183","261","41.22"
"888","Mike Vecchione","PHI","C","2","17","0","0","0","0","0","-","1","0.00","2","1","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","8","4","66.67"
"631","Mikhail Grigorenko","COL","C","75","1056.6833333333","10","13","8","5","23","65.71","85","11.76","147","111","80","30","1","8","18","9","9","0","0","2","26","35","27","60","26","111","81","57.81"
"877","Mikhail Sergachev","MTL","D","4","48.5","0","0","0","0","0","0.00","2","0.00","4","3","1","0","0","0","0","0","0","0","0","0","3","1","10","4","3","0","0","-"
"292","Mikkel Boedker","S.J","L","81","1162.3","10","16","10","6","26","54.17","122","8.20","224","175","153","73","7","13","10","5","5","0","0","15","37","31","71","73","35","5","13","27.78"
"42","Mikko Koivu","MIN","C","80","1529.2166666667","18","40","14","26","58","58.59","140","12.86","260","195","153","71","4","22","34","17","17","0","0","6","28","39","32","37","65","938","761","55.21"
"825","Mikko Rantanen","COL","R","75","1354.3666666667","20","18","10","8","38","55.07","133","15.04","243","191","132","64","9","11","22","11","11","0","0","20","32","49","29","73","33","29","21","58.00"
"208","Milan Lucic","EDM","L","82","1407.25","23","27","19","8","50","58.14","175","13.14","310","249","193","114","4","20","50","16","10","6","0","13","49","26","202","87","20","4","3","57.14"
"81","Milan Michalek","TOR","L","5","71.35","1","1","0","1","2","100.00","6","16.67","10","8","7","2","0","0","2","1","1","0","0","0","1","3","7","8","9","0","1","0.00"
"700","Miles Wood","N.J","L","60","771.15","8","9","5","4","17","65.38","105","7.62","167","147","112","60","4","6","86","26","18","6","2","27","14","16","68","114","26","1","1","50.00"
"746","Mirco Mueller","S.J","D","4","38.366666666667","1","1","0","1","2","66.67","3","33.33","7","3","0","0","1","0","0","0","0","0","0","3","2","2","2","2","3","0","0","-"
"401","Mitch Callahan","DET","R","4","27.25","0","0","0","0","0","-","2","0.00","6","3","2","1","0","0","0","0","0","0","0","0","0","1","3","3","2","0","0","-"
"842","Mitchell Marner","TOR","C","77","1294.3833333333","19","42","24","18","61","71.76","176","10.80","325","256","205","67","17","21","38","18","18","0","0","20","62","67","41","101","39","14","23","37.84"
"607","Morgan Rielly","TOR","D","76","1684.8166666667","6","21","14","7","27","38.03","171","3.51","352","249","98","20","6","10","21","9","8","1","0","12","76","34","46","113","120","0","0","-"
"609","Nail Yakupov","STL","R","40","425.88333333333","3","6","3","3","9","52.94","35","8.57","68","53","37","15","3","3","14","7","7","0","0","9","3","11","32","31","8","0","0","-"
"415","Nate Prosser","MIN","D","39","496.48333333333","2","5","2","3","7","35.00","20","10.00","52","39","7","0","0","4","12","6","6","0","0","1","10","3","30","73","64","0","0","-"
"681","Nate Schmidt","WSH","D","60","928.71666666667","3","14","6","8","17","34.69","60","5.00","139","92","50","10","1","4","16","8","8","0","0","4","44","36","51","70","37","0","0","-"
"110","Nate Thompson","ANA","C","30","311.56666666667","1","1","0","1","2","33.33","19","5.26","34","24","17","8","1","3","14","4","2","2","0","5","5","6","69","23","9","130","115","53.06"
"575","Nathan Beaulieu","MTL","D","74","1441.5","4","24","14","10","28","35.90","118","3.39","235","159","57","9","2","8","44","15","12","2","1","14","71","16","65","176","102","0","0","-"
"730","Nathan MacKinnon","COL","C","82","1635.4","16","37","25","12","53","63.10","251","6.37","435","332","242","91","22","33","16","8","8","0","0","22","45","47","56","61","30","769","752","50.56"
"358","Nazem Kadri","TOR","C","82","1359.5","32","29","15","14","61","70.93","236","13.56","430","336","258","112","15","22","95","39","35","3","1","34","59","58","124","188","31","544","590","47.97"
"805","Nelson Nogier","WPG","D","10","117.13333333333","0","0","0","0","0","0.00","8","0.00","16","10","1","0","0","1","5","1","0","1","0","2","6","0","12","8","5","0","0","-"
"408","Nic Dowd","L.A","C","70","871.9","6","16","10","6","22","73.33","78","7.69","144","113","91","38","7","9","25","11","10","1","0","7","22","19","145","116","35","338","369","47.81"
"720","Nic Petan","WPG","C, L","54","588.6","1","12","8","4","13","54.17","57","1.75","108","84","64","33","2","3","12","6","6","0","0","4","18","16","12","33","10","145","170","46.03"
"729","Nicholas Baptiste","BUF","R","14","129.35","3","1","0","1","4","66.67","17","17.65","21","21","14","6","2","1","6","3","3","0","0","0","1","1","12","8","1","1","2","33.33"
"439","Nick Bjugstad","FLA","C","54","710.25","7","7","3","4","14","58.33","91","7.69","154","122","85","43","4","10","22","11","11","0","0","13","17","21","72","49","9","186","205","47.57"
"245","Nick Bonino","PIT","C","80","1332.1833333333","18","19","12","7","37","69.81","142","12.68","226","180","149","71","6","14","16","8","8","0","0","7","24","41","60","86","99","582","631","47.98"
"523","Nick Cousins","PHI","C","60","720.06666666667","6","10","5","5","16","76.19","99","6.06","164","126","85","44","8","10","31","14","13","1","0","28","14","15","61","91","24","89","128","41.01"
"199","Nick Foligno","CBJ","L","79","1455.6","26","25","14","11","51","61.45","185","14.05","280","241","184","120","9","20","53","22","19","3","0","37","35","44","157","79","50","41","48","46.07"
"280","Nick Holden","NYR","D","80","1649.0166666667","11","23","9","14","34","40.96","84","13.10","225","145","72","18","1","8","35","16","15","1","0","11","61","23","164","141","88","0","1","0.00"
"406","Nick Jensen","DET","D","49","870.03333333333","4","9","5","4","13","40.63","59","6.78","121","82","23","6","0","8","12","6","6","0","0","7","37","10","55","97","56","0","0","-"
"864","Nick Lappin","N.J","R","43","504","4","3","1","2","7","50.00","57","7.02","87","73","52","24","3","5","17","7","6","1","0","5","6","13","36","48","11","2","5","28.57"
"365","Nick Leddy","NYI","D","81","1840.1666666667","11","35","17","18","46","47.42","137","8.03","288","207","85","15","1","13","12","6","6","0","0","7","48","26","77","68","109","0","0","-"
"701","Nick Paul","OTT","L","1","16.483333333333","0","0","0","0","0","-","4","0.00","6","6","4","2","0","0","0","0","0","0","0","0","0","1","3","3","0","5","8","38.46"
"777","Nick Ritchie","ANA","L","77","999.86666666667","14","14","8","6","28","71.79","149","9.40","261","208","158","82","3","19","62","24","21","2","1","16","23","16","247","90","24","4","4","50.00"
"786","Nick Schmaltz","CHI","C","61","808.93333333333","6","22","16","6","28","71.79","66","9.09","127","86","78","29","3","8","6","3","3","0","0","6","22","46","20","62","27","84","188","30.88"
"34","Nick Schultz","PHI","D","28","427.11666666667","0","4","3","1","4","26.67","25","0.00","63","41","15","3","1","1","10","5","5","0","0","0","13","2","45","50","61","0","0","-"
"528","Nick Shore","L.A","C","70","895.2","6","11","6","5","17","65.38","79","7.59","163","120","92","51","3","10","20","10","10","0","0","7","19","11","58","72","22","362","359","50.21"
"721","Nick Sorensen","ANA","R","5","54.45","0","1","0","1","1","100.00","7","0.00","9","8","5","1","0","1","2","1","1","0","0","0","0","0","2","6","3","1","0","100.00"
"222","Nicklas Backstrom","WSH","C","82","1497.3166666667","23","63","32","31","86","83.50","162","14.20","269","219","147","60","3","10","38","19","19","0","0","11","54","61","45","71","33","685","648","51.39"
"132","Nicklas Grossmann","CGY","D","3","39.033333333333","0","0","0","0","0","0.00","3","0.00","7","3","1","0","0","0","2","1","1","0","0","0","1","0","7","5","1","0","0","-"
"584","Nicklas Jensen","NYR","R","7","64.566666666667","0","0","0","0","0","0.00","8","0.00","18","11","4","1","2","0","0","0","0","0","0","0","1","2","7","5","2","0","0","-"
"389","Nicolas Deslauriers","BUF","L","42","311.46666666667","0","2","2","0","2","50.00","26","0.00","46","37","25","12","4","1","38","9","4","4","1","7","3","2","109","26","5","0","3","0.00"
"613","Nicolas Kerdiles","ANA","L","1","11.133333333333","0","0","0","0","0","0.00","0","-","1","1","1","1","1","0","0","0","0","0","0","0","2","0","0","0","2","1","0","100.00"
"558","Nikita Kucherov","T.B","R","74","1438.6666666667","40","45","28","17","85","80.19","246","16.26","464","348","252","76","9","25","38","16","14","2","0","22","64","54","30","77","20","0","0","-"
"502","Nikita Nesterov","MTL, T.B","D","48","781.68333333333","4","13","9","4","17","53.13","63","6.35","145","90","34","7","0","7","24","12","12","0","0","8","24","6","84","59","21","0","0","-"
"791","Nikita Scherbak","MTL","R","3","34.133333333333","1","0","0","0","1","50.00","3","33.33","8","4","4","1","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","-"
"814","Nikita Soshnikov","TOR","R","56","607.5","5","4","3","1","9","50.00","70","7.14","133","106","68","26","6","6","16","8","8","0","0","7","15","20","101","94","28","2","15","11.76"
"801","Nikita Tryamkin","VAN","D","66","1104.85","2","7","3","4","9","29.03","65","3.08","162","106","35","7","1","8","64","29","27","2","0","7","33","12","145","78","87","0","0","-"
"744","Nikita Zadorov","COL","D","56","1066","0","10","7","3","10","38.46","61","0.00","157","103","37","2","2","8","73","32","29","3","0","15","25","12","153","43","69","0","0","-"
"880","Nikita Zaitsev","TOR","D","82","1805.5333333333","4","32","13","19","36","39.56","106","3.77","303","181","73","8","9","8","38","19","19","0","0","12","58","33","176","179","136","0","0","-"
"183","Niklas Hjalmarsson","CHI","D","73","1569.1333333333","5","13","7","6","18","28.13","61","8.20","135","78","35","9","1","4","20","10","10","0","0","9","70","23","23","148","181","0","0","-"
"33","Niklas Kronwall","DET","D","57","1108.8333333333","2","11","5","6","13","27.66","67","2.99","137","90","44","8","1","5","32","16","16","0","0","3","23","6","77","61","81","0","0","-"
"776","Nikolaj Ehlers","WPG","L","82","1433.8666666667","25","39","20","19","64","73.56","204","12.25","378","297","183","75","11","13","38","19","19","0","0","42","51","36","43","92","28","0","4","0.00"
"792","Nikolay Goldobin","S.J, VAN","R","14","159.18333333333","3","0","0","0","3","60.00","14","21.43","28","23","21","9","1","0","0","0","0","0","0","1","8","3","1","8","4","0","0","-"
"228","Nikolay Kulemin","NYI","L","72","994.85","12","11","7","4","23","51.11","74","16.22","146","115","96","47","5","11","18","9","9","0","0","8","17","30","78","41","45","14","13","51.85"
"463","Nino Niederreiter","MIN","R","82","1235.8833333333","25","32","25","7","57","67.86","186","13.44","295","233","185","98","8","24","53","21","19","1","1","24","27","32","120","106","20","0","1","0.00"
"816","Noah Hanifin","CAR","D","81","1451.5333333333","4","25","16","9","29","45.31","108","3.70","270","163","58","7","3","19","26","13","13","0","0","4","53","42","57","101","73","0","0","-"
"856","Noel Acciari","BOS","C","29","300.78333333333","2","3","1","2","5","55.56","24","8.33","43","32","32","15","4","4","6","3","3","0","0","5","4","10","80","59","5","11","18","37.93"
"698","Oliver Bjorkstrand","CBJ","R","26","366.33333333333","6","7","4","3","13","56.52","55","10.91","90","66","60","30","4","12","6","2","2","0","0","7","8","8","14","31","9","1","0","100.00"
"357","Oliver Ekman-Larsson","ARI","D","79","1944.6166666667","12","27","9","18","39","44.83","145","8.28","330","224","81","16","4","15","48","24","24","0","0","21","48","18","112","118","85","0","0","-"
"619","Olli Maatta","PIT","D","55","993.51666666667","1","6","4","2","7","15.22","66","1.52","129","88","24","4","1","3","12","6","6","0","0","6","30","11","72","129","102","0","0","-"
"811","Ondrej Kase","ANA","R","53","624.55","5","10","7","3","15","71.43","77","6.49","145","107","77","40","9","8","18","9","9","0","0","10","33","23","42","60","14","1","6","14.29"
"500","Ondrej Palat","T.B","L","75","1433.8","17","35","17","18","52","57.14","162","10.49","277","216","185","77","11","20","39","18","17","1","0","32","46","60","141","127","66","9","25","26.47"
"577","Oscar Klefbom","EDM","D","82","1834.3833333333","12","26","15","11","38","34.55","201","5.97","398","285","84","14","5","18","6","3","3","0","0","5","67","29","43","151","146","0","0","-"
"420","Oscar Lindberg","NYR","C","65","703.91666666667","8","12","6","6","20","71.43","86","9.30","150","115","71","33","5","6","32","16","16","0","0","8","12","10","94","55","36","299","276","52.00"
"635","Oskar Sundqvist","PIT","C","10","91.733333333333","0","0","0","0","0","0.00","9","0.00","10","9","6","4","1","0","2","1","1","0","0","1","2","1","13","15","2","16","28","36.36"
"256","P.K. Subban","NSH","D","66","1610.6666666667","10","30","13","17","40","51.95","142","7.04","294","196","59","5","1","20","44","18","16","2","0","22","58","30","78","71","104","0","0","-"
"57","PA Parenteau","N.J, NSH","R","67","984.73333333333","13","15","8","7","28","70.00","123","10.57","173","148","87","48","7","16","35","16","15","1","0","11","31","21","60","69","9","6","14","30.00"
"189","Patric Hornqvist","PIT","R","70","1116.5833333333","21","23","15","8","44","49.44","223","9.42","326","273","224","135","12","28","28","14","14","0","0","17","11","30","227","143","62","3","8","27.27"
"99","Patrice Bergeron","BOS","C","79","1534.5","21","32","21","11","53","51.96","302","6.95","480","393","316","121","13","27","24","12","12","0","0","7","23","65","54","88","47","1089","723","60.10"
"761","Patrick Brown","CAR","C","14","136","0","0","0","0","0","0.00","12","0.00","22","18","12","5","0","0","0","0","0","0","0","0","3","2","30","18","5","9","6","60.00"
"495","Patrick Cannone","MIN","C","3","23.65","0","0","0","0","0","0.00","2","0.00","3","2","3","1","0","0","0","0","0","0","0","0","2","1","2","4","1","11","10","52.38"
"96","Patrick Eaves","ANA, DAL","R","79","1296.2666666667","32","19","8","11","51","59.30","209","15.31","360","296","226","112","9","26","24","12","12","0","0","21","19","30","89","69","43","2","2","50.00"
"269","Patrick Kane","CHI","R","82","1754.3833333333","34","55","36","19","89","75.42","292","11.64","491","382","245","83","12","19","32","16","16","0","0","21","42","49","28","130","15","7","44","13.73"
"9","Patrick Marleau","S.J","C, L","82","1406.9333333333","27","19","7","12","46","56.10","190","14.21","326","274","224","123","10","18","28","14","14","0","0","11","51","46","82","96","32","115","100","53.49"
"250","Patrick Maroon","EDM","L","81","1355.75","27","15","9","6","42","54.55","178","15.17","300","243","207","125","8","17","95","34","25","9","0","28","49","33","189","109","23","6","9","40.00"
"51","Patrick Sharp","DAL","L","48","765.28333333333","8","10","4","6","18","69.23","146","5.48","261","194","108","38","4","11","31","14","13","1","0","11","21","16","24","48","24","29","32","47.54"
"307","Patrick Wiercioch","COL","D","57","949.98333333333","4","8","3","5","12","57.14","63","6.35","137","86","27","5","2","4","23","10","9","1","0","6","15","6","52","52","57","0","0","-"
"215","Patrik Berglund","STL","C","82","1311.1333333333","23","11","7","4","34","64.15","153","15.03","275","225","182","86","12","17","32","16","16","0","0","13","23","43","155","86","42","584","585","49.96"
"872","Patrik Laine","WPG","R","73","1307.6166666667","36","28","13","15","64","69.57","204","17.65","360","284","156","42","13","15","26","13","13","0","0","13","55","43","80","61","33","0","3","0.00"
"432","Patrik Nemeth","DAL","D","40","631.15","0","3","2","1","3","15.79","46","0.00","91","61","26","8","1","7","14","7","7","0","0","4","18","10","45","51","47","0","0","-"
"252","Paul Byron","MTL","L","81","1220.4666666667","22","21","15","6","43","71.67","96","22.92","158","124","113","78","10","17","29","13","12","1","0","22","22","40","119","91","34","10","5","66.67"
"244","Paul Carey","WSH","C","6","62.883333333333","0","0","0","0","0","-","8","0.00","16","10","5","2","0","0","0","0","0","0","0","0","4","5","5","2","1","0","0","-"
"662","Paul LaDue","L.A","D","22","338.91666666667","0","8","2","6","8","50.00","27","0.00","55","34","15","1","1","5","4","2","2","0","0","2","12","3","17","46","13","0","0","-"
"36","Paul Martin","S.J","D","81","1557.35","4","22","5","17","26","41.94","57","7.02","126","76","26","2","4","8","20","10","10","0","0","2","57","36","41","88","124","0","0","-"
"260","Paul Postma","WPG","D","65","705.53333333333","1","13","7","6","14","51.85","50","2.00","119","68","28","4","3","3","15","6","5","1","0","0","29","10","36","70","42","0","0","-"
"154","Paul Stastny","STL","C","66","1263.2166666667","18","22","16","6","40","57.97","112","16.07","172","145","129","69","2","9","36","18","18","0","0","7","9","24","51","37","35","786","624","55.74"
"494","Paul Thompson","FLA","R","21","165.9","0","3","1","2","3","75.00","19","0.00","30","25","17","5","3","1","22","8","6","2","0","4","2","4","48","17","16","0","1","0.00"
"693","Pavel Buchnevich","NYR","L, R","41","543.6","8","12","6","6","20","57.14","55","14.55","110","82","60","25","5","7","13","5","4","1","0","6","22","11","17","48","8","1","6","14.29"
"820","Pavel Zacha","N.J","C","70","1001.55","8","16","11","5","24","70.59","83","9.64","127","110","79","30","3","8","19","8","7","1","0","16","26","16","54","58","24","184","273","40.26"
"699","Peter Cehlarik","BOS","L","11","153.05","0","2","1","1","2","25.00","8","0.00","15","14","13","8","0","2","0","0","0","0","0","1","10","8","7","6","4","2","1","66.67"
"364","Peter Holland","ARI, TOR","C","48","612","5","7","3","4","12","63.16","79","6.33","127","108","76","33","4","10","22","11","11","0","0","9","16","21","37","37","9","228","274","45.42"
"450","Petter Granberg","NSH","D","10","96.266666666667","0","0","0","0","0","0.00","4","0.00","6","5","1","0","0","0","10","5","5","0","0","1","1","0","17","16","9","0","0","-"
"664","Petteri Lindbohm","STL","D","7","90.883333333333","0","0","0","0","0","0.00","10","0.00","19","12","4","0","0","0","4","2","2","0","0","1","1","1","10","7","5","0","0","-"
"220","Phil Kessel","PIT","C, R","82","1470.9833333333","23","47","25","22","70","67.31","229","10.04","407","295","206","62","8","29","20","10","10","0","0","10","51","15","12","42","15","5","10","33.33"
"404","Phil Varone","OTT","C","7","55.65","0","0","0","0","0","-","1","0.00","5","4","3","1","0","0","2","1","1","0","0","1","4","3","3","2","1","15","12","55.56"
"326","Philip Larsen","VAN","D","26","427.91666666667","1","5","4","1","6","46.15","32","3.13","87","49","23","5","1","2","4","2","2","0","0","0","14","4","12","26","22","0","0","-"
"582","Phillip Danault","MTL","L","82","1277.7","13","27","15","12","40","75.47","133","9.77","226","176","126","75","11","15","35","16","15","1","0","8","36","49","76","125","52","533","498","51.70"
"612","Phillip Di Giuseppe","CAR","L","36","442.65","1","6","3","3","7","58.33","68","1.47","113","93","55","30","4","11","15","6","5","1","0","2","13","12","91","37","10","0","2","0.00"
"768","Pierre-Edouard Bellemare","PHI","L","82","1063.5666666667","4","4","3","1","8","34.78","90","4.44","172","129","70","25","4","12","20","7","5","2","0","9","14","24","73","105","70","402","429","48.38"
"611","Pontus Aberg","NSH","L","15","185.03333333333","1","1","0","1","2","40.00","12","8.33","24","15","12","3","2","0","4","2","2","0","0","3","2","5","9","17","2","1","0","100.00"
"447","Quinton Howden","WPG","C","5","43.283333333333","0","0","0","0","0","0.00","5","0.00","6","5","5","3","1","1","0","0","0","0","0","0","0","1","4","10","0","0","2","0.00"
"632","Radek Faksa","DAL","C","80","1293.8","12","21","13","8","33","64.71","132","9.09","249","203","154","79","14","21","67","25","21","3","1","28","36","43","101","128","62","590","632","48.28"
"24","Radim Vrbata","ARI","R","81","1368.6833333333","20","35","24","11","55","74.32","233","8.58","409","313","182","49","7","17","16","8","8","0","0","6","32","34","48","46","31","17","30","36.17"
"413","Radko Gudas","PHI","D","67","1292.5833333333","6","17","10","7","23","42.59","113","5.31","299","181","68","8","6","22","93","34","29","3","2","27","40","18","280","135","124","0","0","-"
"817","Rasmus Andersson","CGY","D","1","18.55","0","0","0","0","0","-","0","-","1","0","0","0","0","0","0","0","0","0","0","1","0","0","4","1","2","0","0","-"
"737","Rasmus Ristolainen","BUF","D","79","2090.9666666667","6","39","17","22","45","42.06","186","3.23","359","247","91","20","9","24","58","18","14","2","2","13","59","25","195","135","161","0","0","-"
"537","Reid Boucher","N.J, NSH, VAN","C","39","465.15","6","4","3","1","10","58.82","70","8.57","113","91","64","27","1","8","8","3","3","0","0","6","8","18","20","28","14","0","1","0.00"
"370","Reilly Smith","FLA","R","80","1468.2666666667","15","22","9","13","37","60.66","160","9.38","287","212","159","70","13","17","17","7","6","1","0","10","39","49","75","80","34","3","3","50.00"
"717","Remi Elie","DAL","L","18","281.25","1","6","2","4","7","63.64","15","6.67","40","23","30","12","3","1","8","4","4","0","0","0","13","12","30","26","11","1","0","100.00"
"150","Rene Bourque","COL","R","65","906.36666666667","12","6","3","3","18","60.00","112","10.71","194","157","96","54","2","10","56","21","18","2","1","9","12","24","75","42","26","0","5","0.00"
"378","Richard Panik","CHI","R","82","1208.1666666667","22","22","12","10","44","61.11","155","14.19","270","206","164","72","5","17","56","20","17","2","1","19","23","30","147","135","45","2","5","28.57"
"61","Rick Nash","NYR","L, R","67","1103.1","23","15","13","2","38","62.30","195","11.79","319","265","182","96","10","22","26","13","13","0","0","21","46","43","63","53","35","0","1","0.00"
"585","Rickard Rakell","ANA","C, R","71","1234.4166666667","33","18","13","5","51","72.86","177","18.64","329","260","205","95","7","27","12","6","6","0","0","6","37","23","81","103","32","62","85","42.18"
"666","Riley Barber","WSH","R","3","25.733333333333","0","0","0","0","0","-","2","0.00","3","2","1","0","1","0","0","0","0","0","0","0","0","0","1","4","0","0","0","-"
"257","Riley Nash","BOS","C","81","1118.2333333333","7","10","8","2","17","68.00","125","5.60","213","171","140","64","7","12","14","7","7","0","0","15","18","48","67","120","36","276","285","49.20"
"449","Riley Sheahan","DET","C","80","1117.7333333333","2","11","5","6","13","41.94","109","1.83","197","159","114","54","5","12","14","6","6","0","0","4","22","20","81","102","38","236","230","50.64"
"504","Rob O'Gara","BOS","D","3","48.033333333333","0","0","0","0","0","0.00","2","0.00","3","3","0","0","0","0","0","0","0","0","0","0","2","0","3","3","7","0","0","-"
"534","Robbie Russo","DET","D","19","305.31666666667","0","0","0","0","0","0.00","18","0.00","40","31","2","2","1","0","2","1","1","0","0","2","13","0","24","47","13","0","0","-"
"787","Robby Fabbri","STL","C","51","796.06666666667","11","18","12","6","29","65.91","91","12.09","160","126","109","29","7","8","27","12","11","1","0","16","8","20","64","58","14","13","11","54.17"
"270","Robert Bortuzzo","STL","D","38","535.3","1","3","2","1","4","16.67","45","2.22","87","65","23","5","2","4","15","6","5","1","0","3","13","4","77","72","50","0","0","-"
"718","Robert Hagg","PHI","D","1","21.316666666667","0","0","0","0","0","0.00","5","0.00","9","6","2","0","0","0","0","0","0","0","0","0","0","0","4","0","3","0","0","-"
"540","Rocco Grimaldi","COL","C","4","44","0","1","1","0","1","100.00","11","0.00","18","13","13","6","1","2","2","1","1","0","0","3","0","3","1","0","4","0","0","-"
"304","Roman Josi","NSH","D","72","1805.3833333333","12","37","20","17","49","45.79","218","5.50","410","286","110","18","6","22","18","9","9","0","0","15","41","16","54","88","119","0","0","-"
"884","Roman Lyubimov","PHI","L","47","450.18333333333","4","2","1","1","6","46.15","41","9.76","84","67","40","19","3","6","8","4","4","0","0","5","5","12","28","37","16","1","6","14.29"
"144","Roman Polak","TOR","D","75","1344.05","4","7","2","5","11","24.44","64","6.25","165","102","25","4","2","8","65","24","20","3","1","8","49","16","232","123","133","0","1","0.00"
"29","Ron Hainsey","CAR, PIT","D","72","1586.15","4","13","8","5","17","32.08","71","5.63","186","109","44","6","5","14","21","9","8","1","0","7","47","25","93","64","120","0","0","-"
"141","Ryan Callahan","T.B","R","18","254.56666666667","2","2","1","1","4","57.14","22","9.09","42","33","20","6","4","0","23","6","4","1","1","7","10","7","48","27","13","5","4","55.56"
"757","Ryan Carpenter","S.J","C","11","114.21666666667","2","2","2","0","4","66.67","20","10.00","23","22","11","7","0","3","4","2","2","0","0","2","3","1","15","17","2","34","41","45.33"
"498","Ryan Dzingel","OTT","C, L","81","1165.4333333333","14","18","13","5","32","60.38","123","11.38","203","159","143","78","5","18","30","12","10","2","0","21","25","23","71","82","21","9","21","30.00"
"360","Ryan Ellis","NSH","D","71","1700.8666666667","16","22","13","9","38","41.30","140","11.43","281","197","65","8","4","16","29","9","7","1","1","22","41","37","64","68","137","0","0","-"
"487","Ryan Garbutt","ANA","C","27","247.28333333333","2","1","0","1","3","42.86","26","7.69","57","43","20","8","6","1","20","10","10","0","0","4","3","3","53","26","12","7","4","63.64"
"90","Ryan Getzlaf","ANA","C","74","1559.2166666667","15","58","38","20","73","79.35","138","10.87","288","211","161","58","4","19","49","19","17","1","1","13","68","61","99","79","88","509","503","50.30"
"710","Ryan Hartman","CHI","L, R","76","970.3","19","12","8","4","31","68.89","170","11.18","261","214","144","69","10","18","70","24","20","2","2","29","31","36","121","135","30","25","37","40.32"
"458","Ryan Johansen","NSH","C","82","1544.5166666667","14","47","28","19","61","67.03","154","9.09","276","219","153","57","8","18","60","27","25","2","0","13","51","38","77","66","28","803","669","54.55"
"862","Ryan Johnston","MTL","D","7","69.083333333333","0","0","0","0","0","-","3","0.00","8","4","1","1","0","0","4","2","2","0","0","0","3","1","1","10","2","0","0","-"
"93","Ryan Kesler","ANA","C","82","1746.9","22","36","23","13","58","63.04","186","11.83","352","279","234","139","8","24","83","33","29","3","1","24","39","22","146","115","75","1029","764","57.39"
"272","Ryan McDonagh","NYR","D","77","1875.5","6","36","22","14","42","41.18","153","3.92","320","220","97","17","3","21","37","17","16","1","0","17","60","45","80","86","160","0","0","-"
"570","Ryan Murphy","CAR","D","27","355.65","0","2","1","1","2","40.00","17","0.00","41","24","10","1","0","4","8","4","4","0","0","4","8","11","2","29","31","0","0","-"
"605","Ryan Murray","CBJ","D","60","1099.9833333333","2","9","5","4","11","25.00","52","3.85","110","71","34","10","2","6","24","12","12","0","0","0","18","8","23","46","96","0","0","-"
"559","Ryan Nugent-Hopkins","EDM","C","82","1450.75","18","25","14","11","43","71.67","200","9.00","324","244","206","84","12","18","29","13","12","1","0","12","30","48","47","63","35","556","712","43.85"
"347","Ryan O'Reilly","BUF","C","72","1545","20","35","21","14","55","63.22","189","10.58","297","245","162","78","12","19","10","4","4","0","0","26","27","58","21","45","45","1039","752","58.01"
"743","Ryan Pulock","NYI","D","1","3.95","0","0","0","0","0","0.00","0","-","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"187","Ryan Reaves","STL","R","80","710.76666666667","7","6","5","1","13","50.00","58","12.07","105","83","70","40","5","8","104","27","17","6","4","24","4","11","239","76","26","0","5","0.00"
"424","Ryan Spooner","BOS","C","78","1099.4833333333","11","28","14","14","39","59.09","145","7.59","223","181","111","48","10","19","14","7","7","0","0","5","50","36","24","71","17","79","124","38.92"
"556","Ryan Sproul","DET","D","27","408.98333333333","1","6","4","2","7","50.00","46","2.17","81","67","16","4","1","5","6","3","3","0","0","2","7","5","12","28","14","0","0","-"
"563","Ryan Strome","NYI","C, R","69","1007.9333333333","13","17","10","7","30","63.83","114","11.40","203","156","120","56","3","9","38","16","14","2","0","8","32","33","59","49","21","147","197","42.73"
"82","Ryan Suter","MIN","D","82","2207.8166666667","9","31","10","21","40","31.75","164","5.49","332","226","87","17","7","21","36","18","18","0","0","5","38","41","72","45","105","0","0","-"
"206","Ryan White","ARI, MIN","C","65","692.76666666667","9","7","4","3","16","76.19","60","15.00","103","81","49","20","5","5","84","21","12","6","3","13","10","11","187","69","33","39","52","42.86"
"773","Sam Bennett","CGY","C","81","1213.9833333333","13","13","7","6","26","61.90","122","10.66","215","169","136","61","8","9","75","33","30","3","0","24","25","43","127","66","46","374","437","46.12"
"253","Sam Gagner","CBJ","C","81","1110.9","18","32","21","11","50","65.79","179","10.06","306","241","171","69","6","17","22","11","11","0","0","12","27","17","22","62","16","202","223","47.53"
"771","Sam Reinhart","BUF","C","79","1360.15","17","30","23","7","47","55.29","178","9.55","280","233","195","113","4","25","8","4","4","0","0","13","27","25","21","85","40","86","124","40.95"
"383","Sami Vatanen","ANA","D","71","1538.15","3","21","9","12","24","31.58","117","2.56","252","170","83","15","5","20","30","14","14","0","0","18","39","15","75","95","128","0","0","-"
