"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"874","Noah Hanifin","CAR","D","79","1414.4166666667","1434","1150","55.50","1069","898","54.35","761","610","55.51","60","58","50.85","632","597","51.42","272","269","50.28","32","40","44.44","360","328","52.33","16","12","57.14","701","470","59.86","12","5","70.59","7.88","90.49","0.984","256","253","138","1073","64.97","538","398","303","63.97"
"233","Keith Yandle","NYR","D","82","1636.8833333333","1677","1346","55.47","1237","1019","54.83","868","721","54.63","80","57","58.39","747","632","54.17","332","291","53.29","39","32","54.93","415","341","54.89","19","12","61.29","770","586","56.78","22","6","78.57","9.22","92.09","1.013","432","305","139","1192","75.66","802","463","334","70.60"
"738","Chandler Stephenson","WSH","C","9","70.716666666667","61","49","55.45","39","37","51.32","24","23","51.06","0","3","0.00","21","23","47.73","11","9","55.00","0","2","0.00","10","14","41.67","0","1","0.00","32","22","59.26","0","0","-","0.00","86.96","0.870","19","11","9","57","67.86","27","16","15","64.29"
"260","Nick Foligno","CBJ","L","72","1216.2","1175","945","55.42","884","704","55.67","650","529","55.13","56","54","50.91","588","409","58.98","271","173","61.04","33","27","55.00","317","236","57.32","12","14","46.15","497","439","53.10","10","7","58.82","8.62","89.79","0.984","223","247","148","903","60.11","426","364","311","57.80"
"375","Mikkel Boedker","ARI, COL","L","80","1482.35","1584","1274","55.42","1144","987","53.68","826","709","53.81","79","80","49.69","726","606","54.50","305","231","56.90","43","45","48.86","421","375","52.89","19","17","52.78","730","562","56.50","17","13","56.67","9.56","88.72","0.983","361","325","174","879","67.48","699","499","370","65.39"
"734","Colton Parayko","STL","D","79","1531.5666666667","1507","1212","55.42","1128","884","56.06","827","644","56.22","85","44","65.89","726","585","55.38","284","221","56.24","45","29","60.81","442","364","54.84","25","8","75.76","670","515","56.54","11","5","68.75","10.28","93.17","1.034","293","339","261","1139","52.89","531","505","475","52.78"
"547","Jaden Schwartz","STL","L","33","567.71666666667","558","449","55.41","417","342","54.94","290","247","54.00","35","18","66.04","277","213","56.53","92","78","54.12","19","9","67.86","185","135","57.81","8","7","53.33","235","214","52.34","6","2","75.00","12.07","92.71","1.048","160","130","74","443","68.38","252","175","130","65.97"
"767","Viktor Loov","TOR","D","4","41.833333333333","41","33","55.41","27","25","51.92","18","17","51.43","4","0","100.00","17","9","65.38","6","4","60.00","2","0","100.00","11","5","68.75","2","0","100.00","20","20","50.00","0","0","-","22.22","100.00","1.222","13","11","4","39","76.47","21","14","6","77.78"
"674","Ryan Murphy","CAR","D","35","603.86666666667","570","459","55.39","424","353","54.57","303","243","55.49","24","21","53.33","255","221","53.57","105","99","51.47","16","12","57.14","150","122","55.15","5","7","41.67","266","200","57.08","3","2","60.00","7.92","91.36","0.993","102","114","56","478","64.56","199","180","115","63.38"
"783","Sven Andrighetto","MTL","R","44","621.18333333333","642","517","55.39","474","375","55.83","328","292","52.90","28","24","53.85","276","233","54.22","121","99","55.00","16","17","48.48","155","134","53.63","8","6","57.14","308","243","55.90","4","0","100.00","8.54","91.78","1.003","180","150","66","477","73.17","265","206","128","67.43"
"795","Marko Dano","CHI, WPG","C","34","416.55","401","323","55.39","297","244","54.90","212","188","53.00","13","19","40.63","200","147","57.64","77","65","54.23","9","13","40.91","123","82","60.00","3","4","42.86","182","145","55.66","1","2","33.33","6.13","89.89","0.960","73","95","38","359","65.77","125","138","80","60.98"
"42","Radim Vrbata","VAN","R","63","1010.95","1044","842","55.36","794","653","54.87","589","489","54.64","40","55","42.11","520","464","52.85","185","199","48.18","23","27","46.00","335","265","55.83","10","20","33.33","460","315","59.35","7","5","58.33","6.79","88.75","0.955","271","222","155","715","63.62","441","310","290","60.33"
"627","Vincent Trocheck","FLA","C","76","1350.5333333333","1282","1034","55.35","982","805","54.95","711","584","54.90","72","43","62.61","604","476","55.93","243","201","54.73","37","26","58.73","361","275","56.76","22","9","70.97","608","470","56.40","13","4","76.47","10.13","92.64","1.028","277","248","185","879","59.96","537","431","440","54.96"
"850","Aaron Ekblad","FLA","D","78","1690.8166666667","1522","1229","55.33","1188","973","54.97","880","690","56.05","93","60","60.78","726","556","56.63","298","237","55.70","48","34","58.54","428","319","57.30","28","17","62.22","718","570","55.75","14","6","70.00","10.57","91.30","1.019","331","367","219","928","60.18","682","592","445","60.51"
"614","Dylan DeMelo","S.J","D","45","612.81666666667","549","444","55.29","420","314","57.22","303","217","58.27","21","15","58.33","281","193","59.28","140","74","65.42","13","7","65.00","141","119","54.23","6","5","54.55","220","209","51.28","1","3","25.00","6.93","93.09","1.000","94","162","65","479","59.12","193","231","145","57.10"
"860","Sonny Milano","CBJ","L","3","40.133333333333","37","30","55.22","26","23","53.06","16","14","53.33","2","1","66.67","17","9","65.38","7","2","77.78","2","1","66.67","10","7","58.82","0","0","-","17","18","48.57","0","0","-","12.50","92.86","1.054","12","8","5","27","70.59","17","9","9","65.38"
"541","Beau Bennett","PIT","R","33","392.55","398","323","55.20","292","252","53.68","203","181","52.86","20","16","55.56","172","150","53.42","65","70","48.15","10","9","52.63","107","80","57.22","6","6","50.00","187","149","55.65","3","1","75.00","9.85","91.16","1.010","94","108","46","326","67.14","139","139","107","56.50"
"718","Tanner Pearson","L.A","L","79","1142.3833333333","1138","924","55.19","864","676","56.10","581","499","53.80","50","43","53.76","547","422","56.45","211","179","54.10","24","23","51.06","336","243","58.03","13","7","65.00","492","432","53.25","12","9","57.14","8.61","91.38","1.000","255","233","202","914","55.80","420","372","345","54.90"
"471","Eric Gelinas","COL, N.J","D","40","553.38333333333","489","398","55.13","374","303","55.24","272","220","55.28","21","20","51.22","208","190","52.26","93","74","55.69","15","10","60.00","115","116","49.78","3","8","27.27","243","171","58.70","2","2","50.00","7.72","90.91","0.986","106","85","30","525","77.94","222","148","94","70.25"
"454","Magnus Paajarvi","STL","L","48","616.8","615","501","55.11","465","377","55.23","343","287","54.44","14","25","35.90","286","256","52.77","128","108","54.24","8","18","30.77","158","148","51.63","3","3","50.00","290","199","59.30","3","4","42.86","4.08","91.29","0.954","129","150","110","505","53.97","196","197","207","48.64"
"273","Chris Stewart","ANA","R","56","604.51666666667","601","490","55.09","449","368","54.96","310","262","54.20","30","21","58.82","288","236","54.96","123","100","55.16","17","10","62.96","165","136","54.82","9","8","52.94","279","217","56.25","3","2","60.00","9.68","91.98","1.017","130","116","77","486","62.80","211","169","152","58.13"
"809","Jonathan Drouin","T.B","L","21","303.3","282","230","55.08","192","175","52.32","119","132","47.41","16","12","57.14","108","104","50.94","39","40","49.37","7","6","53.85","69","64","51.88","4","1","80.00","150","104","59.06","5","3","62.50","13.45","90.91","1.044","76","65","34","204","69.09","112","88","60","65.12"
"336","Brendan Smith","DET","D","63","1109","1048","857","55.01","792","677","53.91","580","498","53.80","44","47","48.35","499","437","53.31","209","187","52.78","25","25","50.00","290","250","53.70","10","13","43.48","471","362","56.54","8","7","53.33","7.59","90.56","0.981","209","192","161","994","56.49","374","310","277","57.45"
"455","Ryan Ellis","NSH","D","79","1650.9833333333","1531","1252","55.01","1134","910","55.48","835","661","55.82","79","64","55.24","715","520","57.89","308","203","60.27","40","35","53.33","407","317","56.22","21","23","47.73","674","580","53.75","16","5","76.19","9.46","90.32","0.998","283","288","243","1206","53.80","541","468","468","53.62"
"516","Mats Zuccarello","NYR","R","81","1496.6","1566","1281","55.01","1164","916","55.96","830","660","55.70","96","62","60.76","770","600","56.20","317","255","55.42","48","39","55.17","453","345","56.77","25","10","71.43","666","551","54.72","22","7","75.86","11.57","90.61","1.022","386","327","142","968","73.11","647","459","326","66.50"
"577","Alex Friesen","VAN","C","1","11.716666666667","11","9","55.00","5","8","38.46","4","5","44.44","0","2","0.00","5","3","62.50","1","1","50.00","0","0","-","4","2","66.67","0","2","0.00","6","5","54.55","0","0","-","0.00","60.00","0.600","2","3","3","9","40.00","2","3","4","33.33"
"219","Martin Hanzal","ARI","C","64","1139.0333333333","1205","989","54.92","882","774","53.26","603","538","52.85","61","54","53.04","575","439","56.71","241","186","56.44","32","35","47.76","334","253","56.90","20","8","71.43","517","471","52.33","9","10","47.37","10.12","89.96","1.001","247","228","175","798","58.53","479","342","327","59.43"
"566","Mikael Granlund","MIN","C, R","82","1485.8","1554","1276","54.91","1163","945","55.17","857","678","55.83","65","58","52.85","737","537","57.85","315","232","57.59","34","35","49.28","422","305","58.05","16","12","57.14","689","605","53.25","11","8","57.89","7.58","91.45","0.990","328","278","157","1062","67.63","644","459","344","65.18"
"334","Paul Postma","WPG","D","26","297.76666666667","293","241","54.87","209","179","53.87","160","127","55.75","11","12","47.83","127","108","54.04","55","42","56.70","7","8","46.67","72","66","52.17","3","3","50.00","143","106","57.43","1","1","50.00","6.88","90.55","0.974","39","72","37","256","51.32","89","105","72","55.28"
"306","Teddy Purcell","EDM, FLA","L","76","1279.0666666667","1269","1044","54.86","936","788","54.29","671","564","54.33","64","64","50.00","600","497","54.69","220","191","53.53","31","32","49.21","380","306","55.39","23","20","53.49","570","452","55.77","10","8","55.56","9.54","88.65","0.982","278","280","154","983","64.35","514","432","316","61.93"
"257","Bryan Little","WPG","C","57","1116.55","1211","997","54.85","878","762","53.54","621","572","52.05","58","70","45.31","534","490","52.15","211","231","47.74","21","39","35.00","323","259","55.50","22","15","59.46","566","431","56.77","13","13","50.00","9.34","87.76","0.971","283","261","275","624","50.72","508","399","447","53.19"
"278","Jordan Staal","CAR","C","82","1500.65","1439","1187","54.80","1054","916","53.50","750","640","53.96","69","53","56.56","660","563","53.97","282","254","52.61","37","34","52.11","378","309","55.02","18","10","64.29","655","524","55.56","13","6","68.42","9.20","91.72","1.009","273","373","355","1047","43.47","438","531","561","43.84"
"191","Tyler Kennedy","N.J","C","50","671.25","567","468","54.78","439","361","54.88","315","277","53.21","23","29","44.23","256","221","53.67","108","94","53.47","15","14","51.72","148","127","53.82","5","9","35.71","287","207","58.10","3","3","50.00","7.30","89.53","0.968","121","141","105","542","53.54","200","202","200","50.00"
"639","Kyle Rau","FLA","C","9","113.31666666667","104","86","54.74","80","73","52.29","53","51","50.96","3","3","50.00","47","34","58.02","16","15","51.61","1","1","50.00","31","19","62.00","1","0","100.00","49","43","53.26","1","2","33.33","5.66","94.12","0.998","22","25","13","97","62.86","35","42","31","53.03"
"857","Nick Ritchie","ANA","L","33","388.15","376","311","54.73","277","231","54.53","184","157","53.96","8","9","47.06","174","130","57.24","65","53","55.08","3","6","33.33","109","77","58.60","3","2","60.00","173","153","53.07","2","1","66.67","4.35","94.27","0.986","72","75","28","335","72.00","119","113","83","58.91"
"861","Robby Fabbri","STL","C","72","958.68333333333","945","782","54.72","700","589","54.31","530","446","54.30","49","40","55.06","459","383","54.51","170","167","50.45","30","20","60.00","289","216","57.23","12","8","60.00","429","348","55.21","6","11","35.29","9.25","91.03","1.003","191","186","119","835","61.61","304","270","233","56.61"
"757","Brett Kulak","CGY","D","8","98.766666666667","94","78","54.65","71","66","51.82","50","39","56.18","1","4","20.00","37","34","52.11","12","14","46.15","1","3","25.00","25","20","55.56","0","0","-","49","36","57.65","0","1","0.00","2.00","89.74","0.917","11","32","13","90","45.83","29","41","30","49.15"
"473","Brandon Pirri","ANA, FLA","R","61","885.5","836","694","54.64","631","532","54.26","448","385","53.78","38","31","55.07","368","319","53.57","119","131","47.60","17","14","54.84","249","188","56.98","13","10","56.52","417","320","56.58","7","5","58.33","8.48","91.95","1.004","185","154","75","691","71.15","356","260","220","61.81"
"533","Justin Faulk","CAR","D","64","1538.85","1580","1313","54.61","1165","1041","52.81","828","751","52.44","70","83","45.75","681","641","51.51","280","304","47.95","29","40","42.03","401","337","54.34","17","24","41.46","781","571","57.77","23","16","58.97","8.45","88.95","0.974","263","328","242","930","52.08","579","509","507","53.31"
"699","Brad Hunt","EDM","D","7","99.25","101","84","54.59","69","62","52.67","49","39","55.68","1","2","33.33","41","41","50.00","14","16","46.67","1","1","50.00","27","25","51.92","0","1","0.00","52","35","59.77","0","0","-","2.04","94.87","0.969","32","16","6","76","84.21","51","22","16","76.12"
"326","Sam Gagner","PHI","C","53","734.65","728","606","54.57","520","441","54.11","370","331","52.78","30","19","61.22","291","262","52.62","114","117","49.35","14","10","58.33","177","145","54.97","7","7","50.00","361","287","55.71","9","2","81.82","8.11","94.26","1.024","124","169","82","596","60.19","199","231","167","54.37"
"573","Stanislav Galiev","WSH","R","24","218.88333333333","209","174","54.57","146","133","52.33","98","93","51.31","7","4","63.64","89","81","52.35","32","27","54.24","3","1","75.00","57","54","51.35","3","2","60.00","98","81","54.75","1","1","50.00","7.14","95.70","1.028","43","48","29","164","59.72","74","70","56","56.92"
"692","Colin Miller","BOS","D","42","663.38333333333","669","557","54.57","521","417","55.54","367","299","55.11","33","26","55.93","277","247","52.86","94","94","50.00","16","15","51.61","183","153","54.46","8","7","53.33","334","267","55.57","9","3","75.00","8.99","91.30","1.003","147","102","47","542","75.77","275","162","133","67.40"
"282","Derick Brassard","NYR","C","80","1430.8166666667","1501","1250","54.56","1099","904","54.87","793","638","55.42","92","50","64.79","701","581","54.68","285","237","54.60","39","30","56.52","416","344","54.74","26","8","76.47","659","558","54.15","25","7","78.13","11.60","92.16","1.038","389","303","153","953","71.77","668","446","347","65.81"
"779","Joel Vermin","T.B","R","6","54.833333333333","42","35","54.55","32","27","54.24","20","15","57.14","2","1","66.67","19","10","65.52","6","4","60.00","1","1","50.00","13","6","68.42","1","0","100.00","22","22","50.00","0","0","-","10.00","93.33","1.033","9","11","3","30","75.00","20","15","12","62.50"
"472","Dmitry Orlov","WSH","D","82","1314.1666666667","1302","1086","54.52","936","827","53.09","665","593","52.86","67","58","53.60","619","520","54.35","248","221","52.88","38","33","53.52","371","299","55.37","15","18","45.45","589","455","56.42","13","5","72.22","10.08","90.22","1.003","186","201","115","1196","61.79","427","350","245","63.54"
"802","Nic Petan","WPG","L","26","305.43333333333","284","237","54.51","204","183","52.71","148","124","54.41","10","5","66.67","127","99","56.19","56","48","53.85","8","4","66.67","71","51","58.20","1","1","50.00","138","118","53.91","1","0","100.00","6.76","95.97","1.027","62","56","30","236","67.39","103","77","58","63.98"
"213","Bobby Ryan","OTT","R","81","1391.1666666667","1438","1203","54.45","1026","918","52.78","720","691","51.03","78","66","54.17","660","584","53.05","264","232","53.23","37","29","56.06","396","352","52.94","21","21","50.00","687","529","56.50","20","10","66.67","10.83","90.45","1.013","403","306","134","866","75.05","720","453","314","69.63"
"610","Frank Corrado","TOR","D","39","563.7","571","478","54.43","413","371","52.68","291","278","51.14","19","30","38.78","229","205","52.76","87","80","52.10","9","14","39.13","142","125","53.18","6","11","35.29","295","241","55.04","3","4","42.86","6.53","89.21","0.957","104","132","83","512","55.61","210","184","152","58.01"
"816","Valeri Nichushkin","DAL","R","79","1100.3666666667","1140","955","54.42","837","700","54.46","586","503","53.81","49","42","53.85","556","465","54.46","230","215","51.69","32","28","53.33","326","250","56.60","10","9","52.63","487","380","56.17","6","5","54.55","8.36","91.65","1.000","205","234","135","913","60.29","356","367","281","55.89"
"221","T.J. Oshie","WSH","R","80","1517.0666666667","1624","1361","54.41","1213","974","55.46","858","658","56.60","94","52","64.38","756","601","55.71","273","228","54.49","47","28","62.67","483","373","56.43","31","12","72.09","764","646","54.18","15","10","60.00","10.96","92.10","1.031","368","378","261","847","58.51","643","527","491","56.70"
"460","Nick Leddy","NYI","D","81","1832","1894","1588","54.39","1338","1192","52.89","980","864","53.15","93","75","55.36","917","798","53.47","372","341","52.17","46","41","52.87","545","457","54.39","19","22","46.34","813","642","55.88","25","8","75.76","9.49","91.32","1.008","258","338","178","1092","59.17","718","619","498","59.05"
"398","Jori Lehtera","STL","C","79","1270.5333333333","1230","1032","54.38","901","785","53.44","673","570","54.14","68","42","61.82","634","488","56.51","212","200","51.46","36","20","64.29","422","288","59.44","21","14","60.00","520","475","52.26","10","7","58.82","10.10","92.63","1.027","330","265","181","1077","64.58","506","386","318","61.41"
"869","Viktor Arvidsson","NSH","L","56","694.46666666667","709","595","54.37","520","414","55.67","379","301","55.74","22","29","43.14","289","232","55.47","114","88","56.44","13","16","44.83","175","144","54.86","4","8","33.33","353","295","54.48","5","5","50.00","5.80","90.37","0.962","149","158","108","534","57.98","220","217","197","52.76"
"76","Tomas Plekanec","MTL","C","82","1519.6333333333","1557","1307","54.36","1135","1002","53.11","829","720","53.52","83","70","54.25","664","587","53.08","298","265","52.93","40","41","49.38","366","322","53.20","24","17","58.54","738","602","55.07","17","10","62.96","10.01","90.28","1.003","396","429","394","971","50.13","615","574","636","49.16"
"211","Paul Stastny","STL","C","64","1225.7","1303","1094","54.36","999","808","55.29","715","604","54.21","78","59","56.93","637","527","54.73","249","207","54.61","38","34","52.78","388","320","54.80","21","11","65.63","591","486","54.87","19","10","65.52","10.91","90.23","1.011","312","255","260","829","54.55","525","364","454","53.63"
"4","Shane Doan","ARI","R","72","1266.85","1313","1103","54.35","958","846","53.10","678","603","52.93","75","51","59.52","586","529","52.56","252","207","54.90","39","31","55.71","334","322","50.91","16","11","59.26","630","501","55.70","18","5","78.26","11.06","91.54","1.026","250","295","174","848","58.96","498","427","348","58.87"
"817","Max Domi","ARI","L","81","1326.3166666667","1395","1172","54.34","1034","897","53.55","730","642","53.21","82","53","60.74","672","553","54.86","293","206","58.72","48","27","64.00","379","347","52.20","20","11","64.52","610","523","53.84","14","10","58.33","11.23","91.74","1.030","314","298","128","968","71.04","596","448","305","66.15"
"792","Hunter Shinkaruk","CGY, VAN","C","8","119.71666666667","107","90","54.31","84","72","53.85","59","41","59.00","6","5","54.55","60","45","57.14","23","27","46.00","2","3","40.00","37","18","67.27","2","2","50.00","42","42","50.00","2","0","100.00","10.17","87.80","0.980","16","29","22","88","42.11","32","41","41","43.84"
"812","Sean Monahan","CGY","C","81","1552.7666666667","1589","1337","54.31","1168","974","54.53","851","691","55.19","99","82","54.70","798","672","54.29","315","276","53.30","46","43","51.69","483","396","54.95","35","21","62.50","699","560","55.52","18","16","52.94","11.63","88.13","0.998","447","374","272","970","62.17","796","516","491","61.85"
"463","Jacob Josefson","N.J","C","58","900.28333333333","768","647","54.28","594","470","55.83","411","358","53.45","29","39","42.65","347","265","56.70","137","107","56.15","12","17","41.38","210","158","57.07","9","12","42.86","377","311","54.80","7","8","46.67","7.06","89.11","0.962","180","176","144","795","55.56","316","257","276","53.38"
"781","Mattias Janmark","DAL","C","73","1034.6166666667","1073","906","54.22","801","690","53.72","558","496","52.94","53","41","56.38","534","434","55.17","216","190","53.20","33","24","57.89","318","244","56.58","12","10","54.55","442","386","53.38","6","7","46.15","9.50","91.73","1.012","209","209","130","888","61.65","357","318","279","56.13"
"120","Thomas Vanek","MIN","L","74","1155.2","1159","979","54.21","835","733","53.25","604","512","54.12","57","47","54.81","536","412","56.54","242","156","60.80","34","21","61.82","294","256","53.45","13","13","50.00","522","463","52.99","10","7","58.82","9.44","90.82","1.003","270","200","101","832","72.78","541","324","244","68.92"
"16","Brian Campbell","FLA","D","82","1826.7833333333","1624","1376","54.13","1278","1087","54.04","941","798","54.11","99","59","62.66","801","623","56.25","317","285","52.66","48","31","60.76","484","338","58.88","29","14","67.44","727","655","52.60","20","10","66.67","10.52","92.61","1.031","330","343","287","1054","53.48","677","582","573","54.16"
"785","Oliver Bjorkstrand","CBJ","R","12","191.71666666667","191","162","54.11","142","121","53.99","103","79","56.59","13","4","76.47","95","69","57.93","49","33","59.76","8","3","72.73","46","36","56.10","5","0","100.00","78","79","49.68","0","1","0.00","12.62","94.94","1.076","49","36","31","123","61.25","83","53","61","57.64"
"2","Patrik Elias","N.J","C","16","246.98333333333","186","158","54.07","145","119","54.92","113","87","56.50","14","5","73.68","89","68","56.69","38","27","58.46","6","1","85.71","51","41","55.43","5","2","71.43","87","75","53.70","2","2","50.00","12.39","94.25","1.066","62","45","39","194","61.39","107","71","72","59.78"
"480","Sami Vatanen","ANA","D","71","1513.2833333333","1555","1321","54.07","1161","958","54.79","797","675","54.14","78","54","59.09","745","603","55.27","301","241","55.54","45","28","61.64","444","362","55.09","17","16","51.52","707","611","53.64","13","9","59.09","9.79","92.00","1.018","304","304","288","934","51.35","608","472","549","52.55"
"449","Evander Kane","BUF","L","65","1367.4166666667","1375","1169","54.05","1058","893","54.23","774","643","54.62","51","62","45.13","596","522","53.31","270","227","54.33","26","34","43.33","326","295","52.50","8","18","30.77","682","566","54.65","13","9","59.09","6.59","90.36","0.969","250","251","174","876","58.96","527","401","390","57.47"
"416","Mark Barberio","MTL","D","30","449.93333333333","435","370","54.04","313","264","54.25","232","197","54.08","20","20","50.00","196","162","54.75","101","68","59.76","11","16","40.74","95","94","50.26","6","2","75.00","202","167","54.74","3","0","100.00","8.62","89.85","0.985","81","88","73","338","52.60","151","141","139","52.07"
"672","Dougie Hamilton","CGY","D","82","1620.9166666667","1732","1473","54.04","1272","1060","54.55","942","738","56.07","77","73","51.33","861","694","55.37","340","280","54.84","44","41","51.76","521","414","55.72","21","20","51.22","765","640","54.45","12","10","54.55","8.17","90.11","0.983","330","382","221","1240","59.89","650","537","475","57.78"
"887","Evgeny Medvedev","PHI","D","45","847.28333333333","835","711","54.01","602","532","53.09","420","398","51.34","39","32","54.93","357","345","50.85","150","138","52.08","22","19","53.66","207","207","50.00","13","9","59.09","403","301","57.24","4","4","50.00","9.29","91.96","1.012","152","171","128","657","54.29","257","268","224","53.43"
"234","Cody Franson","BUF","D","59","993.4","931","793","54.00","711","607","53.95","520","463","52.90","32","34","48.48","398","325","55.05","154","153","50.16","12","21","36.36","244","172","58.65","9","7","56.25","462","402","53.47","10","6","62.50","6.15","92.66","0.988","197","197","138","880","58.81","359","288","268","57.26"
"465","Brayden McNabb","L.A","D","81","1524.0166666667","1471","1253","54.00","1128","956","54.13","768","694","52.53","51","57","47.22","672","615","52.21","272","261","51.03","33","30","52.38","400","354","53.05","11","14","44.00","667","538","55.35","7","12","36.84","6.64","91.79","0.984","213","398","304","1173","41.20","511","561","520","49.56"
"72","Mike Cammalleri","N.J","L","42","809.71666666667","665","567","53.98","521","449","53.71","386","328","54.06","52","25","67.53","314","247","55.97","143","101","58.61","33","7","82.50","171","146","53.94","10","10","50.00","314","275","53.31","8","6","57.14","13.47","92.38","1.058","200","179","69","535","74.35","351","260","167","67.76"
"560","Brett Connolly","BOS","R","71","920.23333333333","929","793","53.95","706","605","53.85","521","452","53.55","51","42","54.84","406","343","54.21","141","131","51.84","24","22","52.17","265","212","55.56","14","12","53.85","452","379","54.39","11","7","61.11","9.79","90.71","1.005","172","266","163","701","51.34","338","380","341","49.78"
"629","Nick Cousins","PHI","C","36","386.33333333333","377","322","53.93","263","213","55.25","188","152","55.29","16","9","64.00","144","139","50.88","65","51","56.03","10","5","66.67","79","88","47.31","2","2","50.00","183","143","56.13","4","1","80.00","8.51","94.08","1.026","67","84","47","330","58.77","106","117","74","58.89"
"877","Jack Eichel","BUF","C","81","1548.85","1556","1329","53.93","1154","1030","52.84","853","755","53.05","79","67","54.11","689","590","53.87","310","248","55.56","44","40","52.38","379","342","52.57","19","14","57.58","755","628","54.59","14","9","60.87","9.26","91.13","1.004","312","250","162","1044","65.82","646","412","387","62.54"
"259","Brad Marchand","BOS","L","77","1432.2166666667","1539","1315","53.92","1184","972","54.92","874","697","55.63","82","64","56.16","678","568","54.41","251","216","53.75","46","33","58.23","427","352","54.81","19","10","65.52","755","636","54.28","12","15","44.44","9.38","90.82","1.002","219","369","347","971","38.69","484","543","643","42.95"
"337","Brandon Sutter","VAN","C","20","359.53333333333","323","276","53.92","250","203","55.19","170","154","52.47","15","11","57.69","157","145","51.99","65","47","58.04","10","6","62.50","92","98","48.42","3","3","50.00","147","107","57.87","2","1","66.67","8.82","92.86","1.017","83","69","66","262","55.70","127","100","119","51.63"
"582","Kevin Gravel","L.A","D","5","58.383333333333","55","47","53.92","37","35","51.39","23","28","45.10","3","3","50.00","20","24","45.45","6","8","42.86","3","2","60.00","14","16","46.67","0","0","-","27","19","58.70","0","1","0.00","13.04","89.29","1.023","9","8","4","67","69.23","18","12","9","66.67"
"298","Jonathan Toews","CHI","C","80","1538.7166666667","1573","1345","53.91","1151","1015","53.14","851","735","53.66","90","56","61.64","729","605","54.65","298","265","52.93","42","31","57.53","431","340","55.90","29","10","74.36","735","642","53.38","16","11","59.26","10.58","92.38","1.030","352","388","229","1053","60.59","615","551","437","58.46"
"644","Rocco Grimaldi","FLA","C","20","237.3","208","178","53.89","164","151","52.06","121","117","50.84","10","11","47.62","102","91","52.85","35","35","50.00","4","4","50.00","67","56","54.47","4","6","40.00","96","77","55.49","2","1","66.67","8.26","90.60","0.989","38","48","22","195","63.33","85","69","62","57.82"
"124","Dion Phaneuf","OTT, TOR","D","71","1586.6166666667","1670","1430","53.87","1248","1108","52.97","842","790","51.59","62","71","46.62","782","646","54.76","299","240","55.47","40","29","57.97","483","406","54.33","10","28","26.32","792","703","52.98","11","12","47.83","7.36","91.01","0.984","328","312","247","1187","57.04","665","490","510","56.60"
"98","Frans Nielsen","NYI","C","81","1435.3166666667","1483","1273","53.81","1069","892","54.51","780","652","54.47","75","57","56.82","748","629","54.32","293","234","55.60","40","31","56.34","455","395","53.53","14","12","53.85","604","509","54.27","17","8","68.00","9.62","91.26","1.009","327","313","311","889","51.25","586","443","519","53.03"
"607","Ondrej Palat","T.B","L","62","1110.9833333333","1104","949","53.77","829","731","53.14","597","505","54.17","65","47","58.04","507","425","54.40","210","161","56.60","32","23","58.18","297","264","52.94","17","12","58.62","533","443","54.61","13","8","61.90","10.89","90.69","1.016","226","229","164","713","57.95","417","334","310","57.36"
"649","Alex Khokhlachev","BOS","C","5","51.266666666667","50","43","53.76","35","37","48.61","22","26","45.83","0","2","0.00","17","21","44.74","4","7","36.36","0","1","0.00","13","14","48.15","0","1","0.00","31","20","60.78","0","0","-","0.00","92.31","0.923","11","12","13","42","45.83","21","17","17","55.26"
"794","Shea Theodore","ANA","D","19","363.06666666667","354","305","53.72","277","226","55.07","199","155","56.21","18","5","78.26","172","142","54.78","65","59","52.42","8","4","66.67","107","83","56.32","7","1","87.50","162","136","54.36","2","0","100.00","9.05","96.77","1.058","76","59","54","260","58.46","156","88","109","58.87"
"19","Dan Boyle","NYR","D","74","1392.2666666667","1373","1185","53.67","1019","887","53.46","720","622","53.65","71","57","55.47","650","564","53.54","273","261","51.12","39","26","60.00","377","303","55.44","13","18","41.94","607","518","53.96","17","7","70.83","9.86","90.84","1.007","257","253","138","1144","65.06","532","381","290","64.72"
"713","Matt Dumba","MIN","D","81","1364.0833333333","1321","1141","53.66","992","859","53.59","707","597","54.22","67","52","56.30","552","514","51.78","248","204","54.87","41","28","59.42","304","310","49.51","14","12","53.85","661","523","55.83","12","10","54.55","9.48","91.29","1.008","313","243","174","995","64.27","583","388","335","63.51"
"853","Sam Bennett","CGY","C","77","1165.4166666667","1160","1005","53.58","823","738","52.72","597","526","53.16","54","53","50.47","566","435","56.54","224","183","55.04","33","30","52.38","342","252","57.58","16","12","57.14","509","478","51.57","5","9","35.71","9.05","89.92","0.990","231","273","130","966","63.99","417","389","272","60.52"
