"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"159","Jim Vandermeer","S.J","D","25","260.36666666667","10.414666666667","56.69","57.38","49.70","42.4","42.17","50.14","29.73","28.11","51.39","1.15","0.69","62.50","18.9","23.97","44.09","8.53","9.91","46.25","0.69","0","100.00","13.83","18.74","42.45","0.31","0.31","50.00","46.93","40.61","53.61","0.33","0.67","33.33","3.88","97.54","1.014","8.99","12.44","7.14","56","55.71","17.28","18.21","16.13","51.72"
"401","Cam Barker","EDM","D","25","459.01666666667","18.360666666667","53.07","57.38","48.05","38.95","44.05","46.93","27.45","31.37","46.67","2.88","2.09","57.89","24.44","26.8","47.70","10.06","11.37","46.95","1.83","0.78","70.00","19.17","20.57","48.25","1.05","0.87","54.55","35.87","39.08","47.86","0.38","0.94","28.57","10.48","93.33","1.038","9.02","10.46","8.37","49.02","51.88","17.91","18.43","15.95","52.90"
"460","Brandon Yip","COL, NSH","R","35","373.73333333333","10.678095238095","46.4","57.31","44.74","35.32","42.22","45.55","26.01","32.11","44.75","2.09","1.61","56.52","19.59","24.08","44.85","9.15","9.63","48.72","1.44","1.12","56.25","13.91","19.27","41.94","0.43","0.21","66.67","32.47","39.89","44.87","0.46","0.23","66.67","8.02","95.00","1.030","9.15","13.97","5.3","50.41","63.33","15.41","19.43","15.57","49.74"
"882","Raphael Diaz","MTL","D","59","1062.2666666667","18.004519774011","55.07","57.27","49.02","39.37","41.12","48.91","28.02","29.82","48.44","2.03","2.2","48.00","24.46","25.76","48.71","9.66","11.07","46.59","1.3","1.3","50.00","19.73","19.58","50.19","0.38","0.53","41.67","36.39","37.94","48.96","0.57","0.57","50.00","7.26","92.61","0.999","7","12.6","8.92","51.74","43.97","14.91","18.07","15.25","49.44"
"483","Jack Skille","FLA","R","46","550.43333333333","11.965942028986","49.92","57.23","46.59","37.28","42.29","46.85","26.6","30.09","46.92","1.31","2.51","34.29","22.78","24.96","47.72","7.85","10.79","42.11","0.98","1.85","34.62","19.91","18.89","51.31","0.44","0.58","42.86","34.17","40.15","45.97","0","0.31","0.00","4.92","91.67","0.966","9.81","16.46","7.19","50.8","57.69","13.84","21.26","14.5","48.85"
"598","Jamie McBain","CAR","D","76","1503.7666666667","19.786403508772","64.44","57.14","53.00","48.2","43.89","52.34","33.91","31.84","51.58","2.99","2.67","52.82","30.8","26.29","53.95","13.96","11.45","54.95","1.84","1.64","52.87","22.45","19.79","53.15","0.64","0.69","48.00","41.27","37.58","52.34","0.92","0.69","57.14","8.82","91.60","1.004","10.77","12.53","8.02","43.49","57.32","21.63","19.31","15.28","58.59"
"469","Brad Staubitz","MIN, MTL","R","62","404.33333333333","6.5215053763441","36.21","57.13","38.79","26.56","40.21","39.78","17.07","27.75","38.08","0.74","1.48","33.33","14.69","24.63","37.36","5.64","11.13","33.63","0.45","1.19","27.27","12.07","18","40.13","0.2","0","100.00","25.08","38.58","39.39","0","0.43","0.00","4.35","94.65","0.990","5.94","13.5","5.49","58.17","51.95","9.65","18.25","11.87","44.83"
"462","Daniel Winnik","COL, S.J","L","84","1402.2166666667","16.693055555556","51.65","57.12","47.48","38.04","43.22","46.81","28.2","29.82","48.60","1.54","2.57","37.50","21.52","24.22","47.05","8.56","11.17","43.38","0.64","1.54","29.41","17.29","17.4","49.84","0.68","1.03","40.00","34.92","40.3","46.43","0.56","0.37","60.00","5.46","91.39","0.969","7.79","12.71","12.28","42.79","38.81","14.51","19.34","22.85","38.83"
"56","Colin White","S.J","D","54","807.16666666667","14.947530864198","47.8","57.09","45.57","35.46","39.69","47.18","26.02","29.66","46.73","1.56","3.12","33.33","20.52","21.48","48.85","9.07","9.22","49.59","0.89","1.78","33.33","15.26","16.35","48.28","0.59","0.99","37.50","33.61","42.52","44.15","0.21","0.86","20.00","6.00","89.47","0.955","8.7","14.27","13.53","53.07","39.13","17.69","20.07","23.34","43.12"
"453","Roman Polak","STL","D","77","1452.7166666667","18.86645021645","47.5","57.08","45.42","36.8","40.43","47.65","26.76","28.62","48.32","1.98","2.6","43.24","22.34","26.31","45.93","9.54","10.16","48.43","1.12","1.28","46.55","17.07","21.53","44.22","0.66","0.61","52.17","29.41","36.27","44.78","0.48","1.19","28.57","7.41","90.91","0.983","6.32","10.78","7.72","53.57","45.00","14.13","17.64","16.11","46.72"
"281","Matt Stajan","CGY","C","61","793.63333333333","13.010382513661","51.26","57","47.35","36.59","42.19","46.45","26.08","30.32","46.25","1.97","2.27","46.43","22.23","23.97","48.12","9.6","9.75","49.61","1.13","1.51","42.86","16.83","18.95","47.04","0.71","0.6","53.85","36.91","39.53","48.29","0.33","0.44","42.86","7.54","92.52","1.001","8.92","11.64","13.84","43.92","39.20","15.42","17.69","22.98","40.16"
"860","Justin Faulk","CAR","D","66","1507.7166666667","22.844191919192","56.59","56.99","49.82","42.62","43.02","49.77","30.68","29.65","50.86","2.39","2.59","48.00","26.82","26.5","50.30","11.58","11.34","50.52","1.07","1.51","41.54","20.32","20.22","50.13","0.9","0.69","56.67","35.41","36.44","49.28","0.92","0.63","59.26","7.78","91.28","0.991","12.06","12.34","9.91","41.71","54.89","22.68","17.99","17.27","56.77"
"376","Mark Flood","WPG","D","33","506.5","15.348484848485","50.58","56.98","47.03","39.09","42.05","48.18","28.9","28.79","50.10","2.13","1.9","52.94","24.05","26.42","47.65","9","11.14","44.71","1.07","0.83","56.25","20.06","20.38","49.61","0.63","0.95","40.00","32","35.25","47.58","0.86","0.51","62.50","7.38","93.42","1.008","8.41","13.74","7.7","46.32","52.21","17.18","20.97","13.62","55.77"
"265","Keith Ballard","VAN","D","47","731.1","15.555319148936","52.11","56.96","47.78","37.83","42.76","46.95","27.57","32.17","46.15","1.72","2.3","42.86","24.05","28.07","46.14","9.77","12.39","44.07","0.82","1.56","34.48","19.04","20.9","47.67","0.66","0.33","66.67","34.73","35.44","49.49","0.59","0.71","45.45","6.25","92.86","0.991","5.74","11","7.06","56.38","44.87","13.3","19.45","16","45.38"
"792","Marcus Johansson","WSH","L","80","1344.2833333333","16.803541666667","56.82","56.95","49.94","41.82","42.49","49.60","29.01","30.8","48.51","3.21","2.77","53.73","25.22","27.18","48.13","9.69","10.89","47.07","1.7","1.52","52.78","20.71","21.72","48.81","1.07","0.89","54.55","39.46","37.01","51.60","1.03","0.64","61.54","11.08","91.01","1.021","11.29","10.49","5.76","37.31","66.23","21.29","18.26","14.28","59.85"
"332","Marc-Antoine Pouliot","PHX","C","13","145.45","11.188461538462","59.4","56.93","51.06","44.96","44.55","50.23","32.18","33.83","48.75","2.48","3.3","42.86","26.81","29.7","47.45","9.49","14.44","39.66","2.06","2.06","50.00","23.1","20.35","53.16","0.55","1.1","33.33","41.11","35.16","53.91","0","0.6","0.00","7.69","90.24","0.979","8.66","9.49","5.78","55.28","60.00","13.2","14.85","13.2","50.00"
"300","Tim Brent","CAR","C","79","860.25","10.889240506329","48.47","56.91","46.00","36.34","42.55","46.07","25.53","31.32","44.91","2.86","2.51","53.25","21.9","24.69","47.01","9.56","11.09","46.28","1.46","1.53","48.84","16.46","18.13","47.58","1.12","0.46","70.59","32.44","38.99","45.42","0.81","0.81","50.00","11.20","91.98","1.032","14.37","11.58","9","51.96","61.49","21.27","17.3","17.02","55.56"
"347","Patrick O'Sullivan","PHX","C","23","254.13333333333","11.049275362319","56.66","56.9","49.90","40.14","44.62","47.35","29.51","30.46","49.21","1.65","2.12","43.75","25.5","27.62","48.00","10.86","11.33","48.94","0.94","0.94","50.00","19.52","21.72","47.33","0.31","1.26","20.00","36.49","35.81","50.47","0.68","0.34","66.67","5.60","93.02","0.986","11.1","9.68","3.78","46.75","74.60","18.65","16.53","10.62","63.71"
"577","Cal Clutterbuck","MIN","R","74","1210.3833333333","16.356531531532","49.57","56.86","46.58","37.48","41.54","47.43","27.07","29.4","47.94","2.23","2.43","47.87","23.4","22.06","51.47","10.21","9.32","52.28","1.09","1.29","45.83","17.58","16.99","50.86","0.59","0.66","47.37","32.01","42.53","42.94","0.79","0.86","47.83","8.24","91.74","1.000","10.76","12.24","13.04","46.94","45.21","17","18.04","22.26","43.31"
"628","Trevor Smith","T.B","C","16","199.45","12.465625","37.9","56.86","40.00","27.68","40.91","40.35","20.16","31.29","39.18","3.31","3.01","52.38","20.16","29.78","40.36","9.02","12.94","41.10","2.11","2.11","50.00","14.84","22.46","39.78","0.8","1.2","40.00","21.29","35.63","37.40","0.87","0","100.00","16.42","90.38","1.068","4.21","15.94","10.23","47.23","29.17","8.72","22.56","20.76","29.59"
"888","Mika Zibanejad","OTT","C","9","116.1","12.9","52.2","56.85","47.87","38.76","40.83","48.70","25.84","31.01","45.45","1.03","2.07","33.33","22.74","22.74","50.00","7.75","7.75","50.00","0","2.07","0.00","19.98","19.98","50.00","0.69","0","100.00","38.82","40.31","49.06","0.75","0","100.00","4.00","93.33","0.973","11.89","11.89","5.68","44.44","67.65","21.19","19.64","12.92","62.12"
"20","Jamal Mayers","CHI","R","81","793.91666666667","9.8014403292181","44.36","56.83","43.84","32.87","43.23","43.20","24.18","30.91","43.90","1.59","2.8","36.21","21.39","26.15","44.99","6.95","11.64","37.40","0.76","1.59","32.26","19.25","19.35","49.87","0.81","1.01","44.44","28.82","38.97","42.51","0.33","0.65","33.33","6.56","90.95","0.975","11.03","12.7","13.98","49.58","44.11","17.16","18.36","23.05","42.67"
"703","Jerome Samson","CAR","R","16","196.43333333333","12.277083333333","67.2","56.81","54.19","48.87","42.76","53.33","36.96","31.46","54.02","2.75","2.44","52.94","33.6","26.27","56.12","15.27","12.52","54.95","1.53","1.22","55.56","24.44","18.33","57.14","1.22","1.63","42.86","40.15","39.27","50.56","0.44","0","100.00","7.44","92.23","0.997","12.83","14.05","7.64","53.76","62.69","21.99","18.94","13.13","62.61"
"253","Zbynek Michalek","PIT","D","62","1342.2833333333","21.649731182796","49.57","56.77","46.62","38.93","41.3","48.52","27.85","29.1","48.90","2.41","2.95","45.00","22.8","25.57","47.13","8.54","10.37","45.15","1.12","1.83","37.88","19.01","20.26","48.41","1.01","0.77","56.67","33.57","37.84","47.02","0.58","0.71","45.00","8.67","89.86","0.985","7.55","12.96","12.34","33.3","37.98","16.05","21.19","23.78","40.29"
"768","Philippe Cornet","EDM","L","2","21.15","10.575","42.55","56.74","42.86","22.7","48.23","32.00","19.86","28.37","41.18","2.84","2.84","50.00","28.37","25.53","52.63","2.84","14.18","16.67","2.84","2.84","50.00","34.04","15.13","69.23","0","0","-","16.39","45.07","26.67","0","0","-","14.29","90.00","1.043","11.35","14.18","5.67","59.57","66.67","19.86","17.02","11.35","63.64"
"232","Stephane Veilleux","MIN, N.J","L","22","215.91666666667","9.8143939393939","41.96","56.69","42.54","28.62","40.02","41.70","20.56","25.84","44.31","1.11","1.95","36.36","16.4","20.29","44.70","6.67","9.45","41.38","0.56","1.11","33.33","12.97","14.45","47.30","0.37","0.74","33.33","29.3","44.55","39.67","0.4","0.4","50.00","5.41","92.47","0.979","8.06","12.23","10.56","59.47","43.28","12.5","17.23","20.29","38.14"
"153","George Parros","ANA","R","46","293.43333333333","6.3789855072464","41.1","56.64","42.05","29.24","41.1","41.57","20.24","29.44","40.74","1.23","1.02","54.55","15.74","24.33","39.29","5.93","8.18","42.03","0.41","0.61","40.00","13.09","21.54","37.80","0.55","0.27","66.67","30.42","38.99","43.83","0.59","0.3","66.67","6.06","96.53","1.026","12.68","11.04","5.52","55","69.66","17.38","17.58","10.84","61.59"
"315","Eric Staal","CAR","C","82","1766.85","21.546951219512","64.76","56.64","53.34","48.15","43.3","52.66","34.5","31.41","52.34","3.26","3.33","49.48","31.04","26.73","53.73","15.11","11.89","55.97","1.83","1.94","48.65","21.24","19.79","51.77","0.91","0.86","51.28","40.47","35.66","53.16","0.98","0.88","52.63","9.45","89.41","0.989","13.82","13.69","11.99","39.83","53.55","26.15","19.7","20.38","56.20"
"787","Tyler Bozak","TOR","C","73","1375.4666666667","18.84200913242","63.03","56.58","52.70","45.32","43.84","50.83","33.15","31.32","51.42","3.58","3.14","53.25","31.84","27.79","53.40","12.48","11.21","52.67","1.88","1.74","51.81","25.82","22.1","53.88","1.63","1.16","58.33","39.88","35.1","53.19","0.63","0.63","50.00","10.79","89.97","1.008","13.26","10.73","8.29","37.56","61.54","24.6","17.41","15.7","61.04"
"108","Mike Fisher","NSH","C","72","1389.3666666667","19.296759259259","48.24","56.57","46.02","36.53","41.54","46.79","27.08","30.62","46.93","3.67","2.5","59.44","21.85","25.05","46.59","8.03","10.02","44.50","1.86","1.51","55.13","18.43","20.04","47.90","1.27","0.81","61.11","33.06","37.43","46.90","1.06","0.5","68.00","13.56","91.82","1.054","12.26","14.29","11.53","39.64","51.54","20.08","20.94","22.41","47.26"
"145","Chris Kelly","BOS","C","82","1208.3","14.735365853659","51.59","56.46","47.75","38.73","42.01","47.97","28.25","31.48","47.30","3.18","2.18","59.26","22.35","24.33","47.87","9.24","9.53","49.21","1.64","1.09","60.00","17.48","19.73","46.98","1.26","0.79","61.29","35.65","39.88","47.20","0.86","0.72","54.55","11.25","93.06","1.043","9.68","13.8","14.3","43.65","40.37","16.93","21.75","24.28","41.08"
"851","Aaron Volpatti","VAN","L","23","206.28333333333","8.9688405797101","44.21","56.43","43.93","31.41","40.14","43.90","21.52","27.92","43.53","1.45","2.33","38.46","19.49","21.81","47.18","6.11","8.44","42.00","0.87","1.45","37.50","17.84","17.84","50.00","0","0.78","0.00","30.25","42.43","41.62","0.84","0.42","66.67","6.76","91.67","0.984","4.65","13.96","8.14","61.66","36.36","6.4","19.2","18.32","25.88"
"697","Lars Eller","MTL","C","79","1209.5833333333","15.311181434599","48.66","56.4","46.32","34.38","40.03","46.20","24.26","28.62","45.87","1.93","2.53","43.33","21.28","26.98","44.09","8.04","10.81","42.63","1.04","1.54","40.38","17.66","21.56","45.03","0.6","0.6","50.00","32.53","35.75","47.64","0.64","0.79","45.00","7.98","91.16","0.991","6.2","10.02","7.54","51.54","45.13","13.05","18.3","15.82","45.19"
"547","Bracken Kearns","FLA","C","5","36.183333333333","7.2366666666667","31.51","56.38","35.85","16.58","36.48","31.25","9.95","33.16","23.08","0","0","-","9.95","23.22","30.00","3.32","4.97","40.00","0","0","-","8.84","24.32","26.67","0","0","-","23.95","38.32","38.46","0","0","-","0.00","100.00","1.000","4.97","18.24","6.63","49.75","42.86","9.95","23.22","16.58","37.50"
"118","Jaroslav Spacek","CAR, MTL","D","46","739.85","16.083695652174","64.63","56.36","53.42","48.25","42.25","53.32","34.06","29.6","53.50","2.92","1.87","61.02","30.25","25.55","54.22","12.81","11.35","53.02","1.38","0.97","58.62","23.25","18.92","55.13","1.08","0.65","62.50","42.29","38.54","52.32","1.05","0.59","64.29","8.57","93.70","1.023","13.54","12.33","8.11","45.41","62.55","24.41","19.46","14.84","62.19"
"116","Shawn Horcoff","EDM","C","81","1586.4333333333","19.585596707819","50.6","56.35","47.31","38.12","41.98","47.59","26.93","30.82","46.63","2.65","3.1","46.05","23.18","27.57","45.68","10.14","12.48","44.82","1.44","1.7","45.78","17.4","20.12","46.37","0.81","0.91","47.06","34.47","35.84","49.03","0.87","0.93","48.48","9.83","89.94","0.998","11.12","12.25","13.24","37.67","45.65","20.23","18.95","22.88","46.93"
"274","Joni Pitkanen","CAR","D","30","669.13333333333","22.304444444444","61.87","56.31","52.35","47.88","43.31","52.51","34.34","31.38","52.25","2.87","3.5","45.07","26.81","26.27","50.51","13.18","10.67","55.26","1.7","1.88","47.50","18.17","20.8","46.63","0.48","1.08","30.77","43.13","36.65","54.06","1.17","1.04","52.94","8.36","88.86","0.972","13.09","13","9.59","36.76","57.71","24.21","19.37","17.57","57.94"
"11","Adrian Aucoin","PHX","D","64","1295.8666666667","20.247916666667","51.76","56.26","47.92","38.48","45.14","46.01","26.39","31.99","45.20","2.22","2.27","49.48","22.13","25.88","46.09","9.4","12.55","42.83","1.2","1.39","46.43","16.98","17.78","48.85","0.62","0.68","47.62","35.31","37.39","48.57","0.74","0.54","57.89","8.42","92.91","1.013","6.44","12.08","10","43.2","39.15","14.45","18.61","19.03","43.15"
"44","Stephane Robidas","DAL","D","75","1707.15","22.762","53.84","56.23","48.91","39.96","42.53","48.44","27.62","30.93","47.18","2.35","2.74","46.21","21.47","24.57","46.64","9.21","10.26","47.29","1.3","1.55","45.68","16.35","19.07","46.16","0.56","0.8","41.38","35.94","38.38","48.36","0.81","0.76","51.61","8.52","91.14","0.997","10.19","12.51","13.18","37.18","43.61","18.87","18.35","23.37","44.68"
"341","Josh Hennessy","BOS","C","3","20.316666666667","6.7722222222222","62.02","56.11","52.50","53.16","38.39","58.06","41.35","35.44","53.85","2.95","0","100.00","23.63","23.63","50.00","8.86","8.86","50.00","2.95","0","100.00","19.69","19.69","50.00","0","0","-","55.46","38.39","59.09","0","0","-","7.14","100.00","1.071","11.81","26.58","2.95","64.97","80.00","20.67","32.49","14.77","58.33"
"561","Derek Dorsett","CBJ","R","77","1131.4","14.693506493506","43.22","56.11","43.51","32.88","40.94","44.54","25.03","30.65","44.95","1.75","3.08","36.26","18.61","25.24","42.44","8.91","10.08","46.93","1.06","1.91","35.71","12.94","20.22","39.02","0.28","0.57","33.33","29.57","37","44.42","0.61","0.84","42.11","6.99","89.97","0.970","7.64","14.42","16.65","44.81","31.44","12.83","20.89","25.88","33.15"
"290","Joffrey Lupul","TOR","L","66","1228.3166666667","18.610858585859","69.46","56.08","55.33","49.43","42.5","53.77","36.34","30.38","54.47","4.4","3.13","58.44","34.14","27.84","55.08","13.92","10.75","56.44","2.39","1.37","63.64","26.96","22.8","54.19","1.69","1.5","53.06","45.3","34.29","56.91","1.06","0.78","57.69","12.10","89.71","1.018","15","11.28","6.25","35.22","70.57","26.87","18.56","13.82","66.03"
"102","Alex Tanguay","CGY","L","64","1218.9166666667","19.045572916667","54.93","56.07","49.49","41.15","41.74","49.64","29.14","28.94","50.17","3.4","2.31","59.48","26.53","24.56","51.93","10.98","9.5","53.61","1.92","1.13","62.90","20.74","20.08","50.80","1.31","0.92","58.82","36.33","38.25","48.71","0.64","0.64","50.00","11.66","92.01","1.037","13.09","12.95","8.22","37.02","61.43","22.45","19.69","17.03","56.86"
"488","Ryan O'Marra","ANA, EDM","C","9","83.5","9.2777777777778","38.08","56.05","40.46","34.49","35.93","48.98","24.43","25.15","49.28","0.72","2.16","25.00","15.81","22.99","40.74","10.78","7.9","57.69","0.72","0.72","50.00","6.71","20.12","25.00","0","1.92","0.00","30.1","37.37","44.62","0","0","-","2.94","91.43","0.944","7.19","14.37","5.75","56.77","55.56","12.93","19.4","18.68","40.91"
"163","Mathieu Darche","MTL","L","61","739.86666666667","12.128961748634","47.93","56.04","46.10","33.41","37.95","46.82","23.68","25.79","47.87","1.38","2.11","39.53","19.87","24.9","44.38","8.68","8.52","50.47","0.65","1.3","33.33","14.92","21.84","40.59","0.54","0.87","38.46","32.56","35.96","47.52","0.47","0.23","66.67","5.82","91.82","0.976","7.87","12.08","9.81","47.68","44.50","14.52","18.65","17.84","44.86"
"97","Brad Stuart","DET","D","81","1705.4333333333","21.054732510288","46.72","56.01","45.48","35.32","41.87","45.76","26.63","30.47","46.64","2.43","2.88","45.70","21.57","28.29","43.26","9.08","11.5","44.10","1.02","1.55","39.73","16.65","22.38","42.67","0.99","0.94","51.22","31.15","34.76","47.26","0.81","0.91","47.06","9.11","90.53","0.996","8.41","12.14","13.37","39.86","38.61","15.76","18.89","22.45","41.25"
"517","Chris VandeVelde","EDM","C","5","49.3","9.86","23.12","55.98","29.23","15.82","36.51","30.23","14.6","25.56","36.36","2.43","2.43","50.00","9.74","26.77","26.67","2.43","8.52","22.22","0","1.22","0.00","9.74","24.34","28.57","1.62","1.62","50.00","17.58","28.13","38.46","1.76","0","100.00","16.67","90.48","1.071","6.09","17.04","7.3","53.55","45.45","10.95","25.56","18.26","37.50"
"246","David Moss","CGY","R","32","448.45","14.0140625","55.79","55.93","49.94","41.74","41.48","50.16","29.7","30.77","49.12","1.87","2.81","40.00","24.89","25.82","49.08","10.17","10.84","48.41","0.8","1.34","37.50","19.62","19.98","49.55","0.89","1.25","41.67","36.53","36.91","49.74","0.58","0.77","42.86","6.31","90.87","0.972","12.71","14.45","14.18","48.57","47.26","20.74","21.67","23.95","46.41"
"600","Shawn Matthias","FLA","L","79","1090.9666666667","13.80970464135","50.49","55.93","47.44","36.85","42.9","46.21","26.95","31.9","45.79","2.03","2.2","48.05","21.12","24.2","46.60","7.53","10.89","40.90","1.21","1.04","53.66","18.11","17.75","50.51","0.66","0.81","45.00","36.46","39.96","47.71","0.4","0.79","33.33","7.55","93.10","1.007","10.39","13.75","10.17","49.94","50.53","15.18","19.3","17.32","46.70"
"880","Chay Genoway","MIN","D","1","18.266666666667","18.266666666667","49.27","55.84","46.88","36.13","45.99","44.00","32.85","26.28","55.56","3.28","3.28","50.00","22.99","13.14","63.64","9.85","6.57","60.00","0","3.28","0.00","17.52","8.76","66.67","0","0","-","37.96","56.93","40.00","4.74","0","100.00","10.00","87.50","0.975","9.85","3.28","9.85","45.99","50.00","29.56","6.57","13.14","69.23"
"231","Aaron Johnson","CBJ","D","56","924.4","16.507142857143","48.29","55.82","46.38","36.54","41.41","46.88","27","30.96","46.58","2.27","3.25","41.18","23.24","25.12","48.05","10.45","10.39","50.16","1.49","1.95","43.40","17.05","19.65","46.46","0.69","1.04","40.00","31.31","36.66","46.07","0.19","0.75","20.00","8.41","89.52","0.979","6.95","12.59","9.61","48.55","41.96","13.83","18.82","19.21","41.85"
"243","Andrew Alberts","VAN","D","44","629.05","14.296590909091","44.45","55.8","44.34","30.71","41.49","42.54","22.89","31.86","41.81","2.1","2.29","47.83","19.93","25.75","43.63","8.01","11.45","41.18","1.24","1.05","54.17","15.9","19.08","45.45","0.76","1.02","42.86","31","36.92","45.64","0.41","0.69","37.50","9.17","92.81","1.020","5.34","11.45","8.68","57.23","38.10","10.97","19.08","17.93","37.95"
"775","Jared Spurgeon","MIN","D","70","1511.95","21.599285714286","50.76","55.8","47.64","37.26","42.3","46.83","26.91","29.33","47.85","2.02","1.87","52.04","22.14","22.14","50.00","9.41","9.17","50.64","1.19","1.11","51.72","16.98","17.3","49.54","0.63","0.58","52.17","33.93","40.76","45.43","0.34","0.4","46.15","7.52","93.64","1.012","9.92","14.05","12.22","42.94","44.80","19.72","19.8","20.32","49.26"
"477","Guillaume Latendresse","MIN","L","16","243.05","15.190625","57.52","55.79","50.76","42.71","43.94","49.29","32.59","29.87","52.17","3.46","0.99","77.78","31.85","25.67","55.36","14.81","13.82","51.72","1.97","0.49","80.00","22.71","15.8","58.97","0.99","0","100.00","32.81","35.66","47.92","1.07","0.71","60.00","10.61","96.69","1.073","11.85","13.58","9.63","42.46","55.17","19.01","19.75","17.03","52.74"
"61","Trent Whitfield","BOS","C","1","13.983333333333","13.983333333333","68.65","55.78","55.17","60.07","30.04","66.67","47.2","21.45","68.75","0","0","-","47.2","17.16","73.33","21.45","4.29","83.33","0","0","-","34.33","17.16","66.67","0","0","-","24.79","49.58","33.33","0","0","-","0.00","100.00","1.000","25.74","12.87","4.29","34.33","85.71","38.62","17.16","8.58","81.82"
"574","Matt Beleskey","ANA","L","70","718.55","10.265","49.6","55.78","47.07","36.99","42.34","46.63","25.8","30.39","45.91","2.09","2.17","49.02","21.79","25.22","46.36","8.43","9.69","46.54","0.92","1","47.83","17.81","20.71","46.24","0.89","0.78","53.33","34.98","38.6","47.54","0.72","0.84","46.15","8.09","92.86","1.009","9.85","13.44","6.01","47.35","62.11","14.86","19.96","14.53","50.57"
"28","Ethan Moreau","L.A","L","28","294.76666666667","10.527380952381","46.61","55.77","45.53","35.01","42.14","45.38","25.04","29.51","45.90","1.02","1.63","38.46","15.47","27.89","35.68","7.33","11.81","38.30","0.2","1.02","16.67","10.86","21.44","33.61","0.27","0.27","50.00","37.93","34.99","52.02","0.88","0.59","60.00","4.07","94.48","0.985","9.36","15.67","9.16","52.31","50.55","12.21","20.36","13.84","46.88"
"890","Sean Couturier","PHI","C","77","1088.7166666667","14.139177489177","43.37","55.77","43.75","32.85","40.12","45.02","25.35","28.16","47.37","2.37","2.48","48.86","18.63","25.02","42.68","8.1","10.8","42.86","1.16","1.32","46.67","14.03","18.96","42.54","0.44","0.81","35.29","29.45","36.62","44.58","1.03","0.8","56.52","9.35","91.19","1.005","7.33","14.27","14.66","42.38","33.33","11.9","20.5","23.48","33.64"
"713","Chris Mueller","NSH","C","4","36.583333333333","9.1458333333333","49.2","55.76","46.88","45.92","41","52.83","36.08","32.8","52.38","3.28","4.92","40.00","29.52","26.24","52.94","11.48","9.84","53.85","0","3.28","0.00","24.05","21.87","52.38","2.19","2.19","50.00","21.32","30.8","40.91","2.37","0","100.00","9.09","85.00","0.941","13.12","11.48","11.48","50.84","53.33","26.24","16.4","18.04","59.26"
"659","Linus Omark","EDM","L","14","188.33333333333","13.452380952381","54.16","55.75","49.28","41.42","42.05","49.62","30.9","29.63","51.05","0.96","2.55","27.27","22.3","27.72","44.59","6.69","13.06","33.87","0.32","1.27","20.00","20.81","19.54","51.58","0.42","1.27","25.00","37.27","35.43","51.27","0.46","0.46","50.00","3.09","91.40","0.945","13.06","7.96","7.01","43.65","65.08","23.58","13.7","14.65","61.67"
"618","Tim Wallace","NYI, T.B","R","49","421.18333333333","8.5955782312925","45.44","55.7","44.93","32.48","39.03","45.42","24.22","29.06","45.45","1.57","2.14","42.31","21.51","27.49","43.90","8.26","10.4","44.27","0.57","1.14","33.33","17.66","22.79","43.66","1.33","0.38","77.78","29.01","30.87","48.45","0","1.03","0.00","6.47","92.65","0.991","7.98","12.39","7.27","52.71","52.34","11.11","18.23","15.39","41.94"
"785","Eric Wellwood","PHI","L","24","262.96666666667","10.956944444444","51.79","55.67","48.20","39.47","42.21","48.32","28.52","28.52","50.00","3.65","1.37","72.73","23.96","24.87","49.07","10.5","9.13","53.49","2.28","0.46","83.33","17.95","20.99","46.09","1.22","1.22","50.00","30.98","38.89","44.34","0.66","0","100.00","12.80","95.20","1.080","6.62","15.29","10.04","50.65","39.73","12.09","21.68","17.11","41.41"
"144","Niklas Hagman","ANA, CGY","L","71","1034.9833333333","14.577230046948","49.91","55.65","47.28","37.62","40.17","48.36","26.38","27.3","49.14","2.03","2.78","42.17","24.17","26.44","47.77","10.61","11.01","49.06","1.45","1.8","44.64","18.09","20.56","46.80","0.23","0.77","23.08","32.32","36.84","46.73","0.42","0.5","45.45","7.69","89.81","0.975","8.58","14.32","8.81","44.81","49.33","15.77","20.75","15.42","50.56"
"884","Brandon Saad","CHI","L","2","28.033333333333","14.016666666667","36.39","55.65","39.53","32.1","49.23","39.47","25.68","36.39","41.38","0","0","-","8.56","23.54","26.67","4.28","10.7","28.57","0","0","-","5.71","17.12","25.00","0","0","-","40.19","37.1","52.00","0","0","-","0.00","100.00","1.000","10.7","14.98","2.14","57.79","83.33","14.98","17.12","6.42","70.00"
