"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"794","Jiri Tlusty","TOR","L","14","177.9","177","146","54.80","144","109","56.92","100","71","58.48","7","5","58.33","83","64","56.46","34","20","62.96","5","1","83.33","49","44","52.69","2","3","40.00","81","74","52.26","0","1","0.00","7.00","92.96","1.000","23","43","19","129","54.76","43","75","33","56.58"
"805","Peter Mueller","PHX","C","72","1157.6166666667","1217","1004","54.80","910","772","54.10","641","523","55.07","58","42","58.00","532","447","54.34","207","173","54.47","30","20","60.00","325","274","54.26","13","11","54.17","607","489","55.38","15","10","60.00","9.05","91.97","1.010","288","271","105","734","73.28","487","396","224","68.50"
"557","Loui Eriksson","DAL","L","82","1624.6666666667","1540","1272","54.77","1193","980","54.90","832","689","54.70","90","78","53.57","616","562","52.29","261","231","53.05","51","40","56.04","355","331","51.75","22","15","59.46","783","587","57.15","17","21","44.74","10.82","88.68","0.995","296","362","262","886","53.05","486","526","440","52.48"
"734","James Neal","DAL","L","77","1221.8833333333","1130","933","54.77","881","706","55.51","620","514","54.67","51","53","49.04","446","361","55.27","164","151","52.06","30","26","53.57","282","210","57.32","13","12","52.00","589","475","55.36","8","14","36.36","8.23","89.69","0.979","213","242","138","781","60.68","401","391","254","61.22"
"7","Bobby Holik","N.J","C","62","631.9","570","472","54.70","439","390","52.96","340","298","53.29","13","14","48.15","244","212","53.51","85","91","48.30","9","10","47.37","159","121","56.79","2","2","50.00","268","225","54.36","2","2","50.00","3.82","95.30","0.991","118","136","93","481","55.92","215","205","191","52.96"
"841","Sam Gagner","EDM","C","76","1273.6666666667","1228","1017","54.70","905","804","52.95","655","580","53.04","68","47","59.13","544","437","55.45","225","157","58.90","39","34","53.42","319","280","53.26","15","5","75.00","578","502","53.52","14","8","63.64","10.38","91.90","1.023","247","235","119","891","67.49","474","366","258","64.75"
"40","Alex Kovalev","MTL","R","78","1515.5333333333","1628","1349","54.69","1195","991","54.67","830","715","53.72","93","62","60.00","775","628","55.24","306","237","56.35","43","35","55.13","469","391","54.53","25","13","65.79","736","607","54.80","24","13","64.86","11.20","91.33","1.025","338","266","214","798","61.23","604","469","436","58.08"
"24","Bret Hedican","ANA","D","51","831.5","779","648","54.59","614","526","53.86","432","364","54.27","36","42","46.15","356","274","56.51","155","124","55.56","24","22","52.17","201","150","57.26","8","12","40.00","365","322","53.13","4","8","33.33","8.33","88.46","0.968","115","176","103","544","52.75","238","286","180","56.94"
"762","Brett Sutter","CGY","L","4","32.25","30","25","54.55","21","23","47.73","14","17","45.16","2","4","33.33","11","12","47.83","5","4","55.56","1","1","50.00","6","8","42.86","1","2","33.33","15","12","55.56","0","1","0.00","14.29","76.47","0.908","4","7","6","31","40.00","8","15","8","50.00"
"542","Steve Bernier","VAN","R","81","1120.7166666667","1033","861","54.54","757","655","53.61","533","468","53.25","56","32","63.64","493","401","55.15","215","171","55.70","37","19","66.07","278","230","54.72","13","8","61.90","458","382","54.52","6","5","54.55","10.51","93.16","1.037","264","264","122","843","68.39","382","373","236","61.81"
"342","Paul Martin","N.J","D","73","1779","1709","1426","54.51","1341","1094","55.07","1009","819","55.20","96","67","58.90","768","632","54.86","304","275","52.50","53","43","55.21","464","357","56.52","22","11","66.67","820","679","54.70","19","12","61.29","9.51","91.82","1.013","277","311","343","979","44.68","581","519","621","48.34"
"500","Anton Babchuk","CAR","D","72","1301","1391","1161","54.51","1032","836","55.25","746","581","56.22","66","51","56.41","569","492","53.63","246","205","54.55","35","23","60.34","323","287","52.95","8","17","32.00","695","561","55.33","23","11","67.65","8.85","91.22","1.001","193","256","165","858","53.91","396","399","307","56.33"
"176","Pavel Kubina","TOR","D","82","1808.3","1901","1587","54.50","1421","1178","54.67","1007","809","55.45","96","94","50.53","837","716","53.90","327","275","54.32","46","43","51.69","510","441","53.63","27","30","47.37","937","740","55.87","22","21","51.16","9.53","88.38","0.979","299","372","222","1304","57.39","673","633","441","60.41"
"812","Michael Frolik","FLA","R","79","1169.7666666667","1181","986","54.50","911","756","54.65","669","563","54.30","69","40","63.30","503","416","54.73","213","153","58.20","32","22","59.26","290","263","52.44","18","13","58.06","565","472","54.48","17","4","80.95","10.31","92.90","1.032","195","200","167","810","53.87","321","339","321","50.00"
"630","Alexandre Picard","CBJ","L","15","103.25","85","71","54.49","62","56","52.54","49","42","53.85","2","3","40.00","38","25","60.32","18","10","64.29","1","0","100.00","20","15","57.14","1","3","25.00","34","35","49.28","0","0","-","4.08","92.86","0.969","8","22","8","79","50.00","25","29","17","59.52"
"781","Andy Greene","N.J","D","49","798.25","771","644","54.49","584","505","53.63","422","384","52.36","30","20","60.00","351","278","55.80","142","96","59.66","14","12","53.85","209","182","53.45","9","5","64.29","356","309","53.53","7","3","70.00","7.11","94.79","1.019","133","161","73","560","64.56","269","254","197","57.73"
"17","Mathieu Schneider","ATL, MTL","D","67","1406.8166666667","1455","1217","54.45","1094","935","53.92","773","696","52.62","86","68","55.84","675","597","53.07","266","250","51.55","36","45","44.44","409","347","54.10","32","13","71.11","693","527","56.80","17","10","62.96","11.13","90.23","1.014","231","216","187","858","55.26","534","393","371","59.01"
"146","Daniel Briere","PHI","C","29","453.98333333333","477","399","54.45","348","292","54.38","255","215","54.26","33","21","61.11","223","179","55.47","88","72","55.00","24","11","68.57","135","107","55.79","6","6","50.00","212","184","53.54","3","2","60.00","12.94","90.23","1.032","113","87","60","279","65.32","185","136","100","64.91"
"251","Jaroslav Spacek","BUF","D","80","1782.05","1805","1510","54.45","1349","1136","54.29","991","849","53.86","107","84","56.02","793","645","55.15","337","255","56.93","61","41","59.80","456","390","53.90","27","24","52.94","862","726","54.28","19","17","52.78","10.80","90.11","1.009","303","363","285","1220","51.53","648","599","488","57.04"
"510","Erik Christensen","ANA, ATL","C","64","873.41666666667","819","685","54.45","632","550","53.47","474","392","54.73","43","37","53.75","397","351","53.07","165","129","56.12","29","22","56.86","232","222","51.10","9","10","47.37","377","298","55.85","5","5","50.00","9.07","90.56","0.996","180","193","89","574","66.91","295","292","226","56.62"
"711","Guillaume Latendresse","MTL","L","56","762.41666666667","783","655","54.45","569","486","53.93","419","362","53.65","35","26","57.38","361","304","54.29","136","122","52.71","16","11","59.26","225","182","55.28","9","6","60.00","373","286","56.60","9","9","50.00","8.35","92.82","1.012","133","166","83","495","61.57","238","246","193","55.22"
"395","Fedor Tyutin","CBJ","D","82","1927.3","1741","1457","54.44","1327","1100","54.68","959","811","54.18","94","85","52.51","736","603","54.97","313","231","57.54","51","48","51.52","423","372","53.21","22","16","57.89","850","704","54.70","18","18","50.00","9.80","89.52","0.993","318","424","299","1261","51.54","665","659","542","55.10"
"620","Curtis Glencross","CGY","L","74","1085.9666666667","1095","917","54.42","833","756","52.42","594","562","51.38","59","59","50.00","488","411","54.28","207","187","52.54","33","34","49.25","281","224","55.64","14","14","50.00","525","447","54.01","11","10","52.38","9.93","89.50","0.994","194","275","208","856","48.26","334","399","348","48.97"
"117","Steve Sullivan","NSH","L","41","758.06666666667","740","620","54.41","577","476","54.80","411","344","54.44","48","28","63.16","357","283","55.78","152","116","56.72","25","14","64.10","205","167","55.11","14","5","73.68","328","281","53.86","9","7","56.25","11.68","91.86","1.035","238","177","53","561","81.79","380","253","153","71.29"
"77","Brendan Morrison","ANA, DAL","C","81","1151.0833333333","1050","881","54.38","835","704","54.26","600","515","53.81","44","35","55.70","457","400","53.33","190","169","52.92","24","23","51.06","267","231","53.61","9","9","50.00","519","399","56.54","10","2","83.33","7.33","93.20","1.005","226","249","124","762","64.57","358","370","242","59.67"
"703","Brad Staubitz","S.J","R","35","217.61666666667","169","142","54.34","131","109","54.58","96","83","53.63","3","3","50.00","63","70","47.37","14","26","35.00","2","2","50.00","49","44","52.69","0","1","0.00","93","62","60.00","1","0","100.00","3.13","96.39","0.995","39","45","16","226","70.91","61","68","38","61.62"
"324","Alex Frolov","L.A","L","77","1533.6333333333","1543","1298","54.31","1175","995","54.15","784","689","53.22","84","76","52.50","699","589","54.27","320","241","57.04","47","48","49.47","379","348","52.13","14","18","43.75","732","616","54.30","21","8","72.41","10.71","88.97","0.997","321","312","226","980","58.68","502","447","363","58.03"
"419","Kevin Bieksa","VAN","D","72","1691.2333333333","1599","1345","54.31","1202","1083","52.60","856","785","52.16","86","70","55.13","717","636","52.99","329","291","53.06","54","43","55.67","388","345","52.93","16","11","59.26","732","606","54.71","14","16","46.67","10.05","91.08","1.011","293","299","262","1030","52.79","599","481","469","56.09"
"311","Mark Streit","NYI","D","74","1866.0333333333","1942","1635","54.29","1420","1217","53.85","1034","880","54.02","112","88","56.00","877","743","54.14","379","324","53.91","58","49","54.21","498","419","54.31","18","19","48.65","881","740","54.35","32","19","62.75","10.83","90.00","1.008","401","350","296","848","57.53","846","588","545","60.82"
"439","Brandon Segal","T.B","R","2","27.583333333333","26","22","54.17","22","17","56.41","14","12","53.85","0","0","-","9","8","52.94","1","5","16.67","0","0","-","8","3","72.73","0","0","-","15","14","51.72","0","0","-","0.00","100.00","1.000","2","8","3","21","40.00","5","8","8","38.46"
"312","Brian Pothier","WSH","D","9","149.23333333333","138","117","54.12","110","95","53.66","80","77","50.96","9","7","56.25","58","63","47.93","24","28","46.15","7","4","63.64","34","35","49.28","0","3","0.00","71","47","60.17","2","0","100.00","11.25","90.91","1.022","20","40","17","123","54.05","41","57","33","55.41"
"677","Kris Versteeg","CHI","R","78","1328.6833333333","1220","1035","54.10","943","827","53.28","710","640","52.59","66","54","55.00","518","483","51.75","188","191","49.60","29","31","48.33","330","292","53.05","18","10","64.29","598","485","55.22","17","13","56.67","9.30","91.56","1.009","210","263","163","1059","56.30","371","416","302","55.13"
"568","Patrick O'Sullivan","EDM, L.A","C","81","1551.05","1586","1346","54.09","1217","1014","54.55","847","718","54.12","69","73","48.59","714","569","55.65","273","218","55.60","36","33","52.17","441","351","55.68","18","19","48.65","757","674","52.90","14","18","43.75","8.15","89.83","0.980","344","289","171","1043","66.80","540","430","324","62.50"
"3","Patrice Brisebois","MTL","D","62","986.18333333333","1001","850","54.08","725","642","53.04","532","458","53.74","44","36","55.00","440","390","53.01","176","146","54.66","18","20","47.37","264","244","51.97","11","14","44.00","487","376","56.43","15","2","88.24","8.27","92.14","1.004","188","186","104","727","64.38","331","287","219","60.18"
"504","Ben Eager","CHI","L","75","639.05","559","475","54.06","410","371","52.50","301","290","50.93","24","24","50.00","204","222","47.89","90","97","48.13","16","17","48.48","114","125","47.70","3","5","37.50","302","210","58.98","5","2","71.43","7.97","91.72","0.997","143","122","64","589","69.08","224","204","125","64.18"
"780","Tim Stapleton","TOR","C","4","60.366666666667","67","57","54.03","54","43","55.67","38","31","55.07","3","4","42.86","35","23","60.34","17","7","70.83","2","2","50.00","18","16","52.94","1","2","33.33","29","29","50.00","0","0","-","7.89","87.10","0.950","19","17","8","34","70.37","33","22","18","64.71"
"741","Keith Yandle","PHX","D","69","1146.65","1153","982","54.00","854","746","53.38","621","533","53.81","60","47","56.07","524","402","56.59","205","171","54.52","38","25","60.32","319","231","58.00","9","15","37.50","544","486","52.82","13","7","65.00","9.66","91.18","1.008","247","212","127","963","66.04","434","331","223","66.06"
"137","Filip Kuba","OTT","D","71","1653.1","1582","1349","53.97","1187","984","54.68","882","726","54.85","86","68","55.84","771","605","56.03","306","246","55.43","41","28","59.42","465","359","56.43","30","19","61.22","701","609","53.51","14","18","43.75","9.75","90.63","1.004","283","311","232","988","54.95","639","527","434","59.55"
"115","Andre Roy","CGY","R","44","241.61666666667","218","186","53.96","155","155","50.00","101","117","46.33","4","5","44.44","72","73","49.66","25","32","43.86","1","3","25.00","47","41","53.41","3","1","75.00","125","104","54.59","0","1","0.00","3.96","95.73","0.997","48","50","19","239","71.64","72","68","36","66.67"
"287","Niklas Hagman","TOR","L","65","1110.2833333333","1167","996","53.95","864","758","53.27","603","517","53.84","56","52","51.85","530","467","53.16","177","181","49.44","31","30","50.82","353","286","55.24","12","10","54.55","554","455","54.91","12","11","52.17","9.29","89.94","0.992","187","199","136","773","57.89","368","336","251","59.45"
"426","Brooks Laich","WSH","C","82","1417.25","1497","1279","53.93","1105","969","53.28","808","694","53.79","89","84","51.45","667","603","52.52","259","231","52.86","38","42","47.50","408","372","52.31","30","19","61.22","704","580","54.83","18","20","47.37","11.01","87.90","0.989","250","293","243","829","50.71","521","502","455","53.38"
"627","Andrew Ladd","CHI","L","82","1180.3333333333","1071","916","53.90","853","735","53.72","656","545","54.62","66","46","58.93","467","438","51.60","197","196","50.13","33","30","52.38","270","242","52.73","21","8","72.41","526","429","55.08","10","8","55.56","10.06","91.56","1.016","131","339","200","1010","39.58","252","488","379","39.94"
"1","Rob Blake","S.J","D","73","1552.9333333333","1613","1382","53.86","1244","1052","54.18","910","749","54.85","91","58","61.07","747","583","56.17","321","261","55.15","58","35","62.37","426","322","56.95","20","10","66.67","766","676","53.12","13","12","52.00","10.00","92.26","1.023","236","337","253","1046","48.26","520","546","474","52.31"
"200","Quintin Laing","WSH","L","1","10.316666666667","7","6","53.85","7","5","58.33","5","2","71.43","1","0","100.00","3","3","50.00","2","2","50.00","1","0","100.00","1","1","50.00","0","0","-","4","3","57.14","0","0","-","20.00","100.00","1.200","1","2","1","11","50.00","1","2","5","16.67"
"796","Matt Beleskey","ANA","L","2","22.316666666667","14","12","53.85","9","6","60.00","5","4","55.56","1","1","50.00","6","6","50.00","1","1","50.00","0","0","-","5","5","50.00","1","0","100.00","7","6","53.85","0","1","0.00","20.00","75.00","0.950","6","9","3","9","66.67","7","15","6","53.85"
"862","Jay Beagle","WSH","C","3","22.8","21","18","53.85","13","13","50.00","10","11","47.62","0","3","0.00","12","9","57.14","6","4","60.00","0","1","0.00","6","5","54.55","0","2","0.00","6","8","42.86","0","0","-","0.00","72.73","0.727","1","5","1","13","50.00","6","11","4","60.00"
"96","Ed Jovanovski","PHX","D","82","1817.4","1879","1615","53.78","1406","1263","52.68","989","887","52.72","83","70","54.25","801","738","52.05","325","278","53.90","44","38","53.66","476","460","50.85","22","23","48.89","948","771","55.15","17","8","68.00","8.39","92.11","1.005","435","413","208","1323","67.65","879","649","412","68.09"
"207","Mike Mottau","N.J","D","80","1422.85","1319","1135","53.75","1005","874","53.49","762","663","53.47","62","43","59.05","598","460","56.52","230","171","57.36","39","25","60.94","368","289","56.01","16","12","57.14","618","567","52.15","7","6","53.85","8.14","93.51","1.017","201","324","146","1040","57.93","408","514","346","54.11"
"8","Claude Lemieux","S.J","R","18","137.85","110","95","53.66","84","66","56.00","60","54","52.63","2","7","22.22","46","40","53.49","19","16","54.29","2","7","22.22","27","24","52.94","0","0","-","60","46","56.60","0","0","-","3.33","87.04","0.904","22","39","10","136","68.75","35","53","22","61.40"
"455","Valtteri Filppula","DET","C","80","1288.3666666667","1201","1038","53.64","939","836","52.90","688","620","52.60","57","54","51.35","509","466","52.21","152","178","46.06","25","25","50.00","357","288","55.35","21","19","52.50","587","499","54.05","11","9","55.00","8.28","91.29","0.996","240","293","246","889","49.38","386","443","433","47.13"
"416","Joel Perrault","PHX","C","7","90.083333333333","89","77","53.61","63","59","51.64","48","35","57.83","4","2","66.67","38","34","52.78","15","14","51.72","3","1","75.00","23","20","53.49","1","1","50.00","43","39","52.44","0","0","-","8.33","94.29","1.026","14","23","13","69","51.85","22","37","22","50.00"
"28","Robert Lang","MTL","C","50","844.28333333333","879","763","53.53","639","555","53.52","443","391","53.12","61","38","61.62","384","325","54.16","144","130","52.55","29","21","58.00","240","195","55.17","15","13","53.57","424","353","54.57","16","4","80.00","13.77","90.28","1.041","181","164","149","497","54.85","305","279","287","51.52"
"317","Marian Gaborik","MIN","R","17","339.88333333333","301","262","53.46","232","199","53.83","176","141","55.52","28","15","65.12","134","94","58.77","61","32","65.59","17","5","77.27","73","62","54.07","5","8","38.46","143","142","50.18","6","2","75.00","15.91","89.36","1.053","72","65","41","232","63.72","121","108","99","55.00"
"591","Nigel Dawes","NYR, PHX","L","64","848.31666666667","834","727","53.43","643","552","53.81","474","385","55.18","37","35","51.39","441","362","54.92","180","150","54.55","23","16","58.97","261","212","55.18","6","13","31.58","333","301","52.52","8","4","66.67","7.81","90.91","0.987","149","171","64","571","69.95","312","296","161","65.96"
"684","Adam Pardy","CGY","D","60","899.63333333333","864","753","53.43","663","589","52.96","468","415","53.00","37","39","48.68","379","329","53.53","175","148","54.18","24","23","51.06","204","181","52.99","6","9","40.00","419","368","53.24","6","7","46.15","7.91","90.60","0.985","129","174","127","795","50.39","257","292","217","54.22"
"319","Raffi Torres","CBJ","L","51","616.95","537","469","53.38","409","346","54.17","310","246","55.76","24","26","48.00","236","227","50.97","100","86","53.76","17","13","56.67","136","141","49.10","2","6","25.00","264","193","57.77","4","5","44.44","7.74","89.43","0.972","127","169","73","530","63.50","195","221","136","58.91"
"4","Chris Chelios","DET","D","28","326.8","277","242","53.37","203","200","50.37","146","151","49.16","9","14","39.13","110","114","49.11","32","41","43.84","4","8","33.33","78","73","51.66","3","3","50.00","137","109","55.69","2","3","40.00","6.16","90.73","0.969","53","65","36","260","59.55","100","97","75","57.14"
"735","Marc-Edouard Vlasic","S.J","D","82","1960.2","1942","1697","53.37","1469","1306","52.94","1096","941","53.80","103","80","56.28","904","735","55.16","381","322","54.20","64","36","64.00","523","413","55.88","22","22","50.00","912","818","52.72","17","21","44.74","9.40","91.50","1.009","236","363","277","1324","46.00","557","639","566","49.60"
"739","Kris Letang","PIT","D","74","1564.8","1538","1344","53.37","1157","976","54.24","828","727","53.25","87","81","51.79","750","625","54.55","264","239","52.49","40","51","43.96","486","386","55.73","32","15","68.09","696","617","53.01","14","11","56.00","10.51","88.86","0.994","277","310","186","960","59.83","583","499","392","59.79"
"2","Rod Brind'Amour","CAR","C","80","1517.95","1518","1327","53.36","1095","1013","51.94","779","733","51.52","70","82","46.05","587","599","49.49","227","248","47.79","34","44","43.59","360","351","50.63","13","15","46.43","763","599","56.02","22","20","52.38","8.99","88.81","0.978","305","278","281","890","52.05","563","462","499","53.01"
"405","Jay Harrison","TOR","D","7","120.83333333333","135","118","53.36","103","89","53.65","63","67","48.46","5","7","41.67","62","61","50.41","20","24","45.45","3","4","42.86","42","37","53.16","1","2","33.33","69","49","58.47","1","1","50.00","7.94","89.55","0.975","12","25","20","102","37.50","33","43","32","50.77"
"434","Milan Jurcina","WSH","D","79","1276.1833333333","1235","1081","53.32","898","776","53.64","644","576","52.79","42","48","46.67","541","493","52.32","184","184","50.00","19","21","47.50","357","309","53.60","15","14","51.72","588","506","53.75","8","13","38.10","6.52","91.67","0.982","137","304","171","930","44.48","366","477","372","49.59"
"111","Milan Hejduk","COL","R","82","1634.3333333333","1594","1398","53.28","1203","1005","54.48","901","731","55.21","88","83","51.46","793","616","56.28","372","226","62.21","46","37","55.42","421","390","51.91","22","26","45.83","642","631","50.43","20","17","54.05","9.77","88.65","0.984","357","355","248","986","59.01","608","548","449","57.52"
"660","Brandon Prust","CGY, PHX","L","36","268.5","228","200","53.27","169","151","52.81","121","111","52.16","5","13","27.78","105","85","55.26","49","37","56.98","4","9","30.77","56","48","53.85","1","2","33.33","97","96","50.26","0","2","0.00","4.13","88.29","0.924","48","69","30","254","61.54","72","92","58","55.38"
"759","Tom Wandell","DAL","C","14","155.35","147","129","53.26","111","99","52.86","84","61","57.93","3","5","37.50","60","54","52.63","27","20","57.45","3","5","37.50","33","34","49.25","0","0","-","68","62","52.31","0","0","-","3.57","91.80","0.954","26","40","19","99","57.78","39","50","28","58.21"
"665","Alexander Edler","VAN","D","80","1690.3","1589","1395","53.25","1193","1075","52.60","859","760","53.06","94","65","59.12","711","660","51.86","358","280","56.11","58","46","55.77","353","380","48.16","20","12","62.50","726","622","53.86","15","6","71.43","10.94","91.45","1.024","327","326","227","1153","59.03","601","522","438","57.84"
"403","Tomas Plekanec","MTL","C","80","1380.1666666667","1414","1243","53.22","1040","906","53.44","761","642","54.24","63","62","50.40","672","550","54.99","265","211","55.67","26","31","45.61","407","339","54.56","19","17","52.78","637","585","52.13","18","14","56.25","8.28","90.34","0.986","260","241","237","885","52.31","511","427","468","52.20"
"119","Richard Zednik","FLA","R","70","1090.8833333333","1134","998","53.19","831","782","51.52","608","572","51.53","60","45","57.14","506","424","54.41","209","170","55.15","30","20","60.00","297","254","53.90","11","12","47.83","512","466","52.35","15","11","57.69","9.87","92.13","1.020","183","224","143","730","56.13","311","349","284","52.27"
"769","Dan Girardi","NYR","D","82","1765.35","1761","1553","53.14","1324","1222","52.00","957","893","51.73","61","69","46.92","929","843","52.43","385","377","50.52","39","42","48.15","544","466","53.86","12","16","42.86","722","606","54.37","10","10","50.00","6.37","92.27","0.986","226","302","275","1176","45.11","612","559","537","53.26"
"783","Ville Koistinen","NSH","D","38","558.88333333333","519","458","53.12","378","372","50.40","275","258","51.59","30","19","61.22","201","217","48.09","76","83","47.80","17","15","53.13","125","134","48.26","6","2","75.00","266","199","57.20","7","2","77.78","10.91","92.64","1.035","113","106","41","399","73.38","202","165","99","67.11"
"376","Mikko Koivu","MIN","C","79","1697.3833333333","1618","1429","53.10","1247","1124","52.59","920","831","52.54","97","77","55.75","668","580","53.53","261","232","52.94","52","34","60.47","407","348","53.91","21","23","47.73","789","736","51.74","22","18","55.00","10.54","90.73","1.013","351","291","387","1129","47.56","669","473","648","50.80"
"393","Derek Roy","BUF","C","82","1738.15","1716","1516","53.09","1311","1162","53.01","958","852","52.93","101","81","55.49","776","632","55.11","351","262","57.26","63","36","63.64","425","370","53.46","23","27","46.00","817","759","51.84","14","14","50.00","10.54","90.49","1.010","346","335","285","1065","54.83","603","513","459","56.78"
"541","Robert Nilsson","EDM","C","64","971.91666666667","899","796","53.04","665","625","51.55","467","436","51.72","52","35","59.77","394","349","53.03","149","141","51.38","29","25","53.70","245","208","54.08","12","6","66.67","435","383","53.18","11","4","73.33","11.13","91.97","1.031","163","188","84","747","65.99","304","267","183","62.42"
"878","Josh Bailey","NYI","R","68","1052.7666666667","1050","930","53.03","754","668","53.02","520","490","51.49","53","45","54.08","475","451","51.30","189","184","50.67","30","24","55.56","286","267","51.72","11","12","47.83","483","379","56.03","12","9","57.14","10.19","90.82","1.010","251","197","116","681","68.39","422","308","215","66.25"
"676","Ryan Callahan","NYR","R","81","1382.2166666667","1405","1245","53.02","1067","971","52.36","782","699","52.80","52","50","50.98","747","667","52.83","299","285","51.20","30","29","50.85","448","382","53.98","15","10","60.00","579","496","53.86","7","9","43.75","6.65","92.85","0.995","220","256","151","996","59.30","470","433","299","61.12"
"293","Ryan Malone","T.B","L","70","1242.2333333333","1160","1031","52.94","888","807","52.39","652","600","52.08","70","67","51.09","575","515","52.75","235","207","53.17","37","37","50.00","340","308","52.47","19","12","61.29","515","458","52.93","14","17","45.16","10.74","88.83","0.996","275","288","233","835","54.13","467","421","382","55.01"
"449","Graham Mink","WSH","R","2","16.1","9","8","52.94","8","6","57.14","7","6","53.85","0","0","-","6","5","54.55","2","0","100.00","0","0","-","4","5","44.44","0","0","-","2","3","40.00","0","0","-","0.00","100.00","1.000","0","8","0","12","-","4","9","2","66.67"
"575","Clarke MacArthur","BUF","L","71","981.46666666667","926","823","52.94","694","618","52.90","537","460","53.86","47","37","55.95","384","334","53.48","169","140","54.69","25","25","50.00","215","194","52.57","11","7","61.11","463","415","52.73","11","4","73.33","8.75","91.96","1.007","193","273","148","693","56.60","288","356","245","54.03"
"730","Matt Niskanen","DAL","D","80","1598.5833333333","1424","1266","52.94","1108","977","53.14","759","689","52.42","78","90","46.43","572","573","49.96","233","240","49.26","47","46","50.54","339","333","50.45","15","21","41.67","725","572","55.90","15","22","40.54","10.28","86.94","0.972","265","280","217","1144","54.98","504","460","363","58.13"
"790","Kyle Okposo","NYI","R","65","1170.65","1147","1020","52.93","826","748","52.48","597","547","52.19","54","46","54.00","524","466","52.93","212","199","51.58","30","23","56.60","312","267","53.89","8","13","38.10","503","457","52.40","16","9","64.00","9.05","91.59","1.006","216","214","162","703","57.14","412","335","309","57.14"
"242","Erik Cole","CAR, EDM","L","80","1409.3833333333","1343","1195","52.92","1022","922","52.57","731","678","51.88","70","54","56.45","617","523","54.12","262","214","55.04","37","29","56.06","355","309","53.46","14","21","40.00","635","563","53.01","18","4","81.82","9.58","92.04","1.016","272","343","184","999","59.65","480","499","338","58.68"
"802","Claude Giroux","PHI","C","42","636.7","629","560","52.90","473","422","52.85","342","303","53.02","35","21","62.50","319","255","55.57","123","84","59.42","23","11","67.65","196","171","53.41","9","4","69.23","264","258","50.57","3","6","33.33","10.23","93.07","1.033","128","145","67","429","65.64","192","214","130","59.63"
"85","Darcy Tucker","COL","R","63","889.33333333333","786","700","52.89","578","503","53.47","415","345","54.61","26","32","44.83","332","275","54.70","133","115","53.63","13","18","41.94","199","160","55.43","5","7","41.67","372","334","52.69","8","3","72.73","6.27","90.72","0.970","181","177","98","678","64.87","275","263","207","57.05"
"399","Jason Pominville","BUF","R","82","1620.2166666667","1657","1477","52.87","1263","1129","52.80","920","830","52.57","104","80","56.52","713","627","53.21","325","277","53.99","63","47","57.27","388","350","52.57","24","16","60.00","822","718","53.38","16","14","53.33","11.30","90.36","1.017","370","385","310","958","54.41","614","550","516","54.34"
"109","Chris Drury","NYR","C","81","1639.8666666667","1666","1486","52.86","1269","1163","52.18","902","858","51.25","76","75","50.33","897","802","52.80","365","361","50.28","45","45","50.00","532","441","54.68","15","17","46.88","663","585","53.13","15","11","57.69","8.43","91.26","0.997","332","302","231","993","58.97","673","517","421","61.52"
"218","David Legwand","NSH","C","73","1419.1166666667","1318","1176","52.85","1012","899","52.96","732","637","53.47","59","64","47.97","556","516","51.87","220","222","49.77","27","40","40.30","336","294","53.33","16","15","51.61","644","560","53.49","14","8","63.64","8.06","89.95","0.980","239","269","212","1075","52.99","445","440","413","51.86"
"680","Steve Regier","STL","L","8","87.916666666667","75","67","52.82","50","51","49.50","38","35","52.05","5","3","62.50","33","24","57.89","13","9","59.09","3","1","75.00","20","15","57.14","0","1","0.00","36","38","48.65","2","1","66.67","13.16","91.43","1.046","18","14","9","84","66.67","25","20","20","55.56"
"451","Jeff Hoggan","PHX","R","4","48","47","42","52.81","36","29","55.38","32","22","59.26","1","2","33.33","16","18","47.06","6","5","54.55","1","0","100.00","10","13","43.48","0","1","0.00","28","18","60.87","0","1","0.00","3.13","90.91","0.940","6","11","15","31","28.57","13","16","25","34.21"
"467","Scottie Upshall","PHI, PHX","R","74","1080.1166666667","1045","934","52.80","810","682","54.29","589","487","54.74","49","32","60.49","467","386","54.75","195","129","60.19","27","16","62.79","272","257","51.42","16","8","66.67","513","459","52.78","6","8","42.86","8.32","93.43","1.017","176","289","143","778","55.17","314","423","279","52.95"
"272","Tim Connolly","BUF","C","48","917.55","942","843","52.77","713","651","52.27","523","475","52.40","74","40","64.91","417","351","54.30","179","152","54.08","43","23","65.15","238","199","54.46","20","7","74.07","461","415","52.63","11","7","61.11","14.15","91.58","1.057","233","195","201","523","53.69","359","286","296","54.81"
"656","David Krejci","BOS","C","82","1382.3833333333","1313","1179","52.69","1007","880","53.37","737","673","52.27","97","48","66.90","613","576","51.56","279","210","57.06","49","28","63.64","334","366","47.71","28","9","75.68","618","515","54.55","18","10","64.29","13.16","92.87","1.060","223","233","206","1048","51.98","432","415","377","53.40"
