"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"588","Derick Brassard","CBJ","C","74","1208.9166666667","14","27","16","11","41","69.49","125","11.20","233","156","120","56","5","18","42","18","16","2","0","27","28","35","137","51","16","278","339","45.06"
"723","Cody Hodgson","BUF, VAN","C","83","1147.2666666667","19","22","15","7","41","65.08","154","12.34","259","203","158","60","10","14","10","5","5","0","0","18","26","34","37","80","29","329","381","46.34"
"734","Michael Del Zotto","NYR","D","77","1727.7333333333","10","31","15","16","41","43.16","113","8.85","232","155","89","12","3","8","36","18","18","0","0","12","35","28","156","80","95","0","0","-"
"214","R.J. Umberger","CBJ","C","77","1400.75","20","20","12","8","40","58.82","200","10.00","302","253","209","127","11","24","27","12","11","1","0","27","24","45","102","88","70","150","156","49.02"
"299","Duncan Keith","CHI","D","74","1990.2","4","36","17","19","40","35.09","162","2.47","378","252","82","9","7","11","42","17","16","0","1","10","50","48","45","113","121","0","0","-"
"85","Jason Chimera","WSH","L","82","1183.5","20","19","11","8","39","73.58","205","9.76","296","252","140","80","9","14","78","29","24","4","1","25","26","23","132","123","27","30","32","48.39"
"145","Chris Kelly","BOS","C","82","1208.3","20","19","11","8","39","60.94","122","16.39","200","163","119","63","9","17","39","15","12","3","0","17","15","35","79","82","56","419","390","51.79"
"175","Steve Ott","DAL","C","74","1357.3166666667","11","28","15","13","39","62.90","108","10.19","218","170","103","44","10","9","154","48","37","6","5","40","25","26","278","64","27","561","450","55.49"
"466","Jannik Hansen","VAN","R","82","1221.5666666667","16","23","17","6","39","75.00","137","11.68","230","181","105","56","12","10","34","17","17","0","0","21","23","39","118","68","24","12","17","41.38"
"14","Saku Koivu","ANA","C","74","1341.3","11","27","12","15","38","55.07","107","10.28","193","145","138","62","4","12","40","20","20","0","0","16","40","35","56","49","24","646","587","52.39"
"15","Todd Bertuzzi","DET","R","71","1104.2166666667","14","24","9","15","38","60.32","118","11.86","188","159","119","70","1","11","64","29","27","2","0","15","40","21","96","54","23","5","8","38.46"
"72","Matt Cooke","PIT","L","82","1285.75","19","19","6","13","38","70.37","147","12.93","240","194","142","76","11","16","44","22","22","0","0","29","23","37","160","106","41","18","15","54.55"
"343","Matt Carle","PHI","D","82","1887.6833333333","4","34","15","19","38","41.30","132","3.03","292","180","89","17","2","17","36","18","18","0","0","10","55","18","55","161","164","0","0","-"
"480","Jack Johnson","CBJ, L.A","D","82","1949.15","12","26","13","13","38","46.91","176","6.82","350","248","69","10","1","18","39","18","17","1","0","13","44","21","107","108","129","0","0","-"
"584","Patrik Berglund","STL","C","82","1472.9666666667","19","19","11","8","38","66.67","188","10.11","375","298","234","106","6","18","30","15","15","0","0","17","24","39","97","84","36","567","601","48.54"
"695","Carl Hagelin","NYR","L","64","962.96666666667","14","24","13","11","38","71.70","131","10.69","216","171","129","79","6","14","24","11","11","0","0","13","18","31","78","113","23","1","5","16.67"
"10","Sergei Gonchar","OTT","D","74","1646.7166666667","5","32","18","14","37","45.68","131","3.82","290","181","65","3","2","19","55","26","25","1","0","5","51","22","48","102","115","0","0","-"
"32","Milan Hejduk","COL","R","81","1378.05","14","23","16","7","37","54.41","170","8.24","291","219","165","56","12","19","14","7","7","0","0","8","24","30","35","82","29","2","6","25.00"
"185","Antoine Vermette","CBJ, PHX","C","82","1410.9833333333","11","26","17","9","37","56.92","149","7.38","254","212","144","76","10","18","28","14","14","0","0","21","34","44","124","80","48","645","495","56.58"
"211","Dan Hamhuis","VAN","D","82","1921.1833333333","4","33","16","17","37","36.63","140","2.86","333","209","77","16","3","31","46","15","13","0","2","12","62","48","103","127","99","0","0","-"
"330","Brent Burns","S.J","D","81","1825.65","11","26","14","12","37","44.05","201","5.47","464","302","118","23","7","35","34","17","17","0","0","15","75","25","68","80","117","0","0","-"
"388","David Jones","COL","R","72","1134.0166666667","20","17","11","6","37","67.27","136","14.71","247","195","161","106","8","7","32","12","10","2","0","10","10","21","85","84","24","16","18","47.06"
"410","Lauri Korpikoski","PHX","L","82","1405.3","17","20","14","6","37","67.27","146","11.64","293","216","169","77","10","16","14","7","7","0","0","17","24","24","91","137","43","23","64","26.44"
"417","Dave Bolland","CHI","C","76","1254.1166666667","19","18","12","6","37","58.73","126","15.08","211","160","112","39","8","11","47","22","21","1","0","10","25","53","58","61","38","582","621","48.38"
"478","Sidney Crosby","PIT","C","22","406.38333333333","8","29","16","13","37","80.43","75","10.67","126","97","81","34","5","5","14","7","7","0","0","6","15","10","11","23","7","227","226","50.11"
"536","Colin Greening","OTT","C","82","1278.4833333333","17","20","12","8","37","58.73","184","9.24","291","240","173","94","6","21","46","16","12","4","0","14","27","31","189","144","48","26","36","41.94"
"568","Jamie McGinn","COL, S.J","L","78","1048.85","20","17","11","6","37","72.55","159","12.58","257","217","163","81","9","22","37","14","11","3","0","16","25","29","159","129","37","6","1","85.71"
"818","Nick Leddy","CHI","D","82","1810.7666666667","3","34","14","20","37","46.25","94","3.19","201","129","55","3","1","5","10","5","5","0","0","9","41","30","67","130","78","0","0","-"
"134","Tim Connolly","TOR","C","70","1190.3","13","23","13","10","36","70.59","104","12.50","202","155","108","47","8","6","40","20","20","0","0","16","41","32","29","54","76","383","403","48.73"
"177","Niklas Kronwall","DET","D","82","1874.9833333333","15","21","5","16","36","41.38","141","10.64","281","190","85","16","0","15","38","19","19","0","0","15","31","21","133","123","177","0","0","-"
"212","Ales Hemsky","EDM","R","69","1214.4","10","26","13","13","36","75.00","137","7.30","256","186","133","52","11","21","43","16","14","1","1","15","55","37","22","115","21","2","4","33.33"
"322","Andrei Kostitsyn","MTL, NSH","L","72","1088.3333333333","16","20","10","10","36","65.45","122","13.11","236","166","133","51","6","11","26","13","13","0","0","12","37","23","112","83","9","3","14","17.65"
"484","Devin Setoguchi","MIN","R","69","1214.0666666667","19","17","7","10","36","69.23","174","10.92","307","229","180","77","13","22","28","13","13","0","0","22","23","31","73","59","23","3","8","27.27"
"571","Jiri Tlusty","CAR","L","79","1177.5666666667","17","19","9","10","36","64.29","136","12.50","226","181","134","69","5","17","26","11","11","0","0","9","20","31","83","114","57","3","8","27.27"
"599","Artem Anisimov","NYR","C","79","1216.7166666667","16","20","12","8","36","69.23","132","12.12","254","193","161","82","10","11","34","13","12","0","1","16","14","37","75","134","46","161","184","46.67"
"658","P.K. Subban","MTL","D","81","1968.4666666667","7","29","15","14","36","37.11","205","3.41","400","287","71","9","8","23","119","51","47","3","1","42","88","26","105","121","113","0","0","-"
"716","Drew Doughty","L.A","D","77","1917.25","10","26","15","11","36","48.00","168","5.95","356","247","99","23","6","23","69","29","27","1","1","22","65","26","124","123","70","0","0","-"
"833","Craig Smith","NSH","R","72","1021.5","14","22","13","9","36","75.00","172","8.14","308","246","188","82","8","12","30","14","14","0","0","11","26","32","44","82","17","173","220","44.02"
"55","Matt Cullen","MIN","C","73","1382.15","14","21","15","6","35","64.81","164","8.54","267","200","147","74","9","14","24","12","12","0","0","14","31","37","46","77","39","627","551","53.23"
"106","Nik Antropov","WPG","C","69","1139.55","15","20","15","5","35","61.40","95","15.79","178","141","101","47","5","7","42","21","21","0","0","11","23","25","94","25","41","283","369","43.40"
"722","Colin Wilson","NSH","C, L","68","1096.85","15","20","11","9","35","56.45","114","13.16","190","152","118","62","9","12","21","7","6","1","0","11","35","30","43","62","21","39","38","50.65"
"2","Nicklas Lidstrom","DET","D","70","1663.95","11","23","10","13","34","34.34","148","7.43","311","217","65","11","2","12","28","14","14","0","0","3","23","27","41","31","79","0","0","-"
"13","Jason Arnott","STL","C","72","1014.45","17","17","9","8","34","60.71","142","11.97","231","191","110","51","6","11","26","13","13","0","0","18","11","17","24","29","13","387","382","50.33"
"116","Shawn Horcoff","EDM","C","81","1586.4333333333","13","21","13","8","34","48.57","123","10.57","223","184","133","66","8","12","24","12","12","0","0","14","48","46","62","34","47","728","747","49.36"
"210","Tuomo Ruutu","CAR","L","72","1185.1666666667","18","16","9","7","34","57.63","156","11.54","271","211","165","95","4","18","50","24","24","0","0","30","42","32","151","143","24","44","80","35.48"
"283","Max Talbot","PHI","C","81","1295.9666666667","19","15","11","4","34","66.67","115","16.52","194","153","141","73","10","10","59","27","26","1","0","31","21","30","150","162","58","284","356","44.38"
"323","Jeff Carter","CBJ, L.A","C","55","1055.0833333333","21","13","7","6","34","65.38","184","11.41","312","260","195","91","11","18","16","8","8","0","0","6","20","26","16","54","17","393","381","50.78"
"325","Brent Seabrook","CHI","D","78","1928.5166666667","9","25","8","17","34","33.66","156","5.77","304","216","72","10","5","15","22","11","11","0","0","13","57","34","198","130","165","0","0","-"
"424","Brandon Dubinsky","NYR","C","77","1253.0166666667","10","24","14","10","34","55.74","140","7.14","256","198","168","89","7","11","100","37","30","6","1","34","21","37","207","97","36","205","190","51.90"
"489","Martin Hanzal","PHX","C","64","1180.45","8","26","14","12","34","53.13","145","5.52","249","203","153","83","11","14","63","30","29","1","0","18","22","41","239","78","32","571","526","52.05"
"738","Tyler Ennis","BUF","L","48","775.85","15","19","11","8","34","77.27","82","18.29","155","111","84","36","7","5","14","7","7","0","0","10","22","19","26","59","18","145","171","45.89"
"79","Daniel Cleary","DET","R","75","1198.6333333333","12","21","11","10","33","67.35","199","6.03","308","256","178","98","10","14","30","15","15","0","0","16","27","27","90","156","33","21","30","41.18"
"115","Alexei Ponikarovsky","CAR, N.J","L","82","1209.2333333333","14","19","9","10","33","67.35","156","8.97","275","210","172","96","4","21","34","17","17","0","0","16","19","33","143","95","36","4","8","33.33"
"381","Toby Enstrom","WPG","D","62","1478.3833333333","6","27","11","16","33","38.82","94","6.38","183","128","40","9","4","6","38","19","19","0","0","9","29","8","24","129","84","0","0","-"
"435","Tyler Kennedy","PIT","C","60","861.88333333333","11","22","17","5","33","76.74","195","5.64","324","259","163","44","11","19","29","10","7","3","0","11","11","19","70","77","10","42","47","47.19"
"439","Ryan Jones","EDM","L","79","1218.6166666667","17","16","6","10","33","68.75","137","12.41","228","184","120","62","7","12","42","18","16","2","0","24","47","46","119","83","61","3","12","20.00"
"457","Troy Brouwer","WSH","R","82","1408.4666666667","18","15","9","6","33","54.10","133","13.53","248","190","130","65","5","10","61","23","18","5","0","28","22","39","247","80","60","38","45","45.78"
"712","Jason Garrison","FLA","D","77","1824.8333333333","16","17","8","9","33","45.21","168","9.52","350","246","58","7","3","12","32","16","16","0","0","8","30","20","127","161","124","1","1","50.00"
"45","Filip Kuba","OTT","D","73","1723.8","6","26","8","18","32","31.68","78","7.69","193","115","53","3","6","9","26","13","13","0","0","5","66","23","53","42","149","0","0","-"
"181","Tomas Kopecky","FLA","R","80","1381.6166666667","10","22","13","9","32","58.18","143","6.99","299","212","121","48","9","16","30","11","10","0","1","26","27","60","45","140","35","140","126","52.63"
"235","Christian Ehrhoff","BUF","D","66","1521.8166666667","5","27","12","15","32","37.21","136","3.68","303","207","50","4","6","12","47","19","16","3","0","18","51","24","47","61","82","0","0","-"
"257","Chad LaRose","CAR","R","67","1123.25","19","13","8","5","32","61.54","199","9.55","332","263","207","97","14","19","48","23","23","0","0","15","19","26","131","88","15","18","25","41.86"
"296","Ian White","DET","D","77","1769.6333333333","7","25","10","15","32","32.99","196","3.57","404","283","99","7","3","22","22","11","11","0","0","8","32","20","49","74","92","0","0","-"
"316","Nathan Horton","BOS","R","46","732.91666666667","17","15","10","5","32","59.26","90","18.89","155","114","100","52","5","9","54","20","17","2","1","8","12","12","32","33","11","2","1","66.67"
"444","Nikita Nikitin","CBJ, STL","D","61","1415.0166666667","7","25","11","14","32","50.00","103","6.80","236","163","52","4","2","8","18","9","9","0","0","18","30","24","47","82","114","0","0","-"
"481","Benoit Pouliot","BOS","L","74","903.56666666667","16","16","9","7","32","62.75","107","14.95","174","148","120","56","11","10","38","14","13","0","1","16","8","37","97","64","14","8","10","44.44"
"589","Michael Grabner","NYI","R","78","1212.4333333333","20","12","7","5","32","74.42","174","11.49","275","227","174","90","25","8","12","6","6","0","0","14","45","94","16","37","30","3","2","60.00"
"666","Brandon Sutter","CAR","C","82","1426.6333333333","17","15","12","3","32","74.42","171","9.94","293","232","162","72","10","23","21","9","8","1","0","22","30","61","53","95","85","654","641","50.50"
"687","Ryan McDonagh","NYR","D","82","2028.6166666667","7","25","15","10","32","38.55","123","5.69","239","179","74","16","2","15","44","22","22","0","0","18","53","46","118","82","182","1","1","50.00"
"725","Josh Bailey","NYI","R","80","1217.6166666667","13","19","11","8","32","65.31","104","12.50","177","134","119","58","13","12","32","12","11","0","1","11","39","62","64","73","35","323","413","43.89"
"739","John Carlson","WSH","D","82","1792.3833333333","9","23","9","14","32","43.84","152","5.92","303","215","74","12","11","6","20","10","10","0","0","11","92","31","83","103","153","0","1","0.00"
"808","Oliver Ekman-Larsson","PHX","D","82","1813","13","19","8","11","32","43.84","147","8.84","334","222","94","14","3","13","32","15","15","0","0","23","38","30","140","154","92","0","0","-"
"68","Tomas Kaberle","CAR, MTL","D","72","1275.8333333333","3","28","10","18","31","45.59","87","3.45","188","130","47","12","2","17","12","6","6","0","0","0","38","18","21","45","80","0","0","-"
"120","Mikael Samuelsson","FLA, VAN","R","54","861.16666666667","14","17","10","7","31","67.39","138","10.14","240","174","87","28","4","15","20","10","10","0","0","12","15","23","79","28","11","12","21","36.36"
"38","Daymond Langkow","PHX","C","73","1149.8166666667","11","19","9","10","30","66.67","112","9.82","198","166","135","74","6","15","14","7","7","0","0","8","21","34","87","74","50","441","551","44.46"
"234","Jordin Tootoo","NSH","R","77","1012.85","6","24","19","5","30","85.71","136","4.41","237","176","108","33","9","11","92","29","21","6","2","31","44","42","151","97","17","4","8","33.33"
"421","David Booth","FLA, VAN","L","62","925.68333333333","16","14","6","8","30","65.22","159","10.06","262","201","147","63","6","17","34","14","12","2","0","16","25","20","81","93","13","9","9","50.00"
"425","Alex Goligoski","DAL","D","71","1616.7666666667","9","21","13","8","30","40.00","140","6.43","338","225","71","15","6","12","16","8","8","0","0","10","46","19","49","112","93","0","0","-"
"573","Chris Stewart","STL","R","79","1219.6333333333","15","15","11","4","30","73.17","166","9.04","269","222","137","77","9","16","109","32","22","7","3","15","24","17","112","79","21","3","10","23.08"
"610","Mathieu Perreault","WSH","C","64","769.7","16","14","9","5","30","68.18","61","26.23","129","93","76","27","4","3","24","12","12","0","0","14","12","33","49","53","29","229","222","50.78"
"720","Zach Bogosian","WPG","D","65","1515.55","5","25","11","14","30","45.45","150","3.33","349","239","52","6","2","18","71","23","18","3","2","10","41","17","117","53","109","0","0","-"
"732","Jake Gardiner","TOR","D","75","1618.85","7","23","13","10","30","36.14","79","8.86","207","134","48","6","3","8","18","9","9","0","0","11","73","34","52","142","90","0","0","-"
"276","Jay Bouwmeester","CGY","D","82","2128.5166666667","5","24","13","11","29","39.19","107","4.67","240","164","65","9","0","11","26","12","12","0","0","14","60","25","69","105","118","0","0","-"
"544","Dan Girardi","NYR","D","82","2152.2666666667","5","24","10","14","29","33.72","122","4.10","245","170","65","6","2","15","20","10","10","0","0","9","61","37","211","189","185","0","0","-"
"661","Kyle Turris","OTT, PHX","C","55","926.96666666667","12","17","12","5","29","69.05","142","8.45","239","177","119","53","5","19","31","14","13","1","0","12","18","21","23","68","14","338","385","46.75"
"863","Cam Fowler","ANA","D","82","1907.3666666667","5","24","11","13","29","34.94","123","4.07","267","170","77","8","1","7","18","9","9","0","0","6","42","23","43","114","94","1","0","100.00"
"123","Chris Neil","OTT","R","72","921.05","13","15","9","6","28","63.64","127","10.24","192","157","122","79","6","14","178","53","38","10","5","36","20","21","271","77","20","0","2","0.00"
"294","Alexander Steen","STL","L","43","822.45","15","13","8","5","28","54.90","134","11.19","278","191","132","34","8","16","28","14","14","0","0","16","14","22","24","67","29","53","42","55.79"
"368","Lee Stempniak","CGY","R","61","990.41666666667","14","14","7","7","28","68.29","130","10.77","232","172","138","59","8","16","16","8","8","0","0","13","27","35","55","68","22","7","19","26.92"
"601","Nikolay Kulemin","TOR","L","70","1065.7166666667","7","21","11","10","28","58.33","107","6.54","232","185","147","52","4","16","6","3","3","0","0","8","23","34","97","88","43","32","46","41.03"
"667","Matt Halischuk","NSH","R","73","821.85","15","13","8","5","28","84.85","96","15.63","137","115","96","61","10","12","27","8","6","1","1","11","19","21","41","44","33","11","19","36.67"
"697","Lars Eller","MTL","C","79","1209.5833333333","16","12","10","2","28","71.79","129","12.40","260","182","145","69","11","7","66","28","27","0","1","19","31","42","72","120","55","319","366","46.57"
"805","Matt Duchene","COL","C","58","944.73333333333","14","14","7","7","28","71.79","132","10.61","249","181","129","48","3","19","8","4","4","0","0","19","21","31","43","48","41","200","191","51.15"
"816","Dmitry Kulikov","FLA","D","58","1267.6333333333","4","24","13","11","28","45.90","104","3.85","243","165","42","2","1","11","36","18","18","0","0","11","44","25","104","155","74","0","0","-"
"867","Alexander Burmistrov","WPG","C","76","1266.35","13","15","7","8","28","50.91","123","10.57","231","180","123","54","5","8","42","20","20","0","0","26","31","42","118","106","15","248","316","43.97"
"21","Andrew Brunette","CHI","L","78","1056.8666666667","12","15","11","4","27","51.92","75","16.00","116","100","95","71","2","7","4","2","2","0","0","7","15","16","21","105","15","7","7","50.00"
"137","Martin Havlat","S.J","R","39","687.28333333333","7","20","16","4","27","72.97","96","7.29","171","129","90","38","4","19","22","11","11","0","0","9","25","19","6","32","14","0","7","0.00"
"186","Paul Martin","PIT","D","73","1679.1666666667","2","25","12","13","27","32.93","93","2.15","200","127","61","9","1","12","18","9","9","0","0","13","37","27","24","94","117","0","0","-"
"189","Lubomir Visnovsky","ANA","D","68","1413.6","6","21","8","13","27","38.57","112","5.36","243","161","66","8","2","7","47","17","15","1","1","4","35","22","63","61","78","1","0","100.00"
"193","John-Michael Liles","TOR","D","66","1409.0333333333","7","20","10","10","27","40.30","106","6.60","238","152","71","8","3","10","20","9","9","0","0","14","51","16","68","100","111","0","0","-"
"216","Marcel Goc","FLA","C","57","1004.2","11","16","10","6","27","64.29","97","11.34","149","121","83","29","5","6","10","5","5","0","0","4","13","43","38","65","23","505","473","51.64"
"291","James Wisniewski","CBJ","D","48","1190.2833333333","6","21","10","11","27","54.00","99","6.06","215","154","49","7","1","8","37","17","16","1","0","15","22","15","50","59","74","0","1","0.00"
"393","Mark Giordano","CGY","D","61","1404.2333333333","9","18","10","8","27","39.71","125","7.20","271","169","54","8","1","14","75","36","35","1","0","22","51","26","84","124","127","0","0","-"
"552","Tim Stapleton","WPG","C","63","639.21666666667","11","16","9","7","27","67.50","74","14.86","116","97","66","28","4","3","10","5","5","0","0","4","6","21","27","36","23","97","119","44.91"
"577","Cal Clutterbuck","MIN","R","74","1210.3833333333","15","12","6","6","27","60.00","161","9.32","284","226","127","54","12","17","103","38","34","1","3","36","21","28","288","112","31","5","10","33.33"
"598","Jamie McBain","CAR","D","76","1503.7666666667","8","19","11","8","27","36.00","127","6.30","292","184","76","12","3","13","4","2","2","0","0","9","40","30","15","84","106","0","0","-"
"890","Sean Couturier","PHI","C","77","1088.7166666667","13","14","8","6","27","62.79","116","11.21","189","147","98","45","7","11","14","7","7","0","0","15","26","48","82","79","33","378","426","47.01"
"81","Brenden Morrow","DAL","L","57","971.2","11","15","7","8","26","59.09","88","12.50","158","126","96","52","4","6","97","40","36","3","1","21","41","18","130","48","33","11","16","40.74"
"168","Raffi Torres","PHX","L","79","898.1","15","11","4","7","26","74.29","99","15.15","155","131","91","45","4","7","83","26","19","5","2","23","22","18","128","102","21","7","8","46.67"
"223","Fedor Tyutin","CBJ","D","66","1593.4166666667","5","21","8","13","26","37.68","124","4.03","246","163","70","11","4","13","49","23","22","1","0","14","20","16","100","118","91","0","0","-"
"279","Joey Crabb","TOR","R","67","900.75","11","15","7","8","26","81.25","75","14.67","144","110","82","29","4","4","33","12","9","3","0","15","29","23","101","98","34","1","9","10.00"
"336","Brian Boyle","NYR","C","82","1249.5166666667","11","15","9","6","26","56.52","165","6.67","301","232","195","97","10","14","59","25","22","3","0","26","15","25","236","99","83","629","586","51.77"
"365","Kyle Quincey","COL, DET","D","72","1573.9","7","19","6","13","26","35.14","168","4.17","336","221","80","9","2","22","89","39","37","1","1","12","35","24","101","97","94","0","1","0.00"
"428","Nick Johnson","MIN","R","77","1112.6166666667","8","18","14","4","26","70.27","146","5.48","222","182","133","64","11","18","45","14","10","3","1","11","17","33","59","99","21","3","10","23.08"
"494","Andrew Cogliano","ANA","L","82","1205.8833333333","13","13","9","4","26","54.17","115","11.30","207","157","115","45","12","4","15","6","5","1","0","15","32","32","88","67","43","162","224","41.97"
"522","Darren Helm","DET","C","68","986.85","9","17","10","7","26","76.47","124","7.26","248","174","133","56","10","8","12","6","6","0","0","33","18","27","97","118","27","403","374","51.87"
"563","Erik Johnson","COL","D","73","1521.4","4","22","13","9","26","37.68","155","2.58","308","208","72","9","1","23","26","10","8","2","0","13","44","35","123","67","94","0","0","-"
"705","Zack Smith","OTT","C","81","1139.95","14","12","5","7","26","59.09","134","10.45","276","207","133","52","8","14","98","33","24","8","1","38","29","50","168","101","43","484","506","48.89"
"843","Marcus Kruger","CHI","C","71","1093.3666666667","9","17","9","8","26","55.32","89","10.11","131","112","82","38","8","8","22","11","11","0","0","13","22","25","26","107","36","284","335","45.88"
"69","Sami Salo","VAN","D","69","1410.9","9","16","8","8","25","34.72","136","6.62","282","190","51","5","3","8","10","5","5","0","0","6","35","23","29","62","77","0","0","-"
"84","Joe Corvo","BOS","D","75","1410.7333333333","4","21","13","8","25","30.86","168","2.38","337","231","77","12","7","18","13","5","4","1","0","7","32","14","27","70","56","0","0","-"
"187","Dominic Moore","S.J, T.B","C","79","1227.1833333333","4","21","12","9","25","69.44","103","3.88","197","145","102","51","12","5","54","27","27","0","0","26","20","25","52","119","23","419","343","54.99"
"270","Trevor Daley","DAL","D","79","1710.1666666667","4","21","10","11","25","32.05","134","2.99","283","196","63","12","5","12","42","17","16","0","1","8","25","22","45","75","115","0","0","-"
"375","Drew Miller","DET","L","80","1029.9","14","11","8","3","25","69.44","131","10.69","194","162","112","62","5","9","20","9","9","0","0","11","9","26","79","125","66","5","20","20.00"
"413","Andrej Meszaros","PHI","D","62","1281.2","7","18","11","7","25","39.06","114","6.14","239","156","55","9","5","16","38","19","19","0","0","12","30","21","144","82","88","0","0","-"
"523","Nathan Gerbe","BUF","C","62","880.86666666667","6","19","14","5","25","75.76","137","4.38","217","169","103","39","10","6","32","16","16","0","0","26","17","18","53","47","13","7","12","36.84"
"578","Jeff Petry","EDM","D","73","1588.5166666667","2","23","15","8","25","39.06","111","1.80","239","162","51","15","4","5","26","13","13","0","0","11","89","36","126","101","126","0","0","-"
"603","Erik Condra","OTT","R","81","1147.3333333333","8","17","11","6","25","59.52","140","5.71","237","189","123","51","12","6","30","15","15","0","0","12","23","48","16","119","69","11","16","40.74"
"623","Mark Letestu","CBJ, PIT","C","62","970.13333333333","11","14","8","6","25","51.02","114","9.65","188","152","103","42","6","9","8","4","4","0","0","5","8","32","60","30","19","375","347","51.94"
"714","Ville Leino","BUF","L","71","1130.5666666667","8","17","8","9","25","60.98","78","10.26","165","120","95","50","4","6","16","8","8","0","0","17","24","30","41","116","28","95","135","41.30"
"4","Brian Rolston","BOS, NYI","R","70","999.63333333333","7","17","7","10","24","63.16","151","4.64","276","203","115","35","12","13","14","7","7","0","0","4","23","18","86","57","21","37","40","48.05"
"17","Jamie Langenbrunner","STL","R","70","1023.0666666667","6","18","11","7","24","70.59","127","4.72","205","156","100","45","6","19","32","16","16","0","0","9","10","15","70","49","19","10","17","37.04"
"37","Tomas Holmstrom","DET","L","74","878.61666666667","11","13","6","7","24","58.54","97","11.34","153","133","110","89","4","10","40","20","20","0","0","19","28","16","56","106","6","1","0","100.00"
"43","Michal Handzus","S.J","C","67","968.28333333333","7","17","14","3","24","70.59","81","8.64","132","107","86","53","5","11","18","8","8","0","0","5","24","28","52","70","59","413","402","50.67"
"66","Willie Mitchell","L.A","D","76","1689.4333333333","5","19","6","13","24","38.71","104","4.81","240","159","34","4","3","9","44","19","17","2","0","17","55","21","74","124","139","0","1","0.00"
"88","Andrew Ference","BOS","D","72","1359.95","6","18","7","11","24","39.34","107","5.61","231","156","41","6","4","11","46","16","13","2","1","13","38","7","68","117","81","1","0","100.00"
"140","Jordan Leopold","BUF","D","79","1767.2833333333","10","14","7","7","24","32.00","110","9.09","222","143","55","11","8","6","18","9","9","0","0","5","40","14","54","138","128","0","0","-"
"254","Marc-Andre Bergeron","T.B","D","43","832.21666666667","4","20","8","12","24","48.98","80","5.00","198","123","33","2","4","15","20","10","10","0","0","5","19","19","37","63","43","0","0","-"
"300","Tim Brent","CAR","C","79","860.25","12","12","6","6","24","58.54","71","16.90","120","96","60","28","3","5","27","12","11","1","0","7","13","19","64","42","33","278","293","48.69"
"320","Braydon Coburn","PHI","D","81","1785.5333333333","4","20","10","10","24","32.43","113","3.54","261","182","62","9","4","18","56","24","22","2","0","14","43","33","164","121","119","0","1","0.00"
"418","Bryan Bickell","CHI","L","71","861.73333333333","9","15","8","7","24","68.57","84","10.71","162","118","73","21","8","5","48","16","13","2","1","16","22","21","128","107","23","0","1","0.00"
"467","Rene Bourque","CGY, MTL","R","76","1354.8333333333","18","6","3","3","24","53.33","159","11.32","319","222","159","71","14","18","68","23","19","2","2","8","27","32","86","87","25","12","8","60.00"
"600","Shawn Matthias","FLA","L","79","1090.9666666667","10","14","11","3","24","64.86","133","7.52","202","168","127","48","9","13","49","16","12","3","1","8","13","25","60","91","38","295","302","49.41"
"648","James van Riemsdyk","PHI","L","43","652.36666666667","11","13","10","3","24","66.67","121","9.09","203","157","116","54","9","17","24","12","12","0","0","12","8","17","37","49","18","2","3","40.00"
"724","Mikkel Boedker","PHX","L","82","1118.2333333333","11","13","9","4","24","66.67","86","12.79","174","127","113","52","11","8","12","5","5","0","0","14","14","29","108","78","21","1","1","50.00"
"731","Luca Sbisa","ANA","D","80","1434.35","5","19","7","12","24","47.06","88","5.68","211","136","51","7","3","12","66","23","18","4","1","15","37","22","186","176","99","0","0","-"
"748","Travis Hamonic","NYI","D","73","1637.1833333333","2","22","6","16","24","33.33","124","1.61","294","189","63","9","11","14","73","24","19","3","2","19","52","37","170","107","157","0","0","-"
"144","Niklas Hagman","ANA, CGY","L","71","1034.9833333333","9","14","10","4","23","65.71","125","7.20","236","183","141","70","10","13","14","7","7","0","0","13","17","20","49","110","29","8","12","40.00"
"174","Brad Boyes","BUF","R","65","855.85","8","15","10","5","23","65.71","100","8.00","170","137","94","44","3","14","6","3","3","0","0","6","26","18","29","56","24","126","141","47.19"
"230","Jay Harrison","CAR","D","72","1479.0166666667","9","14","8","6","23","44.23","128","7.03","291","187","68","9","3","21","60","23","20","2","1","15","40","15","117","70","153","0","0","-"
"240","Dennis Seidenberg","BOS","D","80","1923.1333333333","5","18","7","11","23","24.47","174","2.87","349","238","60","3","5","18","39","18","17","1","0","7","25","17","154","223","151","0","0","-"
"280","Boyd Gordon","PHX","C","75","1194.4833333333","8","15","8","7","23","60.53","114","7.02","171","137","98","59","5","17","10","5","5","0","0","8","10","28","48","159","86","669","508","56.84"
"284","Sean Bergenheim","FLA","L","62","1017.55","17","6","3","3","23","58.97","185","9.19","292","247","178","99","12","24","48","24","24","0","0","25","16","29","109","130","21","3","8","27.27"
"462","Daniel Winnik","COL, S.J","L","84","1402.2166666667","8","15","7","8","23","63.89","184","4.35","306","249","144","60","14","23","52","23","21","2","0","19","24","55","95","137","50","33","33","50.00"
