"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"625","Matt Duchene","COL","C","71","1313.2666666667","1416","1137","55.46","1078","879","55.08","816","629","56.47","89","56","61.38","730","497","59.49","328","222","59.64","50","36","58.14","402","275","59.38","25","13","65.79","564","531","51.51","13","7","65.00","10.91","91.10","1.020","252","289","180","839","58.33","516","424","370","58.24"
"609","Marcus Johansson","WSH","L","80","1403.0666666667","1475","1186","55.43","1121","910","55.19","787","668","54.09","80","62","56.34","704","563","55.56","239","206","53.71","34","31","52.31","465","357","56.57","26","20","56.52","694","532","56.61","20","10","66.67","10.17","90.72","1.009","355","286","201","858","63.85","607","404","369","62.19"
"706","Calle Jarnkrok","NSH","C","12","168.81666666667","143","115","55.43","118","80","59.60","86","62","58.11","13","4","76.47","77","51","60.16","32","12","72.73","4","1","80.00","45","39","53.57","3","2","60.00","57","57","50.00","6","1","85.71","15.12","93.55","1.087","37","66","8","162","82.22","48","88","24","66.67"
"278","Dustin Penner","ANA, WSH","R","67","969.4","921","741","55.42","720","545","56.92","536","364","59.56","64","23","73.56","474","341","58.16","222","129","63.25","39","18","68.42","252","212","54.31","15","5","75.00","387","346","52.80","8","0","100.00","11.94","93.68","1.056","224","228","124","650","64.37","389","348","273","58.76"
"495","Dwight King","L.A","L","77","1158.2666666667","1193","960","55.41","892","733","54.89","626","509","55.15","50","42","54.35","504","454","52.61","207","186","52.67","35","24","59.32","297","268","52.57","9","12","42.86","585","433","57.47","5","5","50.00","7.99","91.75","0.997","192","294","191","873","50.13","374","414","369","50.34"
"340","Bobby Ryan","OTT","R","70","1180.8333333333","1306","1054","55.34","990","848","53.86","702","656","51.69","74","46","61.67","576","474","54.86","216","209","50.82","33","23","58.93","360","265","57.60","24","11","68.57","640","494","56.44","17","9","65.38","10.54","92.99","1.035","289","313","165","808","63.66","465","419","299","60.86"
"103","Raffi Torres","S.J","L","5","51.8","53","43","55.21","43","30","58.90","32","24","57.14","5","1","83.33","32","15","68.09","17","9","65.38","5","1","83.33","15","6","71.43","0","0","-","19","23","45.24","0","0","-","15.63","95.83","1.115","15","14","7","50","68.18","24","21","14","63.16"
"741","Ryan Johansen","CBJ","C","82","1447.0166666667","1463","1187","55.21","1112","895","55.41","804","665","54.73","83","58","58.87","686","520","56.88","283","211","57.29","49","33","59.76","403","309","56.60","22","16","57.89","662","540","55.07","10","8","55.56","10.32","91.28","1.016","292","311","288","953","50.34","508","443","503","50.25"
"820","J.T. Miller","NYR","L","30","343.58333333333","358","291","55.16","267","218","55.05","197","160","55.18","11","12","47.83","181","150","54.68","77","70","52.38","5","10","33.33","104","80","56.52","6","0","100.00","158","121","56.63","0","2","0.00","5.58","92.50","0.981","65","59","32","332","67.01","114","93","71","61.62"
"282","Blake Wheeler","WPG","R","82","1532.4666666667","1640","1335","55.13","1211","974","55.42","867","698","55.40","85","63","57.43","745","570","56.65","308","216","58.78","43","34","55.84","437","354","55.25","27","14","65.85","743","628","54.19","15","15","50.00","9.80","90.97","1.008","336","327","157","1102","68.15","611","505","349","63.65"
"108","Brad Boyes","FLA","R","78","1329.4333333333","1340","1093","55.08","1047","843","55.40","740","621","54.37","64","66","49.23","666","537","55.36","246","210","53.95","32","30","51.61","420","327","56.22","19","21","47.50","592","475","55.48","11","14","44.00","8.65","89.37","0.980","289","314","177","923","62.02","485","467","338","58.93"
"220","Thomas Vanek","BUF, MTL, NYI","L","78","1509.3833333333","1661","1356","55.05","1198","1059","53.08","875","771","53.16","97","64","60.25","871","716","54.88","393","321","55.04","54","44","55.10","478","395","54.75","20","12","62.50","662","534","55.35","22","6","78.57","11.09","91.70","1.028","404","306","109","768","78.75","724","475","306","70.29"
"81","Martin Havlat","S.J","R","48","706.75","743","607","55.04","560","442","55.89","399","316","55.80","35","16","68.63","356","256","58.17","150","106","58.59","24","9","72.73","206","150","57.87","6","6","50.00","329","279","54.11","4","1","80.00","8.77","94.94","1.037","132","159","67","624","66.33","241","237","149","61.79"
"417","Jordan Staal","CAR","C","82","1553.8833333333","1692","1384","55.01","1264","1072","54.11","870","753","53.60","61","66","48.03","751","635","54.18","325","292","52.67","31","35","46.97","426","343","55.40","17","17","50.00","819","639","56.17","13","11","54.17","7.01","91.24","0.982","288","362","272","1123","51.43","545","519","518","51.27"
"607","Jordan Schroeder","VAN","C","25","300.28333333333","297","243","55.00","219","173","55.87","148","120","55.22","9","14","39.13","120","115","51.06","38","34","52.78","5","8","38.46","82","81","50.31","1","3","25.00","154","106","59.23","3","0","100.00","6.08","88.33","0.944","69","65","43","240","61.61","106","88","73","59.22"
"665","Craig Smith","NSH","R","79","1295.55","1262","1034","54.97","969","777","55.50","704","555","55.92","72","41","63.72","565","435","56.50","217","166","56.66","35","22","61.40","348","269","56.40","21","10","67.74","598","479","55.52","16","9","64.00","10.23","92.61","1.028","277","309","153","957","64.42","465","423","343","57.55"
"267","Dustin Byfuglien","WPG","D","78","1800.7","1930","1589","54.85","1450","1191","54.90","1042","846","55.19","93","96","49.21","834","714","53.88","358","307","53.83","44","50","46.81","476","407","53.91","28","26","51.85","895","717","55.52","20","20","50.00","8.93","88.65","0.976","326","298","238","1057","57.80","708","518","537","56.87"
"650","Tyson Barrie","COL","D","64","1186.6833333333","1212","998","54.84","907","757","54.51","661","549","54.63","78","41","65.55","558","469","54.33","232","205","53.09","37","27","57.81","326","264","55.25","23","5","82.14","551","432","56.05","18","7","72.00","11.80","92.53","1.043","246","203","149","864","62.28","481","312","273","63.79"
"306","Alexander Edler","VAN","D","63","1467.05","1578","1301","54.81","1131","953","54.27","785","682","53.51","39","75","34.21","666","626","51.55","295","240","55.14","21","41","33.87","371","386","49.01","12","19","38.71","755","578","56.64","5","12","29.41","4.97","89.00","0.940","272","296","223","994","54.95","561","449","451","55.43"
"46","Brian Campbell","FLA","D","82","2210.5833333333","2100","1732","54.80","1602","1364","54.01","1125","1011","52.67","89","90","49.72","988","826","54.47","354","338","51.16","44","53","45.36","634","488","56.51","31","21","59.62","972","800","54.85","13","15","46.43","7.91","91.10","0.990","330","431","302","1341","52.22","814","713","669","54.89"
"642","John Moore","NYR","D","74","1134.3166666667","1182","977","54.75","891","726","55.10","652","518","55.73","43","30","58.90","565","471","54.54","265","206","56.26","25","23","52.08","300","265","53.10","11","6","64.71","533","420","55.93","7","1","87.50","6.60","94.21","1.008","258","228","82","948","75.88","436","321","225","65.96"
"842","Hampus Lindholm","ANA","D","78","1515.6666666667","1574","1305","54.67","1208","987","55.03","895","673","57.08","95","55","63.33","795","599","57.03","360","245","59.50","59","39","60.20","435","354","55.13","26","13","66.67","681","619","52.38","9","3","75.00","10.61","91.83","1.024","227","307","186","1114","54.96","570","517","425","57.29"
"197","Jiri Hudler","CGY","R","75","1413.3666666667","1344","1115","54.66","961","777","55.29","660","551","54.50","78","51","60.47","588","487","54.70","244","173","58.51","41","25","62.12","344","314","52.28","22","16","57.89","660","525","55.70","15","5","75.00","11.82","90.74","1.026","358","306","156","1003","69.65","609","431","304","66.70"
"172","Tomas Fleischmann","FLA","L","80","1369.65","1342","1114","54.64","1011","876","53.58","717","664","51.92","50","74","40.32","600","522","53.48","207","222","48.25","25","39","39.06","393","300","56.71","11","17","39.29","656","532","55.22","14","17","45.16","6.97","88.86","0.958","332","282","208","999","61.48","543","412","394","57.95"
"281","Andrew Ladd","WPG","L","78","1538.6166666667","1660","1378","54.64","1218","1036","54.04","863","739","53.87","84","70","54.55","753","636","54.21","325","261","55.46","45","39","53.57","428","375","53.30","21","16","56.76","745","606","55.14","16","15","51.61","9.73","90.53","1.003","302","399","305","948","49.75","555","577","529","51.20"
"185","Frans Nielsen","NYI","C","80","1467","1466","1220","54.58","1072","911","54.06","782","661","54.19","81","85","48.80","769","629","55.01","332","256","56.46","44","58","43.14","437","373","53.95","22","19","53.66","570","498","53.37","14","7","66.67","10.36","87.14","0.975","331","317","302","931","52.29","596","502","517","53.55"
"458","Alex Killorn","T.B","L","82","1375.8666666667","1319","1102","54.48","1004","844","54.33","718","590","54.89","71","49","59.17","638","508","55.67","234","209","52.82","37","29","56.06","404","299","57.47","24","11","68.57","605","495","55.00","9","6","60.00","9.89","91.69","1.016","285","322","168","952","62.91","463","448","360","56.26"
"499","Yannick Weber","VAN","D","49","583.88333333333","570","477","54.44","420","358","53.98","278","254","52.26","23","24","48.94","238","240","49.79","97","101","48.99","16","14","53.33","141","139","50.36","2","5","28.57","283","211","57.29","5","4","55.56","8.27","90.55","0.988","127","124","89","458","58.80","206","183","169","54.93"
"357","Marc-Edouard Vlasic","S.J","D","81","1677.8833333333","1764","1481","54.36","1309","1038","55.77","909","727","55.56","78","61","56.12","836","586","58.79","321","214","60.00","47","30","61.04","515","372","58.06","16","18","47.06","782","739","51.41","14","12","53.85","8.58","91.61","1.002","174","362","300","1209","36.71","483","625","643","42.90"
"83","Jordan Leopold","STL","D","27","421.16666666667","381","320","54.35","282","233","54.76","208","165","55.76","14","10","58.33","164","138","54.30","51","45","53.13","5","2","71.43","113","93","54.85","4","4","50.00","177","150","54.13","5","4","55.56","6.73","93.94","1.007","76","105","40","358","65.52","131","149","88","59.82"
"469","Eric Tangradi","WPG","L","55","475.43333333333","444","373","54.35","346","272","55.99","244","193","55.84","11","17","39.29","192","156","55.17","77","74","50.99","7","10","41.18","115","82","58.38","2","3","40.00","206","166","55.38","2","4","33.33","4.51","91.19","0.957","88","117","49","408","64.23","138","156","107","56.33"
"377","Nathan Gerbe","CAR","C","81","1328.5","1396","1173","54.34","1041","909","53.38","730","662","52.44","43","48","47.25","636","571","52.69","287","257","52.76","24","30","44.44","349","314","52.64","12","13","48.00","654","521","55.66","6","3","66.67","5.89","92.75","0.986","237","315","186","995","56.03","414","454","388","51.62"
"399","Nick Foligno","CBJ","L","70","1124.0833333333","1049","882","54.32","794","658","54.68","577","500","53.57","57","44","56.44","482","338","58.78","200","144","58.14","38","25","60.32","282","194","59.24","13","9","59.09","477","434","52.36","6","8","42.86","9.88","91.20","1.011","184","244","136","843","57.50","354","348","284","55.49"
"269","Matt Moulson","BUF, MIN, NYI","L","75","1347.7166666667","1322","1112","54.31","994","851","53.88","707","595","54.30","78","46","62.90","656","525","55.55","293","193","60.29","45","16","73.77","363","332","52.23","22","18","55.00","566","487","53.75","10","11","47.62","11.03","92.27","1.033","306","355","141","809","68.46","544","477","339","61.61"
"394","Peter Harrold","N.J","D","33","616.01666666667","480","405","54.24","352","307","53.41","244","236","50.83","14","17","45.16","229","182","55.72","82","81","50.31","9","6","60.00","147","101","59.27","2","5","28.57","215","191","52.96","3","4","42.86","5.74","92.80","0.985","66","114","78","516","45.83","156","202","165","48.60"
"231","Ryan Getzlaf","ANA","C","77","1638.9666666667","1691","1427","54.23","1276","1044","55.00","901","698","56.35","109","64","63.01","898","692","56.48","393","279","58.48","68","36","65.38","505","413","55.01","24","20","54.55","685","643","51.58","15","7","68.18","12.10","90.83","1.029","314","326","337","878","48.23","648","527","640","50.31"
"632","Ryan Ellis","NSH","D","80","1285.3833333333","1207","1020","54.20","895","754","54.28","685","535","56.15","69","44","61.06","537","378","58.69","233","138","62.80","44","21","67.69","304","240","55.88","17","13","56.67","557","527","51.38","8","10","44.44","10.07","91.78","1.018","222","180","121","1179","64.72","415","290","293","58.62"
"276","Mark Giordano","CGY","D","64","1614.9666666667","1531","1295","54.18","1122","924","54.84","798","645","55.30","86","64","57.33","690","586","54.08","271","250","52.02","42","39","51.85","419","336","55.50","25","15","62.50","728","601","54.78","19","8","70.37","10.78","90.08","1.009","266","331","356","1040","42.77","568","524","638","47.10"
"135","Carlo Colaiacovo","STL","D","25","378.81666666667","351","297","54.17","251","201","55.53","169","145","53.82","11","12","47.83","164","131","55.59","62","44","58.49","6","7","46.15","102","87","53.97","5","2","71.43","158","134","54.11","0","3","0.00","6.51","91.72","0.982","75","72","43","349","63.56","130","105","77","62.80"
"348","Martin Hanzal","PHX","C","65","1214.3166666667","1264","1071","54.13","972","806","54.67","685","602","53.22","59","58","50.43","528","489","51.92","236","206","53.39","29","25","53.70","292","283","50.78","12","17","41.38","628","484","56.47","16","12","57.14","8.61","90.37","0.990","241","287","170","894","58.64","432","436","328","56.84"
"478","Chris Terry","CAR","L","10","120.81666666667","105","89","54.12","71","64","52.59","43","47","47.78","3","5","37.50","46","39","54.12","12","16","42.86","0","3","0.00","34","23","59.65","1","2","33.33","51","40","56.04","2","0","100.00","6.98","89.36","0.963","32","18","6","91","84.21","48","40","17","73.85"
"397","Bryan Little","WPG","C","82","1640.3","1750","1485","54.10","1289","1111","53.71","898","790","53.20","91","76","54.49","795","701","53.14","333","285","53.88","45","43","51.14","462","416","52.62","25","18","58.14","785","648","54.78","19","15","55.88","10.13","90.38","1.005","318","423","352","997","47.46","592","609","618","48.93"
"121","John-Michael Liles","CAR, TOR","D","41","805.83333333333","835","710","54.05","618","517","54.45","451","352","56.16","37","23","61.67","380","303","55.64","168","122","57.93","18","15","54.55","212","181","53.94","9","5","64.29","395","339","53.81","9","3","75.00","8.20","93.47","1.017","164","178","109","516","60.07","334","265","226","59.64"
"317","Mikhail Grabovski","WSH","C","58","913.61666666667","950","810","53.98","687","627","52.28","491","455","51.90","53","34","60.92","432","383","53.01","162","151","51.76","28","14","66.67","270","232","53.78","16","17","48.48","445","371","54.53","9","3","75.00","10.79","92.53","1.033","208","197","136","577","60.47","348","287","255","57.71"
"354","Steve Downie","COL, PHI","R","62","874.35","853","729","53.92","626","566","52.52","447","404","52.53","48","34","58.54","347","343","50.29","151","148","50.50","18","18","50.00","196","195","50.13","18","8","69.23","407","335","54.85","9","8","52.94","10.74","91.58","1.023","159","233","97","653","62.11","261","329","218","54.49"
"25","Matt Cullen","NSH","C","77","1193.1833333333","1148","983","53.87","858","746","53.49","652","522","55.54","63","48","56.76","522","417","55.59","220","173","55.98","40","23","63.49","302","244","55.31","11","15","42.31","537","469","53.38","11","10","52.38","9.66","90.80","1.005","257","187","222","883","53.65","451","280","405","52.69"
"817","Ryan Murphy","CAR","D","48","877.7","937","803","53.85","666","618","51.87","468","448","51.09","27","32","45.76","399","379","51.29","160","172","48.19","9","20","31.03","239","207","53.59","11","3","78.57","463","352","56.81","7","8","46.67","5.77","92.86","0.986","186","183","83","527","69.14","398","278","183","68.50"
"11","Patrik Elias","N.J","C","65","1162.1666666667","996","854","53.84","736","665","52.53","534","489","52.20","69","62","52.67","472","432","52.21","188","161","53.87","33","28","54.10","284","271","51.17","21","20","51.22","445","369","54.67","15","13","53.57","12.92","87.32","1.002","252","261","169","836","59.86","444","399","308","59.04"
"698","Matt Irwin","S.J","D","62","1166.5","1253","1078","53.75","933","777","54.56","676","561","54.65","57","39","59.38","570","434","56.77","234","184","55.98","33","20","62.26","336","250","57.34","12","12","50.00","575","503","53.34","11","7","61.11","8.43","93.05","1.015","199","209","140","889","58.70","415","385","356","53.83"
"703","Matt Fraser","BOS","R","14","135.11666666667","129","111","53.75","96","86","52.75","69","66","51.11","5","5","50.00","62","44","58.49","20","19","51.28","1","4","20.00","42","25","62.69","2","0","100.00","51","59","46.36","2","1","66.67","7.25","92.42","0.997","32","33","10","113","76.19","53","48","25","67.95"
"813","Mark Scheifele","WPG","C","63","1030.5666666667","1050","904","53.74","783","643","54.91","562","469","54.51","56","38","59.57","453","378","54.51","191","160","54.42","28","20","58.33","262","218","54.58","24","10","70.59","488","410","54.34","4","8","33.33","9.96","91.90","1.019","197","197","91","728","68.40","352","304","220","61.54"
"4","Sergei Gonchar","DAL","D","76","1338.3666666667","1397","1203","53.73","1040","922","53.01","720","645","52.75","57","52","52.29","663","574","53.60","281","240","53.93","39","25","60.94","382","334","53.35","12","16","42.86","629","517","54.89","6","10","37.50","7.92","91.94","0.999","263","250","143","1006","64.78","546","414","322","62.90"
"124","Jean-Philippe Cote","T.B","D","19","190.01666666667","195","168","53.72","151","114","56.98","105","80","56.76","2","4","33.33","107","76","58.47","44","28","61.11","1","2","33.33","63","48","56.76","1","0","100.00","77","80","49.04","0","2","0.00","1.90","95.00","0.969","28","46","21","172","57.14","54","63","45","54.55"
"772","Cory Conacher","BUF, OTT","C","79","1022.3666666667","1013","873","53.71","745","683","52.17","548","506","51.99","46","39","54.12","404","376","51.79","165","166","49.85","22","22","50.00","239","210","53.23","11","9","55.00","527","418","55.77","12","6","66.67","8.39","92.29","1.007","257","262","139","766","64.90","369","343","246","60.00"
"49","Martin St. Louis","NYR, T.B","R","81","1696.1833333333","1662","1433","53.70","1271","1070","54.29","891","787","53.10","94","65","59.12","811","697","53.78","319","260","55.09","55","37","59.78","492","437","52.96","23","13","63.89","737","631","53.87","15","13","53.57","10.55","91.74","1.023","403","366","194","1061","67.50","744","514","417","64.08"
"747","Nino Niederreiter","MIN","R","81","1141.6833333333","1006","868","53.68","765","638","54.53","556","458","54.83","54","31","63.53","461","342","57.41","193","116","62.46","26","14","65.00","268","226","54.25","14","12","53.85","466","441","51.38","13","4","76.47","9.71","93.23","1.029","203","273","110","987","64.86","363","365","246","59.61"
"719","Jon Merrill","N.J","D","52","999.76666666667","797","688","53.67","595","554","51.78","438","422","50.93","33","33","50.00","397","332","54.46","149","131","53.21","18","22","45.00","248","201","55.23","9","4","69.23","359","306","53.98","6","6","50.00","7.53","92.18","0.997","141","199","85","835","62.39","290","329","208","58.23"
"26","Zdeno Chara","BOS","D","77","1898.3166666667","1889","1631","53.66","1417","1213","53.88","1019","891","53.35","97","72","57.40","833","742","52.89","317","297","51.63","59","38","60.82","516","445","53.69","14","16","46.67","904","772","53.94","21","17","55.26","9.52","91.92","1.014","286","373","378","1098","43.07","635","622","772","45.13"
"386","Anton Stralman","NYR","D","81","1572.2833333333","1502","1298","53.64","1148","993","53.62","847","739","53.40","59","60","49.58","715","594","54.62","314","271","53.68","32","37","46.38","401","323","55.39","17","10","62.96","657","600","52.27","9","13","40.91","6.97","91.88","0.988","234","348","251","1192","48.25","432","514","461","48.38"
"727","Nick Bjugstad","FLA","C","76","1232.65","1215","1052","53.60","935","802","53.83","681","615","52.55","53","67","44.17","574","491","53.90","232","208","52.73","29","32","47.54","342","283","54.72","14","17","45.16","575","488","54.09","9","16","36.00","7.78","89.11","0.969","307","308","194","907","61.28","471","439","338","58.22"
"878","Valeri Nichushkin","DAL","R","79","1182.5833333333","1206","1049","53.48","907","772","54.02","653","553","54.15","59","34","63.44","596","511","53.84","249","211","54.13","32","20","61.54","347","300","53.63","16","12","57.14","518","435","54.35","10","2","83.33","9.04","93.85","1.029","213","280","141","839","60.17","393","393","294","57.21"
"618","Kyle Clifford","L.A","L","71","721.43333333333","634","552","53.46","458","416","52.40","302","281","51.80","19","14","57.58","248","253","49.50","103","104","49.76","11","9","55.00","145","149","49.32","4","2","66.67","327","245","57.17","4","2","66.67","6.29","95.02","1.013","129","143","61","666","67.89","199","201","153","56.53"
"537","Mikkel Boedker","PHX","L","82","1428.0833333333","1377","1200","53.43","1013","925","52.27","717","653","52.34","70","55","56.00","594","576","50.77","231","260","47.05","37","25","59.68","363","316","53.46","16","14","53.33","650","529","55.13","17","11","60.71","9.76","91.58","1.013","322","381","189","998","63.01","533","511","378","58.51"
"179","Tom Gilbert","FLA","D","73","1557.9","1475","1288","53.38","1116","1016","52.35","790","738","51.70","66","68","49.25","697","604","53.57","254","252","50.20","36","39","48.00","443","352","55.72","18","20","47.37","676","608","52.65","12","9","57.14","8.35","90.79","0.991","221","365","225","1090","49.55","530","557","491","51.91"
"132","Ales Hemsky","EDM, OTT","R","75","1196.8833333333","1181","1032","53.37","882","782","53.00","651","566","53.49","61","62","49.59","592","460","56.27","247","187","56.91","38","29","56.72","345","273","55.83","12","21","36.36","512","508","50.20","10","11","47.62","9.37","89.05","0.984","280","304","193","855","59.20","445","418","351","55.90"
"203","Denis Grebeshkov","EDM","D","7","95.833333333333","88","77","53.33","67","56","54.47","47","47","50.00","5","5","50.00","43","32","57.33","12","14","46.15","1","3","25.00","31","18","63.27","2","1","66.67","38","39","49.35","2","1","66.67","10.64","89.36","1.000","12","18","11","64","52.17","32","31","29","52.46"
"797","Dmitrij Jaskin","STL","R","18","191.21666666667","160","140","53.33","123","105","53.95","72","82","46.75","3","6","33.33","84","62","57.53","32","27","54.24","1","4","20.00","52","35","59.77","2","0","100.00","67","67","50.00","0","2","0.00","4.17","92.68","0.968","42","44","24","175","63.64","61","59","41","59.80"
"88","Ryan Malone","T.B","L","57","671.45","652","571","53.31","499","412","54.77","345","292","54.16","26","30","46.43","296","263","52.95","121","94","56.28","13","18","41.94","175","169","50.87","9","7","56.25","303","254","54.40","3","3","50.00","7.54","89.73","0.973","154","162","82","540","65.25","250","212","160","60.98"
"418","Patrik Berglund","STL","C","78","1261.4166666667","1165","1022","53.27","855","768","52.68","590","570","50.86","53","44","54.64","533","478","52.72","181","170","51.57","22","28","44.00","352","308","53.33","18","8","69.23","529","465","53.22","12","7","63.16","8.98","92.28","1.013","271","307","207","1078","56.69","448","411","352","56.00"
"546","Michael Del Zotto","NSH, NYR","D","67","1152.9166666667","1165","1023","53.24","857","795","51.88","617","563","52.29","47","49","48.96","510","503","50.35","224","203","52.46","31","29","51.67","286","300","48.81","12","15","44.44","553","441","55.63","4","5","44.44","7.62","91.30","0.989","219","214","112","905","66.16","393","322","270","59.28"
"266","Toby Enstrom","WPG","D","82","1959.6666666667","1918","1686","53.22","1445","1266","53.30","1023","892","53.42","88","81","52.07","831","751","52.53","366","332","52.44","48","45","51.61","465","419","52.60","22","20","52.38","900","774","53.76","16","16","50.00","8.60","90.92","0.995","329","427","263","1262","55.57","774","706","586","56.91"
"485","Kyle Turris","OTT","C","82","1534.4333333333","1657","1458","53.19","1260","1182","51.60","893","910","49.53","95","67","58.64","730","656","52.67","255","291","46.70","42","36","53.85","475","365","56.55","30","16","65.22","818","702","53.82","23","12","65.71","10.64","92.64","1.033","296","387","295","1034","50.08","502","522","525","48.88"
"795","Boone Jenner","CBJ","C","72","1013.7166666667","985","867","53.19","730","638","53.36","538","463","53.75","44","28","61.11","424","361","54.01","170","137","55.37","22","17","56.41","254","224","53.14","15","4","78.95","474","403","54.05","7","6","53.85","8.18","93.95","1.021","186","214","137","796","57.59","320","302","279","53.42"
"494","Colton Sceviour","DAL","C","26","386.88333333333","379","334","53.16","291","252","53.59","219","181","54.75","17","18","48.57","186","154","54.71","82","63","56.55","12","6","66.67","104","91","53.33","3","8","27.27","171","152","52.94","2","4","33.33","7.76","90.06","0.978","95","75","72","275","56.89","145","127","131","52.54"
"409","Jiri Tlusty","CAR","L","68","1031.5","1060","935","53.13","784","709","52.51","540","487","52.58","48","44","52.17","468","424","52.47","186","159","53.91","22","25","46.81","282","265","51.55","11","13","45.83","502","427","54.04","13","5","72.22","8.89","90.97","0.999","261","262","144","754","64.44","444","376","274","61.84"
"792","Ty Rattie","STL","R","2","22.1","17","15","53.13","14","11","56.00","10","6","62.50","0","2","0.00","7","4","63.64","4","3","57.14","0","1","0.00","3","1","75.00","0","0","-","8","9","47.06","0","1","0.00","0.00","66.67","0.667","6","5","5","20","54.55","7","8","6","53.85"
"687","Jordan Nolan","L.A","C","64","576.01666666667","514","454","53.10","364","327","52.68","228","224","50.44","11","12","47.83","186","205","47.57","61","77","44.20","6","10","37.50","125","128","49.41","1","1","50.00","276","214","56.33","4","1","80.00","4.82","94.64","0.995","101","104","47","563","68.24","162","151","113","58.91"
"345","Devin Setoguchi","WPG","R","75","1128.1666666667","1124","993","53.09","857","712","54.62","624","510","55.03","40","38","51.28","497","417","54.38","214","169","55.87","19","22","46.34","283","248","53.30","12","9","57.14","529","458","53.60","9","7","56.25","6.41","92.55","0.990","212","248","157","862","57.45","422","378","326","56.42"
"527","Jason Garrison","VAN","D","81","1692.6333333333","1675","1481","53.07","1246","1074","53.71","879","766","53.43","72","64","52.94","729","700","51.01","312","256","54.93","38","40","48.72","417","444","48.43","16","16","50.00","811","675","54.58","17","6","73.91","8.19","91.64","0.998","321","376","267","1150","54.59","613","539","538","53.26"
"410","Chris Stewart","BUF, STL","R","63","862.31666666667","836","740","53.05","621","537","53.63","438","387","53.09","46","32","58.97","382","346","52.47","146","139","51.23","25","17","59.52","236","207","53.27","12","7","63.16","378","338","52.79","9","7","56.25","10.50","91.73","1.022","212","174","88","677","70.67","337","272","180","65.18"
"457","Rob Klinkhammer","PHX","L","72","818.46666666667","792","701","53.05","596","544","52.28","432","384","52.94","31","27","53.45","335","329","50.45","132","130","50.38","14","12","53.85","203","199","50.50","7","7","50.00","371","321","53.61","8","8","50.00","7.18","92.97","1.001","137","227","122","692","52.90","253","281","244","50.91"
"52","Vincent Lecavalier","PHI","C","69","1048.1666666667","1056","936","53.01","792","712","52.66","570","526","52.01","49","51","49.00","429","409","51.19","191","151","55.85","26","23","53.06","238","258","47.98","11","16","40.74","530","440","54.64","12","12","50.00","8.60","90.30","0.989","250","250","116","771","68.31","408","364","232","63.75"
"627","Brayden Schenn","PHI","C","82","1291.35","1266","1124","52.97","937","837","52.82","667","635","51.23","61","47","56.48","549","478","53.46","230","151","60.37","31","21","59.62","319","327","49.38","16","14","53.33","593","534","52.62","12","10","54.55","9.15","92.60","1.017","276","284","151","937","64.64","442","424","309","58.85"
"631","Magnus Paajarvi","STL","L","55","563.61666666667","499","443","52.97","352","313","52.93","261","222","54.04","16","24","40.00","217","203","51.67","97","79","55.11","7","10","41.18","120","124","49.18","5","10","33.33","228","197","53.65","3","4","42.86","6.13","89.19","0.953","104","147","69","493","60.12","166","195","155","51.71"
"466","Nick Bonino","ANA","C","77","1249.6833333333","1291","1147","52.95","1002","840","54.40","719","567","55.91","76","47","61.79","640","527","54.84","267","209","56.09","39","34","53.42","373","318","53.98","21","8","72.41","581","542","51.74","16","5","76.19","10.57","91.71","1.023","292","238","299","761","49.41","547","402","526","50.98"
"591","Zach Redmond","WPG","D","10","153.33333333333","144","128","52.94","100","91","52.36","70","56","55.56","6","5","54.55","58","50","53.70","23","18","56.10","3","3","50.00","35","32","52.24","2","2","50.00","72","64","52.94","1","0","100.00","8.57","91.07","0.996","25","28","15","121","62.50","49","41","32","60.49"
"663","Linden Vey","L.A","R","18","218.4","189","168","52.94","136","126","51.91","94","83","53.11","6","7","46.15","71","82","46.41","28","37","43.08","3","5","37.50","43","45","48.86","2","0","100.00","98","72","57.65","1","1","50.00","6.38","91.57","0.979","35","31","8","194","81.40","61","52","33","64.89"
"298","Brandon Dubinsky","CBJ","C","76","1426.95","1431","1273","52.92","1080","965","52.81","783","718","52.17","74","67","52.48","688","565","54.91","306","226","57.52","45","36","55.56","382","339","52.98","18","16","52.94","628","584","51.82","9","14","39.13","9.45","90.67","1.001","289","322","305","915","48.65","502","455","528","48.74"
"524","Michael Kostka","CHI, T.B","D","28","431.93333333333","391","348","52.91","301","254","54.23","231","184","55.66","26","14","65.00","190","168","53.07","72","70","50.70","13","9","59.09","118","98","54.63","9","4","69.23","187","151","55.33","4","0","100.00","11.26","92.39","1.036","67","71","39","384","63.21","123","115","84","59.42"
"590","Tommy Wingels","S.J","C","77","1240.6166666667","1305","1162","52.90","979","829","54.15","705","579","54.91","55","44","55.56","625","454","57.92","270","188","58.95","35","21","62.50","355","266","57.17","9","13","40.91","577","562","50.66","10","10","50.00","7.80","92.40","1.002","217","273","159","1110","57.71","363","417","349","50.98"
