"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"482","David Backes","STL","R","79","1445.75","18.300632911392","0.71","1.29","0.75","0.54","1.99","71.64","6.76","10.43","11.95","10","7.89","4.03","0.54","0.66","4.4","1.66","1.37","0.25","0.04","1.74","0.87","1.66","11.04","5.56","2.49","20.92","23.28","1.96"
"484","Colin Fraser","CHI","C","70","671.98333333333","9.5997619047619","0.63","1.07","0.54","0.54","1.7","73.08","8.21","7.61","11.88","9.91","6.43","3.3","0.63","0.27","3.93","1.16","0.63","0.54","0","1.88","0.54","1.25","5.54","6.34","2.41","19.38","20.36","4.35"
"531","David Clarkson","N.J","R","46","664.35","14.442391304348","0.99","1.17","0.63","0.54","2.17","70.59","9.57","10.38","16.17","13.28","9.21","4.7","0.27","0.45","7.68","2.62","1.81","0.81","0","2.44","1.54","0.99","8.94","6.05","1.17","0.54","1.26","2.71"
"572","David Krejci","BOS","C","79","1441.4666666667","18.24641350211","0.71","1.46","0.92","0.54","2.16","68.42","6.49","10.90","10.61","8.32","6.24","3.16","0.12","0.54","1.08","0.54","0.54","0","0","1","1.17","1.29","3.41","6.2","1.54","23.31","22.64","2.11"
"596","Mikhail Grabovski","TOR","C","59","990.98333333333","16.796327683616","0.61","1.51","0.97","0.54","2.12","63.64","7.63","7.94","14.47","10.47","8.11","3.57","0.61","0.79","0.61","0.3","0.3","0","0","1.45","2.42","1.82","1.57","6.48","1.63","22.16","22.34","3.01"
"626","Tim Sestito","N.J","L","9","110.45","12.272222222222","0","0.54","0","0.54","0.54","50.00","3.8","0.00","6.52","4.89","3.26","1.63","0","0","1.09","0.54","0.54","0","0","0.54","1.09","1.63","8.15","7.06","4.89","18.47","16.3","28.86"
"669","Keith Yandle","PHX","D","82","1658.1333333333","20.221138211382","0.43","1.05","0.51","0.54","1.48","52.56","5.25","8.28","12.3","8.43","3.8","0.62","0.07","0.43","1.63","0.62","0.54","0.04","0.04","0.83","1.34","0.83","1.3","2.97","2.97","0","0","-"
"688","Derek Joslin","S.J","D","24","333.15","13.88125","0","0.54","0","0.54","0.54","23.08","3.42","0.00","8.28","5.04","1.08","0.18","0","0.72","2.16","1.08","1.08","0","0","0.54","1.08","0.72","1.62","4.5","4.14","0","0","-"
"720","Derek Dorsett","CBJ","R","51","555.38333333333","10.889869281046","0.43","1.08","0.54","0.54","1.51","73.68","6.16","7.02","9.83","7.78","5.62","2.81","0.32","0.54","11.34","4.11","3.24","0.76","0.11","4.21","0.22","0.54","11.02","9.61","2.59","0.97","2.59","2.95"
"11","Bill Guerin","PIT","R","78","1367.2666666667","17.52905982906","0.92","1.05","0.53","0.53","1.97","51.72","9.96","9.25","16.54","13.6","9.39","4.61","0.39","0.88","3.29","1.14","0.88","0.22","0.04","0.7","1.67","0.39","3.38","2.28","0.57","0.61","0.61","2.19"
"76","Patrik Elias","N.J","C","58","1022","17.620689655172","1.12","1.7","1.17","0.53","2.82","73.85","8.51","13.10","13.91","10.98","8.04","3.23","0.35","0.59","2.35","0.94","0.88","0","0.06","0.53","2.64","1.35","1.76","2.88","0.94","12.04","14.79","2.63"
"111","Daniel Briere","PHI","C","75","1243.9166666667","16.585555555556","1.25","1.3","0.77","0.53","2.56","64.63","9.31","13.47","15.34","12.01","10.23","5.79","0.34","1.3","3.42","1.59","1.54","0.05","0","1.45","1.01","1.5","2.56","3.62","0.82","2.56","3.23","2.13"
"287","Dominic Moore","FLA, MTL","C","69","1023.7833333333","14.837439613527","0.59","1.05","0.53","0.53","1.64","73.68","6.97","8.40","12.54","10.08","5.63","2.29","0.23","0.82","2.52","1.17","1.11","0.06","0","1.47","0.7","2.11","3.34","5.16","1.99","21.39","17.46","3.23"
"311","Stephen Weiss","FLA","C","80","1599.5","19.99375","1.05","1.2","0.68","0.53","2.25","69.77","6.75","15.56","11.97","9.49","6.94","3.26","0.41","0.68","1.5","0.75","0.75","0","0","0.64","1.01","2.36","1.61","3.19","2.21","30.5","27.68","1.97"
"349","Dennis Seidenberg","BOS, FLA","D","79","1810.75","22.920886075949","0.13","0.93","0.4","0.53","1.06","44.44","5.07","2.61","9.77","6.76","1.59","0.3","0.1","0.63","1.29","0.46","0.4","0.03","0.03","0.53","0.83","0.8","5.5","7.62","7.12","0","0.03","0.00"
"382","Adam Burish","CHI","R","13","114.06666666667","8.774358974359","0.53","1.58","1.05","0.53","2.1","66.67","4.73","11.11","9.99","8.42","5.79","3.68","0.53","0","7.36","2.1","1.05","1.05","0","3.16","1.05","1.05","4.73","6.31","4.73","3.68","7.36","17.53"
"502","Tyson Strachan","STL","D","8","112.26666666667","14.033333333333","0","1.07","0.53","0.53","1.07","40.00","3.74","0.00","8.02","5.34","1.6","0","0.53","0","2.14","1.07","1.07","0","0","1.6","2.14","0.53","4.28","5.88","2.67","0","0","-"
"636","Jack Johnson","L.A","D","80","1809","22.6125","0.27","0.93","0.4","0.53","1.19","40.00","4.31","6.15","10.71","7.03","2.02","0.36","0.17","0.53","1.59","0.76","0.76","0","0","0.5","1.39","0.4","4.78","4.25","2.85","0","0","-"
"698","Patric Hornqvist","NSH","R","80","1255","15.6875","1.43","1","0.48","0.53","2.44","68.92","13.15","10.91","19.7","16.64","11.33","6.36","0.72","0.96","1.91","0.91","0.91","0","0","0.91","1.05","1.58","3.3","6.5","1.24","0.24","0.62","1.33"
"791","James van Riemsdyk","PHI","L","78","1010.8833333333","12.960042735043","0.89","1.19","0.65","0.53","2.08","72.92","10.27","8.67","16.74","13.53","10.27","5.22","0.65","1.13","1.78","0.89","0.89","0","0","0.59","0.83","1.72","2.2","4.33","1.25","0","0.12","0.00"
"27","Mike Knuble","WSH","R","69","1164.45","16.876086956522","1.49","1.24","0.72","0.52","2.73","57.61","7.78","19.21","13.35","10.92","8.91","5.1","0.31","0.46","3.04","1.24","1.13","0.05","0.05","0.77","0.93","1.7","3.71","4.48","1.75","0","0.31","0.00"
"188","Mike Fisher","OTT","C","79","1498.4166666667","18.967299578059","1","1.12","0.6","0.52","2.12","69.74","8.49","11.79","15.06","11.81","7.73","3.2","0.32","0.52","2.36","0.8","0.64","0.12","0.04","1","1.48","1.88","8.37","4.2","3.2","27.19","25.15","2.08"
"194","Brian Gionta","MTL","R","61","1265.9833333333","20.753825136612","1.33","0.85","0.33","0.52","2.18","63.89","11.23","11.81","19.38","15.4","11.09","5.02","0.47","1.18","1.23","0.62","0.62","0","0","0.66","1.28","1.71","1.71","3.41","1.56","0.33","0.28","2.55"
"204","Trent Hunter","NYI","R","61","925.88333333333","15.178415300546","0.71","1.1","0.58","0.52","1.81","66.67","10.3","6.92","19.44","14.39","7.32","3.3","0.78","0.91","1.17","0.58","0.58","0","0","0.58","2.07","2.59","8.17","3.05","1.17","0.13","0.45","1.44"
"251","Sean Avery","NYR","L","69","923.11666666667","13.378502415459","0.71","1.3","0.78","0.52","2.01","70.45","9.03","7.91","15.21","11.89","10.01","4.55","0.52","1.04","10.4","3.38","2.6","0.52","0.26","3.12","0.84","1.1","9.42","11.18","1.1","0.26","0.65","1.86"
"282","Jarret Stoll","L.A","C","73","1271.6166666667","17.419406392694","0.75","1.46","0.94","0.52","2.22","63.51","7.74","9.76","13.49","10.9","6.09","2.41","0.57","0.57","1.89","0.94","0.94","0","0","0.71","1.23","0.8","9.01","4.29","1.6","29.21","22.93","2.64"
"342","Patrick Sharp","CHI","L","82","1486.6833333333","18.130284552846","1.01","1.65","1.13","0.52","2.66","67.35","10.74","9.40","17.68","14.21","9.12","3.51","0.4","0.69","1.13","0.57","0.57","0","0","0.44","1.33","2.06","1.82","3.67","0.97","9.73","9.08","2.09"
"620","Jannik Hansen","VAN","R","47","579.76666666667","12.335460992908","0.93","0.62","0.1","0.52","1.55","75.00","6.93","13.43","11.49","9.31","6","2.9","0.41","0.93","1.86","0.83","0.83","0","0","0.83","0.31","2.07","4.97","3.31","1.14","0.62","0.83","4.44"
"651","T.J. Oshie","STL","R","76","1392.2166666667","18.318640350877","0.78","1.29","0.78","0.52","2.07","69.57","6.81","11.39","13.79","10.73","7.67","3.53","0.47","0.95","1.55","0.78","0.78","0","0","0.82","1.12","2.63","6.42","5.82","2.8","2.76","3.84","1.80"
"788","TJ Galiardi","COL","L","70","1272.7166666667","18.181666666667","0.71","1.13","0.61","0.52","1.84","72.22","5.66","12.50","10.65","8.67","6.08","2.5","0.28","0.57","1.32","0.66","0.66","0","0","1.04","1.08","2.78","4.1","6.36","2.03","7.78","7.64","2.38"
"82","Milan Hejduk","COL","R","56","1065.05","19.01875","1.3","1.18","0.68","0.51","2.48","65.67","8.62","15.03","13.13","10.59","7.89","2.99","0.17","0.9","0.56","0.23","0.23","0","0","0.34","0.73","1.8","1.69","3.38","1.18","0.23","0.56","1.61"
"136","Sami Salo","VAN","D","68","1406.1666666667","20.678921568627","0.38","0.81","0.3","0.51","1.19","33.33","5.08","7.56","10.67","7.34","1.58","0.04","0.04","0.51","0.77","0.38","0.38","0","0","0.38","1.24","0.68","1.83","2.13","2.56","0","0","-"
"189","Mike Ribeiro","DAL","C","66","1289.3666666667","19.535858585859","0.88","1.58","1.07","0.51","2.47","72.60","7.21","12.26","11.35","9.45","6.33","3.26","0.28","0.42","1.77","0.88","0.88","0","0","1.4","3.4","2.19","4.33","4.37","1.26","22.99","28.29","2.09"
"297","Matthew Lombardi","PHX","C","78","1399.3333333333","17.940170940171","0.81","1.46","0.94","0.51","2.27","66.25","7.46","10.92","12.09","9.95","7.46","3.3","0.3","0.9","1.54","0.77","0.77","0","0","0.6","1.54","0.86","2.66","4.76","1.24","19.38","19.64","2.13"
"355","Derek Boogaard","MIN","L","57","350.6","6.1508771929825","0","0.68","0.17","0.51","0.68","50.00","4.45","0.00","7.53","6.16","4.79","2.91","0","0","17.97","5.31","3.42","1.54","0.34","3.42","1.54","1.03","14.2","4.79","1.37","0","0","-"
"622","Rich Peverley","ATL","C","82","1530.0333333333","18.658943089431","0.86","1.29","0.78","0.51","2.16","69.62","6.51","13.25","10.39","8.51","6.82","2.75","0.31","0.51","1.41","0.71","0.71","0","0","0.9","2.16","2.43","0.9","2.78","1.33","25.37","21.41","2.13"
"757","Artem Anisimov","NYR","C","82","1057.9666666667","12.902032520325","0.68","0.91","0.4","0.51","1.59","65.12","7.03","9.68","13.61","9.81","9.07","4.2","0.4","0.45","1.81","0.91","0.91","0","0","0.68","0.51","1.59","2.55","7.2","2.33","17.58","21.55","2.55"
"765","Jonathan Toews","CHI","C","76","1520.7","20.009210526316","0.99","1.7","1.18","0.51","2.68","62.96","7.97","12.38","11.72","10.14","8.4","5.05","0.32","0.59","1.85","0.87","0.83","0.04","0","1.34","0.95","2.72","2.21","4.22","1.3","31.6","23.52","2.26"
"21","Aaron Ward","ANA, CAR","D","77","1332.4333333333","17.304329004329","0.05","0.54","0.05","0.5","0.59","27.08","1.85","2.44","5.18","2.84","0.81","0.09","0","0.32","2.79","1.4","1.4","0","0","0.5","1.08","0.54","7.97","4.73","6.57","0","0","-"
"93","Shane Doan","PHX","R","82","1570.8166666667","19.156300813008","0.69","1.41","0.92","0.5","2.1","67.90","8.98","7.66","15.93","12.45","9.05","4.2","0.42","0.99","1.57","0.73","0.69","0.04","0","0.99","0.73","1.87","5.88","5.39","0.95","2.67","3.17","1.75"
"181","Simon Gagne","PHI","L","58","1080.15","18.623275862069","0.94","1.28","0.78","0.5","2.22","70.18","10.17","9.29","17.22","13.44","10.67","4.61","0.33","1.44","2.61","1","0.89","0.06","0.06","0.56","1.5","1.89","2.11","3.44","1.44","0.06","0.17","1.39"
"205","Kent Huskins","S.J","D","82","1433.9666666667","17.487398373984","0.13","0.79","0.29","0.5","0.92","37.29","1.97","6.38","5.65","3.68","1.34","0.25","0.17","0.38","1.97","0.92","0.88","0.04","0","0.38","1.34","0.63","1.34","6.57","4.73","0","0","-"
"341","Evgeny Artyukhin","ANA, ATL","R","54","482.4","8.9333333333333","1.12","0.87","0.37","0.5","1.99","94.12","5.22","21.43","10.2","8.33","5.35","2.74","0.25","0.12","8.96","3.48","3.11","0.25","0.12","1.24","2.24","1","15.8","7.59","1.24","0.12","0.12","6.22"
"365","Vernon Fiddler","PHX","C","76","1090.3166666667","14.346271929825","0.44","1.21","0.72","0.5","1.65","68.18","6.55","6.72","10.95","9.08","5.83","2.75","0.39","0.44","2.53","0.88","0.72","0.11","0.06","1.71","0.39","0.88","5.23","6.22","2.59","32.36","29.33","2.89"
"445","Thomas Vanek","BUF","L","71","1190.4","16.766197183099","1.41","1.26","0.76","0.5","2.67","63.10","9.17","15.38","15.93","13.46","11.19","6.96","0.45","1.06","2.12","1.01","1.01","0","0","0.71","2.02","1.71","2.32","2.52","0.76","0.1","0.35","1.12"
"542","Cam Barker","CHI, MIN","D","70","1086.4833333333","15.52119047619","0.28","0.88","0.39","0.5","1.16","35.00","5.8","4.76","12.15","7.95","2.71","0.28","0","0.44","3.76","1.21","0.99","0.11","0.11","0.22","1.1","0.17","4.14","3.04","2.93","0","0","-"
"666","Kris Letang","PIT","D","73","1573.9166666667","21.560502283105","0.11","0.91","0.42","0.5","1.03","36.00","6.63","1.72","14.22","10.29","3.55","0.46","0.15","0.84","1.94","0.91","0.88","0.04","0","1.07","1.83","1.07","4.46","4.65","3.62","0","0","-"
"728","Milan Lucic","BOS","L","50","717.73333333333","14.354666666667","0.75","0.92","0.42","0.5","1.67","74.07","6.02","12.50","9.95","8.53","5.77","2.59","0.5","0.25","3.51","1.17","0.84","0.33","0","0.92","1.42","1","11.79","6.27","1.17","0.25","0.92","1.79"
"34","Jere Lehtinen","DAL","R","58","855.13333333333","14.74367816092","0.28","0.91","0.42","0.49","1.19","62.96","6.1","4.60","10.88","8.49","5.75","3.09","0.42","0.28","0.56","0.28","0.28","0","0","1.05","0.98","2.67","3.09","4.49","1.47","0.14","0.63","1.28"
"35","Adrian Aucoin","PHX","D","82","1849.45","22.554268292683","0.26","0.65","0.16","0.49","0.91","37.84","4.67","5.56","10.19","7.2","1.98","0.26","0.1","0.29","1.82","0.91","0.91","0","0","0.36","0.71","0.55","4.28","0.88","2.17","0.03","0","3.24"
"98","Jochen Hecht","BUF","C","79","1358.3166666667","17.19388185654","0.93","0.93","0.44","0.49","1.86","62.69","9.89","9.38","15.02","12.5","8.3","4.28","0.75","0.53","1.55","0.71","0.66","0.04","0","0.62","2.16","1.9","2.03","2.74","1.9","6.45","7.77","2.00"
"130","Brett Clark","COL","D","64","1224.9","19.1390625","0.15","0.83","0.34","0.49","0.98","39.22","3.67","4.00","7.89","5.24","2.4","0.39","0.15","0.64","1.37","0.69","0.69","0","0","0.2","1.37","0.98","2.69","3.23","7.94","0","0","-"
"185","Jonathan Cheechoo","OTT","R","61","728.51666666667","11.942896174863","0.41","0.74","0.25","0.49","1.15","53.85","9.64","4.27","15.98","12.19","9.06","4.2","0.33","1.32","1.65","0.82","0.82","0","0","1.4","1.32","1.32","6.51","4.94","1.48","0.33","0.49","3.29"
"376","Tomas Fleischmann","WSH","L","69","1106.4833333333","16.035990338164","1.25","1.52","1.03","0.49","2.77","63.75","6.56","19.01","13.01","9.98","8.62","3.63","0.27","0.7","1.52","0.76","0.76","0","0","0.6","1.36","1.74","1.95","3.47","0.92","8.68","11.44","2.34"
"397","Joni Pitkanen","CAR","D","71","1943.65","27.375352112676","0.19","1.23","0.74","0.49","1.42","44.66","4.97","3.73","11.08","7.47","2.47","0.62","0.28","0.52","2.22","1.11","1.11","0","0","0.43","1.91","1.76","2.04","5.87","3.77","0","0","-"
"401","Boyd Gordon","WSH","C","36","370.43333333333","10.289814814815","0.65","0.97","0.49","0.49","1.62","71.43","6.48","10.00","10.04","7.94","5.35","2.43","0.16","0.65","1.94","0.97","0.97","0","0","0.49","0.49","1.78","2.92","7.61","3.24","20.25","12.96","9.88"
"435","Alexandre Burrows","VAN","L","82","1464.6","17.860975609756","1.43","1.31","0.82","0.49","2.74","71.28","8.56","16.75","13.31","11.1","8.52","4.83","0.53","0.66","4.96","2.09","1.97","0.04","0.08","1.97","0.94","2.79","3.97","4.79","2.21","0.57","0.82","1.69"
"617","Daniel Winnik","PHX","L","74","972.7","13.144594594595","0.25","0.93","0.43","0.49","1.17","65.52","5.12","4.82","8.45","6.85","4.44","2.1","0.62","0.49","0.74","0.37","0.37","0","0","0.86","0.43","1.85","6.42","6.48","3.33","3.08","3.7","2.80"
"621","Rene Bourque","CGY","R","73","1337.1166666667","18.316666666667","1.21","1.39","0.9","0.49","2.6","80.56","9.65","12.56","17.41","13.64","9.51","4.04","0.72","0.9","3.95","1.84","1.75","0.09","0","1.21","1.53","2.11","4.08","2.56","1.97","0.36","0.76","1.44"
"7","Mark Recchi","BOS","R","81","1381.3833333333","17.054115226337","0.78","1.09","0.61","0.48","1.87","64.18","6.6","11.84","10.25","8.3","6.34","3.47","0.35","0.74","1.48","0.74","0.74","0","0","0.87","0.69","1.13","3.65","3.74","0.96","2.35","4","1.61"
"53","Vinny Prospal","NYR","L","75","1507.6666666667","20.102222222222","0.8","1.51","1.03","0.48","2.31","59.18","7.16","11.11","11.86","9.27","8.32","4.86","0.4","0.72","1.27","0.64","0.64","0","0","0.36","0.8","1.75","3.78","6.85","1.15","13.01","12.42","2.04"
"127","Michal Rozsival","NYR","D","82","1757.65","21.434756097561","0.1","0.68","0.2","0.48","0.79","33.82","2.73","3.75","6.11","4.3","1.88","0.2","0.07","0.17","2.66","1.19","1.16","0","0.03","0.65","0.96","1.16","4.64","8.36","4.44","0.03","0","3.41"
"198","Shawn Horcoff","EDM","C","77","1496.0333333333","19.429004329004","0.52","0.92","0.44","0.48","1.44","66.67","4.93","10.57","9.22","6.98","5.17","2.25","0.32","0.68","2.05","0.96","0.92","0.04","0","0.84","1.44","2.01","1.4","1.84","2.49","24.91","28.72","1.86"
"260","Marian Gaborik","NYR","R","76","1614.7333333333","21.24649122807","1.56","1.63","1.15","0.48","3.2","77.48","10.11","15.44","17.76","14.23","13.6","6.13","0.59","1","1.37","0.63","0.59","0.04","0","0.67","1.71","0.93","2.19","3.68","1.15","0.07","0.19","1.06"
"266","Alex Frolov","L.A","L","81","1493.3166666667","18.436008230453","0.76","1.29","0.8","0.48","2.05","70.83","7.31","10.44","12.13","9.84","6.91","4.06","0.16","0.64","1.04","0.52","0.52","0","0","0.8","1.61","1.08","2.33","3.54","0.56","0.28","0.2","2.34"
"285","Paul Martin","N.J","D","22","495","22.5","0.24","1.09","0.61","0.48","1.33","40.74","2.55","9.52","6.18","3.88","1.33","0.61","0.12","0.24","0.24","0.12","0.12","0","0","0.73","1.45","1.21","2.79","3.03","2.67","0","0","-"
"331","Fedor Tyutin","CBJ","D","80","1881.8833333333","23.523541666667","0.19","0.83","0.35","0.48","1.02","36.36","4.75","4.03","9.66","6.63","1.98","0.26","0.1","0.29","1.56","0.7","0.67","0.03","0","0.38","0.7","0.57","2.68","5.52","3.95","0.03","0.06","1.06"
"378","Valtteri Filppula","DET","C","55","1002.8666666667","18.233939393939","0.66","1.44","0.96","0.48","2.09","79.55","6.82","9.65","11.31","8.73","7.18","2.81","0.18","0.9","1.44","0.72","0.72","0","0","0.9","2.33","1.44","2.03","6.88","1.5","17.71","16.57","3.09"
"489","Alexandre Picard","CAR, OTT","D","54","992.73333333333","18.383950617284","0.24","0.66","0.18","0.48","0.91","31.25","4.29","5.63","8.76","6.23","1.99","0.6","0.24","0.3","1.57","0.79","0.79","0","0","0.36","1.99","1.03","4.23","6.04","4.65","0","0","-"
"501","Kyle Quincey","COL","D","79","1865.2166666667","23.610337552743","0.19","0.74","0.26","0.48","0.93","33.33","4.47","4.32","10","6.59","2.32","0.45","0.26","0.55","2.44","1.13","1.06","0.06","0","0.64","1.67","1.51","3.7","3.73","4.6","0","0.03","0.00"
"558","Mark Fistric","DAL","D","67","1000.2166666667","14.928606965174","0.06","0.54","0.06","0.48","0.6","22.73","2.76","2.17","5.82","4.08","0.96","0.06","0.06","0.12","4.14","1.38","1.02","0.3","0.06","1.26","1.26","0.54","10.26","9.54","4.74","0","0","-"
"645","Martin Hanzal","PHX","C","81","1496.9333333333","18.480658436214","0.44","0.88","0.4","0.48","1.32","61.11","5.93","7.43","10.5","8.34","6.17","2.65","0.44","0.48","4.17","1.52","1.28","0.16","0.08","1.36","0.84","1.16","7.01","4.57","1.68","22.41","21.84","2.03"
"650","Niclas Bergfors","ATL, N.J","R","81","1249.1","15.420987654321","1.01","1.1","0.62","0.48","2.11","72.13","10.42","9.68","14.41","12.39","8.26","3.31","0.38","0.67","0.48","0.24","0.24","0","0","0.48","1.15","1.68","0.86","5.96","0.29","0.43","0.48","2.28"
"23","Alex Kovalev","OTT","R","77","1398.3666666667","18.160606060606","0.77","1.33","0.86","0.47","2.1","62.82","7.08","10.91","14.12","10.13","7.47","3.39","0.17","0.86","2.32","1.16","1.16","0","0","1.29","3.05","1.46","1.46","4.72","0.82","0.04","0.09","1.43"
"37","Ian Laperriere","PHI","R","82","1024.1333333333","12.489430894309","0.18","1","0.53","0.47","1.17","64.52","3.11","5.66","6.21","4.69","2.69","0.82","0.18","0.35","9.49","2.23","0.64","1.52","0.06","2.11","0.7","1.23","10.02","4.04","4.34","1.64","2.23","2.49"
"173","David Legwand","NSH","C","82","1533.8","18.70487804878","0.43","1.06","0.59","0.47","1.49","64.41","5.91","7.28","9.62","7.82","5.44","2.54","0.27","0.63","0.94","0.47","0.47","0","0","0.47","2.35","1.8","1.49","2.62","1.8","21.05","22.92","1.87"
"196","Alexei Ponikarovsky","PIT, TOR","L","77","1267.75","16.464285714286","0.99","1.37","0.9","0.47","2.37","66.67","8.71","11.41","15.29","12.78","9.23","4.69","0.47","0.47","2.89","1.18","1.09","0.05","0.05","0.76","1.47","0.85","6.91","4.12","2.04","0.57","1.23","1.49"
"408","Johnny Boychuk","BOS","D","51","900.55","17.657843137255","0.33","0.67","0.2","0.47","1","37.50","6.4","5.21","13.46","9.59","1.87","0.33","0.2","0.6","2.86","0.6","0.27","0.2","0.13","0.47","1.33","0.2","6.13","8.93","3.86","0","0","-"
"565","Enver Lisin","NYR","R","57","637.36666666667","11.181871345029","0.56","0.75","0.28","0.47","1.32","60.87","8.57","6.59","16.57","12.61","9.41","3.77","0.66","1.32","1.69","0.75","0.75","0","0","1.13","0.28","2.35","5.27","5.46","1.13","0.19","0.09","6.28"
"633","Dustin Kohn","NYI","D","22","255.08333333333","11.594696969697","0","0.94","0.47","0.47","0.94","50.00","1.65","0.00","4.7","2.35","1.65","0.24","0","0.47","0.94","0.47","0.47","0","0","0.24","0.94","1.65","5.41","8.47","3.06","0","0","-"
"835","Anssi Salmela","ATL, N.J","D","38","511.96666666667","13.472807017544","0.23","0.7","0.23","0.47","0.94","36.36","4.81","4.88","8.91","6.68","1.64","0.35","0","0.35","2.58","1.29","1.29","0","0","0.35","1.88","1.05","5.63","5.86","3.52","0","0","-"
"218","Jason Blake","ANA, TOR","L","82","1303.9","15.901219512195","0.74","1.15","0.69","0.46","1.89","70.69","11","6.69","17.81","14.13","11","5.34","0.6","1.24","1.56","0.74","0.74","0","0","0.97","1.38","2.85","3.22","9.89","1.2","1.43","2.3","1.76"
"248","Ruslan Fedotenko","PIT","L","80","1172.1","14.65125","0.56","0.97","0.51","0.46","1.54","61.22","8.09","6.96","14.54","11.31","8.91","3.74","0.56","0.77","2.56","1.07","1.02","0","0.05","1.54","0.82","0.97","6.76","4.76","2.35","0.51","0.92","1.83"
"319","R.J. Umberger","CBJ","C","82","1571.8166666667","19.168495934959","0.88","1.22","0.76","0.46","2.1","68.75","8.44","10.41","12.6","10.88","8.02","5.08","0.46","0.84","1.53","0.65","0.57","0.08","0","1.15","0.69","1.37","4.08","4.24","2.29","14.2","12.67","2.02"
"344","Christian Ehrhoff","VAN","D","80","1822.6833333333","22.783541666667","0.46","0.99","0.53","0.46","1.45","36.07","5.96","7.73","12.94","9.09","3.09","0.3","0.16","1.22","1.38","0.69","0.69","0","0","0.56","1.78","0.99","1.78","3.75","2.7","0","0","-"
"432","Jonathan Ericsson","DET","D","62","1035.7833333333","16.706182795699","0.23","0.52","0.06","0.46","0.75","37.14","3.19","7.27","8.23","5.27","1.91","0.23","0.06","0.12","2.55","1.1","0.98","0.12","0","0.35","2.9","0.75","5.39","4.58","2.84","0","0","-"
"535","Danny Syvret","PHI","D","21","262.05","12.478571428571","0.46","0.46","0","0.46","0.92","30.77","3.21","14.29","7.56","4.58","3.21","0","0","0.23","2.75","1.37","1.37","0","0","0.46","2.75","0.92","1.37","2.75","4.58","0","0","-"
"536","Curtis Glencross","CGY","L","67","1053.2833333333","15.720646766169","0.85","1.03","0.57","0.46","1.88","80.49","6.66","12.82","11.96","9.4","5.53","2.11","0.4","0.74","3.3","1.2","1.03","0.11","0.06","1.03","2.11","2.85","4.44","3.19","1.6","0.51","0.85","2.14"
"828","Jesse Winchester","OTT","C","52","521.21666666667","10.023397435897","0.23","1.27","0.81","0.46","1.5","65.00","8.86","2.60","13.93","11.28","6.56","2.19","0.46","0.12","2.53","0.92","0.69","0.23","0","0.46","1.04","2.07","10.36","8.98","2.3","24.06","19.34","6.38"
"94","Radek Dvorak","FLA","R","76","1325","17.434210526316","0.63","0.82","0.36","0.45","1.45","78.05","6.34","10.00","10.32","8.33","5.57","2.31","0.36","0.59","0.91","0.45","0.45","0","0","0.77","1.58","1.63","2.26","5.07","2.35","0.14","0.63","0.80"
"155","Joe Corvo","CAR, WSH","D","52","1211.65","23.300961538462","0.3","0.59","0.15","0.45","0.89","33.33","4.9","6.06","11.69","7.28","2.28","0.35","0.1","0.45","0.59","0.3","0.3","0","0","0.3","0.99","1.14","1.68","3.17","3.42","0","0","-"
"201","Jaroslav Spacek","MTL","D","74","1612.85","21.79527027027","0.11","0.67","0.22","0.45","0.78","26.58","3.68","3.03","9.56","5.91","2.05","0.11","0.11","0.6","1.86","0.89","0.89","0","0","0.6","3.01","1.38","2.01","2.86","4.98","0","0","-"
"231","Niklas Hagman","CGY, TOR","L","82","1321.9","16.120731707317","1.13","0.86","0.41","0.45","2","67.69","9.8","11.57","16.52","13.34","9.71","4.77","0.5","0.86","1.13","0.5","0.45","0.05","0","1.77","1.04","1.27","1.59","4.81","1.32","0.54","1.18","1.43"
"237","Martin Erat","NSH","R","74","1331.2666666667","17.99009009009","0.95","1.26","0.81","0.45","2.21","71.01","7.57","12.50","12.44","9.69","6.99","2.7","0.23","0.68","2.25","1.08","1.08","0","0","0.86","2.84","2.43","2.16","3.65","1.62","1.08","2.21","1.48"
"244","Jeff Finger","TOR","D","39","537.73333333333","13.788034188034","0.22","0.89","0.45","0.45","1.12","52.63","3.24","6.90","7.59","5.24","1.67","0.45","0.22","0.45","2.23","0.78","0.56","0.22","0","0.89","2.12","0.89","8.59","3.68","9.37","0","0","-"
"265","Brooks Orpik","PIT","D","73","1467.1333333333","20.097716894977","0.08","0.94","0.49","0.45","1.02","39.68","2.49","3.28","5.07","3.6","0.94","0.25","0.08","0.25","2.62","1.15","1.1","0","0.04","0.74","1.31","0.45","10.43","4.25","4.78","0","0","-"
"321","Shaone Morrisonn","WSH","D","68","1194.6166666667","17.567892156863","0.05","0.55","0.1","0.45","0.6","20.69","1.61","3.13","3.92","2.51","1.1","0.1","0","0.1","3.42","1.1","0.9","0.1","0.1","0.55","1.51","0.6","8.19","5.47","5.22","0","0","-"
