"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"348","Martin Hanzal","PHX","C","65","1214.3166666667","15","25","17","8","40","67.80","169","8.88","268","231","161","104","7","17","73","34","33","1","0","26","19","32","200","99","37","599","500","54.50"
"417","Jordan Staal","CAR","C","82","1553.8833333333","15","25","18","7","40","65.57","165","9.09","298","246","195","110","6","25","34","17","17","0","0","18","41","51","194","144","37","803","674","54.37"
"531","Steven Stamkos","T.B","C","37","749.21666666667","25","15","11","4","40","72.73","124","20.16","232","182","137","56","5","8","18","9","9","0","0","15","13","24","50","29","16","260","269","49.15"
"553","Roman Josi","NSH","D","72","1902.1","13","27","16","11","40","44.94","168","7.74","300","219","88","15","6","13","18","9","9","0","0","11","34","22","32","88","150","0","0","-"
"585","Cam Atkinson","CBJ","R","79","1247.3333333333","21","19","13","6","40","65.57","216","9.72","354","284","219","111","15","13","18","8","8","0","0","11","20","29","55","64","38","0","0","-"
"769","Matt Read","PHI","R","75","1409.8666666667","22","18","9","9","40","76.92","151","14.57","290","224","132","62","9","15","16","8","8","0","0","13","22","45","72","126","54","12","16","42.86"
"830","Torey Krug","BOS","D","79","1383.2833333333","14","26","10","16","40","51.28","183","7.65","390","246","83","20","6","18","28","13","13","0","0","13","35","24","50","95","77","1","1","50.00"
"25","Matt Cullen","NSH","C","77","1193.1833333333","10","29","19","10","39","61.90","134","7.46","230","173","118","58","7","13","32","15","15","0","0","12","40","30","18","70","22","438","334","56.74"
"173","Rick Nash","NYR","R","65","1106.15","26","13","10","3","39","62.90","258","10.08","415","333","215","89","13","18","36","15","13","2","0","28","49","51","11","47","29","2","0","100.00"
"204","Chris Higgins","VAN","L","78","1495.6333333333","17","22","16","6","39","70.91","216","7.87","347","282","198","97","14","19","30","15","15","0","0","11","23","31","98","94","45","17","21","44.74"
"221","Milan Michalek","OTT","L","82","1442.1833333333","17","22","10","12","39","51.32","169","10.06","298","235","183","82","8","14","41","19","18","1","0","14","14","32","86","134","31","6","8","42.86"
"399","Nick Foligno","CBJ","L","70","1124.0833333333","18","21","12","9","39","68.42","111","16.22","189","156","115","68","10","9","96","31","23","6","2","32","22","43","210","112","42","6","7","46.15"
"402","Erik Johnson","COL","D","80","1840.55","9","30","15","15","39","42.39","157","5.73","311","210","68","15","6","17","61","21","18","1","2","7","42","49","136","105","130","0","0","-"
"431","Artem Anisimov","CBJ","C","81","1344.3","22","17","9","8","39","63.93","162","13.58","309","235","176","90","12","20","20","10","10","0","0","17","19","51","31","110","55","476","489","49.33"
"505","Mikael Backlund","CGY","C","76","1408.6833333333","18","21","9","12","39","60.00","178","10.11","318","244","167","73","15","19","32","16","16","0","0","20","40","63","64","74","62","628","694","47.50"
"647","Tomas Tatar","DET","L","73","1047.6","19","20","12","8","39","65.00","158","12.03","279","214","158","62","7","13","30","15","15","0","0","20","19","41","81","87","20","26","26","50.00"
"786","Andrew Shaw","CHI","C","80","1255.2333333333","20","19","8","11","39","44.83","149","13.42","238","189","158","91","6","13","76","30","27","2","1","31","18","25","168","203","16","296","388","43.27"
"814","Sean Couturier","PHI","C","82","1565.1166666667","13","26","16","10","39","63.93","165","7.88","279","224","140","56","7","16","45","17","15","1","1","20","40","47","64","119","40","646","707","47.75"
"291","Mike Green","WSH","D","70","1591.0833333333","9","29","20","9","38","48.10","172","5.23","368","254","101","9","7","11","64","28","27","0","1","16","65","32","62","153","107","0","0","-"
"405","Jamie McGinn","COL","L","79","1246.5166666667","19","19","10","9","38","59.38","167","11.38","311","253","172","81","7","24","30","12","10","2","0","13","17","36","140","78","35","1","1","50.00"
"538","Josh Bailey","NYI","R","77","1219.7833333333","8","30","21","9","38","67.86","98","8.16","197","134","129","58","9","11","26","9","8","0","1","8","39","39","44","68","29","113","115","49.56"
"590","Tommy Wingels","S.J","C","77","1240.6166666667","16","22","10","12","38","69.09","163","9.82","277","225","165","80","5","22","35","16","15","1","0","23","44","26","218","111","58","20","36","35.71"
"650","Tyson Barrie","COL","D","64","1186.6833333333","13","25","11","14","38","48.72","101","12.87","207","141","59","17","3","16","20","10","10","0","0","9","27","26","50","97","57","0","0","-"
"727","Nick Bjugstad","FLA","C","76","1232.65","16","22","14","8","38","71.70","185","8.65","301","243","184","85","11","13","16","8","8","0","0","10","28","37","117","89","23","549","574","48.89"
"46","Brian Campbell","FLA","D","82","2210.5833333333","7","30","17","13","37","41.57","116","6.03","279","180","78","11","3","14","20","10","10","0","0","10","45","43","50","130","108","0","1","0.00"
"52","Vincent Lecavalier","PHI","C","69","1048.1666666667","20","17","12","5","37","75.51","132","15.15","240","188","120","54","5","11","44","11","7","2","2","10","27","16","77","46","19","200","248","44.64"
"74","Pavel Datsyuk","DET","C","45","912.03333333333","17","20","12","8","37","61.67","126","13.49","215","165","131","39","3","13","6","3","3","0","0","16","21","59","30","79","22","446","389","53.41"
"139","Derek Roy","STL","C","75","1021.5166666667","9","28","16","12","37","71.15","114","7.89","212","164","125","63","4","11","30","15","15","0","0","12","20","22","13","38","30","219","247","47.00"
"180","Scottie Upshall","FLA","R","76","1210.0666666667","15","22","16","6","37","72.55","161","9.32","280","210","144","55","5","18","73","35","34","1","0","37","15","35","134","122","25","32","39","45.07"
"186","Jay Bouwmeester","STL","D","82","1971.9833333333","4","33","14","19","37","39.36","152","2.63","289","213","82","5","4","15","20","10","10","0","0","9","22","18","51","123","106","3","1","75.00"
"239","Loui Eriksson","BOS","L","61","1008.2333333333","10","27","11","16","37","64.91","115","8.70","178","152","108","49","5","10","6","3","3","0","0","10","17","31","12","85","13","0","0","-"
"476","Sam Gagner","EDM","C","67","1231.2333333333","10","27","16","11","37","64.91","143","6.99","252","202","129","56","7","16","41","15","13","1","1","5","47","28","33","71","34","451","512","46.83"
"530","Drew Doughty","L.A","D","78","2005.9","10","27","19","8","37","37.76","177","5.65","403","274","124","24","3","21","64","32","32","0","0","19","82","16","180","141","91","0","0","-"
"549","John Carlson","WSH","D","82","2010.45","10","27","14","13","37","37.37","208","4.81","388","262","95","9","6","12","22","10","10","0","0","14","53","55","64","108","177","0","1","0.00"
"640","Chris Kreider","NYR","L","66","1038.1","17","20","12","8","37","62.71","136","12.50","227","196","134","84","4","11","72","28","25","2","1","16","25","21","146","87","18","8","11","42.11"
"51","Dan Boyle","S.J","D","75","1596.2","12","24","12","12","36","49.32","154","7.79","306","202","101","20","4","11","32","15","15","0","0","14","59","26","46","99","92","0","0","-"
"108","Brad Boyes","FLA","R","78","1329.4333333333","21","15","5","10","36","56.25","176","11.93","306","251","186","67","9","18","28","12","12","0","0","6","29","38","46","82","35","37","32","53.62"
"313","Ryan Callahan","NYR, T.B","R","65","1212.15","17","19","12","7","36","53.73","163","10.43","304","245","188","109","3","12","24","11","11","0","0","21","20","34","189","93","60","13","19","40.63"
"314","Kris Versteeg","CHI, FLA","R","81","1171.4833333333","12","24","12","12","36","61.02","157","7.64","270","212","141","45","4","9","34","14","12","2","0","22","20","37","29","98","23","56","63","47.06"
"342","Benoit Pouliot","NYR","L","80","1075.2166666667","15","21","8","13","36","66.67","141","10.64","223","191","153","93","10","14","56","21","18","2","1","16","39","31","141","86","18","20","19","51.28"
"729","Cam Fowler","ANA","D","70","1670.4","6","30","12","18","36","42.35","100","6.00","223","146","75","12","4","14","14","7","7","0","0","4","36","24","46","78","122","0","0","-"
"747","Nino Niederreiter","MIN","R","81","1141.6833333333","14","22","13","9","36","66.67","143","9.79","227","190","138","78","6","18","44","22","22","0","0","16","24","37","175","114","23","7","19","26.92"
"8","Kimmo Timonen","PHI","D","77","1565.3833333333","6","29","16","13","35","40.70","152","3.95","293","213","66","9","4","24","32","16","16","0","0","6","31","13","75","83","112","0","0","-"
"278","Dustin Penner","ANA, WSH","R","67","969.4","14","21","11","10","35","54.69","119","11.76","195","161","106","55","3","8","30","11","10","0","1","9","27","22","92","80","24","15","32","31.91"
"317","Mikhail Grabovski","WSH","C","58","913.61666666667","13","22","16","6","35","66.04","81","16.05","133","99","95","55","3","4","26","9","8","0","1","13","21","27","19","84","22","346","295","53.98"
"620","Alex Chiasson","DAL","R","79","1194.0166666667","13","22","11","11","35","56.45","144","9.03","279","218","204","110","10","20","38","16","14","2","0","14","26","27","76","108","21","64","68","48.48"
"669","Cody Eakin","DAL","C","81","1403.85","16","19","9","10","35","61.40","161","9.94","314","229","185","71","9","26","36","18","18","0","0","23","33","57","91","137","58","585","638","47.83"
"75","Michael Ryder","N.J","R","82","1294.15","18","16","6","10","34","61.82","166","10.84","290","224","173","66","5","11","18","9","9","0","0","9","20","24","51","112","10","4","8","33.33"
"134","R.J. Umberger","CBJ","C","74","1196.9666666667","18","16","12","4","34","58.62","136","13.24","216","174","123","74","7","14","26","13","13","0","0","20","26","31","113","99","36","25","15","62.50"
"257","Lee Stempniak","CGY, PIT","R","73","1347.8333333333","12","22","15","7","34","59.65","178","6.74","295","232","191","82","19","23","32","13","11","2","0","13","39","40","104","70","21","10","23","30.30"
"285","Drew Stafford","BUF","R","70","1304.9","16","18","13","5","34","68.00","185","8.65","307","240","157","81","14","20","39","14","12","1","1","20","30","24","78","73","25","106","91","53.81"
"449","Mark Letestu","CBJ","C","82","1204.6","12","22","18","4","34","65.38","122","9.84","203","157","88","35","6","7","20","10","10","0","0","5","13","27","63","49","25","374","356","51.23"
"520","Jason Demers","S.J","D","75","1461.55","5","29","14","15","34","42.50","105","4.76","229","161","64","7","9","6","30","15","15","0","0","14","69","40","69","123","107","0","0","-"
"550","Slava Voynov","L.A","D","82","1828.5","4","30","20","10","34","51.52","143","2.80","343","228","66","7","2","19","44","22","22","0","0","12","75","16","165","135","69","1","0","100.00"
"813","Mark Scheifele","WPG","C","63","1030.5666666667","13","21","10","11","34","60.71","100","13.00","184","145","124","57","6","14","14","7","7","0","0","20","22","31","63","118","39","331","454","42.17"
"876","Sean Monahan","CGY","C","75","1198.35","22","12","8","4","34","65.38","140","15.71","250","184","135","58","9","13","8","4","4","0","0","6","31","26","42","33","23","476","560","45.95"
"878","Valeri Nichushkin","DAL","R","79","1182.5833333333","14","20","13","7","34","57.63","128","10.94","220","179","155","71","6","11","8","3","3","0","0","22","59","25","86","120","27","0","1","0.00"
"151","Christian Ehrhoff","BUF","D","79","1889.05","6","27","9","18","33","41.25","161","3.73","334","236","56","7","3","9","38","19","19","0","0","17","61","36","49","86","119","0","0","-"
"162","PA Parenteau","COL","R","55","932.26666666667","14","19","11","8","33","63.46","110","12.73","182","147","106","53","3","13","30","15","15","0","0","9","21","21","35","75","16","2","12","14.29"
"190","Matt Stajan","CGY","C","63","1157.5833333333","14","19","17","2","33","75.00","70","20.00","129","102","71","32","4","6","40","20","20","0","0","19","40","49","74","62","36","527","569","48.08"
"341","Jack Johnson","CBJ","D","82","2023.7166666667","5","28","9","19","33","33.67","147","3.40","290","209","81","19","1","10","48","24","24","0","0","16","40","17","182","130","128","0","1","0.00"
"366","Cody Franson","TOR","D","79","1634.2666666667","5","28","15","13","33","42.86","115","4.35","271","174","43","5","2","13","30","15","15","0","0","11","68","50","282","94","111","0","0","-"
"367","Vladimir Sobotka","STL","L","61","1021.3","9","24","13","11","33","55.93","102","8.82","225","158","119","41","6","13","72","29","26","2","1","25","8","25","110","81","28","503","310","61.87"
"513","Carl Hagelin","NYR","L","72","1118.15","17","16","7","9","33","75.00","144","11.81","249","189","145","84","8","14","44","22","22","0","0","19","34","32","64","112","33","0","5","0.00"
"527","Jason Garrison","VAN","D","81","1692.6333333333","7","26","19","7","33","45.83","181","3.87","379","260","63","11","2","18","57","23","21","1","1","4","44","30","58","117","128","0","0","-"
"535","Colin Wilson","NSH","C, L","81","1232.5","11","22","14","8","33","61.11","112","9.82","200","159","128","59","5","12","21","9","8","1","0","15","27","33","49","76","35","166","177","48.40"
"555","Justin Schultz","EDM","D","74","1726.3","11","22","12","10","33","41.77","109","10.09","242","170","81","23","3","18","16","8","8","0","0","9","63","20","30","109","107","0","1","0.00"
"812","Mika Zibanejad","OTT","C","69","986.63333333333","16","17","14","3","33","68.75","153","10.46","269","230","135","52","5","17","18","9","9","0","0","17","18","31","118","80","28","183","214","46.10"
"3","Ray Whitney","DAL","L","69","963.46666666667","9","23","14","9","32","71.11","124","7.26","237","176","115","45","7","15","14","7","7","0","0","5","43","25","14","27","16","1","1","50.00"
"258","John Mitchell","COL","C","75","1220.3666666667","11","21","13","8","32","66.67","107","10.28","206","150","113","42","7","13","36","17","17","0","0","14","27","38","112","73","51","374","374","50.00"
"393","Andy Greene","N.J","D","82","2015.4166666667","8","24","8","16","32","38.10","134","5.97","314","211","80","21","6","19","32","16","16","0","0","11","52","46","87","135","129","0","0","-"
"418","Patrik Berglund","STL","C","78","1261.4166666667","14","18","5","13","32","60.38","144","9.72","245","186","141","53","11","7","38","19","19","0","0","9","12","42","88","86","30","373","410","47.64"
"493","Nick Spaling","NSH","C","71","1137.4166666667","13","19","14","5","32","64.00","85","15.29","141","109","87","43","3","7","14","7","7","0","0","7","7","30","42","59","32","88","79","52.69"
"721","Justin Faulk","CAR","D","76","1779.2833333333","5","27","8","19","32","35.96","152","3.29","337","217","69","7","8","26","37","17","16","1","0","8","47","41","94","103","102","0","0","-"
"765","Ryan Garbutt","DAL","C","75","979.83333333333","17","15","9","6","32","78.05","165","10.30","291","233","148","52","11","11","106","42","38","2","2","35","21","42","141","100","47","4","6","40.00"
"224","Dion Phaneuf","TOR","D","80","1885.15","8","23","11","12","31","31.31","145","5.52","324","217","64","10","8","17","144","53","47","2","4","24","60","32","227","103","156","0","1","0.00"
"230","Eric Fehr","WSH","C","73","1077","13","18","12","6","31","75.61","138","9.42","235","178","129","49","4","9","32","16","16","0","0","16","17","50","81","75","33","196","230","46.01"
"242","Matt Carle","T.B","D","82","1819.3166666667","2","29","11","18","31","37.80","115","1.74","218","158","59","12","2","12","28","14","14","0","0","7","43","21","46","99","161","0","1","0.00"
"377","Nathan Gerbe","CAR","C","81","1328.5","16","15","7","8","31","72.09","221","7.24","368","298","181","78","13","25","36","18","18","0","0","23","34","48","53","64","15","2","4","33.33"
"544","Jake Gardiner","TOR","D","80","1686.1","10","21","10","11","31","41.33","136","7.35","275","188","85","18","6","9","19","8","7","1","0","14","68","33","108","142","87","0","0","-"
"576","TJ Brodie","CGY","D","81","1949.1","4","27","11","16","31","39.24","104","3.85","255","166","74","21","1","19","20","10","10","0","0","19","61","48","58","102","130","0","0","-"
"611","Kyle Palmieri","ANA","R","71","847.9","14","17","6","11","31","68.89","147","9.52","235","194","133","70","9","15","38","16","14","2","0","19","17","14","96","113","31","9","14","39.13"
"637","Nick Leddy","CHI","D","82","1341.6","7","24","10","14","31","44.29","123","5.69","218","154","59","12","1","11","10","5","5","0","0","8","35","12","52","110","45","0","0","-"
"840","Alex Galchenyuk","MTL","C","65","935.68333333333","13","18","13","5","31","72.09","110","11.82","193","146","106","61","4","13","26","12","12","0","0","17","23","30","49","71","25","5","10","33.33"
"101","Marian Gaborik","CBJ, L.A","R","41","697.65","11","19","10","9","30","69.77","103","10.68","175","142","109","43","5","7","10","5","5","0","0","7","15","11","15","44","10","0","2","0.00"
"266","Toby Enstrom","WPG","D","82","1959.6666666667","10","20","7","13","30","34.09","106","9.43","225","154","56","11","2","12","56","28","28","0","0","13","39","13","37","165","142","1","0","100.00"
"328","Daniel Winnik","ANA","L","76","1169.5833333333","6","24","19","5","30","73.17","115","5.22","199","158","97","48","12","9","23","10","9","1","0","17","30","34","61","128","62","85","111","43.37"
"333","Rich Peverley","DAL","C","62","953.91666666667","7","23","15","8","30","69.77","122","5.74","201","163","113","41","8","11","15","6","5","1","0","8","26","25","27","70","42","348","231","60.10"
"409","Jiri Tlusty","CAR","L","68","1031.5","16","14","10","4","30","62.50","131","12.21","238","185","146","74","6","8","22","11","11","0","0","18","19","26","88","136","38","3","12","20.00"
"495","Dwight King","L.A","L","77","1158.2666666667","15","15","6","9","30","60.00","111","13.51","188","154","116","59","6","14","18","9","9","0","0","10","33","15","114","106","17","2","3","40.00"
"716","Charlie Coyle","MIN","C","70","1196.3833333333","12","18","9","9","30","58.82","135","8.89","213","177","121","55","7","9","33","15","14","1","0","19","28","32","108","79","37","192","266","41.92"
"842","Hampus Lindholm","ANA","D","78","1515.6666666667","6","24","14","10","30","31.58","116","5.17","226","148","69","15","5","16","36","18","18","0","0","9","45","22","54","113","61","0","1","0.00"
"5","Saku Koivu","ANA","C","65","978.15","11","18","8","10","29","72.50","81","13.58","129","105","85","45","3","9","46","23","23","0","0","14","34","25","29","38","30","538","529","50.42"
"65","Erik Cole","DAL","L","75","1137.0666666667","16","13","7","6","29","61.70","139","11.51","266","199","159","86","11","14","20","10","10","0","0","19","34","31","89","106","21","19","22","46.34"
"90","Martin Erat","PHX, WSH","R","70","1027.0833333333","3","26","14","12","29","74.36","53","5.66","111","90","77","30","1","6","28","14","14","0","0","11","14","16","75","117","25","97","116","45.54"
"193","Sean Bergenheim","FLA","L","62","1023.35","16","13","10","3","29","69.05","190","8.42","310","265","197","97","6","23","40","18","18","0","0","16","16","27","111","85","18","2","2","50.00"
"363","Kris Russell","CGY","D","68","1573.15","7","22","12","10","29","38.16","109","6.42","225","161","58","14","1","7","15","6","5","1","0","7","39","25","42","78","201","0","0","-"
"473","Patrick Maroon","ANA","L","62","763.4","11","18","13","5","29","61.70","93","11.83","167","133","105","64","4","7","101","22","7","13","2","29","15","15","124","119","16","7","8","46.67"
"597","Antoine Roussel","DAL","L","81","1079.9833333333","14","15","8","7","29","78.38","114","12.28","215","169","132","72","9","11","199","55","37","11","7","45","24","24","146","155","49","19","25","43.18"
"634","Zack Kassian","VAN","R","73","943.81666666667","14","15","10","5","29","72.50","91","15.38","163","125","101","35","5","5","124","28","17","4","7","19","25","19","91","61","6","6","15","28.57"
"652","Eric Gelinas","N.J","D","60","1015.4333333333","7","22","13","9","29","52.73","124","5.65","247","176","46","5","4","13","22","11","11","0","0","5","26","12","99","93","20","0","0","-"
"709","Tyler Toffoli","L.A","C","62","802.15","12","17","8","9","29","69.05","124","9.68","236","180","103","31","4","18","10","5","5","0","0","8","25","23","57","67","8","2","7","22.22"
"795","Boone Jenner","CBJ","C","72","1013.7166666667","16","13","8","5","29","65.91","127","12.60","217","173","123","64","7","13","45","20","19","1","0","31","26","28","212","93","37","14","16","46.67"
"846","Olli Maatta","PIT","D","78","1442.9166666667","9","20","12","8","29","43.94","119","7.56","242","167","61","17","5","16","14","7","7","0","0","13","35","10","41","141","112","0","0","-"
"852","Jacob Trouba","WPG","D","65","1458.3666666667","10","19","9","10","29","41.43","121","8.26","293","187","72","28","4","8","43","16","14","1","1","21","88","31","95","93","132","0","0","-"
"33","Matt Cooke","MIN","L","82","1263.2666666667","10","18","13","5","28","73.68","104","9.62","183","138","87","44","6","11","54","23","22","0","1","24","25","34","190","111","61","10","16","38.46"
"100","Dany Heatley","MIN","L","76","1126.2166666667","12","16","12","4","28","62.22","110","10.91","202","156","119","56","1","13","18","9","9","0","0","12","19","21","33","70","30","7","10","41.18"
"172","Tomas Fleischmann","FLA","L","80","1369.65","8","20","14","6","28","56.00","188","4.26","360","261","177","50","9","19","22","11","11","0","0","9","26","30","59","82","11","5","13","27.78"
"179","Tom Gilbert","FLA","D","73","1557.9","3","25","13","12","28","42.42","93","3.23","215","147","50","4","3","14","18","9","9","0","0","8","32","16","59","142","95","0","0","-"
"216","Andre Benoit","COL","D","79","1596.2666666667","7","21","11","10","28","36.84","113","6.19","235","151","57","16","2","15","26","13","13","0","0","10","32","20","58","69","119","0","0","-"
"321","Mike Santorelli","VAN","C","49","909.66666666667","10","18","10","8","28","71.79","91","10.99","185","141","114","44","7","11","6","3","3","0","0","9","7","22","23","74","44","215","204","51.31"
"358","Justin Abdelkader","DET","L","70","1069.8666666667","10","18","12","6","28","62.22","147","6.80","223","198","143","72","7","10","29","13","12","1","0","19","15","21","172","133","31","23","32","41.82"
"434","Andrew MacDonald","NYI, PHI","D","82","2019.5","4","24","10","14","28","31.46","92","4.35","263","160","46","10","4","10","50","25","25","0","0","17","60","23","69","130","242","0","0","-"
"541","Joe Colborne","CGY","C","80","1141.3333333333","10","18","9","9","28","66.67","80","12.50","138","113","91","50","2","7","34","17","17","0","0","10","38","30","129","98","33","214","227","48.53"
"686","Marcus Kruger","CHI","C","81","1123.8333333333","8","20","14","6","28","80.00","96","8.33","154","124","81","36","5","7","36","18","18","0","0","13","18","27","22","129","70","438","335","56.66"
"809","Jonathan Huberdeau","FLA","L","69","1080.8833333333","9","19","8","11","28","62.22","108","8.33","190","144","111","59","6","16","37","17","16","1","0","37","21","32","73","88","23","5","6","45.45"
"2","Teemu Selanne","ANA","R","64","904.08333333333","9","18","10","8","27","62.79","111","8.11","194","158","150","65","9","17","12","5","5","0","0","16","31","16","15","59","8","46","60","43.40"
"114","Jarret Stoll","L.A","C","78","1237.3333333333","8","19","14","5","27","61.36","109","7.34","207","159","102","46","7","15","48","24","24","0","0","9","20","14","202","92","60","678","561","54.72"
"192","Max Talbot","COL, PHI","C","81","1308.8666666667","8","19","10","9","27","65.85","124","6.45","196","150","105","49","5","11","45","17","15","1","1","17","20","37","116","142","46","100","125","44.44"
"226","Dustin Brown","L.A","R","79","1251.05","15","12","6","6","27","50.00","195","7.69","350","265","185","84","11","22","66","26","23","2","1","37","41","26","246","155","12","6","13","31.58"
"345","Devin Setoguchi","WPG","R","75","1128.1666666667","11","16","10","6","27","67.50","129","8.53","221","166","129","63","9","17","22","11","11","0","0","14","29","24","143","61","37","5","15","25.00"
"632","Ryan Ellis","NSH","D","80","1285.3833333333","6","21","9","12","27","39.13","123","4.88","233","161","45","4","8","8","24","12","12","0","0","15","42","17","57","123","97","0","0","-"
"841","Morgan Rielly","TOR","D","73","1287.3","2","25","8","17","27","39.71","96","2.08","214","142","63","6","1","8","12","6","6","0","0","5","71","38","96","96","92","0","0","-"
"23","Dainius Zubrus","N.J","C","82","1439.5","13","13","5","8","26","53.06","121","10.74","188","156","118","67","7","12","46","23","23","0","0","13","20","19","107","122","39","216","208","50.94"
"141","Fedor Tyutin","CBJ","D","69","1477.35","4","22","6","16","26","37.14","87","4.60","182","134","41","8","4","10","44","22","22","0","0","10","24","16","91","152","89","0","0","-"
"155","Ryane Clowe","N.J","L","43","693.56666666667","7","19","14","5","26","74.29","74","9.46","110","93","67","28","3","5","33","9","4","5","0","8","21","8","82","39","19","1","2","33.33"
"375","Niklas Hjalmarsson","CHI","D","81","1723.6","4","22","8","14","26","41.27","98","4.08","211","142","35","3","4","10","34","17","17","0","0","5","100","21","39","177","157","0","0","-"
"410","Chris Stewart","BUF, STL","R","63","862.31666666667","15","11","9","2","26","56.52","110","13.64","190","158","110","45","5","4","118","30","19","6","5","16","13","12","80","52","9","12","23","34.29"
"423","Michael Grabner","NYI","R","64","908.36666666667","12","14","10","4","26","76.47","137","8.76","214","175","146","85","20","5","12","6","6","0","0","14","26","54","68","26","25","7","8","46.67"
"490","Brandon Sutter","PIT","C","81","1277.25","13","13","8","5","26","76.47","144","9.03","220","184","121","58","9","12","12","6","6","0","0","18","13","29","69","99","40","549","601","47.74"
"515","Lars Eller","MTL","C","77","1229.0333333333","12","14","8","6","26","65.00","138","8.70","253","186","132","73","5","25","68","29","28","0","1","24","25","30","130","164","58","521","458","53.22"
"586","Jared Spurgeon","MIN","D","67","1516.95","5","21","13","8","26","36.11","91","5.49","214","150","57","10","3","15","16","8","8","0","0","10","21","19","80","102","107","0","0","-"
"588","Ben Smith","CHI","R","75","955.28333333333","14","12","7","5","26","70.27","90","15.56","157","124","116","65","7","7","2","1","1","0","0","13","12","22","40","121","58","200","194","50.76"
"677","Gabriel Bourque","NSH","L","74","1024.0166666667","9","17","11","6","26","59.09","108","8.33","195","156","108","47","3","13","8","4","4","0","0","11","21","20","70","114","34","0","1","0.00"
"722","Brock Nelson","NYI","C","72","1026.8833333333","14","12","4","8","26","57.78","132","10.61","261","188","162","72","10","11","12","6","6","0","0","17","23","32","74","94","38","191","260","42.35"
"772","Cory Conacher","BUF, OTT","C","79","1022.3666666667","7","19","10","9","26","56.52","101","6.93","169","136","92","49","4","8","50","25","25","0","0","36","14","24","51","100","27","9","5","64.29"
"22","Daniel Briere","MTL","C","69","881.01666666667","13","12","9","3","25","64.10","118","11.02","188","150","116","68","8","17","30","15","15","0","0","15","17","22","23","47","11","171","179","48.86"
"42","Brenden Morrow","STL","L","71","845.08333333333","13","12","8","4","25","65.79","56","23.21","86","72","63","34","5","1","76","31","28","2","1","22","13","12","110","67","20","9","20","31.03"
"136","Marcel Goc","FLA, PIT","C","74","1208.1833333333","11","14","4","10","25","62.50","117","9.40","225","170","95","30","3","9","35","12","10","1","1","12","21","21","119","71","43","658","575","53.37"
"181","Trevor Daley","DAL","D","67","1416.75","9","16","9","7","25","40.32","107","8.41","232","163","69","17","3","8","38","19","19","0","0","3","21","15","42","63","98","0","0","-"
"287","Lauri Korpikoski","PHX","L","64","1028.9333333333","9","16","9","7","25","86.21","109","8.26","208","158","112","52","4","8","24","12","12","0","0","10","13","19","136","86","38","5","12","29.41"
"519","Nick Holden","COL","D","54","1008.8833333333","10","15","6","9","25","41.67","66","15.15","147","100","47","16","3","6","22","11","11","0","0","6","22","10","118","79","57","0","0","-"
"654","Brandon Pirri","CHI, FLA","R","49","635.83333333333","13","12","4","8","25","75.76","80","16.25","159","119","84","33","8","6","8","4","4","0","0","9","7","16","24","38","15","204","250","44.93"
"815","Dougie Hamilton","BOS","D","64","1222.5833333333","7","18","6","12","25","39.06","114","6.14","233","166","59","15","6","7","40","20","20","0","0","3","31","18","73","102","53","0","0","-"
"850","Tomas Hertl","S.J","C","37","567.15","15","10","5","5","25","71.43","98","15.31","166","133","122","75","3","9","4","2","2","0","0","10","18","18","39","54","13","29","22","56.86"
"859","Damien Brunner","N.J","R","60","812.05","11","14","12","2","25","69.44","110","10.00","196","152","98","37","9","4","26","13","13","0","0","11","21","16","15","38","5","1","7","12.50"
"874","Seth Jones","NSH","D","77","1510.7666666667","6","19","6","13","25","43.10","100","6.00","225","151","43","9","4","8","24","12","12","0","0","11","57","25","55","94","99","0","0","-"
"130","Tuomo Ruutu","CAR, N.J","L","76","1107","8","16","6","10","24","58.54","105","7.62","207","160","117","59","6","14","44","21","21","0","0","25","34","32","216","150","34","14","23","37.84"
"153","Kevin Bieksa","VAN","D","76","1730.8333333333","4","20","9","11","24","36.36","167","2.40","338","229","89","25","5","22","104","35","27","6","2","27","55","32","144","99","130","1","0","100.00"
"264","Kyle Brodziak","MIN","C","81","1313.8166666667","8","16","8","8","24","66.67","116","6.90","227","170","104","45","8","9","61","25","23","1","1","15","20","49","73","54","41","590","633","48.24"
"277","Curtis Glencross","CGY","L","38","669.43333333333","12","12","5","7","24","75.00","77","15.58","148","112","87","39","2","10","12","6","6","0","0","5","22","19","59","44","27","14","27","34.15"
"354","Steve Downie","COL, PHI","R","62","874.35","4","20","12","8","24","50.00","88","4.55","159","121","66","35","6","13","104","38","32","4","2","28","21","24","70","80","18","4","3","57.14"
"357","Marc-Edouard Vlasic","S.J","D","81","1677.8833333333","5","19","9","10","24","30.77","138","3.62","336","218","79","12","8","17","38","11","9","0","2","12","35","18","51","125","150","0","0","-"
"389","Dan Girardi","NYR","D","81","1872.6833333333","5","19","7","12","24","30.00","100","5.00","241","139","55","9","4","14","16","8","8","0","0","6","55","28","191","151","174","0","0","-"
