"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"580","Cody Eakin","DAL","C","78","1341.0833333333","19","21","6","15","40","59.70","142","13.38","268","206","178","78","9","10","26","13","13","0","0","16","41","68","62","78","59","656","636","50.77"
"679","John Klingberg","DAL","D","65","1419.7","11","29","18","11","40","45.45","98","11.22","237","140","72","19","7","12","32","16","16","0","0","17","59","32","54","165","77","0","0","-"
"43","Mike Fisher","NSH","C","59","1087.6","19","20","15","5","39","66.10","111","17.12","191","154","103","47","2","9","39","15","12","3","0","14","16","27","125","54","60","601","548","52.31"
"46","Erik Cole","DAL, DET","L","68","989.23333333333","21","18","14","4","39","73.58","122","17.21","213","162","142","72","3","18","14","7","7","0","0","19","28","24","134","85","20","5","11","31.25"
"316","Anton Stralman","T.B","D","82","1799.5833333333","9","30","15","15","39","35.78","138","6.52","274","182","73","19","6","22","26","13","13","0","0","12","40","23","104","109","77","0","0","-"
"393","Nick Bonino","VAN","C","75","1269.05","15","24","14","10","39","73.58","149","10.07","246","196","153","72","2","17","22","11","11","0","0","12","24","54","31","77","90","590","655","47.39"
"536","Jakob Silfverberg","ANA","R","81","1268.5833333333","13","26","17","9","39","68.42","189","6.88","334","266","173","63","18","18","24","11","11","0","0","13","19","41","42","98","37","23","27","46.00"
"544","Nazem Kadri","TOR","C","73","1284.9833333333","18","21","11","10","39","60.94","176","10.23","327","247","186","85","16","9","28","14","14","0","0","39","43","44","118","177","23","528","616","46.15"
"662","Mikael Granlund","MIN","C, R","68","1216.9833333333","8","31","18","13","39","56.52","99","8.08","193","137","95","32","2","10","20","10","10","0","0","12","24","34","47","97","45","476","508","48.37"
"784","Torey Krug","BOS","D","78","1528.3333333333","12","27","14","13","39","48.15","205","5.85","421","293","106","21","5","21","20","7","5","2","0","11","31","15","75","129","68","0","0","-"
"850","Elias Lindholm","CAR","C","81","1330.3","17","22","13","9","39","67.24","170","10.00","302","223","154","76","7","21","14","7","7","0","0","9","42","36","106","144","30","115","105","52.27"
"873","Aaron Ekblad","FLA","D","81","1766.6166666667","12","27","10","17","39","44.32","170","7.06","351","238","78","14","5","28","32","16","16","0","0","15","41","26","109","136","80","0","0","-"
"76","Brad Boyes","FLA","R","78","1220.7333333333","14","24","18","6","38","62.30","151","9.27","261","213","149","58","11","11","20","10","10","0","0","5","31","41","60","82","38","97","76","56.07"
"83","Antoine Vermette","ARI, CHI","C","82","1463.0333333333","13","25","15","10","38","61.29","109","11.93","188","148","118","57","6","10","40","19","19","0","0","7","36","30","80","106","50","872","705","55.29"
"138","Trevor Daley","DAL","D","68","1555.5166666667","16","22","14","8","38","46.34","113","14.16","244","174","90","19","7","15","34","17","17","0","0","12","32","29","29","62","123","0","0","-"
"170","Ryan Suter","MIN","D","77","2237.2333333333","2","36","12","24","38","38.00","150","1.33","360","229","77","6","5","10","48","22","22","0","0","10","46","33","69","58","127","0","0","-"
"385","Alex Killorn","T.B","L","71","1201.75","15","23","13","10","38","60.32","130","11.54","225","180","149","71","5","15","36","18","18","0","0","23","39","29","60","117","21","35","45","43.75"
"539","Victor Hedman","T.B","D","59","1338.35","10","28","11","17","38","48.10","115","8.70","248","166","59","12","6","14","40","16","15","0","1","12","66","29","51","114","110","0","0","-"
"655","Taylor Hall","EDM","L","53","1017.5166666667","14","24","16","8","38","67.86","158","8.86","312","216","150","53","11","20","40","19","19","0","0","14","56","35","67","131","37","45","53","45.92"
"846","Nathan MacKinnon","COL","C","64","1091.0666666667","14","24","15","9","38","71.70","192","7.29","323","257","168","65","11","25","34","14","12","2","0","27","38","45","43","81","41","201","227","46.96"
"45","Brad Richards","CHI","C","76","1131.4833333333","12","25","15","10","37","59.68","199","6.03","322","252","135","45","8","14","12","6","6","0","0","8","31","22","32","42","27","399","426","48.36"
"292","James Neal","NSH","L, R","67","1211.8666666667","23","14","9","5","37","48.68","222","10.36","429","313","222","76","7","25","57","22","20","1","1","23","31","37","71","57","30","7","10","41.18"
"552","Nick Leddy","NYI","D","78","1588.2166666667","10","27","9","18","37","45.12","120","8.33","236","166","82","11","2","10","14","7","7","0","0","4","42","39","73","77","90","0","0","-"
"573","Sami Vatanen","ANA","D","67","1437.95","12","25","7","18","37","46.84","122","9.84","242","172","59","10","3","17","36","18","18","0","0","18","48","27","75","134","123","1","1","50.00"
"630","Evgeny Kuznetsov","WSH","C","80","1066.4833333333","11","26","17","9","37","63.79","127","8.66","230","176","114","39","7","9","24","11","11","0","0","11","24","32","43","58","15","304","377","44.64"
"663","Nino Niederreiter","MIN","R","80","1162.9166666667","24","13","7","6","37","67.27","149","16.11","272","215","179","97","9","14","28","13","13","0","0","21","16","28","155","115","32","2","5","28.57"
"757","Sean Couturier","PHI","C","82","1507.8333333333","15","22","13","9","37","61.67","148","10.14","271","201","135","61","12","23","28","11","9","2","0","23","30","40","72","137","35","643","687","48.35"
"7","Shane Doan","ARI","R","79","1491.7666666667","14","22","16","6","36","55.38","189","7.41","315","256","170","93","12","22","65","27","24","3","0","19","42","43","189","144","26","3","8","27.27"
"157","Chris Higgins","VAN","L","77","1215.9166666667","12","24","16","8","36","67.92","171","7.02","283","233","178","79","10","18","16","8","8","0","0","16","19","28","73","53","34","3","6","33.33"
"198","Clarke MacArthur","OTT","L","62","1054.2833333333","16","20","13","7","36","62.07","140","11.43","244","187","144","71","9","17","36","17","17","0","0","23","36","31","70","81","17","8","14","36.36"
"244","Brandon Dubinsky","CBJ","C","47","848.88333333333","13","23","11","12","36","76.60","100","13.00","170","129","109","47","7","11","43","17","14","3","0","18","19","19","152","37","11","436","423","50.76"
"245","Alex Goligoski","DAL","D","81","1928.7166666667","4","32","17","15","36","37.50","122","3.28","282","187","90","21","3","9","24","12","12","0","0","15","83","30","100","122","157","0","0","-"
"302","Cody Franson","NSH, TOR","D","78","1531","7","29","13","16","36","42.86","127","5.51","252","175","51","7","3","18","28","10","9","0","1","0","69","46","177","77","132","0","0","-"
"344","Chris Stewart","BUF, MIN","R","81","1286.3333333333","14","22","17","5","36","69.23","155","9.03","241","202","137","71","13","10","88","32","24","8","0","23","33","21","110","74","16","10","31","24.39"
"506","Tommy Wingels","S.J","C","75","1235.3166666667","15","21","14","7","36","72.00","158","9.49","264","223","168","84","11","11","40","17","15","2","0","33","40","33","263","102","55","70","84","45.45"
"578","David Savard","CBJ","D","82","1881.4","11","25","10","15","36","41.86","112","9.82","248","176","43","6","2","13","71","33","32","1","0","11","22","14","195","144","105","1","0","100.00"
"649","Riley Sheahan","DET","C","79","1235.75","13","23","14","9","36","57.14","123","10.57","220","172","146","84","3","17","16","8","8","0","0","11","28","22","21","106","20","484","486","49.90"
"847","Aleksander Barkov","FLA","C","71","1242.4166666667","16","20","9","11","36","64.29","123","13.01","199","159","123","53","10","11","16","8","8","0","0","10","27","42","35","133","35","462","540","46.11"
"48","Brian Gionta","BUF","R","69","1245.75","13","22","12","10","35","74.47","153","8.50","253","202","115","61","15","12","18","9","9","0","0","14","20","31","61","65","31","69","100","40.83"
"150","Johnny Boychuk","NYI","D","72","1561","9","26","13","13","35","39.33","192","4.69","388","271","86","12","9","26","14","7","7","0","0","9","48","24","171","181","149","2","0","100.00"
"224","Curtis Glencross","CGY, WSH","L","71","1111.0166666667","13","22","12","10","35","64.81","108","12.04","194","153","120","58","5","10","45","17","15","1","1","10","52","34","124","76","50","8","10","44.44"
"436","Carl Hagelin","NYR","L","82","1249.0166666667","17","18","10","8","35","63.64","185","9.19","317","255","162","81","7","14","46","22","22","0","0","19","43","51","85","97","36","6","11","35.29"
"483","Jimmy Hayes","FLA","R","72","1090.2666666667","19","16","11","5","35","58.33","166","11.45","248","215","168","87","11","20","20","10","10","0","0","14","19","22","147","94","12","4","5","44.44"
"631","Charlie Coyle","MIN","C","82","1193.3666666667","11","24","13","11","35","56.45","120","9.17","214","171","132","69","6","20","39","17","16","1","0","22","20","24","137","67","52","334","384","46.52"
"4","Patrik Elias","N.J","C","69","1217.3","13","21","12","9","34","87.18","114","11.40","197","161","129","50","5","7","12","6","6","0","0","8","40","18","23","70","25","263","410","39.08"
"42","Scott Gomez","N.J","C","58","957.76666666667","7","27","13","14","34","72.34","70","10.00","111","93","67","25","6","3","23","6","4","1","1","13","37","22","24","46","15","367","421","46.57"
"67","Joel Ward","WSH","R","82","1382.6666666667","19","15","10","5","34","56.67","138","13.77","233","195","148","86","8","20","30","15","15","0","0","19","19","39","53","115","38","60","67","47.24"
"120","Marek Zidlicky","DET, N.J","D","84","1760.3333333333","7","27","12","15","34","43.04","130","5.38","289","189","74","12","3","10","56","26","26","0","0","16","44","20","95","111","92","0","1","0.00"
"154","James Wisniewski","ANA, CBJ","D","69","1462.1333333333","8","26","13","13","34","45.95","147","5.44","310","201","85","13","5","16","44","22","22","0","0","21","33","12","115","103","81","0","0","-"
"169","Milan Michalek","OTT","L","66","1080.4666666667","13","21","12","9","34","66.67","130","10.00","235","185","156","73","5","17","33","15","14","1","0","17","12","23","64","87","40","11","12","47.83"
"257","Kris Versteeg","CHI","R","61","966.96666666667","14","20","13","7","34","66.67","134","10.45","228","175","123","52","8","9","35","16","15","1","0","19","24","31","31","91","22","15","33","31.25"
"268","Daniel Winnik","PIT, TOR","L","79","1314.7","9","25","18","7","34","68.00","97","9.28","173","140","95","38","5","7","27","12","11","1","0","23","25","44","124","146","69","107","121","46.93"
"281","Benoit Pouliot","EDM","L","58","964.08333333333","19","15","11","4","34","64.15","105","18.10","174","156","121","57","9","9","28","13","13","0","0","12","36","40","71","39","31","13","21","38.24"
"299","Kris Russell","CGY","D","79","1891.9833333333","4","30","11","19","34","30.91","111","3.60","249","152","54","5","2","14","17","7","6","1","0","11","66","51","61","108","283","0","0","-"
"383","Teddy Purcell","EDM","L","82","1407.1666666667","12","22","16","6","34","61.82","146","8.22","270","197","142","54","9","17","24","8","7","0","1","8","35","46","24","62","19","4","3","57.14"
"398","Patrick Maroon","ANA","L","71","1014.0833333333","9","25","19","6","34","62.96","120","7.50","202","176","138","74","7","19","82","28","20","8","0","20","25","16","120","114","10","7","14","33.33"
"488","Lance Bouma","CGY","C, L","78","1092.7833333333","16","18","12","6","34","70.83","104","15.38","178","148","110","57","6","11","54","17","12","4","1","23","25","22","264","108","82","29","45","39.19"
"644","Cam Fowler","ANA","D","80","1690.95","7","27","11","16","34","39.53","87","8.05","188","121","60","11","3","7","14","7","7","0","0","4","52","23","47","123","107","0","0","-"
"795","Hampus Lindholm","ANA","D","78","1697.3","7","27","15","12","34","40.00","107","6.54","235","151","80","11","6","8","32","16","16","0","0","9","68","29","59","110","77","0","5","0.00"
"164","Alexandre Burrows","VAN","L","70","1083.4166666667","18","15","9","6","33","63.46","145","12.41","236","199","136","82","10","14","66","26","23","2","1","25","24","33","73","82","33","6","8","42.86"
"178","Eric Fehr","WSH","C","75","1113.75","19","14","9","5","33","71.74","142","13.38","245","190","157","70","12","12","20","10","10","0","0","20","21","48","84","69","47","449","414","52.03"
"263","Mike Santorelli","NSH, TOR","C","79","1136.6333333333","12","21","10","11","33","63.46","145","8.28","223","184","138","65","10","11","14","7","7","0","0","10","25","44","55","163","34","86","100","46.24"
"271","Jannik Hansen","VAN","R","81","1131.75","16","17","13","4","33","71.74","145","11.03","251","198","123","53","14","8","27","12","11","1","0","18","15","42","80","50","30","1","5","16.67"
"309","Darren Helm","DET","C","75","1187.5166666667","15","18","13","5","33","51.56","160","9.38","270","210","150","63","15","13","12","6","6","0","0","22","22","33","132","114","25","223","198","52.97"
"413","Brandon Sutter","PIT","C","80","1385.9166666667","21","12","6","6","33","73.33","180","11.67","277","232","155","79","16","18","14","7","7","0","0","19","33","41","86","118","48","688","671","50.63"
"429","Ryan McDonagh","NYR","D","71","1642.4166666667","8","25","12","13","33","35.48","148","5.41","276","198","76","14","6","14","26","13","13","0","0","9","60","40","77","92","139","0","0","-"
"479","Travis Hamonic","NYI","D","71","1547.1166666667","5","28","14","14","33","46.48","132","3.79","306","187","72","12","8","21","85","30","25","3","2","13","56","27","213","119","131","0","0","-"
"738","Victor Rask","CAR","C","80","1306.9333333333","11","22","10","12","33","53.23","172","6.40","296","227","136","54","5","26","16","8","8","0","0","14","34","46","42","131","36","468","450","50.98"
"796","Nail Yakupov","EDM","R","81","1250.8833333333","14","19","12","7","33","66.00","191","7.33","337","257","173","60","13","22","18","9","9","0","0","21","55","34","97","83","28","0","1","0.00"
"64","Martin Erat","ARI","R","79","1253.3833333333","9","23","14","9","32","60.38","91","9.89","180","129","108","48","2","11","48","24","24","0","0","11","26","27","96","135","25","0","6","0.00"
"98","Ales Hemsky","DAL","R","76","1036.6833333333","11","21","8","13","32","62.75","140","7.86","255","179","127","39","6","12","16","8","8","0","0","15","37","30","22","99","35","0","0","-"
"103","Derek Roy","EDM, NSH","C","72","1128.3666666667","12","20","15","5","32","62.75","113","10.62","196","157","125","68","9","9","24","11","11","0","0","15","34","42","32","45","43","407","502","44.77"
"176","Steve Bernier","N.J","R","67","866.75","16","16","10","6","32","71.11","107","14.95","160","132","115","76","6","8","28","7","4","2","1","16","14","17","123","91","47","1","1","50.00"
"345","Matt Beleskey","ANA","L","65","941.03333333333","22","10","5","5","32","60.38","145","15.17","313","230","162","61","13","10","41","15","13","1","1","14","32","9","159","78","25","8","11","42.11"
"466","Michael Del Zotto","PHI","D","64","1403.15","10","22","11","11","32","52.46","119","8.40","224","160","62","14","4","14","34","16","16","0","0","8","36","14","153","105","128","0","0","-"
"848","Jonathan Drouin","T.B","L","70","926.55","4","28","16","12","32","68.09","76","5.26","154","108","77","25","5","10","34","13","12","0","1","12","25","36","55","51","16","11","10","52.38"
"175","Brent Seabrook","CHI","D","82","1818.7","8","23","10","13","31","37.80","181","4.42","379","261","69","7","4","18","25","11","10","1","0","9","65","27","135","180","141","0","0","-"
"240","Blake Comeau","PIT","L","61","932.33333333333","16","15","10","5","31","75.61","147","10.88","269","192","126","56","6","23","65","27","25","1","1","14","19","16","188","85","11","7","2","77.78"
"246","David Krejci","BOS","C","47","853.85","7","24","12","12","31","65.96","70","10.00","141","102","82","37","1","4","22","10","10","0","0","8","21","20","35","67","29","316","278","53.20"
"251","Alexander Edler","VAN","D","74","1774.45","8","23","8","15","31","33.70","175","4.57","364","239","82","15","7","24","54","27","27","0","0","10","72","24","94","164","126","0","1","0.00"
"290","Matt Niskanen","WSH","D","82","1833.0166666667","4","27","17","10","31","42.47","117","3.42","285","192","52","5","3","12","47","22","21","1","0","6","76","34","143","211","106","0","0","-"
"343","Jiri Tlusty","CAR, WPG","L","72","1153.5","14","17","5","12","31","67.39","123","11.38","230","175","136","71","5","11","20","10","10","0","0","13","21","30","80","132","37","5","10","33.33"
"365","Nikolay Kulemin","NYI","L","82","1219.3666666667","15","16","7","9","31","65.96","115","13.04","212","165","149","90","10","9","21","5","3","1","1","7","29","53","129","58","58","7","17","29.17"
"473","Justin Schultz","EDM","D","81","1831.5166666667","6","25","14","11","31","33.33","122","4.92","301","193","83","28","4","14","12","6","6","0","0","6","69","20","41","149","114","1","0","100.00"
"653","Jeff Skinner","CAR","L","77","1235.7","18","13","9","4","31","67.39","235","7.66","453","336","242","94","20","36","18","9","9","0","0","23","42","62","47","82","12","21","25","45.65"
"687","Mark Arcobello","ARI, EDM, NSH, PIT","R","77","1140.1166666667","17","14","7","7","31","73.81","129","13.18","243","186","116","41","4","13","20","10","10","0","0","10","43","39","111","93","27","471","468","50.16"
"701","Justin Fontaine","MIN","R","71","848.83333333333","9","22","13","9","31","75.61","104","8.65","182","143","105","47","5","12","12","6","6","0","0","10","13","22","9","62","27","1","1","50.00"
"776","Rickard Rakell","ANA","C","71","891.1","9","22","11","11","31","68.89","105","8.57","192","153","103","41","1","6","10","5","5","0","0","1","33","18","79","110","22","310","355","46.62"
"806","Tomas Hertl","S.J","C","82","1193.3","13","18","6","12","31","59.62","145","8.97","289","211","191","110","7","31","16","8","8","0","0","15","64","29","106","98","33","38","45","45.78"
"830","Danny DeKeyser","DET","D","80","1674.2","2","29","10","19","31","42.47","89","2.25","217","145","43","3","2","12","42","21","21","0","0","13","38","14","74","105","88","0","0","-"
"220","David Jones","CGY","R","67","960.73333333333","14","16","10","6","30","73.17","114","12.28","206","161","118","65","7","11","18","8","8","0","0","14","26","24","125","72","45","15","16","48.39"
"449","Jason Garrison","T.B","D","70","1400.6833333333","4","26","9","17","30","37.97","111","3.60","236","161","36","1","2","12","19","8","7","1","0","4","29","21","46","98","94","0","0","-"
"693","Matt Read","PHI","R","80","1405.3166666667","8","22","12","10","30","62.50","142","5.63","256","201","124","60","10","17","14","7","7","0","0","12","33","32","108","153","55","11","10","52.38"
"803","Zemgus Girgensons","BUF","C","61","1163.85","15","15","5","10","30","73.17","115","13.04","183","152","125","62","3","8","25","11","10","1","0","22","12","19","127","122","62","440","560","44.00"
"49","Shawn Horcoff","DAL","C","76","989.48333333333","11","18","10","8","29","63.04","82","13.41","150","116","97","44","3","8","27","12","11","1","0","3","22","20","80","40","25","237","235","50.21"
"126","Vernon Fiddler","DAL","C","80","1050.1166666667","13","16","12","4","29","69.05","132","9.85","227","182","122","52","11","10","34","14","12","2","0","28","21","32","43","84","61","569","528","51.87"
"172","Dion Phaneuf","TOR","D","70","1660.2333333333","3","26","14","12","29","30.85","138","2.17","302","217","65","11","2","16","108","45","39","6","0","47","43","30","166","97","126","0","0","-"
"289","Andrew Cogliano","ANA","L","82","1195.7666666667","15","14","12","2","29","64.44","134","11.19","245","193","137","57","16","15","14","7","7","0","0","19","33","30","139","74","30","16","33","32.65"
"493","Dale Weise","MTL","R","79","962.35","10","19","15","4","29","65.91","91","10.99","155","122","92","51","2","10","34","14","12","2","0","21","12","26","145","97","34","5","7","41.67"
"525","Kyle Palmieri","ANA","R","57","803.51666666667","14","15","7","8","29","72.50","112","12.50","214","172","109","64","5","14","37","13","11","1","1","11","27","15","97","84","24","6","6","50.00"
"794","Morgan Rielly","TOR","D","81","1647.35","8","21","11","10","29","44.62","148","5.41","312","209","77","10","5","6","14","7","7","0","0","9","63","41","98","132","103","0","0","-"
"60","Chris Kelly","BOS","C","80","1211.2666666667","7","21","9","12","28","70.00","112","6.25","188","154","110","51","6","14","48","17","14","2","1","20","16","28","126","76","61","262","277","48.61"
"204","Lee Stempniak","NYR, WPG","R","71","903.2","15","13","5","8","28","70.00","115","13.04","207","148","122","58","9","17","20","10","10","0","0","15","29","17","78","101","23","12","20","37.50"
"239","Bryan Bickell","CHI","L","80","966.01666666667","14","14","6","8","28","70.00","113","12.39","195","148","98","43","8","6","38","16","14","2","0","20","20","26","205","129","13","0","2","0.00"
"291","Steve Downie","PIT","R","72","895.23333333333","14","14","8","6","28","75.68","104","13.46","158","122","77","40","3","5","238","67","49","8","10","38","24","16","108","97","34","4","4","50.00"
"310","Nathan Gerbe","CAR","C","78","1282.6333333333","10","18","10","8","28","62.22","235","4.26","382","301","181","61","16","24","34","17","17","0","0","29","38","51","73","68","23","9","6","60.00"
"458","Mikkel Boedker","ARI","L","45","786.76666666667","14","14","6","8","28","66.67","79","17.72","150","107","84","34","5","6","6","2","2","0","0","12","14","24","66","55","9","0","2","0.00"
"460","Tyler Myers","BUF, WPG","D","71","1749.3833333333","7","21","12","9","28","38.36","124","5.65","220","159","66","16","6","16","77","33","31","1","1","14","54","44","65","100","132","0","0","-"
"462","Joe Colborne","CGY","C","64","986.9","8","20","12","8","28","71.79","67","11.94","128","97","94","47","6","10","43","20","19","1","0","12","33","25","158","76","35","176","160","52.38"
"836","Michael Raffl","PHI","L","67","951.11666666667","21","7","2","5","28","59.57","134","15.67","222","180","143","70","10","7","34","14","12","2","0","12","18","21","172","147","46","44","53","45.36"
"29","Brian Campbell","FLA","D","82","1903.0833333333","3","24","13","11","27","34.18","118","2.54","219","156","48","8","1","6","22","11","11","0","0","5","34","16","44","182","85","0","0","-"
"35","David Legwand","OTT","C","80","1111.75","9","18","11","7","27","56.25","91","9.89","162","119","85","47","5","12","32","16","16","0","0","8","25","30","43","75","25","451","517","46.59"
"85","Dominic Moore","NYR","C","82","1132.4","10","17","9","8","27","67.50","116","8.62","204","157","107","51","7","11","28","14","14","0","0","14","19","30","55","99","45","585","489","54.47"
"130","Tomas Fleischmann","ANA, FLA","L","66","970.38333333333","8","19","16","3","27","58.70","131","6.11","233","177","121","51","10","8","12","6","6","0","0","13","15","30","64","79","15","4","10","28.57"
"174","Dustin Brown","L.A","R","82","1354.3833333333","11","16","12","4","27","65.85","189","5.82","340","268","182","77","10","15","26","13","13","0","0","35","46","29","242","179","24","15","20","42.86"
"186","Patrick Eaves","DAL","R","47","644.71666666667","14","13","6","7","27","51.92","91","15.38","182","142","112","47","3","10","8","4","4","0","0","13","10","18","69","38","27","2","3","40.00"
"351","Patrik Berglund","STL","C","77","1122.4166666667","12","15","8","7","27","67.50","145","8.28","234","195","138","48","11","13","26","13","13","0","0","9","13","37","93","62","26","160","169","48.63"
"363","Artem Anisimov","CBJ","C","52","851.8","7","20","15","5","27","69.23","88","7.95","175","136","114","53","5","13","8","4","4","0","0","9","21","24","33","72","26","102","127","44.54"
"364","Shawn Matthias","VAN","L","78","1022.2","18","9","7","2","27","72.97","132","13.64","215","185","144","76","6","7","16","8","8","0","0","13","18","36","66","71","33","84","103","44.92"
"416","Nick Spaling","PIT","C","82","1249.5666666667","9","18","6","12","27","67.50","90","10.00","172","126","99","42","8","12","26","13","13","0","0","7","13","24","134","101","45","84","90","48.28"
"428","Mikael Backlund","CGY","C","52","922.71666666667","10","17","8","9","27","67.50","103","9.71","192","144","113","44","13","18","14","7","7","0","0","5","42","58","41","48","32","423","452","48.34"
"438","Lars Eller","MTL","C","77","1193.45","15","12","8","4","27","64.29","150","10.00","243","198","113","53","8","17","42","21","21","0","0","21","30","29","76","138","37","405","379","51.66"
"547","Ryan Ellis","NSH","D","58","1100.95","9","18","11","7","27","50.00","118","7.63","212","158","35","10","4","10","27","8","6","1","1","13","27","21","41","87","74","0","0","-"
"742","Matt Nieto","S.J","L","72","1098.3833333333","10","17","10","7","27","61.36","135","7.41","221","180","133","71","10","19","20","9","9","0","0","11","36","38","24","96","38","0","1","0.00"
"849","Seth Jones","NSH","D","82","1630.4","8","19","9","10","27","40.30","123","6.50","264","170","73","13","9","18","20","10","10","0","0","14","46","41","72","85","90","0","0","-"
"878","David Pastrnak","BOS","R","46","642.76666666667","10","17","8","9","27","77.14","93","10.75","175","135","81","37","5","8","8","4","4","0","0","10","30","25","20","56","11","5","12","29.41"
"188","Kevin Klein","NYR","D","65","1201.8333333333","9","17","6","11","26","41.94","76","11.84","175","106","43","13","2","6","25","7","4","3","0","7","44","15","126","96","115","0","1","0.00"
"205","John Mitchell","COL","C","68","1078.25","11","15","8","7","26","60.47","105","10.48","203","144","109","37","4","10","32","16","16","0","0","16","18","38","143","69","56","374","361","50.88"
"338","Leo Komarov","TOR","C","62","911.38333333333","8","18","12","6","26","76.47","84","9.52","138","109","70","29","9","3","18","9","9","0","0","12","18","51","250","53","25","95","97","49.48"
"417","Colton Sceviour","DAL","C","71","902.86666666667","9","17","5","12","26","57.78","113","7.96","230","168","142","66","11","15","13","5","4","1","0","6","21","24","77","79","41","30","41","42.25"
"418","Dwight King","L.A","L","81","1166.0333333333","13","13","9","4","26","68.42","127","10.24","199","165","118","67","9","9","21","9","8","1","0","8","23","20","124","129","14","3","2","60.00"
"535","Alex Chiasson","OTT","R","76","1016.6","11","15","9","6","26","63.41","105","10.48","175","141","117","77","3","13","67","27","25","1","1","9","9","22","93","130","20","3","18","14.29"
"619","Jason Zucker","MIN","L","51","768.03333333333","21","5","5","0","26","74.29","124","16.94","194","171","121","71","6","12","18","9","9","0","0","19","19","21","67","73","13","2","5","28.57"
"716","Andrew Shaw","CHI","C","79","1180.8666666667","15","11","4","7","26","47.27","146","10.27","230","187","172","112","5","17","67","24","20","3","1","29","16","17","127","176","33","357","355","50.14"
"13","Matt Cullen","NSH","C","62","806.81666666667","7","18","7","11","25","60.98","90","7.78","162","130","96","42","8","3","16","8","8","0","0","8","22","26","10","52","18","155","132","54.01"
"94","Stephen Weiss","DET","C","52","589.85","9","16","7","9","25","69.44","52","17.31","91","70","63","36","1","5","16","8","8","0","0","3","18","9","19","35","12","10","11","47.62"
"233","Travis Zajac","N.J","C","74","1410.8666666667","11","14","9","5","25","49.02","112","9.82","202","148","121","46","4","12","29","13","12","1","0","12","32","51","70","68","35","641","559","53.42"
"334","Derek Dorsett","VAN","R","79","951.58333333333","7","18","10","8","25","59.52","89","7.87","166","137","103","59","6","8","175","54","35","17","2","50","12","18","166","119","37","7","9","43.75"
"337","Trevor Lewis","L.A","C","73","1029.8","9","16","8","8","25","75.76","143","6.29","221","183","112","49","7","14","14","7","7","0","0","13","7","16","192","144","19","76","101","42.94"
"407","Riley Nash","CAR","C","68","1109.2666666667","8","17","11","6","25","64.10","94","8.51","172","124","119","64","3","11","12","6","6","0","0","8","29","52","88","138","46","488","470","50.94"
"442","Jason Demers","DAL, S.J","D","81","1549.2","5","20","8","12","25","39.68","99","5.05","251","164","60","12","3","9","71","26","23","1","2","17","49","37","118","123","85","0","0","-"
"501","Jared Spurgeon","MIN","D","66","1493.1","9","16","9","7","25","39.06","128","7.03","262","181","74","19","1","7","6","3","3","0","0","5","30","31","48","98","124","0","0","-"
"515","Antoine Roussel","DAL","L","80","1161.75","13","12","6","6","25","64.10","113","11.50","206","169","135","80","5","8","148","44","29","12","3","33","38","31","115","111","71","3","14","17.65"
"551","Peter Holland","TOR","C","62","900.31666666667","11","14","9","5","25","65.79","93","11.83","148","120","77","29","5","5","31","14","13","1","0","12","21","67","99","89","21","312","373","45.55"
"688","Ryan Garbutt","DAL","C","67","908.91666666667","8","17","11","6","25","67.57","143","5.59","264","214","130","53","9","18","55","26","25","1","0","19","21","27","82","96","48","16","9","64.00"
"854","Bo Horvat","VAN","C","68","833.93333333333","13","12","7","5","25","78.13","93","13.98","142","120","111","67","4","7","16","8","8","0","0","7","10","13","70","46","47","436","412","51.42"
"184","Brian Boyle","T.B","C","82","1065.4333333333","15","9","7","2","24","66.67","140","10.71","224","178","126","61","16","12","54","20","17","2","1","21","14","33","136","77","68","460","445","50.83"
"286","Martin Hanzal","ARI","C","37","656.23333333333","8","16","10","6","24","68.57","85","9.41","144","117","88","49","5","14","31","14","13","1","0","12","12","17","105","47","18","346","266","56.54"
"350","Jordan Staal","CAR","C","46","853.4","6","18","10","8","24","64.86","92","6.52","175","134","128","70","3","10","14","7","7","0","0","6","24","39","85","86","15","499","386","56.38"
"465","Jake Gardiner","TOR","D","79","1656.9166666667","4","20","7","13","24","43.64","100","4.00","253","156","67","15","3","6","24","11","11","0","0","7","66","39","109","143","83","0","0","-"
"557","Brayden McNabb","L.A","D","71","1128.8333333333","2","22","8","14","24","50.00","74","2.70","196","124","43","3","4","11","52","19","15","4","0","19","45","12","175","128","56","1","0","100.00"
"565","Brandon Pirri","FLA","R","49","723.71666666667","22","2","1","1","24","77.42","143","15.38","243","199","102","29","6","11","14","7","7","0","0","12","12","18","39","48","13","86","89","49.14"
"574","Linden Vey","VAN","R","75","987.86666666667","10","14","7","7","24","52.17","61","16.39","125","88","89","26","3","3","18","9","9","0","0","10","28","25","14","61","9","215","287","42.83"
"753","Adam Larsson","N.J","D","64","1341.6333333333","3","21","9","12","24","63.16","91","3.30","178","124","31","6","2","9","34","17","17","0","0","6","30","21","92","101","120","0","0","-"
