"","Player","Team","Position","GP","TOI","CF","CA","CF%","FF","FA","FF%","SF","SA","SF%","GF","GA","GF%","SCF","SCA","SCF%","HDCF","HDCA","HDCF%","HDGF","HDGA","HDGF%","MDCF","MDCA","MDCF%","MDGF","MDGA","MDGF%","LDCF","LDCA","LDCF%","LDGF","LDGA","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts","Neu. Zone Starts","Def. Zone Starts","On The Fly Starts","Off. Zone Start %","Off. Zone Faceoffs","Neu. Zone Faceoffs","Def. Zone Faceoffs","Off. Zone Faceoff %"
"605","Dion Phaneuf","CGY","D","82","2166.5833333333","2188","1620","57.46","1686","1336","55.79","1219","998","54.98","134","97","58.01","1028","742","58.08","420","308","57.69","63","41","60.58","608","434","58.35","42","30","58.33","953","756","55.76","28","24","53.85","10.99","90.28","1.013","327","416","253","1358","56.38","744","723","497","59.95"
"334","Kris Beech","CBJ, PIT, VAN","C","25","287.58333333333","255","189","57.43","202","138","59.41","160","106","60.15","16","7","69.57","115","76","60.21","52","34","60.47","7","5","58.33","63","42","60.00","4","0","100.00","119","85","58.33","4","2","66.67","10.00","93.40","1.034","82","80","36","211","69.49","119","124","69","63.30"
"832","Phil Kessel","BOS","R","82","1248.8","1230","912","57.42","939","724","56.46","679","555","55.02","62","51","54.87","559","419","57.16","195","178","52.28","30","31","49.18","364","241","60.17","20","11","64.52","587","409","58.94","12","9","57.14","9.13","90.81","0.999","161","264","143","958","52.96","330","411","304","52.05"
"158","Bryan Berard","NYI","D","54","952.65","1003","746","57.35","720","576","55.56","511","423","54.71","41","40","50.62","428","357","54.52","197","149","56.94","25","23","52.08","231","208","52.62","8","7","53.33","462","312","59.69","8","9","47.06","8.02","90.54","0.986","150","181","78","595","65.79","324","323","228","58.70"
"669","Joe Pavelski","S.J","C","82","1157.1","1082","805","57.34","851","556","60.48","614","396","60.79","55","33","62.50","565","340","62.43","240","121","66.48","30","18","62.50","325","219","59.74","19","6","76.00","460","392","53.99","6","9","40.00","8.96","91.67","1.006","195","193","105","988","65.00","357","336","201","63.98"
"186","J-P Dumont","NSH","R","80","1479.6333333333","1490","1109","57.33","1155","874","56.92","850","660","56.29","95","63","60.13","733","516","58.69","296","193","60.53","49","36","57.65","437","323","57.50","31","17","64.58","643","500","56.26","15","6","71.43","11.18","90.45","1.016","305","387","139","876","68.69","525","573","292","64.26"
"113","Miroslav Satan","NYI","R","80","1465.9833333333","1525","1136","57.31","1079","889","54.83","802","651","55.20","67","57","54.03","699","575","54.87","312","219","58.76","38","28","57.58","387","356","52.09","18","19","48.65","663","460","59.04","11","9","55.00","8.35","91.24","0.996","247","274","141","896","63.66","462","458","312","59.69"
"404","Tomas Kopecky","DET","R","77","740.11666666667","660","492","57.29","516","379","57.65","349","280","55.48","23","20","53.49","276","238","53.70","100","104","49.02","18","10","64.29","176","134","56.77","3","7","30.00","321","198","61.85","2","2","50.00","6.59","92.86","0.994","186","177","60","663","75.61","261","251","128","67.10"
"827","Peter Mueller","PHX","C","81","1398.0166666667","1501","1119","57.29","1156","909","55.98","848","664","56.08","84","56","60.00","692","526","56.81","265","196","57.48","45","28","61.64","427","330","56.41","22","18","55.00","711","513","58.09","17","7","70.83","9.91","91.57","1.015","317","352","142","875","69.06","534","521","281","65.52"
"49","Keith Tkachuk","STL","L","79","1331.35","1274","952","57.23","978","750","56.60","689","516","57.18","79","55","58.96","609","490","55.41","233","174","57.25","41","25","62.12","376","316","54.34","17","20","45.95","573","386","59.75","17","8","68.00","11.47","89.34","1.008","275","351","169","985","61.94","506","540","340","59.81"
"170","Jan Hlavac","NSH, T.B","L","80","1211.8833333333","1200","898","57.20","925","701","56.89","659","487","57.50","50","47","51.55","573","430","57.13","214","160","57.22","27","23","54.00","359","270","57.07","14","13","51.85","541","402","57.37","9","9","50.00","7.59","90.35","0.979","211","301","147","770","58.94","330","396","274","54.64"
"504","Marek Svatos","COL","R","62","846.58333333333","826","619","57.16","646","470","57.89","489","346","58.56","44","23","65.67","458","281","61.98","212","126","62.72","32","9","78.05","246","155","61.35","9","7","56.25","320","281","53.24","3","5","37.50","9.00","93.35","1.024","175","192","75","663","70.00","294","276","149","66.37"
"429","Antti Miettinen","DAL","R","69","965.36666666667","914","686","57.13","694","546","55.97","473","396","54.43","53","32","62.35","414","348","54.33","169","133","55.96","34","16","68.00","245","215","53.26","14","13","51.85","440","287","60.52","5","3","62.50","11.21","91.92","1.031","186","227","56","710","76.86","322","346","127","71.71"
"298","Brad Richards","DAL, T.B","C","74","1736.4333333333","1742","1311","57.06","1299","1023","55.94","913","722","55.84","94","104","47.47","820","637","56.28","288","249","53.63","47","49","48.96","532","388","57.83","24","25","48.98","813","587","58.07","20","27","42.55","10.30","85.60","0.959","318","382","244","772","56.58","623","589","450","58.06"
"154","Richard Zednik","FLA","R","54","949.53333333333","993","749","57.00","745","596","55.56","540","432","55.56","48","34","58.54","476","352","57.49","187","140","57.19","28","20","58.33","289","212","57.68","12","9","57.14","440","340","56.41","8","5","61.54","8.89","92.13","1.010","182","218","101","663","64.31","346","319","229","60.17"
"234","Olli Jokinen","FLA","C","82","1632.1333333333","1814","1369","56.99","1411","1092","56.37","1038","823","55.78","96","72","57.14","808","620","56.58","316","242","56.63","48","40","54.55","492","378","56.55","21","21","50.00","877","640","57.81","26","10","72.22","9.25","91.25","1.005","280","369","171","1080","62.08","620","570","407","60.37"
"432","Simon Gamache","TOR","L","11","105.53333333333","115","87","56.93","88","69","56.05","64","51","55.65","6","6","50.00","67","47","58.77","26","17","60.47","2","4","33.33","41","30","57.75","2","2","50.00","45","37","54.88","2","0","100.00","9.38","88.24","0.976","17","31","10","93","62.96","26","41","16","61.90"
"624","Patrick Eaves","CAR, OTT","R","37","472.2","491","372","56.89","368","282","56.62","264","199","57.02","22","18","55.00","235","183","56.22","105","61","63.25","12","11","52.17","130","122","51.59","3","4","42.86","223","161","58.07","6","3","66.67","8.33","90.95","0.993","84","126","39","351","68.29","140","172","82","63.06"
"693","Dustin Penner","EDM","R","82","1410.6833333333","1398","1060","56.88","1044","781","57.21","739","562","56.80","86","58","59.72","618","483","56.13","231","174","57.04","40","35","53.33","387","309","55.60","25","17","59.52","683","477","58.88","21","4","84.00","11.64","89.68","1.013","321","411","172","810","65.11","534","566","311","63.20"
"103","David Vyborny","CBJ","R","66","1021.8166666667","907","688","56.87","670","529","55.88","487","410","54.29","41","40","50.62","388","287","57.48","159","110","59.11","23","17","57.50","229","177","56.40","9","16","36.00","423","350","54.72","8","6","57.14","8.42","90.24","0.987","212","260","157","760","57.45","331","356","249","57.07"
"558","Johnny Boychuk","COL","D","4","35.766666666667","29","22","56.86","23","14","62.16","18","12","60.00","1","0","100.00","12","12","50.00","11","5","68.75","1","0","100.00","1","7","12.50","0","0","-","15","7","68.18","0","0","-","5.56","100.00","1.056","7","3","3","37","70.00","11","6","5","68.75"
"369","Darren Haydar","ATL","R","16","188.13333333333","183","139","56.83","124","96","56.36","94","70","57.32","11","4","73.33","87","65","57.24","23","21","52.27","3","4","42.86","64","44","59.26","4","0","100.00","80","61","56.74","4","0","100.00","11.70","94.29","1.060","31","48","17","124","64.58","57","66","36","61.29"
"636","Shea Weber","NSH","D","54","1052.7666666667","1073","815","56.83","829","644","56.28","602","488","55.23","50","45","52.63","439","359","55.01","167","139","54.58","19","22","46.34","272","220","55.28","17","10","62.96","550","394","58.26","14","11","56.00","8.31","90.78","0.991","176","242","148","664","54.32","356","378","308","53.61"
"586","Chris Campoli","NYI","D","46","880.8","873","665","56.76","645","511","55.80","469","365","56.24","49","36","57.65","415","326","56.01","180","133","57.51","23","17","57.50","235","193","54.91","8","14","36.36","374","258","59.18","18","3","85.71","10.45","90.14","1.006","115","143","90","556","56.10","277","303","209","57.00"
"130","Ryan Smyth","COL","L","55","1078.7833333333","1031","789","56.65","792","610","56.49","597","448","57.13","59","48","55.14","516","355","59.24","246","138","64.06","31","25","55.36","270","217","55.44","12","13","48.00","440","363","54.79","15","6","71.43","9.88","89.29","0.992","220","264","83","710","72.61","399","394","178","69.15"
"819","Erik Johnson","STL","D","69","1254.9","1135","870","56.61","883","672","56.78","649","490","56.98","64","50","56.14","498","454","52.31","188","154","54.97","34","24","58.62","310","300","50.82","14","14","50.00","557","334","62.51","16","11","59.26","9.86","89.80","0.997","221","283","132","888","62.61","417","427","257","61.87"
"317","Tyler Arnason","COL","C","70","1068.1666666667","959","736","56.58","761","545","58.27","601","388","60.77","45","32","58.44","500","340","59.52","227","132","63.23","30","15","66.67","273","208","56.76","9","11","45.00","414","334","55.35","6","6","50.00","7.49","91.75","0.992","209","240","113","767","64.91","364","352","214","62.98"
"229","Sergei Samsonov","CAR, CHI","L","61","969.58333333333","979","752","56.56","737","572","56.30","556","428","56.50","56","35","61.54","427","355","54.60","153","146","51.17","25","17","59.52","274","209","56.73","13","12","52.00","479","336","58.77","18","6","75.00","10.07","91.82","1.019","191","255","112","626","63.04","330","368","227","59.25"
"815","Ville Koistinen","NSH","D","48","806.23333333333","779","599","56.53","613","484","55.88","445","366","54.87","55","24","69.62","373","286","56.60","159","121","56.79","26","15","63.41","214","165","56.46","17","6","73.91","358","268","57.19","12","3","80.00","12.36","93.44","1.058","153","187","91","496","62.70","292","289","163","64.18"
"790","Keith Yandle","PHX","D","43","605.15","642","494","56.51","496","384","56.36","366","261","58.37","28","27","50.91","286","227","55.75","115","79","59.28","17","18","48.57","171","148","53.61","6","8","42.86","314","242","56.47","5","1","83.33","7.65","89.66","0.973","114","147","52","556","68.67","194","204","119","61.98"
"86","Derek Armstrong","L.A","C","77","1022.7333333333","1057","814","56.49","803","622","56.35","573","451","55.96","53","39","57.61","541","416","56.53","191","170","52.91","31","27","53.45","350","246","58.72","11","7","61.11","461","353","56.63","10","4","71.43","9.25","91.35","1.006","230","257","160","808","58.97","341","353","260","56.74"
"145","Chris Clark","WSH","R","18","304.2","309","238","56.49","227","188","54.70","159","138","53.54","13","14","48.15","157","119","56.88","50","53","48.54","7","10","41.18","107","66","61.85","5","3","62.50","135","110","55.10","1","1","50.00","8.18","89.86","0.980","62","82","28","190","68.89","114","122","68","62.64"
"252","Kyle Calder","L.A","L","65","844.88333333333","809","623","56.49","598","478","55.58","422","338","55.53","41","32","56.16","406","316","56.23","153","129","54.26","22","22","50.00","253","187","57.50","11","7","61.11","352","260","57.52","8","3","72.73","9.72","90.53","1.002","202","196","101","618","66.67","293","271","174","62.74"
"391","Alex Frolov","L.A","L","71","1334.6833333333","1440","1109","56.49","1105","866","56.06","787","603","56.62","85","59","59.03","719","555","56.44","268","222","54.69","45","34","56.96","451","333","57.53","26","10","72.22","629","483","56.56","13","11","54.17","10.80","90.22","1.010","289","287","151","890","65.68","473","430","274","63.32"
"419","Petteri Nummelin","MIN","D","27","414.03333333333","398","307","56.45","288","253","53.23","214","175","55.01","22","15","59.46","159","147","51.96","64","51","55.65","14","8","63.64","95","96","49.74","4","4","50.00","195","134","59.27","4","2","66.67","10.28","91.43","1.017","100","77","38","348","72.46","170","127","77","68.83"
"501","David Moss","CGY","R","41","508.18333333333","436","337","56.40","330","261","55.84","234","195","54.55","14","24","36.84","203","151","57.34","95","70","57.58","10","11","47.62","108","81","57.14","2","9","18.18","184","149","55.26","2","4","33.33","5.98","87.69","0.937","79","123","61","508","56.43","140","172","108","56.45"
"51","Sergei Zubov","DAL","D","46","1181.9666666667","1055","816","56.39","799","671","54.35","572","477","54.53","74","41","64.35","458","428","51.69","167","184","47.58","36","20","64.29","291","244","54.39","25","12","67.57","526","336","61.02","12","8","60.00","12.94","91.40","1.043","156","246","172","553","47.56","374","416","290","56.33"
"791","Vladimir Sobotka","BOS","L","48","424","355","275","56.35","264","198","57.14","188","159","54.18","9","10","47.37","162","116","58.27","54","44","55.10","7","6","53.85","108","72","60.00","2","4","33.33","159","134","54.27","0","0","-","4.79","93.71","0.985","82","105","40","359","67.21","127","154","81","61.06"
"697","Andrew Ladd","CAR, CHI","L","63","804.43333333333","805","624","56.33","600","484","55.35","459","348","56.88","45","25","64.29","363","300","54.75","164","123","57.14","27","14","65.85","199","177","52.93","11","8","57.89","369","275","57.30","7","2","77.78","9.80","92.82","1.026","156","213","109","633","58.87","253","304","196","56.35"
"175","Marc Savard","BOS","C","74","1518.6","1541","1195","56.32","1169","969","54.68","853","739","53.58","94","58","61.84","664","593","52.82","233","260","47.26","38","37","50.67","431","333","56.41","32","11","74.42","753","518","59.24","23","9","71.88","11.02","92.15","1.032","230","315","335","881","40.71","516","520","614","45.66"
"502","Johnny Oduya","N.J","D","75","1427.1666666667","1287","1000","56.27","1000","797","55.65","718","590","54.89","70","43","61.95","626","457","57.80","250","196","56.05","38","25","60.32","376","261","59.03","15","13","53.57","572","469","54.95","16","5","76.19","9.75","92.71","1.025","168","322","145","1064","53.67","370","508","301","55.14"
"333","Tim Connolly","BUF","C","48","896.45","932","725","56.25","741","556","57.13","550","397","58.08","66","42","61.11","391","351","52.70","164","120","57.75","36","17","67.92","227","231","49.56","13","13","50.00","469","324","59.14","16","10","61.54","12.00","89.42","1.014","201","248","162","459","55.37","344","355","248","58.11"
"430","Darryl Bootland","NYI","R","4","18.8","18","14","56.25","12","7","63.16","9","5","64.29","1","1","50.00","3","4","42.86","0","0","-","0","0","-","3","4","42.86","1","1","50.00","11","5","68.75","0","0","-","11.11","80.00","0.911","6","2","2","12","75.00","12","6","3","80.00"
"395","Brad Boyes","STL","R","82","1471.4333333333","1388","1080","56.24","1081","876","55.24","766","608","55.75","93","60","60.78","674","523","56.31","241","189","56.05","40","26","60.61","433","334","56.45","29","21","58.00","619","468","56.95","23","10","69.70","12.14","90.13","1.023","288","347","124","1039","69.90","518","528","275","65.32"
"417","Lubomir Visnovsky","L.A","D","82","1886.05","1885","1467","56.24","1474","1132","56.56","1042","787","56.97","106","92","53.54","942","724","56.54","388","270","58.97","66","51","56.41","554","454","54.96","20","19","51.28","837","651","56.25","18","19","48.65","10.17","88.31","0.985","314","387","250","1223","55.67","637","580","415","60.55"
"846","Magnus Johansson","CHI, FLA","D","45","708.88333333333","667","519","56.24","518","414","55.58","402","326","55.22","29","29","50.00","290","253","53.41","124","79","61.08","15","11","57.69","166","174","48.82","6","13","31.58","328","223","59.53","7","3","70.00","7.21","91.10","0.983","121","142","83","532","59.31","237","215","151","61.08"
"444","Stephen Weiss","FLA","C","74","1301.4333333333","1334","1040","56.19","1029","841","55.03","742","627","54.20","77","44","63.64","618","466","57.01","220","178","55.28","25","19","56.82","398","288","58.02","30","15","66.67","616","499","55.25","20","7","74.07","10.38","92.98","1.034","263","350","186","949","58.57","492","519","362","57.61"
"149","Daniel Alfredsson","OTT","R","70","1559.9","1663","1297","56.18","1228","1015","54.75","879","751","53.93","113","82","57.95","829","721","53.48","301","271","52.62","59","46","56.19","528","450","53.99","32","20","61.54","742","491","60.18","21","12","63.64","12.86","89.08","1.019","292","374","192","813","60.33","564","612","343","62.18"
"351","Frantisek Kaberle","CAR","D","80","1371.9333333333","1397","1090","56.17","1019","837","54.90","747","586","56.04","66","58","53.23","638","523","54.95","249","224","52.64","38","37","50.67","389","299","56.54","19","14","57.58","640","469","57.71","8","6","57.14","8.84","90.10","0.989","208","305","179","1149","53.75","407","475","314","56.45"
"438","Steve Montador","FLA","D","73","850.41666666667","845","660","56.15","654","535","55.00","490","402","54.93","45","33","57.69","348","284","55.06","131","105","55.51","22","20","52.38","217","179","54.80","14","5","73.68","434","329","56.88","9","7","56.25","9.18","91.79","1.010","141","151","113","686","55.51","299","243","207","59.09"
"463","Derek Roy","BUF","C","78","1635.5","1614","1262","56.12","1270","947","57.28","931","702","57.01","119","84","58.62","770","559","57.94","353","217","61.93","74","40","64.91","417","342","54.94","22","25","46.81","736","617","54.40","22","16","57.89","12.78","88.03","1.008","264","329","249","962","51.46","521","527","419","55.43"
"405","Kurtis Foster","MIN","D","56","918.71666666667","887","694","56.10","690","554","55.47","487","405","54.60","51","37","57.95","352","296","54.32","113","130","46.50","16","21","43.24","239","166","59.01","15","12","55.56","450","331","57.62","19","4","82.61","10.47","90.86","1.013","215","204","132","805","61.96","381","309","233","62.05"
"375","Sean Avery","NYR","L","57","902.96666666667","887","695","56.07","688","531","56.44","483","384","55.71","48","39","55.17","460","370","55.42","184","168","52.27","27","22","55.10","276","202","57.74","10","6","62.50","360","267","57.42","10","11","47.62","9.94","89.84","0.998","123","171","62","625","66.49","265","302","166","61.48"
"606","Andrei Kostitsyn","MTL","L","78","1222.65","1266","993","56.04","933","724","56.31","675","515","56.72","84","38","68.85","641","469","57.75","236","166","58.71","46","16","74.19","405","303","57.20","23","13","63.89","544","439","55.34","15","8","65.22","12.44","92.62","1.051","242","286","124","736","66.12","425","455","266","61.51"
"695","Evgeni Malkin","PIT","C","82","1748.0166666667","1835","1440","56.03","1438","1099","56.68","1047","811","56.35","137","67","67.16","949","625","60.29","419","235","64.07","81","35","69.83","530","390","57.61","31","21","59.62","774","693","52.76","22","8","73.33","13.09","91.74","1.048","377","389","203","1009","65.00","679","569","369","64.79"
"74","Cory Stillman","CAR, OTT","L","79","1499.6333333333","1574","1236","56.01","1160","936","55.34","835","689","54.79","82","65","55.78","723","644","52.89","282","264","51.65","51","43","54.26","441","380","53.71","16","9","64.00","726","499","59.27","14","11","56.00","9.82","90.57","1.004","308","406","187","894","62.22","590","613","366","61.72"
"772","Gilbert Brule","CBJ","C","61","603.68333333333","513","403","56.00","403","324","55.43","303","246","55.19","15","18","45.45","220","179","55.14","97","72","57.40","9","9","50.00","123","107","53.48","3","6","33.33","243","189","56.25","3","3","50.00","4.95","92.68","0.976","110","131","52","515","67.90","180","195","105","63.16"
"379","Steve Reinprecht","PHX","C","81","1271.75","1320","1038","55.98","993","803","55.29","712","598","54.35","70","46","60.34","576","441","56.64","233","149","60.99","37","21","63.79","343","292","54.02","17","15","53.13","647","516","55.63","12","7","63.16","9.83","92.31","1.021","267","304","182","884","59.47","429","452","344","55.50"
"527","Rick Nash","CBJ","R","80","1638.8666666667","1542","1214","55.95","1180","934","55.82","887","689","56.28","82","71","53.59","710","521","57.68","304","194","61.04","46","37","55.42","406","327","55.39","17","20","45.95","703","576","54.96","16","11","59.26","9.24","89.70","0.989","350","476","321","1101","52.16","587","672","506","53.71"
"773","Jack Skille","CHI","R","16","191.61666666667","174","137","55.95","125","111","52.97","90","84","51.72","6","5","54.55","68","66","50.75","34","17","66.67","4","2","66.67","34","49","40.96","1","2","33.33","95","62","60.51","1","0","100.00","6.67","94.05","1.007","38","36","19","172","66.67","54","48","43","55.67"
"398","Justin Williams","CAR","R","37","713.88333333333","768","606","55.90","565","464","54.91","426","337","55.83","42","41","50.60","346","326","51.49","150","154","49.34","26","21","55.32","196","172","53.26","9","13","40.91","357","236","60.20","7","6","53.85","9.86","87.83","0.977","136","204","128","439","51.52","225","295","242","48.18"
"849","David Perron","STL","L","62","778.11666666667","659","520","55.89","526","404","56.56","386","276","58.31","42","18","70.00","316","259","54.96","129","80","61.72","21","7","75.00","187","179","51.09","13","8","61.90","297","217","57.78","8","2","80.00","10.88","93.48","1.044","130","164","71","661","64.68","204","226","146","58.29"
"191","Daniel Briere","PHI","C","79","1490.35","1558","1230","55.88","1162","956","54.86","848","735","53.57","96","62","60.76","733","550","57.13","316","223","58.63","57","33","63.33","417","327","56.05","23","20","53.49","693","576","54.61","16","9","64.00","11.32","91.56","1.029","369","371","134","805","73.36","686","561","304","69.29"
"378","Brian Pothier","WSH","D","38","710.48333333333","671","530","55.87","495","402","55.18","362","289","55.61","34","28","54.84","318","253","55.69","106","109","49.30","13","21","38.24","212","144","59.55","9","1","90.00","317","248","56.11","12","6","66.67","9.39","90.31","0.997","115","162","87","533","56.93","210","239","185","53.16"
"450","Ales Hemsky","EDM","R","74","1374.4833333333","1359","1074","55.86","1011","801","55.79","723","579","55.53","87","56","60.84","636","497","56.13","222","179","55.36","36","32","52.94","414","318","56.56","33","18","64.71","644","480","57.30","18","4","81.82","12.03","90.33","1.024","301","398","177","787","62.97","519","555","311","62.53"
"56","Brian Rolston","MIN","R","81","1625.7","1585","1253","55.85","1205","1012","54.35","844","748","53.02","86","62","58.11","633","556","53.24","214","236","47.56","35","29","54.69","419","320","56.70","25","22","53.19","818","607","57.40","26","11","70.27","10.19","91.71","1.019","308","354","256","1337","54.61","517","490","440","54.02"
"128","Petr Sykora","PIT","R","81","1364.1833333333","1362","1077","55.84","1024","819","55.56","733","575","56.04","96","48","66.67","633","465","57.65","271","170","61.45","57","23","71.25","362","295","55.10","22","16","57.89","650","506","56.23","16","7","69.57","13.10","91.65","1.047","338","339","168","857","66.80","529","483","289","64.67"
"163","Shane Doan","PHX","R","80","1660.6666666667","1736","1373","55.84","1312","1092","54.58","959","802","54.46","106","80","56.99","768","656","53.93","315","241","56.65","52","34","60.47","453","415","52.19","29","29","50.00","837","625","57.25","22","13","62.86","11.05","90.02","1.011","330","415","245","1050","57.39","592","652","424","58.27"
"322","Niko Kapanen","PHX","C","79","1091.0833333333","1103","873","55.82","841","683","55.18","619","483","56.17","49","29","62.82","467","413","53.07","181","164","52.46","34","19","64.15","286","249","53.46","5","5","50.00","536","403","57.08","9","4","69.23","7.92","94.00","1.019","233","271","160","798","59.29","332","366","292","53.21"
"599","Nathan Horton","FLA","R","82","1536.5","1636","1295","55.82","1252","1050","54.39","920","804","53.36","96","56","63.16","755","598","55.80","265","235","53.00","40","26","60.61","490","363","57.44","31","18","63.27","762","616","55.30","23","10","69.70","10.43","93.03","1.035","310","401","195","1061","61.39","584","611","415","58.46"
"20","Brendan Shanahan","NYR","L","73","1351.1166666667","1385","1098","55.78","1069","796","57.32","765","590","56.46","72","57","55.81","709","577","55.13","256","267","48.95","32","37","46.38","453","310","59.37","24","9","72.73","573","425","57.41","16","11","59.26","9.41","90.34","0.998","213","240","151","892","58.52","498","445","321","60.81"
"722","Enver Lisin","PHX","R","13","187.91666666667","214","170","55.73","167","134","55.48","117","95","55.19","10","9","52.63","100","87","53.48","44","37","54.32","8","7","53.33","56","50","52.83","1","2","33.33","99","76","56.57","1","0","100.00","8.55","90.53","0.991","44","46","20","145","68.75","69","63","43","61.61"
"835","Jonathan Toews","CHI","C","64","1194.6","1053","837","55.71","835","646","56.38","663","512","56.43","92","52","63.89","531","412","56.31","219","161","57.63","44","29","60.27","312","251","55.42","28","12","70.00","474","366","56.43","20","8","71.43","13.88","89.84","1.037","252","316","188","776","57.27","434","450","293","59.70"
"730","Casey Borer","CAR","D","11","168.13333333333","166","132","55.70","125","101","55.31","90","75","54.55","7","10","41.18","71","76","48.30","28","29","49.12","4","5","44.44","43","47","47.78","0","2","0.00","83","48","63.36","3","3","50.00","7.78","86.67","0.944","27","34","16","178","62.79","56","48","28","66.67"
"756","Jannik Hansen","VAN","R","5","57.816666666667","44","35","55.70","32","25","56.14","17","17","50.00","0","0","-","16","13","55.17","7","3","70.00","0","0","-","9","10","47.37","0","0","-","19","15","55.88","0","0","-","0.00","100.00","1.000","10","10","3","33","76.92","16","18","13","55.17"
"689","Curtis Glencross","CBJ, EDM","L","62","704.6","656","522","55.69","492","386","56.04","370","277","57.19","34","22","60.71","308","218","58.56","121","84","59.02","17","10","62.96","187","134","58.26","13","5","72.22","286","235","54.89","4","6","40.00","9.19","92.06","1.012","125","156","67","565","65.10","199","221","130","60.49"
"798","Niklas Hjalmarsson","CHI","D","13","177.05","137","109","55.69","108","89","54.82","71","71","50.00","4","6","40.00","57","47","54.81","16","10","61.54","2","1","66.67","41","37","52.56","1","3","25.00","71","49","59.17","1","2","33.33","5.63","91.55","0.972","31","41","25","143","55.36","55","57","54","50.46"
"318","Chris Neil","OTT","R","68","867.55","835","668","55.56","615","496","55.36","441","364","54.78","44","39","53.01","408","345","54.18","191","113","62.83","27","16","62.79","217","232","48.33","7","11","38.89","362","272","57.10","10","10","50.00","9.98","89.29","0.993","141","217","90","673","61.04","252","333","191","56.88"
"765","Mattias Ritola","DET","C","2","11.55","10","8","55.56","10","7","58.82","9","5","64.29","1","1","50.00","7","4","63.64","3","2","60.00","1","1","50.00","4","2","66.67","0","0","-","2","4","33.33","0","0","-","11.11","80.00","0.911","3","2","1","12","75.00","5","5","3","62.50"
"830","Tom Sestito","CBJ","L","1","4.6","5","4","55.56","3","3","50.00","3","1","75.00","0","0","-","3","2","60.00","2","1","66.67","0","0","-","1","1","50.00","0","0","-","1","1","50.00","0","0","-","0.00","100.00","1.000","0","1","0","8","-","0","1","1","0.00"
"109","Vinny Prospal","PHI, T.B","L","80","1549.8333333333","1588","1271","55.54","1211","951","56.01","894","687","56.55","101","70","59.06","793","611","56.48","312","215","59.20","61","35","63.54","481","396","54.85","28","21","57.14","703","561","55.62","12","11","52.17","11.30","89.81","1.011","354","393","135","873","72.39","616","560","303","67.03"
"764","Mason Raymond","VAN","L","49","613.65","551","442","55.49","421","360","53.91","304","268","53.15","30","19","61.22","255","197","56.42","101","75","57.39","14","13","51.85","154","122","55.80","10","4","71.43","249","212","54.01","6","2","75.00","9.87","92.91","1.028","122","144","41","497","74.85","183","211","87","67.78"
"254","Brian Campbell","BUF, S.J","D","83","2083.8666666667","1979","1589","55.47","1547","1240","55.51","1144","892","56.19","130","91","58.82","921","712","56.40","398","274","59.23","67","46","59.29","523","438","54.42","33","17","66.00","926","765","54.76","27","25","51.92","11.36","89.80","1.012","304","455","238","1188","56.09","696","761","474","59.49"
"766","Paul Stastny","COL","C","66","1391.1","1283","1032","55.42","997","767","56.52","757","553","57.79","96","55","63.58","687","471","59.33","323","184","63.71","51","26","66.23","364","287","55.91","27","14","65.85","505","461","52.28","16","12","57.14","12.68","90.05","1.027","276","352","171","861","61.74","467","520","301","60.81"
"193","Marco Sturm","BOS","L","80","1439.8166666667","1328","1074","55.29","1059","867","54.98","771","641","54.60","81","54","60.00","582","498","53.89","224","211","51.49","35","28","55.56","358","287","55.50","22","10","68.75","647","490","56.90","22","14","61.11","10.51","91.58","1.021","249","366","188","1063","56.98","497","560","358","58.13"
"80","Darren McCarty","DET","R","3","23.333333333333","21","17","55.26","21","12","63.64","16","9","64.00","2","0","100.00","10","3","76.92","8","0","100.00","1","0","100.00","2","3","40.00","1","0","100.00","11","13","45.83","0","0","-","12.50","100.00","1.125","8","10","3","17","72.73","9","12","4","69.23"
"603","Ryan Suter","NSH","D","76","1564.2333333333","1447","1176","55.17","1133","932","54.87","828","718","53.56","73","63","53.68","655","552","54.27","265","226","53.97","38","29","56.72","390","326","54.47","20","22","47.62","682","538","55.90","15","10","60.00","8.82","91.23","1.000","209","329","209","1073","50.00","498","517","375","57.04"
"354","Mike Comrie","NYI","C","76","1458.35","1455","1183","55.16","1063","896","54.26","811","640","55.89","75","66","53.19","645","590","52.23","288","246","53.93","40","35","53.33","357","344","50.93","16","24","40.00","683","452","60.18","17","3","85.00","9.25","89.69","0.989","233","320","127","872","64.72","501","536","306","62.08"
"410","Paul Martin","N.J","D","73","1742.4166666667","1571","1280","55.10","1214","1002","54.78","893","738","54.75","86","64","57.33","774","583","57.04","301","238","55.84","49","33","59.76","473","345","57.82","19","21","47.50","693","610","53.18","16","8","66.67","9.63","91.33","1.010","210","371","213","1049","49.65","490","624","460","51.58"
"539","Scottie Upshall","PHI","R","61","813.56666666667","803","655","55.08","620","483","56.21","439","354","55.36","41","30","57.75","369","288","56.16","166","104","61.48","29","16","64.44","203","184","52.45","5","9","35.71","375","307","54.99","6","5","54.55","9.34","91.53","1.009","129","238","125","623","50.79","209","338","215","49.29"
