"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"79","Daniel Cleary","DET","R","39","1978-12-18","Carbonear","NL","CAN","CAN","73","205","1997","CHI","1","13","13"
"292","Daniel Paille","BOS","L","34","1984-04-15","Welland","ON","CAN","CAN","73","188","2002","BUF","1","20","20"
"132","Daniel Sedin","VAN","L","38","1980-09-26","Ornskoldsvik","","SWE","SWE","73","190","1999","VAN","1","2","2"
"462","Daniel Winnik","COL, S.J","L","33","1985-03-06","Toronto","ON","CAN","CAN","74","210","2004","PHX","9","7","265"
"165","Dany Heatley","MIN","L","37","1981-01-21","Freiburg","","DEU","CAN","75","212","2000","ATL","1","2","2"
"194","Darcy Hordichuk","EDM","L","38","1980-08-10","Kamsack","SK","CAN","CAN","73","215","2000","ATL","6","13","180"
"522","Darren Helm","DET","C","31","1987-01-21","St. Andrews","MB","CAN","CAN","72","196","2005","DET","5","7","132"
"626","Darroll Powe","MIN","C","33","1985-06-22","Saskatoon","SK","CAN","CAN","71","212","-","-","-","-","-"
"394","Darryl Boyce","CBJ, TOR","C","34","1984-07-07","Summerside","PE","CAN","CAN","72","200","-","-","-","-","-"
"417","Dave Bolland","CHI","C","32","1986-06-05","Mimico","ON","CAN","CAN","72","188","2004","CHI","2","2","32"
"349","David Backes","STL","R","34","1984-05-01","Minneapolis","MN","USA","USA","75","215","2003","STL","2","32","62"
"421","David Booth","FLA, VAN","L","34","1984-11-24","Detroit","MI","USA","USA","72","212","2004","FLA","2","23","53"
"392","David Clarkson","N.J","R","34","1984-03-31","Toronto","ON","CAN","CAN","72","207","-","-","-","-","-"
"545","David Desharnais","MTL","C","32","1986-09-14","Laurier-Station","QC","CAN","CAN","67","180","-","-","-","-","-"
"388","David Jones","COL","R","34","1984-08-10","Guelph","ON","CAN","CAN","75","208","2003","COL","9","27","288"
"426","David Krejci","BOS","C","32","1986-04-28","Sternberk","","CZE","CZE","72","188","2004","BOS","2","33","63"
"96","David Legwand","NSH","C","38","1980-08-17","Detroit","MI","USA","USA","74","207","1998","NSH","1","2","2"
"579","David McIntyre","MIN","C","31","1987-02-04","Oakville","ON","CAN","CAN","72","190","2006","DAL","5","15","138"
"246","David Moss","CGY","R","36","1981-12-28","Livonia","MI","USA","USA","76","210","2001","CGY","7","24","220"
"671","David Perron","STL","L","30","1988-05-28","Sherbrooke","QC","CAN","CAN","72","200","2007","STL","1","26","26"
"819","David Rundblad","OTT, PHX","D","28","1990-10-08","Lycksele","","SWE","SWE","74","187","2009","STL","1","17","17"
"835","David Savard","CBJ","D","28","1990-10-22","St. Hyacinthe","QC","CAN","CAN","74","227","2009","CBJ","4","3","94"
"613","David Schlemko","PHX","D","31","1987-05-07","Edmonton","AB","CAN","CAN","73","191","-","-","-","-","-"
"220","David Steckel","TOR","C","36","1982-03-15","Milwaukee","WI","USA","USA","78","215","2001","L.A","1","30","30"
"761","David Ullstrom","NYI","L","29","1989-04-22","Jönköping","","SWE","SWE","74","188","2008","NYI","4","11","102"
"287","David Van Der Gulik","COL","L","35","1983-04-20","Abbotsford","BC","CAN","CAN","70","173","2002","CGY","7","9","206"
"710","Davis Drewiske","L.A","D","34","1984-11-22","Hudson","WI","USA","USA","74","222","-","-","-","-","-"
"38","Daymond Langkow","PHX","C","42","1976-09-27","Edmonton","AB","CAN","CAN","70","181","1995","T.B","1","5","5"
"240","Dennis Seidenberg","BOS","D","37","1981-07-18","Schwenningen","","DEU","DEU","72","199","2001","PHI","6","7","172"
"255","Dennis Wideman","WSH","D","35","1983-03-20","Kitchener","ON","CAN","CAN","72","202","2002","BUF","8","12","241"
"561","Derek Dorsett","CBJ","R","31","1986-12-20","Kindersley","SK","CAN","CAN","72","192","2006","CBJ","7","6","189"
"525","Derek Joslin","CAR","D","31","1987-03-17","Richmond Hill","ON","CAN","CAN","73","210","2005","S.J","5","24","149"
"148","Derek MacKenzie","CBJ","C","37","1981-06-11","Sudbury","ON","CAN","CAN","71","177","1999","ATL","5","2","128"
"266","Derek Meech","WPG","D","34","1984-04-21","Winnipeg","MB","CAN","CAN","71","200","2002","DET","7","32","229"
"48","Derek Morris","PHX","D","40","1978-08-24","Edmonton","AB","CAN","CAN","72","210","1996","CGY","1","13","13"
"221","Derek Roy","BUF","C","35","1983-05-04","Ottawa","ON","CAN","CAN","69","184","2001","BUF","2","2","32"
"629","Derek Smith","CGY","D","34","1984-10-13","Belleville","ON","CAN","CAN","73","197","-","-","-","-","-"
"749","Derek Stepan","NYR","C","28","1990-06-18","Hastings","MN","USA","USA","72","196","2008","NYR","2","21","51"
"709","Derek Whitmore","BUF","L","33","1984-12-17","Rochester","NY","USA","USA","70","190","-","-","-","-","-"
"588","Derick Brassard","CBJ","C","31","1987-09-22","Hull","QC","CAN","CAN","73","202","2006","CBJ","1","6","6"
"195","Deryk Engelland","PIT","D","36","1982-04-03","Edmonton","AB","CAN","CAN","74","214","2000","N.J","6","27","194"
"862","Devante Smith-Pelly","ANA","R","26","1992-06-14","Scarborough","ON","CAN","CAN","72","223","2010","ANA","2","12","42"
"484","Devin Setoguchi","MIN","R","31","1987-01-01","Taber","AB","CAN","CAN","72","205","2005","S.J","1","8","8"
"321","Dion Phaneuf","TOR","D","33","1985-04-10","Edmonton","AB","CAN","CAN","75","222","2003","CGY","1","9","9"
"302","DJ King","WSH","L","34","1984-06-27","Meadow Lake","SK","CAN","CAN","75","231","2002","STL","6","24","190"
"816","Dmitry Kulikov","FLA","D","28","1990-10-29","Lipetsk","","RUS","RUS","73","204","2009","FLA","1","14","14"
"826","Dmitry Orlov","WSH","D","27","1991-07-23","Novokuznetsk","","RUS","RUS","71","212","2009","WSH","2","25","55"
"187","Dominic Moore","S.J, T.B","C","38","1980-08-03","Thornhill","ON","CAN","CAN","72","192","2000","NYR","3","30","95"
"142","Doug Janik","DET","D","38","1980-03-26","Agawam","MA","USA","USA","74","211","1999","BUF","2","27","55"
"155","Douglas Murray","S.J","D","38","1980-03-12","Bromma","","SWE","SWE","75","240","1999","S.J","8","26","241"
"678","Drayson Bowman","CAR","L","29","1989-03-08","Grand Rapids","MI","USA","USA","73","195","2007","CAR","3","11","72"
"716","Drew Doughty","L.A","D","29","1989-12-08","London","ON","CAN","CAN","73","202","2008","L.A","1","2","2"
"375","Drew Miller","DET","L","34","1984-02-17","Dover","NJ","USA","USA","74","183","2003","ANA","6","19","186"
"406","Drew Stafford","BUF","R","33","1985-10-30","Milwaukee","WI","USA","USA","74","215","2004","BUF","1","13","13"
"299","Duncan Keith","CHI","D","35","1983-07-16","Winnipeg","MB","CAN","CAN","73","192","2002","CHI","2","24","54"
"324","Dustin Brown","L.A","R","34","1984-11-04","Ithaca","NY","USA","USA","72","210","2003","L.A","1","13","13"
"382","Dustin Byfuglien","WPG","D","33","1985-03-27","Roseau","MN","USA","USA","77","260","2003","CHI","8","16","245"
"679","Dustin Jeffrey","PIT","L","30","1988-02-27","Sarnia","ON","CAN","CAN","73","205","2007","PIT","6","20","171"
"398","Dustin Penner","L.A","R","36","1982-09-28","Winkler","MB","CAN","CAN","76","247","-","-","-","-","-"
"670","Dwight King","L.A","L","29","1989-07-05","Meadow Lake","SK","CAN","CAN","76","229","2007","L.A","4","18","109"
"795","Dylan Olsen","CHI","D","27","1991-01-03","Salt Lake City","UT","USA","CAN","74","223","2009","CHI","1","28","28"
"378","Dylan Reese","NYI","D","34","1984-08-29","Pittsburgh","PA","USA","USA","73","205","2003","NYR","7","12","209"
"26","Ed Jovanovski","FLA","D","42","1976-06-26","Windsor","ON","CAN","CAN","75","220","1994","FLA","1","1","1"
"60","Eric Belanger","EDM","C","40","1977-12-16","Sherbrooke","QC","CAN","CAN","71","185","1996","L.A","4","16","96"
"36","Eric Boulton","N.J","L","42","1976-08-17","Halifax","NS","CAN","CAN","72","227","1994","NYR","9","26","234"
"77","Eric Brewer","T.B","D","39","1979-04-17","Vernon","BC","CAN","CAN","76","216","1997","NYI","1","5","5"
"328","Eric Fehr","WPG","C","33","1985-09-07","Winkler","MB","CAN","CAN","76","209","2003","WSH","1","18","18"
"285","Eric Nystrom","DAL","L","35","1983-02-14","Syosset","NY","USA","USA","73","200","2002","CGY","1","10","10"
"315","Eric Staal","CAR","C","34","1984-10-29","Thunder Bay","ON","CAN","CAN","76","207","2003","CAR","1","2","2"
"641","Eric Tangradi","PIT","L","29","1989-02-10","Philadelphia","PA","USA","USA","76","226","2007","ANA","2","12","42"
"785","Eric Wellwood","PHI","L","28","1990-03-06","Windsor","ON","CAN","CAN","71","180","2009","PHI","6","21","172"
"303","Erik Christensen","MIN, NYR","C","34","1983-12-17","Edmonton","AB","CAN","CAN","73","200","2002","PIT","3","6","69"
"111","Erik Cole","MTL","L","40","1978-11-06","Oswego","NY","USA","USA","74","205","1998","CAR","3","13","71"
"603","Erik Condra","OTT","R","32","1986-08-06","Trenton","MI","USA","USA","71","185","2006","OTT","7","28","211"
"868","Erik Gudbranson","FLA","D","26","1992-01-07","Ottawa","ON","CAN","CAN","77","217","2010","FLA","1","3","3"
"853","Erik Gustafsson","PHI","D","29","1988-12-15","Kvissleby","","SWE","SWE","70","180","-","-","-","-","-"
"563","Erik Johnson","COL","D","30","1988-03-21","Bloomington","MN","USA","USA","76","225","2006","STL","1","1","1"
"730","Erik Karlsson","OTT","D","28","1990-05-31","Landsbro","","SWE","SWE","72","190","2008","OTT","1","15","15"
"28","Ethan Moreau","L.A","L","43","1975-09-22","Huntsville","ON","CAN","CAN","75","223","1994","CHI","1","14","14"
"508","Evan Brophey","COL","C","32","1986-12-03","Kitchener","ON","CAN","CAN","74","199","2005","CHI","3","7","68"
"789","Evan Oberg","T.B","D","30","1988-02-16","Forestburg","AB","CAN","CAN","72","191","-","-","-","-","-"
"806","Evander Kane","WPG","L","27","1991-08-02","Vancouver","BC","CAN","CAN","74","210","2009","ATL","1","4","4"
"400","Evgeni Malkin","PIT","C","32","1986-07-31","Magnitogorsk","","RUS","RUS","75","195","2004","PIT","1","2","2"
"685","Evgeny Dadonov","FLA","L","29","1989-03-12","Chelyabinsk","","RUS","RUS","71","185","2007","FLA","3","10","71"
"755","Evgeny Grachev","STL","C","28","1990-02-21","Khabarovsk","","RUS","RUS","76","225","2008","NYR","3","14","75"
"715","Fabian Brunnstrom","DET","L","33","1985-02-06","Jonstorp","","SWE","SWE","73","206","-","-","-","-","-"
"223","Fedor Tyutin","CBJ","D","35","1983-07-19","Izhevsk","","RUS","RUS","74","221","2001","NYR","2","10","40"
"45","Filip Kuba","OTT","D","41","1976-12-29","Ostrava","","CZE","CZE","76","225","1995","FLA","8","10","192"
"71","Francis Bouillon","NSH","D","43","1975-10-17","New York City","NY","USA","USA","68","194","-","-","-","-","-"
"374","Francis Wathier","DAL","L","34","1984-12-07","St. Isidore","ON","CAN","CAN","76","210","2003","DAL","6","18","185"
"112","Francois Beauchemin","ANA","D","38","1980-06-04","Sorel","QC","CAN","CAN","71","208","1998","MTL","3","17","75"
"275","Frans Nielsen","NYI","C","34","1984-04-24","Herning","","DNK","DNK","73","188","2002","NYI","3","24","87"
"616","Frazer McLaren","S.J","L","31","1987-10-29","Winnipeg","MB","CAN","CAN","77","230","2007","S.J","7","22","203"
"612","Frédéric St-Denis","MTL","D","32","1986-01-23","Greenfield Park","QC","CAN","CAN","71","192","-","-","-","-","-"
"841","Gabriel Bourque","NSH","L","28","1990-09-23","Rimouski","QC","CAN","CAN","70","206","2009","NSH","5","11","132"
"838","Gabriel Dumont","MTL","C","28","1990-10-06","Ville Degelis","QC","CAN","CAN","70","190","2009","MTL","5","18","139"
"886","Gabriel Landeskog","COL","L","26","1992-11-23","Stockholm","","SWE","SWE","73","215","2011","COL","1","2","2"
"153","George Parros","ANA","R","38","1979-12-29","Washington","PA","USA","USA","77","224","1999","L.A","8","7","222"
"482","Gilbert Brule","PHX","C","31","1987-01-01","Edmonton","AB","CAN","CAN","71","187","2005","CBJ","1","6","6"
"463","Grant Clitsome","CBJ, WPG","D","33","1985-04-14","Gloucester","ON","CAN","CAN","71","211","2004","CBJ","9","13","271"
"737","Greg Nemisz","CGY","R","28","1990-06-05","Courtice","ON","CAN","CAN","75","197","2008","CGY","1","25","25"
"619","Greg Rallo","FLA","C","37","1981-08-26","Gurnee","IL","USA","USA","72","195","-","-","-","-","-"
"192","Greg Zanon","BOS, MIN","D","38","1980-06-05","Burnaby","BC","CAN","CAN","71","201","2000","OTT","5","26","156"
"282","Gregory Campbell","BOS","C","34","1983-12-17","London","ON","CAN","CAN","72","188","2002","FLA","3","4","67"
"361","Guillaume Desbiens","CGY","R","33","1985-04-20","Alma","QC","CAN","CAN","74","210","2003","ATL","4","15","116"
"477","Guillaume Latendresse","MIN","L","31","1987-05-24","Ste-Catherine","QC","CAN","CAN","74","230","2005","MTL","2","15","45"
"765","Gustav Nyquist","DET","R","29","1989-09-01","Halmstad","","SWE","SWE","71","184","2008","DET","4","30","121"
"22","Hal Gill","MTL, NSH","D","43","1975-04-06","Concord","MA","USA","USA","79","243","1993","BOS","8","25","207"
"875","Harry Zolnierczyk","PHI","L","31","1987-09-01","Toronto","ON","CAN","CAN","71","180","-","-","-","-","-"
"133","Henrik Sedin","VAN","C","38","1980-09-26","Ornskoldsvik","","SWE","SWE","74","183","1999","VAN","1","3","3"
"83","Henrik Tallinder","N.J","D","39","1979-01-10","Stockholm","","SWE","SWE","76","209","1997","BUF","2","22","48"
"150","Henrik Zetterberg","DET","L","38","1980-10-09","Njurunda","","SWE","SWE","72","197","1999","DET","7","24","210"
"639","Ian Cole","STL","D","29","1989-02-21","Ann Arbor","MI","USA","USA","73","219","2007","STL","1","18","18"
"296","Ian White","DET","D","34","1984-06-04","Steinbach","MB","CAN","CAN","70","191","2002","TOR","6","25","191"
"205","Ilya Kovalchuk","N.J","R","35","1983-04-15","Tver","","RUS","RUS","75","222","2001","ATL","1","1","1"
"893","J.T. Brown","T.B","R","28","1990-07-02","Burnsville","MN","USA","USA","70","166","-","-","-","-","-"
"711","Jack Hillen","NSH","D","32","1986-01-24","Minnetonka","MN","USA","USA","70","190","-","-","-","-","-"
"480","Jack Johnson","CBJ, L.A","D","31","1987-01-13","Indianapolis","IN","USA","USA","73","227","2005","CAR","1","3","3"
"483","Jack Skille","FLA","R","31","1987-05-19","Madison","WI","USA","USA","73","216","2005","CHI","1","7","7"
"821","Jacob Josefson","N.J","C","27","1991-03-02","Stockholm","","SWE","SWE","72","196","2009","N.J","1","20","20"
"864","Jaden Schwartz","STL","L","26","1992-06-25","Wilcox","SK","CAN","CAN","70","190","2010","STL","1","14","14"
"445","Jake Dowell","DAL","C","33","1985-03-04","Eau Claire","WI","USA","USA","72","200","2004","CHI","5","11","140"
"732","Jake Gardiner","TOR","D","28","1990-07-04","Minnetonka","MN","USA","USA","74","203","2008","ANA","1","17","17"
"490","Jakub Kindl","DET","D","31","1987-02-10","Sumperk","","CZE","CZE","75","199","2005","DET","1","19","19"
"690","Jakub Voracek","PHI","R","29","1989-08-15","Kladno","","CZE","CZE","74","214","2007","CBJ","1","7","7"
"20","Jamal Mayers","CHI","R","44","1974-10-24","Toronto","ON","CAN","CAN","73","222","1993","STL","4","11","89"
"499","James Neal","PIT","L, R","31","1987-09-03","Whitby","ON","CAN","CAN","74","212","2005","DAL","2","3","33"
"648","James van Riemsdyk","PHI","L","29","1989-05-04","Middletown","NJ","USA","USA","75","217","2007","PHI","1","2","2"
"291","James Wisniewski","CBJ","D","34","1984-02-21","Canton","MI","USA","USA","71","203","2002","CHI","5","25","156"
"634","Jamie Benn","DAL","L","29","1989-07-18","Victoria","BC","CAN","CAN","74","205","2007","DAL","5","8","129"
"17","Jamie Langenbrunner","STL","R","43","1975-07-24","Cloquet","MN","USA","USA","73","205","1993","DAL","2","9","35"
"598","Jamie McBain","CAR","D","30","1988-02-25","Edina","MN","USA","USA","73","195","2006","CAR","2","33","63"
"568","Jamie McGinn","COL, S.J","L","30","1988-08-05","Fergus","ON","CAN","CAN","73","205","2006","S.J","2","6","36"
"359","Jan Hejda","COL","D","40","1978-06-18","Prague","","CZE","CZE","76","230","2003","BUF","4","5","106"
"597","Jan Mursak","DET","L","30","1988-01-20","Maribor","","SVN","SVN","71","190","2006","DET","6","29","182"
"466","Jannik Hansen","VAN","R","32","1986-03-15","Rødovre","","DNK","DNK","73","198","2004","VAN","9","29","287"
"518","Jared Boll","CBJ","R","32","1986-05-13","Charlotte","NC","USA","USA","75","206","2005","CBJ","4","10","101"
"811","Jared Cowen","OTT","D","27","1991-01-25","Saskatoon","SK","CAN","CAN","77","238","2009","OTT","1","9","9"
"775","Jared Spurgeon","MIN","D","29","1989-11-29","Edmonton","AB","CAN","CAN","69","167","2008","NYI","6","5","156"
"856","Jarod Palmer","MIN","C","32","1986-02-10","Fridley","MN","USA","USA","72","200","-","-","-","-","-"
"41","Jarome Iginla","CGY","R","41","1977-07-01","Edmonton","AB","CAN","CAN","73","210","1995","DAL","1","11","11"
"1","Jaromir Jagr","PHI","R","46","1972-02-15","Kladno","","CZE","CZE","75","230","1990","PIT","1","5","5"
"118","Jaroslav Spacek","CAR, MTL","D","44","1974-02-11","Rokycany","","CZE","CZE","72","210","1998","FLA","5","3","117"
"183","Jarret Stoll","L.A","C","36","1982-06-24","Melville","SK","CAN","CAN","73","216","2002","EDM","2","6","36"
"13","Jason Arnott","STL","C","44","1974-10-11","Collingwood","ON","CAN","CAN","77","220","1993","EDM","1","7","7"
"131","Jason Blake","ANA","L","45","1973-09-02","Moorhead","MN","USA","USA","70","190","-","-","-","-","-"
"85","Jason Chimera","WSH","L","39","1979-05-02","Edmonton","AB","CAN","CAN","75","215","1997","EDM","5","15","121"
"702","Jason Demers","S.J","D","30","1988-06-09","Dorval","QC","CAN","CAN","73","195","2008","S.J","7","5","186"
"712","Jason Garrison","FLA","D","34","1984-11-13","White Rock","BC","CAN","CAN","73","218","-","-","-","-","-"
"201","Jason Jaffray","WPG","L","37","1981-06-30","Olds","AB","CAN","CAN","73","195","-","-","-","-","-"
"226","Jason Pominville","BUF","R","36","1982-11-30","Repentigny","QC","CAN","USA","72","180","2001","BUF","2","25","55"
"206","Jason Spezza","OTT","C","35","1983-06-13","Toronto","ON","CAN","CAN","75","215","2001","OTT","1","2","2"
"200","Jason Williams","PIT","C","38","1980-08-11","London","ON","CAN","CAN","71","192","-","-","-","-","-"
"859","Jason Zucker","MIN","L","26","1992-01-16","Newport Beach","CA","USA","USA","71","183","2010","MIN","2","29","59"
"706","Jay Beagle","WSH","C","33","1985-10-16","Calgary","AB","CAN","CAN","75","210","-","-","-","-","-"
"276","Jay Bouwmeester","CGY","D","35","1983-09-27","Edmonton","AB","CAN","CAN","76","206","2002","FLA","1","3","3"
"230","Jay Harrison","CAR","D","36","1982-11-03","Oshawa","ON","CAN","CAN","76","188","2001","TOR","3","19","82"
"227","Jay McClement","COL","C","35","1983-03-02","Kingston","ON","CAN","CAN","73","205","2001","STL","2","27","57"
"16","Jay Pandolfo","NYI","L","43","1974-12-27","Winchester","MA","USA","USA","73","190","1993","N.J","2","6","32"
"380","Jay Rosehill","TOR","L","33","1985-07-16","Olds","AB","CAN","CAN","75","215","2003","T.B","7","30","227"
"350","Jean-Francois Jacques","ANA","L","33","1985-04-29","Montreal","QC","CAN","CAN","75","231","2003","EDM","2","38","68"
"314","Jed Ortmeyer","MIN","R","40","1978-09-03","Omaha","NE","USA","USA","72","200","-","-","-","-","-"
"323","Jeff Carter","CBJ, L.A","C","33","1985-01-01","London","ON","CAN","CAN","75","219","2003","PHI","1","11","11"
"130","Jeff Halpern","WSH","C","42","1976-05-03","Washington","DC","USA","USA","72","190","-","-","-","-","-"
"578","Jeff Petry","EDM","D","30","1987-12-09","Ann Arbor","MI","USA","USA","75","197","2006","EDM","2","15","45"
"414","Jeff Schultz","WSH","D","32","1986-02-25","Calgary","AB","CAN","CAN","78","225","2004","WSH","1","27","27"
"866","Jeff Skinner","CAR","L","26","1992-05-16","Toronto","ON","CAN","CAN","71","187","2010","CAR","1","7","7"
"178","Jeff Taffe","MIN","L","37","1981-02-19","Hastings","MN","USA","USA","75","207","2000","STL","1","30","30"
"219","Jeff Woywitka","NYR","D","35","1983-09-01","Vermilion","AB","CAN","CAN","75","227","2001","PHI","1","27","27"
"829","Jeremy Morin","CHI","L","27","1991-04-16","Auburn","NY","USA","USA","73","195","2009","ATL","2","15","45"
"894","Jeremy Welsh","CAR","C","30","1988-04-30","Bayfield","ON","CAN","CAN","75","210","-","-","-","-","-"
"703","Jerome Samson","CAR","R","31","1987-09-04","Greenfield Park","QC","CAN","CAN","72","195","-","-","-","-","-"
"156","Jerred Smithson","FLA, NSH","C","39","1979-02-04","Vernon","BC","CAN","CAN","75","209","-","-","-","-","-"
"708","Jesse Winchester","OTT","C","35","1983-10-04","Long Sault","ON","CAN","CAN","73","188","-","-","-","-","-"
"640","Jim O'Brien","OTT","C","29","1989-01-29","Maplewood","MN","USA","USA","75","195","2007","OTT","1","29","29"
"301","Jim Slater","WPG","C","35","1982-12-09","Lapeer","MI","USA","USA","72","195","2002","ATL","1","30","30"
"159","Jim Vandermeer","S.J","D","38","1980-02-21","Caroline","AB","CAN","CAN","73","210","-","-","-","-","-"
"752","Jimmy Hayes","CHI","R","29","1989-11-21","Dorchester","MA","USA","USA","77","215","2008","TOR","2","30","60"
"289","Jiri Hudler","DET","R","34","1984-01-04","Olomouc","","CZE","CZE","70","190","2002","DET","2","28","58"
"571","Jiri Tlusty","CAR","L","30","1988-03-16","Slany","","CZE","CZE","72","205","2006","TOR","1","13","13"
"694","Joakim Andersson","DET","C","29","1989-02-05","Munkedal","","SWE","SWE","74","211","2007","DET","3","27","88"
"277","Joakim Lindstrom","COL","C","35","1983-12-05","Skellefteå","","SWE","SWE","72","187","2002","CBJ","2","11","41"
"42","Jochen Hecht","BUF","C","41","1977-06-21","Mannheim","","DEU","DEU","73","198","1995","STL","2","23","49"
"46","Jody Shelley","PHI","L","42","1976-02-07","Thompson","MB","CAN","CAN","75","230","-","-","-","-","-"
"729","Joe Colborne","TOR","C","28","1990-01-30","Calgary","AB","CAN","CAN","77","221","2008","BOS","1","16","16"
"84","Joe Corvo","BOS","D","41","1977-06-20","Oak Park","IL","USA","USA","72","204","1997","L.A","4","3","83"
"495","Joe Finley","BUF","D","31","1987-06-29","Edina","MN","USA","USA","80","245","2005","WSH","1","27","27"
"377","Joe Pavelski","S.J","C","34","1984-07-11","Plover","WI","USA","USA","71","190","2003","S.J","7","8","205"
"624","Joe Piskula","CGY","D","34","1984-07-05","Antigo","WI","USA","USA","75","205","-","-","-","-","-"
"74","Joe Thornton","S.J","C","39","1979-07-02","London","ON","CAN","CAN","76","220","1997","BOS","1","1","1"
"534","Joe Vitale","PIT","C","33","1985-08-20","St. Louis","MO","USA","USA","71","205","2005","PIT","7","1","195"
"707","Joel Rechlicz","WSH","R","31","1987-06-14","Brookfield","WI","USA","USA","76","220","-","-","-","-","-"
"158","Joel Ward","WSH","R","38","1980-12-02","North York","ON","CAN","CAN","73","225","-","-","-","-","-"
"279","Joey Crabb","TOR","R","35","1983-04-03","Anchorage","AK","USA","USA","73","188","2002","NYR","7","29","226"
"290","Joffrey Lupul","TOR","L","35","1983-09-23","Fort Saskatchewan","AB","CAN","CAN","73","206","2002","ANA","1","7","7"
"434","Johan Franzen","DET","R","38","1979-12-23","Vetlanda","","SWE","SWE","76","232","2004","DET","3","32","97"
"739","John Carlson","WSH","D","28","1990-01-10","Natick","MA","USA","USA","75","218","2008","WSH","1","27","27"
"107","John Erskine","WSH","D","38","1980-06-26","Kingston","ON","CAN","CAN","76","220","1998","DAL","2","12","39"
"89","John Madden","FLA","C","45","1973-05-04","Toronto","ON","CAN","CAN","71","190","-","-","-","-","-"
"592","John McCarthy","S.J","C","32","1986-08-09","Boston","MA","USA","USA","73","195","2006","S.J","7","19","202"
"369","John Mitchell","NYR","C","33","1985-01-22","Oakville","ON","CAN","CAN","73","204","2003","TOR","5","22","158"
"822","John Moore","CBJ","D","28","1990-11-19","Winnetka","IL","USA","USA","74","210","2009","CBJ","1","21","21"
"617","John Scott","CHI, NYR","L","36","1982-09-26","Edmonton","AB","CAN","CAN","80","260","-","-","-","-","-"
"803","John Tavares","NYI","C","28","1990-09-20","Mississauga","ON","CAN","CAN","73","209","2009","NYI","1","1","1"
"193","John-Michael Liles","TOR","D","38","1980-11-25","Indianapolis","IN","USA","USA","70","185","2000","COL","5","29","159"
"286","Johnny Boychuk","BOS","D","34","1984-01-19","Edmonton","AB","CAN","CAN","74","227","2002","COL","2","31","61"
"247","Johnny Oduya","CHI, WPG","D","37","1981-10-01","Stockholm","","SWE","SWE","72","191","2001","WSH","7","25","221"
"188","Jon Disalvatore","MIN","R","37","1981-03-30","Bangor","ME","USA","USA","73","200","2000","S.J","4","8","104"
"562","Jon Matsumoto","FLA","C","32","1986-10-13","Ottawa","ON","CAN","CAN","72","185","2006","PHI","3","16","79"
"309","Jonathan Ericsson","DET","D","34","1984-03-02","Karlskrona","","SWE","SWE","76","220","2002","DET","9","31","291"
"607","Jonathan Toews","CHI","C","30","1988-04-29","Winnipeg","MB","CAN","CAN","74","201","2006","CHI","1","3","3"
"692","Jonathon Blum","NSH","D","29","1989-01-30","Long Beach","CA","USA","USA","73","188","2007","NSH","1","23","23"
"274","Joni Pitkanen","CAR","D","35","1983-09-19","Oulu","","FIN","FIN","75","220","2002","PHI","1","4","4"
"793","Jordan Caron","BOS","R","28","1990-11-02","Sayabec","QC","CAN","CAN","75","204","2009","BOS","1","25","25"
"736","Jordan Eberle","EDM","C, R","28","1990-05-15","Regina","SK","CAN","CAN","71","187","2008","EDM","1","22","22"
"140","Jordan Leopold","BUF","D","38","1980-08-03","Golden Valley","MN","USA","USA","73","206","1999","ANA","2","16","44"
"844","Jordan Nolan","L.A","C","29","1989-06-23","Garden River, First Nations","ON","CAN","CAN","75","219","2009","L.A","7","5","186"
"583","Jordan Staal","PIT","C","30","1988-09-10","Thunder Bay","ON","CAN","CAN","76","220","2006","PIT","1","2","2"
"783","Jordie Benn","DAL","D","31","1987-07-26","Victoria","BC","CAN","CAN","74","199","-","-","-","-","-"
"234","Jordin Tootoo","NSH","R","35","1983-02-02","Churchill","MB","CAN","CAN","69","195","2001","NSH","4","2","98"
"725","Josh Bailey","NYI","R","29","1989-10-02","Bowmanville","ON","CAN","CAN","73","212","2008","NYI","1","9","9"
"310","Josh Gorges","MTL","D","34","1984-08-14","Kelowna","BC","CAN","CAN","73","204","-","-","-","-","-"
"54","Josh Green","EDM","C","41","1977-11-16","Camrose","AB","CAN","CAN","75","218","1996","L.A","2","4","30"
"341","Josh Hennessy","BOS","C","33","1985-02-07","Brockton","MA","USA","USA","72","200","2003","S.J","2","13","43"
"436","JT Wyman","T.B","R","32","1986-02-27","Edina","MN","USA","USA","74","209","2004","MTL","4","2","100"
"244","Jussi Jokinen","CAR","L","35","1983-04-01","Kalajoki","","FIN","FIN","72","191","2001","DAL","6","27","192"
"503","Justin Abdelkader","DET","L","31","1987-02-25","Muskegon","MI","USA","USA","74","214","2005","DET","2","12","42"
"642","Justin Braun","S.J","D","31","1987-02-10","Minneapolis","MN","USA","USA","74","205","2007","S.J","7","20","201"
"633","Justin Falk","MIN","D","30","1988-10-11","Snowflake","MB","CAN","CAN","77","223","2007","MIN","4","19","110"
"860","Justin Faulk","CAR","D","26","1992-03-20","South St.Paul","MN","USA","USA","72","217","2010","CAR","2","7","37"
"176","Justin Williams","L.A","R","37","1981-10-04","Cobourg","ON","CAN","CAN","73","184","2000","PHI","1","28","28"
