"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"775","Tim Wallace","PIT","R","1","5.8333333333333","5.8333333333333","0","102.86","0.00","0","72","0.00","0","41.14","0.00","0","0","-","0","41.14","0.00","0","10.29","0.00","0","0","-","0","41.14","0.00","0","0","-","0","89.14","0.00","0","0","-","-","100.00","1.00","10.29","20.57","10.29","51.43","50.00","10.29","20.57","30.86","25.00"
"852","Johan Motin","EDM","D","1","14.133333333333","14.133333333333","33.96","97.64","25.81","21.23","84.91","20.00","16.98","67.92","20.00","0","4.25","0.00","12.74","42.45","23.08","0","16.98","0.00","0","0","-","16.98","33.96","33.33","0","0","-","30.66","61.32","33.33","0","6.13","0.00","0.00","93.75","0.938","8.49","12.74","12.74","55.19","40.00","12.74","12.74","21.23","37.50"
"246","Darren Haydar","COL","R","1","5.3666666666667","5.3666666666667","67.08","89.44","42.86","67.08","67.08","50.00","55.9","55.9","50.00","0","0","-","11.18","33.54","25.00","0","11.18","0.00","0","0","-","14.91","29.81","33.33","0","0","-","64.6","48.45","57.14","0","0","-","0.00","100.00","1.000","22.36","0","11.18","44.72","66.67","33.54","11.18","11.18","75.00"
"725","Arturs Kulda","ATL","D","4","47.95","11.9875","52.55","85.09","38.18","42.54","58.81","41.98","28.78","50.05","36.51","5.01","2.5","66.67","23.77","40.04","37.25","6.26","11.26","35.71","2.5","0","100.00","23.36","38.37","37.84","3.34","3.34","50.00","41.57","59.65","41.07","0","0","-","17.39","95.00","1.124","8.76","8.76","10.01","66.32","46.67","18.77","18.77","16.27","53.57"
"806","Dustin Jeffrey","PIT","L","1","8.5833333333333","8.5833333333333","27.96","83.88","25.00","27.96","62.91","30.77","27.96","55.92","33.33","0","0","-","20.97","41.94","33.33","13.98","6.99","66.67","0","0","-","9.32","46.6","16.67","0","0","-","10.1","40.39","20.00","0","0","-","0.00","100.00","1.000","6.99","13.98","0","48.93","100.00","13.98","13.98","6.99","66.67"
"387","Joe Callahan","S.J","D","1","9.5666666666667","9.5666666666667","18.82","81.53","18.75","18.82","50.17","27.27","12.54","31.36","28.57","6.27","0","100.00","6.27","43.9","12.50","0","6.27","0.00","0","0","-","8.36","50.17","14.29","0","0","-","18.12","54.36","25.00","9.06","0","100.00","50.00","100.00","1.500","6.27","0","12.54","56.45","33.33","12.54","0","31.36","28.57"
"129","Brian Willsie","COL","R","4","44.35","11.0875","35.17","78.47","30.95","28.41","56.82","33.33","21.65","39.23","35.56","1.35","2.71","33.33","13.53","44.64","23.26","6.76","25.7","20.83","1.35","2.71","33.33","9.02","25.25","26.32","0","0","-","23.45","44.95","34.29","0","0","-","6.25","93.10","0.994","6.76","9.47","16.23","58.17","29.41","12.18","13.53","25.7","32.14"
"427","Andre Deveaux","TOR","C","1","6.15","6.15","48.78","78.05","38.46","29.27","68.29","30.00","19.51","58.54","25.00","0","9.76","0.00","9.76","58.54","14.29","0","19.51","0.00","0","0","-","13.01","52.03","20.00","0","13.01","0.00","56.37","14.09","80.00","0","0","-","0.00","83.33","0.833","9.76","9.76","9.76","68.29","50.00","9.76","9.76","9.76","50.00"
"403","Gregory Campbell","FLA","C","60","923.83333333333","15.397222222222","40.66","77.48","34.41","31.69","55.07","36.53","22.99","39.29","36.91","1.75","3.44","33.75","19.29","35.85","34.98","9.48","13.38","41.48","0.97","1.49","39.47","13.08","29.96","30.38","0.35","1.47","19.05","25.89","52.25","33.13","0.38","1.22","23.53","7.63","91.24","0.989","9.03","12.53","15.72","47.93","36.48","12.21","18.25","26.04","31.92"
"584","JT Wyman","MTL","R","3","13.166666666667","4.3888888888889","22.78","77.47","22.73","13.67","59.24","18.75","9.11","45.57","16.67","0","9.11","0.00","4.56","36.46","11.11","0","27.34","0.00","0","9.11","0.00","6.08","12.15","33.33","0","0","-","19.75","39.49","33.33","0","0","-","0.00","80.00","0.800","4.56","0","13.67","72.91","25.00","4.56","9.11","27.34","14.29"
"71","Ethan Moreau","EDM","L","76","1094.8666666667","14.406140350877","41.87","76.72","35.30","31.07","56.88","35.33","23.18","40.61","36.34","1.7","3.4","33.33","16.88","34.47","32.87","5.59","13.43","29.39","0.88","1.81","32.65","15.05","28.06","34.92","0.44","1.1","28.57","29.6","52.56","36.03","0.71","1.11","39.13","7.33","91.63","0.990","7.95","12.39","15.45","43.46","33.96","14.3","19.07","25.81","35.66"
"77","Jason Strudwick","EDM","D","72","1219.4333333333","16.936574074074","39.12","75.97","33.99","30.31","56.19","35.04","22.54","39.12","36.55","1.87","4.08","31.40","18.06","35.08","33.98","7.43","14.17","34.40","1.18","1.87","38.71","14.17","27.88","33.70","0.52","2.1","20.00","26.23","49.96","34.42","0.36","0.92","27.78","8.30","89.56","0.979","5.66","11.17","14.07","49.5","28.68","13.33","18.8","23.91","35.80"
"132","Fernando Pisani","EDM","R","40","583.45","14.58625","41.34","75.58","35.36","30.23","57.79","34.35","22.21","39.9","35.76","1.44","4.11","25.93","16.76","35.58","32.02","6.58","15.22","30.19","0.82","2.26","26.67","13.57","27.15","33.33","0.27","1.37","16.67","27.63","48.72","36.19","0.59","1.19","33.33","6.48","89.69","0.962","8.84","15.22","14.09","43.19","38.57","15.63","20.98","23.86","39.58"
"73","Ryan Johnson","VAN","C","58","615.96666666667","10.620114942529","29.32","75.49","27.97","23.28","54.45","29.95","16.36","38.48","29.84","0.88","3.99","18.00","11.98","34.58","25.73","4.97","15.39","24.40","0.49","2.82","14.71","9.35","25.59","26.77","0.26","0.65","28.57","21.39","50.51","29.75","0.28","0.98","22.22","5.36","89.62","0.950","6.43","11.98","24.74","50.55","20.63","9.74","17.53","35.85","21.37"
"75","Richard Park","NYI","R","81","1275.8833333333","15.751646090535","42.7","75.38","36.16","33.34","53.37","38.45","24.64","38.04","39.31","2.07","4.47","31.65","21.73","37.2","36.87","9.17","14.72","38.39","1.22","2.3","34.67","16.74","29.97","35.84","0.56","1.63","25.71","24.93","47.01","34.66","0.61","1.15","34.62","8.40","88.26","0.967","8.32","16.13","21.44","36.77","27.96","12.51","20.74","34.24","26.76"
"575","Casey Borer","CAR","D","2","21.516666666667","10.758333333333","44.62","75.29","37.21","27.89","47.41","37.04","25.1","36.25","40.91","0","2.79","0.00","25.1","47.41","34.62","5.58","8.37","40.00","0","2.79","0.00","26.03","52.05","33.33","0","0","-","20.14","32.22","38.46","0","0","-","0.00","92.31","0.923","8.37","16.73","2.79","61.35","75.00","13.94","22.31","2.79","83.33"
"677","T.J. Hensick","COL","C","7","66.116666666667","9.4452380952381","37.21","74.41","33.33","27.22","50.82","34.88","19.96","39.02","33.85","3.63","2.72","57.14","15.43","46.28","25.00","7.26","13.61","34.78","2.72","1.81","60.00","10.89","43.56","20.00","1.21","1.21","50.00","23.59","35.39","40.00","0","0","-","18.18","93.02","1.112","9.98","9.98","9.07","64.43","52.38","14.52","15.43","18.15","44.44"
"510","Nate Thompson","NYI, T.B","C","71","951.33333333333","13.399061032864","35.76","74.3","32.49","28.7","51.97","35.57","21.19","36.77","36.56","1.01","4.41","18.60","16.97","32.8","34.09","7.76","13.62","36.28","0.32","2.59","10.87","12.28","25.56","32.44","0.34","1.09","23.53","22.78","51.56","30.64","0.64","1.37","31.82","4.76","87.99","0.928","5.3","16.71","26.55","39.29","16.63","8.51","23.02","38.85","17.98"
"794","Zach Hamill","BOS","C","1","12.133333333333","12.133333333333","34.62","74.18","31.82","29.67","44.51","40.00","19.78","39.56","33.33","4.95","0","100.00","19.78","34.62","36.36","9.89","14.84","40.00","4.95","0","100.00","13.19","26.37","33.33","0","0","-","14.29","50","22.22","0","0","-","25.00","100.00","1.250","9.89","9.89","0","54.4","100.00","9.89","14.84","0","100.00"
"695","Mario Bliznak","VAN","C","2","17.033333333333","8.5166666666667","35.23","73.97","32.26","28.18","59.88","32.00","24.66","42.27","36.84","0","7.05","0.00","7.05","42.27","14.29","0","24.66","0.00","0","3.52","0.00","9.39","23.48","28.57","0","0","-","30.53","40.7","42.86","0","0","-","0.00","83.33","0.833","10.57","21.14","7.05","49.32","60.00","17.61","24.66","28.18","38.46"
"503","Greg Moore","CBJ","R","4","23.6","5.9","38.14","73.73","34.09","20.34","50.85","28.57","15.25","35.59","30.00","0","0","-","12.71","33.05","27.78","10.17","10.17","50.00","0","0","-","3.39","30.51","10.00","0","0","-","25.71","58.76","30.43","0","0","-","0.00","100.00","1.000","5.08","5.08","10.17","58.47","33.33","5.08","7.63","20.34","20.00"
"44","Brendan Witt","NYI","D","42","640.25","15.244047619048","44.61","73.1","37.90","31.58","54.17","36.83","23.62","40.95","36.57","1.22","4.87","20.00","23.24","36.83","38.69","9.65","15.84","37.87","0.47","2.62","15.15","18.12","27.99","39.30","0.62","1.37","31.25","23.69","44.53","34.72","0.27","1.62","14.29","5.16","88.10","0.933","6.93","10.31","12.65","45.54","35.41","12.37","15.56","22.96","35.01"
"269","Nathan Smith","MIN","C","9","70.6","7.8444444444444","28.05","73.09","27.73","18.7","59.49","23.91","10.2","43.34","19.05","0","4.25","0.00","11.05","39.94","21.67","4.25","14.45","22.73","0","1.7","0.00","9.07","33.99","21.05","0","2.27","0.00","22.1","41.74","34.62","0","0","-","0.00","90.20","0.902","7.65","14.45","13.6","61.19","36.00","11.05","18.7","22.95","32.50"
"496","Corey Locke","NYR","C","3","18.9","6.3","25.4","73.02","25.81","19.05","57.14","25.00","12.7","44.44","22.22","3.17","0","100.00","9.52","25.4","27.27","3.17","12.7","20.00","3.17","0","100.00","8.47","16.93","33.33","0","0","-","13.76","45.86","23.08","0","0","-","25.00","100.00","1.250","15.87","9.52","6.35","63.49","71.43","22.22","12.7","9.52","70.00"
"707","Clay Wilson","FLA","D","2","22.233333333333","11.116666666667","43.18","72.86","37.21","35.08","64.77","35.14","18.89","51.27","26.92","0","13.49","0.00","18.89","40.48","31.82","8.1","18.89","30.00","0","10.79","0.00","14.39","28.79","33.33","0","0","-","27.29","46.78","36.84","0","3.9","0.00","0.00","73.68","0.737","5.4","16.19","13.49","51.27","28.57","8.1","24.29","24.29","25.00"
"518","Jay Rosehill","TOR","L","15","93.55","6.2366666666667","34.63","71.83","32.53","28.86","50.03","36.59","18.6","33.35","35.80","1.92","3.21","37.50","18.6","25.65","42.03","8.34","9.62","46.43","0.64","2.57","20.00","13.68","21.38","39.02","1.71","0.86","66.67","19.45","60.22","24.42","0","0","-","10.34","90.38","1.007","10.9","15.39","6.41","60.93","62.96","16.03","25.01","14.11","53.19"
"607","Andrew Gordon","WSH","R","2","13.366666666667","6.6833333333333","49.38","71.82","40.74","40.4","49.38","45.00","31.42","40.4","43.75","4.49","13.47","25.00","13.47","44.89","23.08","4.49","22.44","16.67","0","13.47","0.00","11.97","29.93","28.57","5.99","0","100.00","51.87","32.42","61.54","0","0","-","14.29","66.67","0.810","13.47","8.98","4.49","44.89","75.00","26.93","8.98","22.44","54.55"
"660","Taylor Chorney","EDM","D","42","730.45","17.391666666667","40","71.79","35.78","30.8","55.12","35.85","22.51","39.43","36.34","1.4","3.45","28.81","16.92","32.94","33.94","7.8","13.64","36.40","1.15","1.81","38.89","12.16","25.74","32.08","0.22","1.53","12.50","27.88","48.17","36.66","0.12","0.71","14.29","6.20","91.25","0.975","5.59","12.16","11.34","50.35","33.01","12.16","17.91","21.69","35.92"
"861","Evan Oberg","VAN","D","2","12.566666666667","6.2833333333333","47.75","71.62","40.00","28.65","47.75","37.50","19.1","38.2","33.33","0","0","-","23.87","23.87","50.00","0","4.77","0.00","0","0","-","31.83","25.46","55.56","0","0","-","34.48","62.07","35.71","0","0","-","0.00","100.00","1.000","19.1","4.77","0","62.07","100.00","19.1","19.1","4.77","80.00"
"784","Justin Falk","MIN","D","3","22.633333333333","7.5444444444444","37.11","71.58","34.15","23.86","53.02","31.03","21.21","42.42","33.33","2.65","7.95","25.00","13.25","42.42","23.81","2.65","15.91","14.29","0","0","-","14.14","35.35","28.57","0","3.53","0.00","30.63","30.63","50.00","3.83","7.66","33.33","12.50","81.25","0.938","7.95","10.6","7.95","76.88","50.00","10.6","15.91","7.95","57.14"
"615","Aaron Gagnon","DAL","C","2","17.633333333333","8.8166666666667","68.05","71.46","48.78","47.64","47.64","50.00","27.22","30.62","47.06","0","6.81","0.00","30.62","27.22","52.94","17.01","3.4","83.33","0","0","-","18.15","31.76","36.36","0","0","-","34.4","49.15","41.18","0","9.83","0.00","0.00","77.78","0.778","17.01","6.81","20.42","47.64","45.45","23.82","10.21","20.42","53.85"
"487","Danny Irmen","MIN","C","2","9.2666666666667","4.6333333333333","25.9","71.22","26.67","19.42","51.8","27.27","6.47","19.42","25.00","0","6.47","0.00","6.47","19.42","25.00","6.47","12.95","33.33","0","0","-","0","8.63","0.00","0","8.63","0.00","28.06","56.12","33.33","0","0","-","0.00","66.67","0.667","6.47","19.42","12.95","45.32","33.33","6.47","32.37","12.95","33.33"
"175","Bryan Allen","FLA","D","74","1417.9","19.160810810811","46","71.13","39.27","35.46","50.86","41.08","26.24","37.75","41.01","1.99","3.09","39.17","20.99","33.35","38.63","8.89","13.16","40.31","1.18","1.86","38.89","16.14","26.91","37.48","0.45","0.96","32.00","30.38","47.37","39.07","0.49","0.67","42.11","7.58","91.82","0.994","5.16","11.38","10.88","46.97","32.19","11.3","18.49","22.22","33.71"
"472","Kamil Kreps","FLA","C","76","965.8","12.707894736842","40.38","71.13","36.21","30.63","50.88","37.58","22.3","37.34","37.40","1.74","3.54","32.94","18.76","32.99","36.25","7.39","12.42","37.30","0.93","1.86","33.33","15.16","27.42","35.60","0.58","0.91","38.89","25.31","47.38","34.81","0.45","1.35","25.00","7.80","90.52","0.983","9.01","11.31","19.07","51.75","32.08","14.04","16.46","29.32","32.38"
"605","Derek Peltier","COL","D","3","27.016666666667","9.0055555555556","51.08","71.07","41.82","42.2","48.86","46.34","28.87","37.75","43.33","2.22","2.22","50.00","22.21","35.53","38.46","13.33","13.33","50.00","2.22","2.22","50.00","11.84","29.61","28.57","0","0","-","38.49","35.29","52.17","0","0","-","7.69","94.12","1.018","11.1","13.33","11.1","57.74","50.00","31.09","22.21","15.55","66.67"
"823","Micheal Haley","NYI","C","2","15.216666666667","7.6083333333333","31.54","70.97","30.77","19.72","67.03","22.73","19.72","47.32","29.41","0","11.83","0.00","23.66","39.43","37.50","3.94","31.54","11.11","0","11.83","0.00","26.29","10.51","71.43","0","0","-","11.39","45.56","20.00","0","0","-","0.00","75.00","0.750","15.77","15.77","7.89","47.32","66.67","23.66","27.6","7.89","75.00"
"216","Dean Arsene","EDM","D","13","168.31666666667","12.947435897436","37.07","70.94","34.32","26.38","54.18","32.74","19.96","39.21","33.73","1.07","2.85","27.27","15.68","34.58","31.21","6.42","15.68","29.03","0.71","2.14","25.00","12.36","25.19","32.91","0.48","0.95","33.33","24.2","42.74","36.15","0","0","-","5.36","92.73","0.981","5.35","13.55","7.84","58.1","40.54","14.97","20.68","18.89","44.21"
"261","Rostislav Klesla","CBJ","D","26","522.96666666667","20.114102564103","40.61","70.79","36.46","31.44","54.61","36.53","23.63","40.38","36.92","2.52","4.25","37.29","17.44","30.63","36.28","7.69","11.93","39.18","1.38","1.61","46.15","13","24.93","34.27","1.38","1.38","50.00","28.34","50.71","35.85","0.17","2.32","6.67","10.68","89.49","1.002","8.15","14.91","13.19","42.11","38.17","14","23.29","27.31","33.89"
"58","Todd Marchant","ANA","C","78","1233.4833333333","15.813888888889","36.48","70.78","34.01","27.78","55.21","33.47","19.6","38.96","33.47","1.51","4.18","26.50","15.08","32.44","31.73","6.08","14.45","29.62","0.73","2.04","26.32","12","24","33.33","0.71","1.3","35.48","25.72","50.45","33.76","0.28","1.69","14.29","7.69","89.26","0.970","8.12","14.79","20.38","39.3","28.50","11.29","20.62","35.61","24.07"
"97","Georges Laraque","MTL","R","28","161.45","5.7660714285714","33.82","70.61","32.38","24.53","49.8","33.00","16.35","30.85","34.65","1.11","3.34","25.00","10.78","30.47","26.13","5.57","8.92","38.46","1.11","1.49","42.86","6.94","28.74","19.44","0","1.49","0.00","27.38","51","34.93","0","1.07","0.00","6.82","89.16","0.960","5.57","14.49","8.18","55.74","40.54","10.41","21.55","15.98","39.44"
"437","Charles Linglet","EDM","L","5","51.3","10.26","43.27","70.18","38.14","35.09","61.99","36.14","23.39","50.29","31.75","0","7.02","0.00","17.54","45.61","27.78","7.02","24.56","22.22","0","5.85","0.00","14.04","28.07","33.33","0","1.56","0.00","32.1","30.41","51.35","0","0","-","0.00","86.05","0.860","8.19","12.87","4.68","49.12","63.64","11.7","22.22","17.54","40.00"
"713","Tim Stapleton","ATL","C","6","71.266666666667","11.877777777778","47.99","69.88","40.71","31.99","43.78","42.22","21.89","31.15","41.27","2.53","0","100.00","21.05","32.83","39.06","9.26","14.31","39.29","0.84","0","100.00","15.72","24.7","38.89","1.12","0","100.00","30.4","41.35","42.37","1.22","0","100.00","11.54","100.00","1.115","8.42","7.58","9.26","48.83","47.62","12.63","14.31","21.89","36.59"
"727","Ryan White","MTL","C","16","178.41666666667","11.151041666667","39.01","69.61","35.91","26.9","47.08","36.36","16.14","33.63","32.43","0.34","2.69","11.11","17.82","23.54","43.09","7.4","10.76","40.74","0.34","1.68","16.67","13.9","17.04","44.93","0","0.9","0.00","24.29","53.43","31.25","0","0.49","0.00","2.08","92.00","0.941","5.38","10.09","7.4","63.56","42.11","12.11","15.47","15.47","43.90"
"162","Ben Guite","NSH","R","6","50.95","8.4916666666667","28.26","69.48","28.92","23.55","58.88","28.57","17.66","41.22","30.00","0","5.89","0.00","12.95","38.86","25.00","3.53","25.91","12.00","0","2.36","0.00","12.56","17.27","42.11","0","1.57","0.00","18.71","35.72","34.38","0","3.4","0.00","0.00","85.71","0.857","11.78","8.24","22.37","50.64","34.48","20.02","10.6","27.09","42.50"
"278","Andy Hilbert","MIN","L","4","38.883333333333","9.7208333333333","52.46","69.44","43.04","43.21","54.01","44.44","29.32","30.86","48.72","0","3.09","0.00","20.06","33.95","37.14","9.26","15.43","37.50","0","3.09","0.00","14.4","24.69","36.84","0","0","-","44.58","49.04","47.62","0","0","-","0.00","90.00","0.900","9.26","10.8","7.72","63.27","54.55","13.89","13.89","16.97","45.00"
"608","Chad Kolarik","CBJ","C","2","12.966666666667","6.4833333333333","32.39","69.41","31.82","23.14","41.65","35.71","9.25","23.14","28.57","0","4.63","0.00","9.25","32.39","22.22","4.63","9.25","33.33","0","0","-","6.17","30.85","16.67","0","6.17","0.00","26.74","46.79","36.36","0","0","-","0.00","80.00","0.800","4.63","4.63","0","69.41","100.00","4.63","4.63","4.63","50.00"
"211","Karlis Skrastins","DAL","D","79","1546.1833333333","19.57194092827","43.85","69.27","38.77","33.8","51.49","39.63","24.06","35.43","40.44","2.02","3.49","36.62","20.14","30.54","39.74","8.58","11.87","41.94","0.93","1.94","32.43","15.42","24.89","38.25","0.98","1.35","42.22","26.57","48.2","35.53","0.45","0.73","38.10","8.39","90.14","0.985","6.98","11.25","13.58","45.05","33.96","14.13","18.04","23.55","37.49"
"244","Jeff Finger","TOR","D","39","537.73333333333","13.788034188034","48.09","69.07","41.05","35.04","49.43","41.48","24.77","34.37","41.89","2.12","4.24","33.33","22.65","34.7","39.49","9.37","15.96","37.00","1.12","2.79","28.57","17.7","24.99","41.46","0.89","0.89","50.00","31.43","44.48","41.40","0.48","1.13","30.00","8.56","87.66","0.962","5.36","13.5","11.38","48.43","32.00","13.84","22.2","18.63","42.61"
"94","Radek Dvorak","FLA","R","76","1325","17.434210526316","45.28","68.97","39.64","35","50.26","41.05","25.04","35.41","41.42","1.86","2.9","39.05","21.01","30.84","40.52","8.97","12.09","42.58","1.04","1.54","40.35","16.06","25","39.12","0.6","0.97","38.46","29.56","48.14","38.05","0.46","0.78","36.84","7.41","91.82","0.992","7.34","12.5","13.18","48.54","35.76","11.37","18.84","22.01","34.06"
"751","Andrew Bodnarchuk","BOS","D","5","36.616666666667","7.3233333333333","50.8","68.82","42.47","29.49","45.88","39.13","22.94","37.69","37.84","1.64","4.92","25.00","21.3","24.58","46.43","6.55","11.47","36.36","0","3.28","0.00","19.66","17.48","52.94","2.18","0","100.00","33.14","59.17","35.90","0","2.37","0.00","7.14","86.96","0.941","8.19","9.83","6.55","60.63","55.56","14.75","14.75","14.75","50.00"
"281","Matt Pettinger","VAN","L","9","96.816666666667","10.757407407407","42.14","68.79","37.99","34.09","53.92","38.73","21.07","32.85","39.08","2.48","1.86","57.14","19.83","29.13","40.51","7.44","13.63","35.29","1.24","1.86","40.00","16.53","20.66","44.44","0.83","0","100.00","30.44","52.81","36.56","0.9","0","100.00","11.76","94.34","1.061","8.06","16.73","17.35","52.06","31.71","11.16","20.45","27.89","28.57"
"617","Daniel Winnik","PHX","L","74","972.7","13.144594594595","40.34","68.78","36.97","29.92","52.31","36.38","21.47","36.09","37.30","1.79","2.28","43.94","17.27","31.71","35.26","7.16","11.6","38.16","0.93","1.3","41.67","13.49","26.81","33.47","0.49","0.66","42.86","27.98","47.67","36.98","0.71","0.71","50.00","8.33","93.68","1.020","7.34","12.95","19.99","42.62","26.86","11.72","18.07","30.1","28.02"
"110","Marty Reasoner","ATL","C","80","1000.9","12.51125","39.56","68.76","36.52","28.77","52.33","35.48","21.52","38.13","36.08","1.74","3.42","33.72","17.68","31.59","35.89","6.83","13.73","33.24","0.72","1.68","30.00","14.47","23.82","37.79","0.72","1.36","34.62","26.41","47.8","35.59","0.52","0.95","35.29","8.08","91.04","0.991","7.79","13.13","22","36.45","26.16","11.93","17.86","33.57","26.22"
"864","Ilkka Heikkinen","NYR","D","7","62.016666666667","8.8595238095238","61.92","68.69","47.41","50.31","49.34","50.49","33.86","35.8","48.61","1.93","0","100.00","38.7","44.5","46.51","15.48","16.45","48.48","0.97","0","100.00","30.96","37.41","45.28","1.29","0","100.00","32.14","27.95","53.49","0","0","-","5.71","100.00","1.057","7.74","10.64","2.9","46.44","72.73","23.22","19.35","7.74","75.00"
"616","Gregory Stewart","MTL","L","5","20.966666666667","4.1933333333333","71.54","68.68","51.02","42.93","57.23","42.86","37.2","40.06","48.15","0","8.59","0.00","20.03","40.06","33.33","8.59","17.17","33.33","0","8.59","0.00","15.26","30.52","33.33","0","0","-","57.87","33.07","63.64","0","0","-","0.00","78.57","0.786","8.59","17.17","5.72","71.54","60.00","20.03","31.48","14.31","58.33"
"10","Adam Foote","COL","D","67","1297.1333333333","19.360199004975","41.91","68.46","37.97","32.33","52.82","37.97","23.91","37.98","38.64","2.5","3.33","42.86","20.63","31.04","39.93","8.14","13.28","38.01","1.43","1.85","43.66","16.65","23.68","41.28","0.99","0.93","51.61","26.06","46.7","35.81","0.47","1.14","29.17","10.44","91.23","1.017","7.22","13.37","12.95","47.13","35.78","13.97","21","21.74","39.12"
"243","Radek Martinek","NYI","D","16","364.75","22.796875","46.22","68.43","40.32","36.02","47.21","43.28","27.31","32.57","45.60","1.48","2.3","39.13","21.38","34.38","38.35","8.39","12.83","39.53","0.66","0.99","40.00","17.33","28.73","37.62","0.88","0.88","50.00","28.99","39.2","42.51","0.24","0.71","25.00","5.42","92.93","0.984","7.57","12.83","11.68","34.38","39.32","13.82","19.25","24.35","36.21"
"335","Jay McClement","STL","C","82","1371.6333333333","16.727235772358","39.19","68.33","36.45","30.01","52.32","36.45","21.96","37.01","37.24","1.88","2.93","39.09","17.85","32.94","35.14","6.52","12.77","33.79","0.7","1.44","32.65","15.11","26.89","35.97","0.82","1.28","38.89","25.84","45.18","36.39","0.57","0.7","45.00","8.57","92.08","1.006","7.52","12.6","20.95","41.43","26.42","13.04","18.98","35.3","26.97"
"511","Francis Wathier","DAL","L","5","26.483333333333","5.2966666666667","27.19","67.97","28.57","18.12","52.11","25.81","11.33","31.72","26.32","0","0","-","13.59","22.66","37.50","0","11.33","0.00","0","0","-","18.12","15.1","54.55","0","0","-","16.36","65.45","20.00","0","0","-","0.00","100.00","1.000","11.33","20.39","4.53","52.11","71.43","18.12","27.19","11.33","61.54"
"379","Keith Ballard","FLA","D","82","1837.4","22.407317073171","46.37","67.92","40.57","35.17","48.98","41.79","24.88","35.23","41.39","2.42","3.2","43.02","22.43","29.42","43.26","9.21","11.53","44.41","1.4","1.73","44.79","17.63","23.86","42.50","1","0.91","52.27","29.67","48.21","38.10","0.33","1.04","24.14","9.71","90.92","1.006","8.03","12.15","12.8","41.5","38.56","16.26","19.85","24.79","39.62"
"413","Yan Stastny","STL","C","4","37.983333333333","9.4958333333333","39.49","67.92","36.76","37.91","53.71","41.38","28.43","28.43","50.00","1.58","1.58","50.00","23.69","26.85","46.88","6.32","14.22","30.77","0","1.58","0.00","23.17","16.85","57.89","2.11","0","100.00","22.82","52.48","30.30","0","0","-","5.56","94.44","1.000","9.48","20.54","11.06","58.45","46.15","17.38","22.11","20.54","45.83"
"538","Andy Wozniewski","BOS","D","2","18.566666666667","9.2833333333333","51.71","67.86","43.24","35.55","58.17","37.93","29.08","32.32","47.37","3.23","3.23","50.00","19.39","25.85","42.86","9.69","9.69","50.00","3.23","3.23","50.00","12.93","21.54","37.50","0","0","-","42.01","56.01","42.86","0","0","-","11.11","90.00","1.011","3.23","16.16","0","77.56","100.00","16.16","16.16","3.23","83.33"
"588","Liam Reddox","EDM","L","9","112.75","12.527777777778","28.74","67.58","29.83","21.82","50.02","30.37","19.16","36.19","34.62","1.6","3.73","30.00","12.77","32.46","28.24","5.85","15.43","27.50","1.06","2.66","28.57","9.22","22.71","28.89","0.71","0.71","50.00","19.22","41.51","31.65","0","0.77","0.00","8.33","89.71","0.980","5.32","18.63","9.58","51.09","35.71","8.51","20.75","15.43","35.56"
"60","Hal Gill","MTL","D","68","1247.35","18.343382352941","41.9","67.39","38.34","30.02","48.34","38.31","21.21","33.91","38.48","1.25","2.74","31.33","18.81","26.94","41.11","7.55","11.02","40.67","0.72","1.54","31.91","15.01","21.23","41.42","0.51","0.83","38.10","27.1","49.96","35.17","0.14","0.83","14.29","5.90","91.91","0.978","5.53","13.61","15.1","48.05","26.81","11.93","20.83","24.77","32.50"
"171","Andy Sutton","NYI, OTT","D","72","1469.6333333333","20.411574074074","48.58","67.24","41.95","35.4","45.89","43.55","25.31","30.58","45.29","1.88","3.31","36.22","24.37","33.31","42.25","10.49","12.66","45.33","1.27","1.84","40.79","18.51","27.54","40.19","0.54","0.87","38.46","28.31","40.16","41.34","0.24","1.06","18.18","7.42","89.19","0.966","7.68","11.84","11.8","39.6","39.41","15.68","18.54","22.94","40.59"
"68","Nolan Baumgartner","VAN","D","12","170.48333333333","14.206944444444","48.57","67.22","41.95","40.47","50.33","44.57","29.91","37.31","44.50","3.87","1.41","73.33","25.69","35.9","41.71","13.02","14.43","47.44","2.46","1.06","70.00","16.89","28.62","37.11","1.41","0","100.00","29.48","40.67","42.03","0.51","0.51","50.00","12.94","96.23","1.092","8.09","11.97","11.61","49.27","41.07","15.49","19","18.3","45.83"
