"","Player","Team","Position","Age","Date of Birth","Birth City","Birth State/Province","Birth Country","Nationality","Height (in)","Weight (lbs)","Draft Year","Draft Team","Draft Round","Round Pick","Overall Draft Position"
"356","David Moss","CGY","R","36","1981-12-28","Livonia","MI","USA","USA","76","210","2001","CGY","7","24","220"
"801","David Perron","STL","L","30","1988-05-28","Sherbrooke","QC","CAN","CAN","72","200","2007","STL","1","26","26"
"769","David Schlemko","PHX","D","31","1987-05-07","Edmonton","AB","CAN","CAN","73","191","-","-","-","-","-"
"327","David Steckel","WSH","C","36","1982-03-15","Milwaukee","WI","USA","USA","78","215","2001","L.A","1","30","30"
"830","Davis Drewiske","L.A","D","34","1984-11-22","Hudson","WI","USA","USA","74","222","-","-","-","-","-"
"92","Daymond Langkow","CGY","C","42","1976-09-27","Edmonton","AB","CAN","CAN","70","181","1995","T.B","1","5","5"
"216","Dean Arsene","EDM","D","38","1980-07-20","Murrayville","BC","CAN","CAN","74","205","-","-","-","-","-"
"24","Dean McAmmond","N.J","C","45","1973-06-15","Grand Cache","AB","CAN","CAN","71","195","1991","CHI","1","22","22"
"418","Denis Grebeshkov","EDM, NSH","D","35","1983-10-11","Yaroslavl","","RUS","RUS","72","206","2002","L.A","1","18","18"
"349","Dennis Seidenberg","BOS, FLA","D","37","1981-07-18","Schwenningen","","DEU","DEU","72","199","2001","PHI","6","7","172"
"368","Dennis Wideman","BOS","D","35","1983-03-20","Kitchener","ON","CAN","CAN","72","202","2002","BUF","8","12","241"
"36","Derek Armstrong","STL","C","45","1973-04-23","Ottawa","ON","CAN","CAN","72","197","1992","NYI","6","8","128"
"355","Derek Boogaard","MIN","L","36","1982-06-23","Saskatoon","SK","CAN","CAN","79","265","2001","MIN","7","6","202"
"720","Derek Dorsett","CBJ","R","31","1986-12-20","Kindersley","SK","CAN","CAN","72","192","2006","CBJ","7","6","189"
"688","Derek Joslin","S.J","D","31","1987-03-17","Richmond Hill","ON","CAN","CAN","73","210","2005","S.J","5","24","149"
"236","Derek MacKenzie","CBJ","C","37","1981-06-11","Sudbury","ON","CAN","CAN","71","177","1999","ATL","5","2","128"
"381","Derek Meech","DET","D","34","1984-04-21","Winnipeg","MB","CAN","CAN","71","200","2002","DET","7","32","229"
"109","Derek Morris","BOS, PHX","D","40","1978-08-24","Edmonton","AB","CAN","CAN","72","210","1996","CGY","1","13","13"
"605","Derek Peltier","COL","D","33","1985-03-14","Plymouth","MN","USA","USA","71","190","2004","COL","6","21","184"
"328","Derek Roy","BUF","C","35","1983-05-04","Ottawa","ON","CAN","CAN","69","184","2001","BUF","2","2","32"
"781","Derek Smith","OTT","D","34","1984-10-13","Belleville","ON","CAN","CAN","73","197","-","-","-","-","-"
"748","Derick Brassard","CBJ","C","31","1987-09-22","Hull","QC","CAN","CAN","73","202","2006","CBJ","1","6","6"
"296","Deryk Engelland","PIT","D","36","1982-04-03","Edmonton","AB","CAN","CAN","74","214","2000","N.J","6","27","194"
"640","Devin Setoguchi","S.J","R","31","1987-01-01","Taber","AB","CAN","CAN","72","205","2005","S.J","1","8","8"
"449","Dion Phaneuf","CGY, TOR","D","33","1985-04-10","Edmonton","AB","CAN","CAN","75","222","2003","CGY","1","9","9"
"425","DJ King","STL","L","34","1984-06-27","Meadow Lake","SK","CAN","CAN","75","231","2002","STL","6","24","190"
"873","Dmitry Kulikov","FLA","D","28","1990-10-29","Lipetsk","","RUS","RUS","73","204","2009","FLA","1","14","14"
"287","Dominic Moore","FLA, MTL","C","38","1980-08-03","Thornhill","ON","CAN","CAN","72","192","2000","NYR","3","30","95"
"39","Donald Brashear","NYR","L","46","1972-01-07","Bedford","IN","USA","USA","75","237","-","-","-","-","-"
"229","Doug Janik","DET","D","38","1980-03-26","Agawam","MA","USA","USA","74","211","1999","BUF","2","27","55"
"19","Doug Weight","NYI","C","47","1971-01-21","Detroit","MI","USA","USA","71","202","1990","NYR","2","13","34"
"245","Douglas Murray","S.J","D","38","1980-03-12","Bromma","","SWE","SWE","75","240","1999","S.J","8","26","241"
"805","Drayson Bowman","CAR","L","29","1989-03-08","Grand Rapids","MI","USA","USA","73","195","2007","CAR","3","11","72"
"836","Drew Doughty","L.A","D","29","1989-12-08","London","ON","CAN","CAN","73","202","2008","L.A","1","2","2"
"533","Drew Larman","BOS","C","33","1985-05-15","Buffalo","NY","USA","USA","75","195","-","-","-","-","-"
"512","Drew Miller","DET, T.B","L","34","1984-02-17","Dover","NJ","USA","USA","74","183","2003","ANA","6","19","186"
"549","Drew Stafford","BUF","R","33","1985-10-30","Milwaukee","WI","USA","USA","74","215","2004","BUF","1","13","13"
"422","Duncan Keith","CHI","D","35","1983-07-16","Winnipeg","MB","CAN","CAN","73","192","2002","CHI","2","24","54"
"582","Dustin Boyd","CGY, NSH","C","32","1986-07-16","Winnipeg","MB","CAN","CAN","72","187","2004","CGY","3","33","98"
"452","Dustin Brown","L.A","R","34","1984-11-04","Ithaca","NY","USA","USA","72","210","2003","L.A","1","13","13"
"520","Dustin Byfuglien","CHI","D","33","1985-03-27","Roseau","MN","USA","USA","77","260","2003","CHI","8","16","245"
"806","Dustin Jeffrey","PIT","L","30","1988-02-27","Sarnia","ON","CAN","CAN","73","205","2007","PIT","6","20","171"
"633","Dustin Kohn","NYI","D","31","1987-02-02","Edmonton","AB","CAN","CAN","73","200","2005","NYI","2","16","46"
"539","Dustin Penner","EDM","R","36","1982-09-28","Winkler","MB","CAN","CAN","76","247","-","-","-","-","-"
"395","Dwight Helminen","S.J","C","35","1983-06-22","Hancock","MI","USA","USA","70","191","2002","EDM","8","15","244"
"515","Dylan Reese","NYI","D","34","1984-08-29","Pittsburgh","PA","USA","USA","73","205","2003","NYR","7","12","209"
"66","Ed Jovanovski","PHX","D","42","1976-06-26","Windsor","ON","CAN","CAN","75","220","1994","FLA","1","1","1"
"565","Enver Lisin","NYR","R","32","1986-04-22","Moscow","","RUS","RUS","74","200","2004","PHX","2","20","50"
"125","Eric Belanger","MIN, WSH","C","40","1977-12-16","Sherbrooke","QC","CAN","CAN","71","185","1996","L.A","4","16","96"
"88","Eric Boulton","ATL","L","42","1976-08-17","Halifax","NS","CAN","CAN","72","227","1994","NYR","9","26","234"
"145","Eric Brewer","STL","D","39","1979-04-17","Vernon","BC","CAN","CAN","76","216","1997","NYI","1","5","5"
"457","Eric Fehr","WSH","C","33","1985-09-07","Winkler","MB","CAN","CAN","76","209","2003","WSH","1","18","18"
"252","Eric Godard","PIT","R","38","1980-03-07","Vernon","BC","CAN","CAN","76","222","-","-","-","-","-"
"407","Eric Nystrom","CGY","L","35","1983-02-14","Syosset","NY","USA","USA","73","200","2002","CGY","1","10","10"
"443","Eric Staal","CAR","C","34","1984-10-29","Thunder Bay","ON","CAN","CAN","76","207","2003","CAR","1","2","2"
"790","Eric Tangradi","PIT","L","29","1989-02-10","Philadelphia","PA","USA","USA","76","226","2007","ANA","2","12","42"
"426","Erik Christensen","ANA, NYR","C","34","1983-12-17","Edmonton","AB","CAN","CAN","73","200","2002","PIT","3","6","69"
"192","Erik Cole","CAR","L","40","1978-11-06","Oswego","NY","USA","USA","74","205","1998","CAR","3","13","71"
"722","Erik Johnson","STL","D","30","1988-03-21","Bloomington","MN","USA","USA","76","225","2006","STL","1","1","1"
"847","Erik Karlsson","OTT","D","28","1990-05-31","Landsbro","","SWE","SWE","72","190","2008","OTT","1","15","15"
"71","Ethan Moreau","EDM","L","43","1975-09-22","Huntsville","ON","CAN","CAN","75","223","1994","CHI","1","14","14"
"861","Evan Oberg","VAN","D","30","1988-02-16","Forestburg","AB","CAN","CAN","72","191","-","-","-","-","-"
"869","Evander Kane","ATL","L","27","1991-08-02","Vancouver","BC","CAN","CAN","74","210","2009","ATL","1","4","4"
"541","Evgeni Malkin","PIT","C","32","1986-07-31","Magnitogorsk","","RUS","RUS","75","195","2004","PIT","1","2","2"
"341","Evgeny Artyukhin","ANA, ATL","R","35","1983-04-04","Moscow","","RUS","RUS","76","255","2001","T.B","3","31","94"
"808","Evgeny Dadonov","FLA","L","29","1989-03-12","Chelyabinsk","","RUS","RUS","71","185","2007","FLA","3","10","71"
"834","Fabian Brunnstrom","DAL","L","33","1985-02-06","Jonstorp","","SWE","SWE","73","206","-","-","-","-","-"
"331","Fedor Tyutin","CBJ","D","35","1983-07-19","Izhevsk","","RUS","RUS","74","221","2001","NYR","2","10","40"
"132","Fernando Pisani","EDM","R","41","1976-12-27","Edmonton","AB","CAN","CAN","73","205","1996","EDM","8","6","195"
"103","Filip Kuba","OTT","D","41","1976-12-29","Ostrava","","CZE","CZE","76","225","1995","FLA","8","10","192"
"138","Francis Bouillon","NSH","D","43","1975-10-17","New York City","NY","USA","USA","68","194","-","-","-","-","-"
"511","Francis Wathier","DAL","L","34","1984-12-07","St. Isidore","ON","CAN","CAN","76","210","2003","DAL","6","18","185"
"193","Francois Beauchemin","TOR","D","38","1980-06-04","Sorel","QC","CAN","CAN","71","208","1998","MTL","3","17","75"
"398","Frans Nielsen","NYI","C","34","1984-04-24","Herning","","DNK","DNK","73","188","2002","NYI","3","24","87"
"773","Frazer McLaren","S.J","L","31","1987-10-29","Winnipeg","MB","CAN","CAN","77","230","2007","S.J","7","22","203"
"441","Freddy Meyer","NYI","D","37","1981-01-04","Sanbornville","NH","USA","USA","70","185","-","-","-","-","-"
"78","Freddy Modin","CBJ, L.A","L","44","1974-10-08","Sundsvall","","SWE","SWE","76","220","1994","TOR","3","12","64"
"315","Fredrik Sjostrom","CGY, TOR","L","35","1983-05-06","Färgelanda","","SWE","SWE","73","218","2001","PHX","1","11","11"
"241","Garnet Exelby","TOR","D","37","1981-08-16","Craik","SK","CAN","CAN","73","215","1999","ATL","8","2","217"
"242","George Parros","ANA","R","38","1979-12-29","Washington","PA","USA","USA","77","224","1999","L.A","8","7","222"
"97","Georges Laraque","MTL","R","42","1976-12-07","Montreal","QC","CAN","CAN","76","245","1995","EDM","2","5","31"
"638","Gilbert Brule","EDM","C","31","1987-01-01","Edmonton","AB","CAN","CAN","71","187","2005","CBJ","1","6","6"
"105","Glen Metropolit","MTL","C","44","1974-06-25","Toronto","ON","CAN","CAN","70","196","-","-","-","-","-"
"618","Grant Clitsome","CBJ","D","33","1985-04-14","Gloucester","ON","CAN","CAN","71","211","2004","CBJ","9","13","271"
"410","Greg Mauldin","NYI","L","36","1982-06-10","Boston","MA","USA","USA","71","195","2002","","7","0","199"
"503","Greg Moore","CBJ","R","34","1984-03-26","Lisbon","ME","USA","USA","73","225","2003","CGY","5","7","143"
"293","Greg Zanon","MIN","D","38","1980-06-05","Burnaby","BC","CAN","CAN","71","201","2000","OTT","5","26","156"
"403","Gregory Campbell","FLA","C","34","1983-12-17","London","ON","CAN","CAN","72","188","2002","FLA","3","4","67"
"616","Gregory Stewart","MTL","L","32","1986-05-21","Kitchener","ON","CAN","CAN","74","202","2004","MTL","8","19","246"
"497","Guillaume Desbiens","VAN","R","33","1985-04-20","Alma","QC","CAN","CAN","74","210","2003","ATL","4","15","116"
"632","Guillaume Latendresse","MIN, MTL","L","31","1987-05-24","Ste-Catherine","QC","CAN","CAN","74","230","2005","MTL","2","15","45"
"300","Guillaume Lefebvre","BOS","L","37","1981-05-07","Amos","QC","CAN","CAN","73","200","2000","PHI","7","30","227"
"60","Hal Gill","MTL","D","43","1975-04-06","Concord","MA","USA","USA","79","243","1993","BOS","8","25","207"
"221","Henrik Sedin","VAN","C","38","1980-09-26","Ornskoldsvik","","SWE","SWE","74","183","1999","VAN","1","3","3"
"153","Henrik Tallinder","BUF","D","39","1979-01-10","Stockholm","","SWE","SWE","76","209","1997","BUF","2","22","48"
"238","Henrik Zetterberg","DET","L","38","1980-10-09","Njurunda","","SWE","SWE","72","197","1999","DET","7","24","210"
"37","Ian Laperriere","PHI","R","44","1974-01-19","Montreal","QC","CAN","CAN","73","200","1992","STL","7","14","158"
"419","Ian White","CGY, TOR","D","34","1984-06-04","Steinbach","MB","CAN","CAN","70","191","2002","TOR","6","25","191"
"864","Ilkka Heikkinen","NYR","D","34","1984-11-13","Rauma","","FIN","FIN","74","205","-","-","-","-","-"
"414","Ilkka Pikkarainen","N.J","R","37","1981-04-19","Sonkajärvi","","FIN","FIN","74","215","2002","N.J","7","21","218"
"309","Ilya Kovalchuk","ATL, N.J","R","35","1983-04-15","Tver","","RUS","RUS","75","222","2001","ATL","1","1","1"
"761","Ivan Vishnevskiy","DAL","D","30","1988-02-18","Barnaul","","RUS","RUS","72","193","2006","DAL","1","27","27"
"107","J-P Dumont","NSH","R","40","1978-04-01","Montreal","QC","CAN","CAN","73","205","1996","NYI","1","3","3"
"831","Jack Hillen","NYI","D","32","1986-01-24","Minnetonka","MN","USA","USA","70","190","-","-","-","-","-"
"636","Jack Johnson","L.A","D","31","1987-01-13","Indianapolis","IN","USA","USA","73","227","2005","CAR","1","3","3"
"639","Jack Skille","CHI","R","31","1987-05-19","Madison","WI","USA","USA","73","216","2005","CHI","1","7","7"
"709","Jaime Sifers","MIN","D","35","1983-01-18","Stratford","CT","USA","USA","71","198","-","-","-","-","-"
"595","Jake Dowell","CHI","C","33","1985-03-04","Eau Claire","WI","USA","USA","72","200","2004","CHI","5","11","140"
"647","Jakub Kindl","DET","D","31","1987-02-10","Sumperk","","CZE","CZE","75","199","2005","DET","1","19","19"
"813","Jakub Voracek","CBJ","R","29","1989-08-15","Kladno","","CZE","CZE","74","214","2007","CBJ","1","7","7"
"54","Jamal Mayers","CGY, TOR","R","44","1974-10-24","Toronto","ON","CAN","CAN","73","222","1993","STL","4","11","89"
"657","James Neal","DAL","L, R","31","1987-09-03","Whitby","ON","CAN","CAN","74","212","2005","DAL","2","3","33"
"745","James Sheppard","MIN","C","30","1988-04-25","Halifax","NS","CAN","CAN","73","215","2006","MIN","1","9","9"
"791","James van Riemsdyk","PHI","L","29","1989-05-04","Middletown","NJ","USA","USA","75","217","2007","PHI","1","2","2"
"412","James Wisniewski","ANA","D","34","1984-02-21","Canton","MI","USA","USA","71","203","2002","CHI","5","25","156"
"853","James Wright","T.B","C","28","1990-03-24","Saskatoon","SK","CAN","CAN","76","210","2008","T.B","4","26","117"
"785","Jamie Benn","DAL","L","29","1989-07-18","Victoria","BC","CAN","CAN","74","205","2007","DAL","5","8","129"
"50","Jamie Langenbrunner","N.J","R","43","1975-07-24","Cloquet","MN","USA","USA","73","205","1993","DAL","2","9","35"
"224","Jamie Lundmark","CGY, TOR","C","37","1981-01-16","Edmonton","AB","CAN","CAN","72","197","1999","NYR","1","9","9"
"756","Jamie McBain","CAR","D","30","1988-02-25","Edina","MN","USA","USA","73","195","2006","CAR","2","33","63"
"726","Jamie McGinn","S.J","L","30","1988-08-05","Fergus","ON","CAN","CAN","73","205","2006","S.J","2","6","36"
"494","Jan Hejda","CBJ","D","40","1978-06-18","Prague","","CZE","CZE","76","230","2003","BUF","4","5","106"
"620","Jannik Hansen","VAN","R","32","1986-03-15","Rødovre","","DNK","DNK","73","198","2004","VAN","9","29","287"
"681","Jared Boll","CBJ","R","32","1986-05-13","Charlotte","NC","USA","USA","75","206","2005","CBJ","4","10","101"
"872","Jared Cowen","OTT","D","27","1991-01-25","Saskatoon","SK","CAN","CAN","77","238","2009","OTT","1","9","9"
"706","Jared Ross","PHI","C","36","1982-09-18","Huntsville","AL","USA","USA","70","175","-","-","-","-","-"
"191","Jarkko Ruutu","OTT","L","43","1975-08-23","Helsinki","","FIN","FIN","73","204","1998","VAN","3","10","68"
"95","Jarome Iginla","CGY","R","41","1977-07-01","Edmonton","AB","CAN","CAN","73","210","1995","DAL","1","11","11"
"201","Jaroslav Spacek","MTL","D","44","1974-02-11","Rokycany","","CZE","CZE","72","210","1998","FLA","5","3","117"
"282","Jarret Stoll","L.A","C","36","1982-06-24","Melville","SK","CAN","CAN","73","216","2002","EDM","2","6","36"
"43","Jason Arnott","NSH","C","44","1974-10-11","Collingwood","ON","CAN","CAN","77","220","1993","EDM","1","7","7"
"218","Jason Blake","ANA, TOR","L","45","1973-09-02","Moorhead","MN","USA","USA","70","190","-","-","-","-","-"
"158","Jason Chimera","CBJ, WSH","L","39","1979-05-02","Edmonton","AB","CAN","CAN","75","215","1997","EDM","5","15","121"
"820","Jason Demers","S.J","D","30","1988-06-09","Dorval","QC","CAN","CAN","73","195","2008","S.J","7","5","186"
"832","Jason Garrison","FLA","D","34","1984-11-13","White Rock","BC","CAN","CAN","73","218","-","-","-","-","-"
"305","Jason Jaffray","CGY","L","37","1981-06-30","Olds","AB","CAN","CAN","73","195","-","-","-","-","-"
"334","Jason Pominville","BUF","R","36","1982-11-30","Repentigny","QC","CAN","USA","72","180","2001","BUF","2","25","55"
"310","Jason Spezza","OTT","C","35","1983-06-13","Toronto","ON","CAN","CAN","75","215","2001","OTT","1","2","2"
"77","Jason Strudwick","EDM","D","43","1975-07-17","Edmonton","AB","CAN","CAN","76","226","1994","NYI","3","11","63"
"303","Jason Williams","DET","C","38","1980-08-11","London","ON","CAN","CAN","71","192","-","-","-","-","-"
"825","Jay Beagle","WSH","C","33","1985-10-16","Calgary","AB","CAN","CAN","75","210","-","-","-","-","-"
"399","Jay Bouwmeester","CGY","D","35","1983-09-27","Edmonton","AB","CAN","CAN","76","206","2002","FLA","1","3","3"
"338","Jay Harrison","CAR","D","36","1982-11-03","Oshawa","ON","CAN","CAN","76","188","2001","TOR","3","19","82"
"200","Jay Leach","MTL, S.J","D","39","1979-09-02","Syracuse","NY","USA","USA","77","220","1998","PHX","5","1","115"
"335","Jay McClement","STL","C","35","1983-03-02","Kingston","ON","CAN","CAN","73","205","2001","STL","2","27","57"
"96","Jay McKee","PIT","D","41","1977-09-08","Kingston","ON","CAN","CAN","76","203","1995","BUF","1","14","14"
"49","Jay Pandolfo","N.J","L","43","1974-12-27","Winchester","MA","USA","USA","73","190","1993","N.J","2","6","32"
"518","Jay Rosehill","TOR","L","33","1985-07-16","Olds","AB","CAN","CAN","75","215","2003","T.B","7","30","227"
"483","Jean-Francois Jacques","EDM","L","33","1985-04-29","Montreal","QC","CAN","CAN","75","231","2003","EDM","2","38","68"
"442","Jed Ortmeyer","S.J","R","40","1978-09-03","Omaha","NE","USA","USA","72","200","-","-","-","-","-"
"451","Jeff Carter","PHI","C","33","1985-01-01","London","ON","CAN","CAN","75","219","2003","PHI","1","11","11"
"244","Jeff Finger","TOR","D","38","1979-12-18","Houghton","MI","USA","USA","73","209","1999","COL","8","25","240"
"217","Jeff Halpern","L.A, T.B","C","42","1976-05-03","Washington","DC","USA","USA","72","190","-","-","-","-","-"
"374","Jeff Hoggan","PHX","R","40","1978-02-01","Hope","BC","CAN","CAN","73","193","-","-","-","-","-"
"829","Jeff Penner","BOS","D","31","1987-04-13","Steinbach","MB","CAN","CAN","70","183","-","-","-","-","-"
"557","Jeff Schultz","WSH","D","32","1986-02-25","Calgary","AB","CAN","CAN","78","225","2004","WSH","1","27","27"
"275","Jeff Taffe","FLA","L","37","1981-02-19","Hastings","MN","USA","USA","75","207","2000","STL","1","30","30"
"465","Jeff Tambellini","NYI","L","34","1984-04-13","Calgary","AB","CAN","CAN","71","188","2003","L.A","1","27","27"
"326","Jeff Woywitka","DAL","D","35","1983-09-01","Vermilion","AB","CAN","CAN","75","227","2001","PHI","1","27","27"
"34","Jere Lehtinen","DAL","R","45","1973-06-24","Espoo","","FIN","FIN","72","194","1992","MNS","4","16","88"
"821","Jerome Samson","CAR","R","31","1987-09-04","Greenfield Park","QC","CAN","CAN","72","195","-","-","-","-","-"
"247","Jerred Smithson","NSH","C","39","1979-02-04","Vernon","BC","CAN","CAN","75","209","-","-","-","-","-"
"740","Jesse Joensuu","NYI","L","31","1987-10-05","Pori","","FIN","FIN","76","213","2006","NYI","2","30","60"
"828","Jesse Winchester","OTT","C","35","1983-10-04","Long Sault","ON","CAN","CAN","73","188","-","-","-","-","-"
"424","Jim Slater","ATL","C","35","1982-12-09","Lapeer","MI","USA","USA","72","195","2002","ATL","1","30","30"
"250","Jim Vandermeer","PHX","D","38","1980-02-21","Caroline","AB","CAN","CAN","73","210","-","-","-","-","-"
"729","Jiri Tlusty","CAR, TOR","L","30","1988-03-16","Slany","","CZE","CZE","72","205","2006","TOR","1","13","13"
"98","Jochen Hecht","BUF","C","41","1977-06-21","Mannheim","","DEU","DEU","73","198","1995","STL","2","23","49"
"104","Jody Shelley","NYR, S.J","L","42","1976-02-07","Thompson","MB","CAN","CAN","75","230","-","-","-","-","-"
"387","Joe Callahan","S.J","D","35","1982-12-20","Brockton","MA","USA","USA","75","210","2002","PHX","3","7","70"
"155","Joe Corvo","CAR, WSH","D","41","1977-06-20","Oak Park","IL","USA","USA","72","204","1997","L.A","4","3","83"
"514","Joe Pavelski","S.J","C","34","1984-07-11","Plover","WI","USA","USA","71","190","2003","S.J","7","8","205"
"142","Joe Thornton","S.J","C","39","1979-07-02","London","ON","CAN","CAN","76","220","1997","BOS","1","1","1"
"347","Joel Perrault","PHX","C","35","1983-04-06","Montreal","QC","CAN","CAN","74","212","2001","ANA","5","6","137"
"826","Joel Rechlicz","NYI","R","31","1987-06-14","Brookfield","WI","USA","USA","76","220","-","-","-","-","-"
"249","Joel Ward","NSH","R","38","1980-12-02","North York","ON","CAN","CAN","73","225","-","-","-","-","-"
"411","Joffrey Lupul","ANA","L","35","1983-09-23","Fort Saskatchewan","AB","CAN","CAN","73","206","2002","ANA","1","7","7"
"581","Johan Franzen","DET","R","38","1979-12-23","Vetlanda","","SWE","SWE","76","232","2004","DET","3","32","97"
"852","Johan Motin","EDM","D","29","1989-10-10","Karlskoga","","SWE","SWE","74","220","2008","EDM","4","12","103"
"851","John Carlson","WSH","D","28","1990-01-10","Natick","MA","USA","USA","75","218","2008","WSH","1","27","27"
"187","John Erskine","WSH","D","38","1980-06-26","Kingston","ON","CAN","CAN","76","220","1998","DAL","2","12","39"
"165","John Madden","CHI","C","45","1973-05-04","Toronto","ON","CAN","CAN","71","190","-","-","-","-","-"
"752","John McCarthy","S.J","C","32","1986-08-09","Boston","MA","USA","USA","73","195","2006","S.J","7","19","202"
"506","John Mitchell","TOR","C","33","1985-01-22","Oakville","ON","CAN","CAN","73","204","2003","TOR","5","22","158"
"774","John Scott","MIN","L","36","1982-09-26","Edmonton","AB","CAN","CAN","80","260","-","-","-","-","-"
"866","John Tavares","NYI","C","28","1990-09-20","Mississauga","ON","CAN","CAN","73","209","2009","NYI","1","1","1"
"294","John-Michael Liles","COL","D","38","1980-11-25","Indianapolis","IN","USA","USA","70","185","2000","COL","5","29","159"
"408","Johnny Boychuk","BOS","D","34","1984-01-19","Edmonton","AB","CAN","CAN","74","227","2002","COL","2","31","61"
"357","Johnny Oduya","ATL, N.J","D","37","1981-10-01","Stockholm","","SWE","SWE","72","191","2001","WSH","7","25","221"
"815","Jon Kalinski","PHI","L","31","1987-05-25","Bonnyville","AB","CAN","CAN","73","175","2007","PHI","6","1","152"
"120","Jon Sim","NYI","L","41","1977-09-29","New glasgow","NS","CAN","CAN","70","189","1996","DAL","3","18","70"
"738","Jonas Junland","STL","D","31","1987-11-15","Linkoping","","SWE","SWE","74","200","2006","STL","3","1","64"
"185","Jonathan Cheechoo","OTT","R","38","1980-07-15","Moose Factory","ON","CAN","CAN","73","206","1998","S.J","2","2","29"
"432","Jonathan Ericsson","DET","D","34","1984-03-02","Karlskrona","","SWE","SWE","76","220","2002","DET","9","31","291"
"765","Jonathan Toews","CHI","C","30","1988-04-29","Winnipeg","MB","CAN","CAN","74","201","2006","CHI","1","3","3"
"397","Joni Pitkanen","CAR","D","35","1983-09-19","Oulu","","FIN","FIN","75","220","2002","PHI","1","4","4"
"712","Jordan Hendry","CHI","D","34","1984-02-23","Lanigan","SK","CAN","CAN","72","194","-","-","-","-","-"
"228","Jordan Leopold","FLA, PIT","D","38","1980-08-03","Golden Valley","MN","USA","USA","73","206","1999","ANA","2","16","44"
"743","Jordan Staal","PIT","C","30","1988-09-10","Thunder Bay","ON","CAN","CAN","76","220","2006","PIT","1","2","2"
"343","Jordin Tootoo","NSH","R","35","1983-02-02","Churchill","MB","CAN","CAN","69","195","2001","NSH","4","2","98"
"844","Josh Bailey","NYI","R","29","1989-10-02","Bowmanville","ON","CAN","CAN","73","212","2008","NYI","1","9","9"
"433","Josh Gorges","MTL","D","34","1984-08-14","Kelowna","BC","CAN","CAN","73","204","-","-","-","-","-"
"474","Josh Hennessy","OTT","C","33","1985-02-07","Brockton","MA","USA","USA","72","200","2003","S.J","2","13","43"
"584","JT Wyman","MTL","R","32","1986-02-27","Edina","MN","USA","USA","74","209","2004","MTL","4","2","100"
"353","Jussi Jokinen","CAR","L","35","1983-04-01","Kalajoki","","FIN","FIN","72","191","2001","DAL","6","27","192"
"663","Justin Abdelkader","DET","L","31","1987-02-25","Muskegon","MI","USA","USA","74","214","2005","DET","2","12","42"
"784","Justin Falk","MIN","D","30","1988-10-11","Snowflake","MB","CAN","CAN","77","223","2007","MIN","4","19","110"
"690","Justin Mercier","COL","C","31","1987-06-25","Erie","PA","USA","USA","71","190","2005","COL","6","6","168"
"273","Justin Williams","L.A","R","37","1981-10-04","Cobourg","ON","CAN","CAN","73","184","2000","PHI","1","28","28"
"472","Kamil Kreps","FLA","C","34","1984-11-18","Litomerice","","CZE","CZE","74","194","2003","FLA","2","8","38"
"783","Karl Alzner","WSH","D","30","1988-09-24","Burnaby","BC","CAN","CAN","75","219","2007","WSH","1","5","5"
"211","Karlis Skrastins","DAL","D","44","1974-07-09","Riga","","LVA","LVA","74","208","1998","NSH","9","2","230"
"730","Kaspars Daugavins","OTT","L","30","1988-05-18","Riga","","LVA","LVA","72","213","2006","OTT","3","28","91"
"816","Keaton Ellerby","FLA","D","30","1988-11-05","Strathmore","AB","CAN","CAN","77","220","2007","FLA","1","10","10"
"369","Keith Aucoin","WSH","C","40","1978-11-06","Waltham","MA","USA","USA","68","171","-","-","-","-","-"
"379","Keith Ballard","FLA","D","36","1982-11-26","Baudette","MN","USA","USA","71","204","2002","BUF","1","11","11"
"18","Keith Tkachuk","STL","L","46","1972-03-28","Melrose","MA","USA","USA","74","235","1990","WIN","1","19","19"
"669","Keith Yandle","PHX","D","32","1986-09-09","Boston","MA","USA","USA","73","191","2005","PHX","4","14","105"
"648","Kenndal McArdle","FLA","L","31","1987-01-04","Toronto","ON","CAN","CAN","71","190","2005","FLA","1","20","20"
"205","Kent Huskins","S.J","D","39","1979-05-04","Almonte","ON","CAN","CAN","76","210","1998","CHI","6","11","156"
"348","Kevin Bieksa","VAN","D","37","1981-06-16","Grimsby","ON","CAN","CAN","73","197","2001","VAN","5","20","151"
"471","Kevin Klein","NSH","D","33","1984-12-13","Kitchener","ON","CAN","CAN","73","206","2003","NSH","2","7","37"
"590","Kevin Porter","COL, PHX","C","32","1986-03-12","Detroit","MI","USA","USA","72","190","2004","PHX","4","21","119"
"90","Kim Johnsson","CHI, MIN","D","42","1976-03-16","Malmö","","SWE","SWE","73","193","1994","NYR","11","26","286"
"63","Kimmo Timonen","PHI","D","43","1975-03-18","Kuopio","","FIN","FIN","70","194","1993","L.A","10","16","250"
"32","Kirk Maltby","DET","L","45","1972-12-22","Guelph","ON","CAN","CAN","72","195","1992","EDM","3","17","65"
"4","Kris Draper","DET","C","47","1971-05-24","Toronto","ON","CAN","CAN","70","188","1989","WIN","3","20","62"
"666","Kris Letang","PIT","D","31","1987-04-24","Montreal","QC","CAN","CAN","72","201","2005","PIT","3","1","62"
"416","Kris Newbury","DET","C","36","1982-02-19","Brampton","ON","CAN","CAN","71","205","2002","S.J","5","8","139"
"667","Kris Russell","CBJ","D","31","1987-05-02","Caroline","AB","CAN","CAN","70","170","2005","CBJ","3","6","67"
