"","Player","Team","Position","GP","TOI","TOI/GP","CF/60","CA/60","CF%","FF/60","FA/60","FF%","SF/60","SA/60","SF%","GF/60","GA/60","GF%","SCF/60","SCA/60","SCF%","HDCF/60","HDCA/60","HDCF%","HDGF/60","HDGA/60","HDGF%","MDCF/60","MDCA/60","MDCF%","MDGF/60","MDGA/60","MDGF%","LDCF/60","LDCA/60","LDCF%","LDGF/60","LDGA/60","LDGF%","On-Ice SH%","On-Ice SV%","PDO","Off. Zone Starts/60","Neu. Zone Starts/60","Def. Zone Starts/60","On The Fly Starts/60","Off. Zone Start %","Off. Zone Faceoffs/60","Neu. Zone Faceoffs/60","Def. Zone Faceoffs/60","Off. Zone Faceoff %"
"361","Micheal Haley","S.J","C","16","113.56666666667","7.0979166666667","43.85","58.12","43.01","32.23","42.79","42.96","24.3","29.59","45.10","0.53","1.58","25.00","18.49","29.06","38.89","10.04","9.51","51.35","0.53","1.58","25.00","11.27","26.06","30.19","0","0","-","29","37.39","43.68","0","0","-","2.17","94.64","0.968","6.87","18.49","5.81","62.34","54.17","10.04","22.72","10.04","50.00"
"444","Jakob Silfverberg","ANA","R","82","1391.9","16.974390243902","56.04","58.11","49.09","42.46","42.24","50.13","29.18","28.8","50.33","2.37","2.46","49.11","27.24","25.95","51.22","11.21","10.47","51.69","1.34","1.21","52.54","21.38","20.63","50.89","0.92","0.98","48.48","34.93","39.54","46.91","0.19","0.75","20.00","8.12","91.47","0.996","8.23","14.7","16.21","45","33.69","14.74","20.09","27.46","34.93"
"183","Brandon Dubinsky","CBJ","C","75","1407.2333333333","18.763111111111","57.73","58.07","49.85","41.95","42.55","49.65","30.61","30.95","49.72","2.81","3.71","43.14","28.52","28.18","50.30","13.9","11.26","55.25","1.88","2.13","46.81","19.5","22.57","46.35","0.63","0.97","39.29","35.23","36.27","49.27","0.43","0.99","30.43","9.19","88.02","0.972","11.13","15.56","15.95","35.35","41.10","20.3","21.57","26.22","43.63"
"728","Jacob Trouba","WPG","D","81","1787.3833333333","22.06646090535","52.2","58.07","47.34","38.37","42.1","47.68","28.43","30.25","48.46","2.42","2.82","46.15","25.38","26.32","49.09","10.31","10.74","48.96","1.28","1.51","45.78","20.1","20.77","49.18","1.03","0.85","54.76","32.73","38.84","45.73","0.44","0.97","31.03","8.50","90.68","0.992","7.15","11.61","10.44","41.29","40.65","15.84","18.53","20.38","43.74"
"748","Jake McCabe","BUF","D","77","1472.05","19.117532467532","47.28","58.04","44.89","37.05","44.06","45.68","27.59","31.63","46.59","2.2","2.28","49.09","20.42","25.03","44.93","9.09","10.35","46.75","1.47","1.26","53.73","15.11","19.56","43.57","0.6","0.92","39.29","33.38","41.39","44.65","0.35","0.47","42.86","7.98","92.78","1.008","7.26","11.74","10.07","51.97","41.88","16.22","18.71","18.83","46.28"
"370","Alex Pietrangelo","STL","D","73","1920.25","26.304794520548","52.99","58.02","47.73","39.78","44.09","47.43","30.15","32.59","48.06","2.53","2.53","50.00","25.81","28.72","47.34","10.28","11.87","46.40","1.22","1.12","52.00","20.71","22.46","47.97","1","0.83","54.55","34.17","37.14","47.91","0.72","1.04","41.03","8.39","92.23","1.006","7.78","11.9","11.94","36.75","39.46","17.87","18.06","25.34","41.36"
"427","Brandon Mashinter","CHI","L","41","307.18333333333","7.4922764227642","46.49","58.01","44.49","33.2","44.34","42.82","25.39","33.79","42.90","1.17","2.54","31.58","19.73","26.37","42.80","8.79","12.5","41.28","0.98","2.15","31.25","14.58","18.49","44.09","0.26","0.52","33.33","33.29","38.65","46.27","0","0","-","4.62","92.49","0.971","11.91","17.19","9.96","60.35","54.46","17.97","23.44","19.53","47.92"
"255","Andy Greene","N.J","D","82","1882.4","22.956097560976","34.11","57.92","37.06","26.49","42.49","38.40","19.35","31.01","38.42","1.82","2.33","43.85","16.57","25.82","39.10","7.01","11.28","38.33","1.18","1.08","52.11","12.75","19.38","39.68","0.42","0.81","34.48","21.78","40.29","35.09","0.28","0.74","27.27","9.39","92.50","1.019","4.84","13.77","16.26","38.82","22.96","11.57","20.65","33.34","25.76"
"885","Andreas Martinsen","COL","L","55","610.35","11.097272727273","43.94","57.9","43.15","31.65","41.48","43.28","21.82","29","42.94","1.87","2.36","44.19","18.09","24.58","42.40","7.47","10.32","41.99","1.18","1.67","41.38","14.16","19.01","42.69","0.39","0.52","42.86","27.83","39.47","41.35","0.57","0.28","66.67","8.56","91.86","1.004","9.04","14.35","9.73","48.37","48.17","14.16","20.84","19.37","42.23"
"477","Drew Shore","CGY","C","2","27.983333333333","13.991666666667","38.59","57.89","40.00","27.87","45.03","38.24","21.44","25.73","45.45","2.14","4.29","33.33","10.72","21.44","33.33","4.29","8.58","33.33","0","2.14","0.00","8.58","17.15","33.33","0","2.86","0.00","34.07","43.36","44.00","3.1","0","100.00","10.00","83.33","0.933","8.58","10.72","12.86","47.17","40.00","10.72","19.3","21.44","33.33"
"836","Trevor van Riemsdyk","CHI","D","82","1638.6666666667","19.983739837398","51.66","57.89","47.16","37.42","41.81","47.23","27.61","31.2","46.95","2.12","2.71","43.94","22.85","25.48","47.27","9.12","10.29","46.98","1.24","1.54","44.74","18.31","20.26","47.47","0.83","0.88","48.57","34.91","40.94","46.03","0.37","0.69","35.00","7.69","91.31","0.990","9.04","11.97","8.97","53.38","50.20","17.72","18.23","17.65","50.10"
"694","Kurtis Gabriel","MIN","R","3","13.483333333333","4.4944444444444","26.7","57.85","31.58","26.7","48.95","35.29","22.25","40.05","35.71","4.45","0","100.00","13.35","26.7","33.33","8.9","8.9","50.00","4.45","0","100.00","5.93","23.73","20.00","0","0","-","19.28","44.99","30.00","0","0","-","20.00","100.00","1.200","13.35","13.35","13.35","48.95","50.00","22.25","22.25","26.7","45.45"
"307","Rob Klinkhammer","EDM","L","14","131.76666666667","9.4119047619048","41.44","57.83","41.74","26.87","40.53","39.86","19.12","30.05","38.89","0.46","3.64","11.11","15.48","26.41","36.96","5.92","10.02","37.14","0.46","1.82","20.00","12.75","21.86","36.84","0","1.21","0.00","31.57","36.83","46.15","0","0.66","0.00","2.38","87.88","0.903","7.74","16.39","5.92","56.46","56.67","13.21","25.04","15.94","45.31"
"388","Roman Josi","NSH","D","81","2064.2166666667","25.484156378601","58.19","57.81","50.16","44.27","41.01","51.91","31.51","30.11","51.13","3.17","2.88","52.40","25.55","23.37","52.23","9.3","8.6","51.95","1.34","1.6","45.54","21.66","19.69","52.39","0.89","0.74","54.76","40.05","40.14","49.95","1.39","0.84","62.26","10.06","90.44","1.005","12.06","13.95","11.48","32.58","51.23","24.15","21.74","23.95","50.21"
"572","Julian Melchiori","WPG","D","11","149.55","13.595454545455","44.53","57.77","43.53","34.5","42.93","44.56","26.88","30.09","47.18","2.01","2.01","50.00","19.66","25.28","43.75","7.22","9.63","42.86","0.4","0.8","33.33","16.58","20.86","44.29","2.14","0.53","80.00","30.71","41.73","42.40","0","1.16","0.00","7.46","93.33","1.008","9.23","9.23","7.22","52.96","56.10","18.46","15.65","14.84","55.42"
"896","Ryan Johnston","MTL","D","3","48.833333333333","16.277777777778","58.98","57.75","50.53","47.92","44.23","52.00","36.86","30.72","54.55","2.46","1.23","66.67","27.03","27.03","50.00","9.83","11.06","47.06","2.46","0","100.00","22.94","21.3","51.85","0","0","-","40.82","37.27","52.27","0","1.77","0.00","6.67","96.00","1.027","0","15.97","7.37","41.77","0.00","15.97","20.89","11.06","59.09"
"127","Brent Seabrook","CHI","D","81","1847.8666666667","22.81316872428","57.28","57.73","49.80","41.72","43.15","49.16","31.56","31.76","49.85","3.34","2.44","57.87","24.55","26.3","48.28","9.35","11.2","45.50","1.56","1.3","54.55","20.26","20.13","50.16","1.47","0.87","62.96","39.77","39.54","50.15","0.94","0.52","64.52","10.60","92.33","1.029","12.18","12.44","7.57","47.76","61.68","24.09","19.45","17.08","58.52"
"80","Kevin Bieksa","ANA","D","71","1491.7666666667","21.010798122066","55.99","57.68","49.26","42.15","42.55","49.76","29.04","30.73","48.59","2.33","2.53","47.93","24.98","27.83","47.30","10.9","11.14","49.45","1.25","1.69","42.47","18.77","22.26","45.75","0.8","0.64","55.56","37.94","36.54","50.94","0.46","0.52","47.06","8.03","91.75","0.998","8","11.58","10.06","41.31","44.32","17.29","19.47","20.71","45.50"
"123","Braydon Coburn","T.B","D","80","1340.1833333333","16.752291666667","46.29","57.66","44.53","34.43","43.96","43.92","24.58","31.29","43.99","2.37","2.51","48.62","20.28","24.35","45.44","8.82","10.25","46.24","1.39","1.3","51.67","15.28","18.8","44.83","0.78","0.96","44.83","32.14","43.13","42.70","0.52","0.71","42.11","9.65","91.99","1.016","6.72","12.45","11.33","45.58","37.22","14.64","20.1","20.59","41.55"
"186","Brandon Prust","VAN","L","35","447.45","12.784285714286","43.71","57.66","43.12","32.05","43.58","42.38","22.13","30.71","41.88","1.07","2.01","34.78","20.65","30.71","40.21","7.91","11.8","40.14","0.54","0.94","36.36","16.99","25.21","40.25","0.54","1.07","33.33","28.09","32.93","46.03","0.19","0.39","33.33","4.85","93.45","0.983","9.79","10.73","11.26","51.36","46.50","15.69","15.29","19.71","44.32"
"707","Ryan Murray","CBJ","D","82","1873.3833333333","22.846138211382","54.13","57.62","48.44","40.74","41.6","49.47","30.52","29.69","50.69","2.95","2.88","50.55","27.96","26.65","51.20","13.87","11.43","54.81","1.92","1.6","54.55","18.79","20.28","48.09","0.77","0.9","46.15","31.92","38.07","45.60","0.51","0.74","40.74","9.65","90.29","0.999","10.54","13.55","10.41","37.73","50.31","22","20.43","20.47","51.81"
"188","Alexei Emelin","MTL","D","72","1475.85","20.497916666667","51.55","57.61","47.23","37.93","42.57","47.12","27.28","30.53","47.19","1.75","2.81","38.39","22.56","27.36","45.20","9.88","11.67","45.85","0.98","1.83","34.78","16.91","20.92","44.70","0.65","1.03","38.71","34.76","36.82","48.56","0.41","0.23","63.64","6.41","90.81","0.972","7.11","13.9","13.54","40.53","34.45","16.22","22.08","26.1","38.33"
"89","Dennis Wideman","CGY","D","51","1051.3666666667","20.615032679739","54.96","57.58","48.83","39.95","40.63","49.58","28.53","29.79","48.92","2.45","2.91","45.74","25.51","26.08","49.45","11.24","11.24","50.00","1.48","1.43","50.98","19.02","19.78","49.02","0.84","0.84","50.00","37.34","37.92","49.62","0.41","1.07","27.78","8.60","90.23","0.988","11.13","11.3","7.08","45.31","61.13","23.46","17.86","16.66","58.46"
"507","Brenden Dillon","S.J","D","76","1268.2833333333","16.687938596491","52.09","57.57","47.50","38.22","39.36","49.27","27.34","28.24","49.19","2.13","1.7","55.56","23.7","25.92","47.76","10.98","10.74","50.54","1.14","1.18","48.98","16.97","20.25","45.59","0.57","0.38","60.00","33.76","37.24","47.55","0.82","0.27","75.00","7.79","93.97","1.018","7.29","12.92","6.62","46.03","52.38","16.84","20.82","15.71","51.74"
"530","Patrik Nemeth","DAL","D","38","594.33333333333","15.640350877193","55.02","57.54","48.88","42.3","41.69","50.36","28.87","29.38","49.57","1.72","2.32","42.50","26.85","24.73","52.05","10.7","9.69","52.48","0.71","1.01","41.18","21.54","20.06","51.78","0.94","1.08","46.67","33.98","38.93","46.60","0.29","0.73","28.57","5.94","92.10","0.980","9.39","9.79","8.18","54.31","53.45","16.56","19.99","18.68","46.99"
"703","Brian Flynn","MTL","C","56","657.05","11.733035714286","42.55","57.53","42.52","31.41","40","43.99","23.83","28.58","45.47","1.64","2.65","38.30","15.8","27.03","36.89","7.4","10.23","41.97","0.91","1.83","33.33","11.2","22.4","33.33","0.85","0.73","53.85","30.73","36.54","45.69","0","0.4","0.00","6.90","90.73","0.976","10.32","16.44","25.2","49.68","29.05","13.61","20.64","35.61","27.64"
"457","Zack Kassian","EDM","R","36","448.26666666667","12.451851851852","49.26","57.42","46.17","34.27","41.76","45.07","24.36","29.45","45.27","1.34","2.28","37.04","21.82","27.31","44.41","8.57","10.44","45.07","0.8","0.54","60.00","17.67","22.49","44.00","0.36","1.43","20.00","33.25","36.93","47.38","0.39","0.77","33.33","5.49","92.27","0.978","9.5","14.05","9.5","44.97","50.00","16.86","22.09","17.13","49.61"
"807","Nathan MacKinnon","COL","C","72","1358.35","18.865972222222","63.03","57.42","52.33","48.59","41.26","54.08","36.31","30.21","54.58","3.49","2.74","56.03","28.53","25.75","52.56","11.44","11.22","50.49","1.68","1.41","54.29","22.79","19.38","54.05","1.18","0.77","60.61","43.26","37.26","53.72","1.15","0.77","60.00","9.61","90.94","1.005","15.37","13.87","7.2","37.19","68.10","27.87","18.86","15.19","64.72"
"421","Zach Redmond","COL","D","37","435.81666666667","11.778828828829","50.11","57.41","46.61","36.21","42.13","46.22","26.71","28.91","48.02","2.62","1.79","59.38","22.3","25.88","46.29","9.09","11.56","44.00","1.51","0.96","61.11","17.62","19.09","48.00","1.28","0.92","58.33","30.82","35.79","46.27","0.2","0.2","50.00","9.79","93.81","1.036","11.01","14.59","5.37","54.93","67.23","16.93","20.79","13.35","55.91"
"654","Markus Granlund","CGY, VAN","C","47","648.01666666667","13.787588652482","46.48","57.41","44.74","32.04","42.87","42.77","22.68","31.02","42.24","2.31","2.87","44.64","22.31","26.2","45.99","9.35","11.48","44.89","1.2","1.39","46.43","17.28","19.63","46.82","0.99","1.23","44.44","28.22","38.79","42.12","0.53","0.8","40.00","10.20","90.75","1.010","10","12.41","7.31","53.98","57.75","17.78","18.52","15.83","52.89"
"625","Shane Prince","NYI, OTT","L","62","696.26666666667","11.230107526882","57.39","57.39","50.00","41.71","42.31","49.64","30.68","30.85","49.86","2.59","2.41","51.72","25.77","26.02","49.75","9.82","10.94","47.30","1.29","0.95","57.69","21.26","20.11","51.39","1.03","0.8","56.25","37.47","38.46","49.34","0.62","1.12","35.71","8.43","92.18","1.006","9.39","12.15","7.32","47.91","56.19","16.2","17.84","15.86","50.54"
"399","Michael Stone","ARI","D","75","1684.9833333333","22.466444444444","55.83","57.37","49.32","41.38","43.87","48.54","29.16","31.44","48.12","2.71","2.99","47.50","24.75","26.1","48.67","11.15","10.58","51.31","1.5","1.53","49.41","18.14","20.7","46.70","0.81","0.81","50.00","37.08","39.76","48.26","0.82","0.98","45.71","9.28","90.49","0.998","10.54","12.78","11.11","43.16","48.68","23.22","20.58","21.61","51.79"
"669","Mika Zibanejad","OTT","C","81","1438.5166666667","17.759465020576","61.15","57.35","51.60","45.21","43.13","51.18","32.07","31.95","50.10","3.17","3.17","50.00","27.7","28.24","49.52","12.1","11.09","52.16","1.71","1.38","55.41","20.8","22.86","47.64","0.83","1.45","36.59","42.23","36.15","53.88","1.02","0.78","56.67","9.88","90.08","1.000","15.39","12.14","9.13","40.79","62.76","28.24","18.85","17.23","62.11"
"701","J.T. Brown","T.B","R","78","1042.1833333333","13.361324786325","50.55","57.34","46.85","38.86","43.52","47.17","28.09","31.66","47.01","2.25","1.84","54.93","21.53","24.64","46.63","8.69","9.67","47.34","1.15","1.04","52.63","17.12","19.96","46.17","1","0.54","65.00","37.42","40.75","47.87","0.33","0.42","44.44","7.99","94.18","1.022","9.96","16.93","11.57","39.84","46.26","16.47","22.57","20.5","44.55"
"371","Zach Bogosian","BUF","D","64","1430.25","22.34765625","50.84","57.3","47.01","39.43","43.67","47.45","29.41","31.55","48.25","2.52","2.89","46.51","21.31","25.97","45.08","9.56","11.07","46.34","1.51","1.68","47.37","15.66","19.86","44.09","0.78","1.17","40.00","36.6","38.48","48.75","0.55","0.36","60.00","8.56","90.82","0.994","9.23","11.24","9.77","44.13","48.57","19.72","18.63","18.63","51.42"
"513","Brandon Bollig","CGY","L","54","501.65","9.2898148148148","44.61","57.29","43.78","34.21","39.35","46.50","25","26.31","48.72","1.2","2.39","33.33","17.58","24.4","41.88","5.86","9.21","38.89","0.6","1.55","27.78","15.63","20.25","43.56","0.48","0.96","33.33","31.1","38.7","44.55","0.35","0.17","66.67","4.78","90.91","0.957","6.58","15.67","8.25","64.71","44.35","12.2","20.81","18.9","39.23"
"205","Adam Cracknell","EDM, VAN","R","52","636.01666666667","12.23108974359","45.94","57.26","44.52","33.58","41.51","44.72","23.96","29.9","44.48","1.23","1.98","38.24","19.91","30","39.89","8.4","11.04","43.20","0.66","0.94","41.18","15.35","25.28","37.77","0.38","0.88","30.00","29.98","32.16","48.25","0.14","0.55","20.00","5.12","93.38","0.985","7.92","11.13","10.57","52.73","42.86","14.24","16.98","19.43","42.30"
"576","Tom Kuhnhackl","PIT","R","42","512.4","12.2","46.14","57.26","44.62","35.36","42.74","45.28","26.81","32.67","45.08","2.46","2.69","47.73","22.95","22.95","50.00","9.84","11.24","46.67","1.52","1.76","46.43","17.49","15.61","52.83","0.78","0.31","71.43","26.89","41.27","39.45","0.51","0.85","37.50","9.17","91.76","1.009","7.03","15.57","16.16","56.09","30.30","11.36","20.61","25.06","31.19"
"263","Derek Dorsett","VAN","R","71","893.91666666667","12.590375586854","45.31","57.25","44.18","33.63","42.82","43.99","25.04","31.61","44.19","1.75","2.95","37.14","20.14","28.53","41.38","7.85","11.28","41.05","0.74","1.21","37.93","16.38","23","41.59","0.54","1.52","26.09","30.64","35.78","46.13","0.58","0.87","40.00","6.97","90.66","0.976","9.67","11.54","10.2","55.11","48.65","14.97","17.05","17.79","45.70"
"494","Seth Helgeson","N.J","D","19","265.16666666667","13.956140350877","40.28","57.25","41.30","31.23","42.54","42.33","20.36","29.19","41.10","0.45","1.81","20.00","17.2","26.7","39.18","6.79","9.5","41.67","0.23","0.91","20.00","13.88","22.93","37.70","0","0.6","0.00","29.74","36.28","45.05","0.33","0.65","33.33","2.22","93.80","0.960","6.79","9.05","4.98","65.39","57.69","16.29","15.84","12.67","56.25"
"681","Oscar Klefbom","EDM","D","30","656.25","21.875","51.29","57.23","47.26","39.04","41.23","48.63","28.25","30.54","48.06","2.38","2.65","47.27","22.67","25.42","47.15","8.05","10.79","42.72","1.37","1.55","46.88","19.5","19.5","50.00","1.1","0.98","52.94","35.13","38.03","48.01","0.26","0.4","40.00","8.41","91.32","0.997","7.95","14.17","13.99","39.22","36.25","19.47","21.58","25.51","43.29"
"128","Steve Bernier","NYI","R","24","269.46666666667","11.227777777778","48.1","57.22","45.67","31.62","41.42","43.29","24.49","30.73","44.35","1.78","1.11","61.54","21.15","27.61","43.38","9.35","10.69","46.67","0.89","0.67","57.14","15.73","22.56","41.09","0","0.3","0.00","30.55","36.34","45.67","0.96","0.32","75.00","7.27","96.38","1.036","8.46","16.25","8.68","55.22","49.35","14.03","22.27","15.81","47.01"
"297","Chris Summers","NYR","D","3","46.166666666667","15.388888888889","49.39","57.18","46.34","41.59","42.89","49.23","31.19","29.89","51.06","1.3","5.2","20.00","23.39","29.89","43.90","10.4","15.6","40.00","1.3","3.9","25.00","17.33","19.06","47.62","0","1.73","0.00","31.91","33.79","48.57","0","0","-","4.17","82.61","0.868","0","14.3","14.3","70.18","0.00","10.4","22.09","22.09","32.00"
"316","Nick Bonino","PIT","C","63","997.85","15.838888888889","52.43","57.18","47.83","38.66","40.59","48.79","29.16","29.04","50.10","2.47","1.98","55.41","25.62","26.1","49.53","10.04","9.32","51.86","1.44","1.2","54.55","20.76","22.37","48.14","0.72","0.72","50.00","32.57","39.17","45.40","0.52","0.35","60.00","8.45","93.17","1.016","10.4","13.29","15.03","46.84","40.90","17.44","18.1","23.51","42.58"
"829","Ronalds Kenins","VAN","L","8","91.283333333333","11.410416666667","41.41","57.18","42.00","34.18","46.67","42.28","24.98","30.24","45.24","0.66","1.31","33.33","19.06","27.61","40.85","5.92","13.15","31.03","0","1.31","0.00","17.53","19.28","47.62","0","0","-","31.33","40.83","43.42","0.95","0","100.00","2.63","95.65","0.983","10.52","13.8","8.54","51.27","55.17","15.12","19.72","13.8","52.27"
"148","Kyle Quincey","DET","D","47","928.88333333333","19.763475177305","45.34","57.17","44.23","34.56","44.38","43.78","25.64","31.46","44.91","2.13","2.91","42.31","22.74","26.16","46.50","9.62","11.63","45.29","1.03","1.61","39.02","17.48","19.38","47.43","0.78","0.86","47.37","26.5","38.81","40.57","0.56","0.93","37.50","8.31","90.76","0.991","8.72","15.5","14.66","46.12","37.29","15.11","21.38","23.77","38.87"
"665","Gabriel Landeskog","COL","L","75","1419.4333333333","18.925777777778","56.3","57.11","49.65","43.03","40.75","51.36","31.7","29.08","52.16","3.21","3","51.70","22.7","25.24","47.35","9.81","10.4","48.54","1.73","1.35","56.16","17.19","19.78","46.49","0.79","0.9","46.67","41.89","37.31","52.89","1.16","0.92","55.88","10.13","89.68","0.998","13.23","12.47","8.92","39.48","59.73","24.6","17.25","17.46","58.49"
"714","Phillip Di Giuseppe","CAR","L","41","584.68333333333","14.260569105691","55.93","57.06","49.50","43","44.54","49.12","30.17","32.12","48.43","2.77","2.57","51.92","25.55","28.73","47.07","10.06","12.21","45.16","1.33","1.13","54.17","20.66","22.03","48.40","1.51","1.51","50.00","38.69","34.98","52.52","0.44","0.3","60.00","9.18","92.01","1.012","12.01","13.44","8.41","45.05","58.79","19.09","18.47","15.7","54.87"
"656","Matt Nieto","S.J","L","67","881.68333333333","13.159452736318","50.9","57.03","47.16","38.18","40.69","48.40","27.42","30.01","47.75","1.63","2.65","38.10","22.46","23.95","48.39","10.82","11.77","47.89","0.82","1.84","30.77","15.52","16.24","48.86","0.36","0.82","30.77","34.31","38.34","47.23","0.69","0.29","70.00","5.96","91.16","0.971","7.01","15.65","8.57","56.35","44.98","13.2","23.07","19.67","40.17"
"793","Michael McCarron","MTL","R","20","233.63333333333","11.681666666667","52.9","57.01","48.13","38.27","41.09","48.22","27.22","30.56","47.11","1.03","3.6","22.22","20.29","23.37","46.47","10.53","8.99","53.95","0.51","2.31","18.18","13.01","19.18","40.43","0.68","1.03","40.00","39.32","38.58","50.48","0","0.37","0.00","3.77","88.24","0.920","15.15","16.44","14.12","44.94","51.75","21.06","22.6","20.29","50.93"
"845","Melker Karlsson","S.J","C","65","879.03333333333","13.52358974359","49.76","56.99","46.61","36.72","39.59","48.12","24.16","28.26","46.09","1.98","2.05","49.15","23.28","23.62","49.64","9.28","8.46","52.31","1.02","0.89","53.57","18.66","20.2","48.01","0.91","0.82","52.63","32.54","39.34","45.27","0.3","0.79","27.27","8.19","92.75","1.009","8.87","15.43","8.87","54.54","50.00","15.97","21.77","19.66","44.83"
"412","Brent Regner","FLA","D","7","81.083333333333","11.583333333333","45.14","56.98","44.20","39.22","43.66","47.32","29.6","26.64","52.63","0","1.48","0.00","13.32","26.64","33.33","3.7","9.62","27.78","0","0","-","12.83","22.69","36.11","0","0.99","0.00","42.75","38.48","52.63","0","1.07","0.00","0.00","94.44","0.944","8.88","14.8","10.36","48.84","46.15","17.02","23.68","25.16","40.35"
"621","Blake Pietila","N.J","L","7","84.233333333333","12.033333333333","39.18","56.98","40.74","29.92","42.03","41.58","19.94","32.77","37.84","1.42","1.42","50.00","12.82","23.51","35.29","5.7","10.68","34.78","1.42","1.42","50.00","9.5","17.1","35.71","0","0","-","32.92","37.04","47.06","0","0","-","7.14","95.65","1.028","8.55","12.82","7.12","55.56","54.55","12.82","20.66","12.82","50.00"
"281","Tom Sestito","PIT","L","4","23.183333333333","5.7958333333333","25.88","56.94","31.25","18.12","38.82","31.82","12.94","25.88","33.33","2.59","0","100.00","15.53","33.64","31.58","12.94","2.59","83.33","2.59","0","100.00","3.45","41.41","7.69","0","0","-","11.21","33.64","25.00","0","0","-","20.00","100.00","1.200","23.29","15.53","7.76","41.41","75.00","28.47","15.53","12.94","68.75"
"204","Daniel Winnik","TOR, WSH","L","76","1042.4","13.715789473684","49.79","56.93","46.66","36.49","43.17","45.81","26.02","30.1","46.36","1.73","2.3","42.86","22.33","24.81","47.37","9.15","9.9","48.04","0.98","1.27","43.59","17.57","19.88","46.93","0.69","0.92","42.86","33.17","40.74","44.88","0.33","0.5","40.00","6.64","92.35","0.990","8.52","14.56","13.3","48.87","39.05","14.16","19.92","21.64","39.55"
"206","Jannik Hansen","VAN","R","67","1101.0833333333","16.43407960199","47.19","56.89","45.34","36.29","45.28","44.49","26.43","32.42","44.91","3.05","2.72","52.83","22.61","30.68","42.43","10.3","12.32","45.54","1.69","1.42","54.39","16.42","24.48","40.14","0.8","1.02","44.00","30.3","32.9","47.95","0.87","0.47","64.71","11.55","91.60","1.031","12.1","16.08","10.95","41.74","52.48","19.89","22.07","19.07","51.05"
"433","Jordan Schroeder","MIN","C","26","244.81666666667","9.4160256410256","48.53","56.86","46.05","33.33","42.15","44.16","23.53","30.88","43.24","2.21","1.72","56.25","19.61","22.55","46.51","6.86","10.29","40.00","0.98","0.74","57.14","16.99","16.34","50.98","0.65","0.33","66.67","34.34","40.71","45.75","1.06","1.06","50.00","9.38","94.44","1.038","9.31","12.25","7.11","58.82","56.72","16.18","19.61","16.42","49.62"
"604","Jyrki Jokipakka","CGY, DAL","D","58","902.41666666667","15.558908045977","50.07","56.85","46.83","34.84","40.82","46.05","25.53","27.79","47.88","2.53","2.53","50.00","23.74","27.06","46.73","9.91","11.57","46.13","1.73","1.33","56.52","18.44","20.66","47.17","0.44","1.15","27.78","30.25","34.86","46.46","0.67","0.48","58.33","9.90","90.91","1.008","8.84","12.23","8.98","52.59","49.63","19.75","19.68","18.22","52.01"
"325","Paul Byron","MTL","L","62","853.03333333333","13.758602150538","46.07","56.76","44.80","32.85","42.48","43.60","24.55","31.58","43.73","1.69","3.24","34.29","19.27","26.52","42.09","8.58","12.1","41.50","1.06","1.9","35.71","14.26","19.23","42.58","0.56","1.13","33.33","30.28","36.68","45.22","0.3","0.71","30.00","6.88","89.76","0.966","11.39","18.22","18.01","48.32","38.76","15.76","23.98","28.77","35.39"
"196","Nikita Nikitin","EDM","D","11","162.83333333333","14.80303030303","65.22","56.75","53.47","46.8","42.37","52.48","32.43","31.69","50.57","1.84","3.68","33.33","29.11","27.64","51.30","14.37","9.95","59.09","1.11","1.84","37.50","19.65","23.58","45.45","0.98","1.47","40.00","45.24","35.66","55.92","0","1.06","0.00","5.68","88.37","0.941","8.84","10.32","9.21","54.53","48.98","23.21","17.32","18.79","55.26"
"360","Jason Demers","DAL","D","62","1293.8166666667","20.868010752688","58.66","56.72","50.84","42.9","41.83","50.63","29.49","29.08","50.36","2.74","2.55","51.75","28.43","26.43","51.82","10.57","11.36","48.20","1.39","1.53","47.62","23.81","20.1","54.23","0.68","0.62","52.38","35.57","36.31","49.49","0.67","0.8","45.45","9.28","91.23","1.005","8.39","12.52","13.08","46.61","39.09","19.25","20.54","23.88","44.62"
"553","Chris Wagner","ANA, COL","C","43","393.66666666667","9.1550387596899","45.11","56.7","44.31","32.77","40.69","44.61","22.86","28.65","44.38","1.07","2.29","31.82","20.88","23.47","47.08","8.54","9.3","47.86","0.91","1.07","46.15","16.46","18.9","46.55","0","1.02","0.00","27.96","38.75","41.91","0.22","0.66","25.00","4.67","92.02","0.967","9.45","17.83","6.4","51.36","59.62","13.41","23.93","16","45.60"
"406","TJ Brodie","CGY","D","70","1768.2333333333","25.260476190476","52.8","56.67","48.23","38.14","42.04","47.57","27.79","29.49","48.52","3.12","3.63","46.23","25.99","27.11","48.95","9.98","12.05","45.30","1.49","2.1","41.51","21.35","20.09","51.53","1.58","1.4","53.03","32.4","35.93","47.42","0.64","0.64","50.00","11.23","87.69","0.989","8.62","11.23","11.27","37.97","43.34","18.29","18.73","22.67","44.66"
"525","Greg McKegg","FLA","C","15","123.86666666667","8.2577777777778","42.14","56.67","42.65","33.42","45.05","42.59","25.19","35.36","41.60","1.45","1.45","50.00","18.41","18.41","50.00","7.27","8.72","45.45","0.97","1.45","40.00","14.85","12.92","53.49","0","0","-","28.69","47.58","37.61","0.7","0","100.00","5.77","95.89","1.017","8.72","16.47","7.75","56.19","52.94","18.89","24.22","17.92","51.32"
