"","Player","Team","Position","GP","TOI","TOI/GP","Goals/60","Total Assists/60","First Assists/60","Second Assists/60","Total Points/60","IPP","Shots/60","SH%","iCF/60","iFF/60","iSCF/60","iHDCF/60","Rush Attempts/60","Rebounds Created/60","PIM/60","Total Penalties/60","Minor/60","Major/60","Misconduct/60","Penalties Drawn/60","Giveaways/60","Takeaways/60","Hits/60","Hits Taken/60","Shots Blocked/60","Faceoffs Won/60","Faceoffs Lost/60","Faceoffs %"
"341","David Perron","ANA, PIT","L","71","1080.1","15.212676056338","0.67","1.33","0.83","0.5","2","60.00","8.17","8.16","13.33","10.89","8.11","4.06","0.22","1","3.33","1.67","1.67","0","0","1.11","1.11","1.22","7.89","6.89","1.28","0.11","0.44","1.11"
"367","Drew Doughty","L.A","D","82","2297.4666666667","28.017886178862","0.37","0.97","0.47","0.5","1.33","48.57","5.14","7.11","11.26","7.94","2.64","0.34","0.03","0.52","1.36","0.68","0.68","0","0","0.39","2.53","0.26","3.26","4.05","2.74","0","0","-"
"446","Victor Hedman","T.B","D","78","1799.1666666667","23.066239316239","0.33","1.23","0.73","0.5","1.57","50.54","6.04","5.52","13.61","8.97","3.33","0.57","0.2","0.9","1.53","0.63","0.6","0","0.03","0.37","2.07","1.6","2.07","4.64","4.4","0","0","-"
"471","Dmitry Orlov","WSH","D","82","1314.1666666667","16.026422764228","0.37","0.96","0.46","0.5","1.32","43.28","4.11","8.89","9.04","5.8","2.74","0.55","0.18","0.23","1.19","0.59","0.59","0","0","0.87","1.87","1.69","5.52","3.97","2.79","0","0","-"
"487","Kevin Connauton","ARI, CBJ","D","65","1087.9666666667","16.737948717949","0.28","0.66","0.17","0.5","0.94","36.96","6.01","4.59","12.68","8.38","2.43","0.28","0.17","0.72","3.31","1.27","1.1","0.11","0.06","0.94","0.72","0.83","5.51","4.74","3.2","0","0","-"
"529","Patrik Nemeth","DAL","D","38","594.33333333333","15.640350877193","0","0.81","0.3","0.5","0.81","47.06","3.63","0.00","8.28","5.75","2.22","0.4","0.3","0.61","1.41","0.71","0.71","0","0","0.4","1.92","0.5","5.86","8.58","4.74","0","0","-"
"573","Joonas Donskoi","S.J","R","76","1075.65","14.153289473684","0.61","1.39","0.89","0.5","2.01","66.67","5.97","10.28","10.54","8.37","8.76","4.24","0.17","0.73","1.12","0.56","0.56","0","0","0.89","2.06","1.84","1.73","8.26","2.57","0.11","0.06","3.72"
"673","Ryan Murphy","CAR","D","35","603.86666666667","17.253333333333","0","0.99","0.5","0.5","0.99","41.67","4.67","0.00","9.84","6.46","2.19","0.4","0.2","0.6","0.99","0.5","0.5","0","0","0.6","1.79","1.09","2.48","3.97","2.19","0","0","-"
"754","Jaccob Slavin","CAR","D","63","1322.1833333333","20.987037037037","0.09","0.82","0.32","0.5","0.91","42.55","3.81","2.38","8.4","5.67","2.18","0.36","0.18","0.68","0.36","0.18","0.18","0","0","0.5","1.13","2.45","1.86","4.81","5.4","0","0","-"
"791","Hunter Shinkaruk","CGY, VAN","C","8","119.71666666667","14.964583333333","1","0.5","0","0.5","1.5","50.00","6.01","16.67","11.53","9.52","8.02","5.01","0","0.5","1","0.5","0.5","0","0","1","1","0.5","4.51","9.52","1.5","0","0.5","0.00"
"829","Josh Jooris","CGY","R","59","725.01666666667","12.288418079096","0.33","0.74","0.25","0.5","1.08","61.90","6.62","5.00","10.68","8.28","5.88","2.57","0.33","1.08","3.06","1.32","1.24","0.08","0","0.91","1.16","1.16","5.13","4.63","2.73","9.43","11.83","3.67"
"33","Andrei Markov","MTL","D","82","1954.5333333333","23.835772357724","0.15","1.2","0.71","0.49","1.35","44.44","3.59","4.27","8.81","5.37","2.12","0.34","0.15","0.46","1.17","0.46","0.43","0","0.03","0.31","2.85","1.17","1.75","2.67","4.36","0","0","-"
"44","Mark Streit","PHI","D","62","1356.2166666667","21.874462365591","0.27","0.75","0.27","0.49","1.02","41.82","4.87","5.45","9.95","6.95","2.17","0.53","0.09","0.66","0.8","0.4","0.4","0","0","0.53","1.81","0.62","1.24","3.05","3.98","0","0","-"
"168","Andrew Ladd","CHI, WPG","L","78","1474.5666666667","18.904700854701","1.02","0.85","0.37","0.49","1.87","63.01","7.36","13.81","14.32","10.25","8.26","3.34","0.49","0.69","1.83","0.73","0.61","0.12","0","0.77","1.38","1.18","6.31","3.7","1.71","0.33","0.2","2.50"
"180","Carl Soderberg","COL","C","82","1477.2333333333","18.015040650407","0.49","1.58","1.1","0.49","2.07","76.12","6.62","7.36","10.84","8.81","5.77","2.88","0.24","0.93","1.3","0.65","0.65","0","0","0.97","1.06","1.3","1.1","3.33","2.88","13.77","15.43","1.92"
"382","Jordan Eberle","EDM","C, R","69","1232.0666666667","17.856038647343","1.22","1.07","0.58","0.49","2.29","70.15","8.42","14.45","14.41","11.35","9.35","4.29","0.39","1.02","0.68","0.34","0.34","0","0","0.93","2","1.46","1.36","4.77","1.12","0.24","0.15","3.04"
"400","Adam Henrique","N.J","C","80","1586.1166666667","19.826458333333","1.13","0.76","0.26","0.49","1.89","64.10","5.64","20.13","9","7.38","5.75","2.95","0.38","0.45","0.87","0.38","0.34","0.04","0","0.61","1.02","1.44","2.5","2.99","2.12","23.34","28.9","1.69"
"626","Vincent Trocheck","FLA","C","76","1350.5333333333","17.770175438596","1.11","1.24","0.76","0.49","2.35","73.61","7.77","14.29","13.33","10.66","8.17","3.42","0.71","1.02","1.95","0.98","0.98","0","0","1.16","1.47","1.91","5.55","6.89","1.82","24.3","24.83","2.20"
"651","Brandon Saad","CBJ","L","78","1343.0333333333","17.218376068376","1.38","0.98","0.49","0.49","2.37","71.62","10.41","13.30","17.69","13.94","10.99","5.63","0.76","1.16","0.63","0.31","0.31","0","0","0.94","1.38","1.47","1.92","2.19","1.12","0.85","0.67","2.50"
"667","Ryan Strome","NYI","C, R","71","1111.7","15.657746478873","0.43","1.08","0.59","0.49","1.51","54.90","7.12","6.06","11.87","9.5","6.48","2.64","0.32","0.76","1.51","0.76","0.76","0","0","0.49","2.05","1.89","4.16","3.08","1.03","2.1","3.02","2.22"
"730","Mikhail Grigorenko","COL","C","74","981.73333333333","13.266666666667","0.37","1.28","0.79","0.49","1.65","55.10","5.13","7.14","8.74","7.09","5.44","2.08","0.12","0.73","0.49","0.24","0.24","0","0","0.18","1.1","1.28","1.41","4.46","2.38","9.23","12.1","2.64"
"813","Rasmus Ristolainen","BUF","D","82","2073.0166666667","25.280691056911","0.26","0.93","0.43","0.49","1.19","45.56","5.85","4.46","11.46","7.61","2.58","0.41","0.29","0.67","0.96","0.32","0.26","0.03","0.03","0.52","1.39","0.58","4.02","4.89","3.97","0","0","-"
"818","Alexander Wennberg","CBJ","C","69","1094.3833333333","15.860628019324","0.44","1.75","1.26","0.49","2.19","64.52","5.32","8.25","9.32","7.57","5.98","3.45","0.16","0.99","0.11","0.05","0.05","0","0","0.99","1.15","2.3","1.75","3.23","2.52","21.93","28.62","2.38"
"92","Valtteri Filppula","T.B","C","76","1387.5166666667","18.256798245614","0.35","0.99","0.52","0.48","1.34","57.41","4.37","7.92","7.05","5.54","4.19","1.69","0.3","0.22","1.99","0.99","0.99","0","0","0.52","1.6","1.3","1.3","4.32","1.08","27.33","25.25","2.25"
"315","Nick Bonino","PIT","C","63","997.85","15.838888888889","0.54","1.2","0.72","0.48","1.74","70.73","5.83","9.28","10.04","7.82","6.97","3.01","0.06","0.6","1.86","0.84","0.78","0.06","0","0.6","1.02","1.92","1.32","4.33","4.03","27.84","27.36","3.03"
"355","Carl Hagelin","ANA, PIT","L","80","1256.55","15.706875","0.67","1.19","0.72","0.48","1.86","69.64","8.5","7.87","14.18","11.27","8.55","3.72","0.72","0.95","1.53","0.76","0.76","0","0","0.57","1.67","1.43","4.01","5.2","1.58","0.29","0.38","2.05"
"380","Jake Gardiner","TOR","D","79","1629.05","20.620886075949","0.26","0.88","0.41","0.48","1.14","46.97","4.49","5.74","11.79","7.66","3.2","0.66","0.26","0.66","1.18","0.59","0.59","0","0","0.22","2.73","1.22","3.2","5.49","2.47","0.07","0","3.68"
"428","Mike Hoffman","OTT","L","78","1368.3666666667","17.543162393162","1.27","1.32","0.83","0.48","2.59","74.68","10.61","11.98","20.39","14.56","7.76","2.5","0.35","0.96","0.79","0.39","0.39","0","0","0.61","1.97","1.93","0.96","2.63","1.27","0.35","0.44","1.95"
"523","Stephen Johns","DAL","D","14","249.61666666667","17.829761904762","0.24","0.48","0","0.48","0.72","50.00","3.12","7.69","7.21","5.53","1.44","0.24","0","0","1.44","0.72","0.72","0","0","0.72","2.64","1.44","13.22","6.25","5.05","0","0","-"
"660","Lucas Lessio","MTL","L","12","125.7","10.475","0.48","0.48","0","0.48","0.95","50.00","6.68","7.14","11.46","8.59","8.59","3.82","0.95","0.48","0.95","0.48","0.48","0","0","0.95","0.95","0.95","11.46","8.11","2.39","0","0.95","0.00"
"678","Nathan Beaulieu","MTL","D","64","1117.25","17.45703125","0.11","0.91","0.43","0.48","1.02","43.18","3.97","2.70","7.73","5.32","1.99","0.54","0.11","0.48","2.95","0.81","0.54","0.16","0.11","0.54","2.58","0.91","3.17","6.77","4.78","0","0","-"
"699","Torey Krug","BOS","D","81","1750.7166666667","21.61378600823","0.14","1.37","0.89","0.48","1.51","45.83","8.36","1.64","16.83","11.72","4.49","0.58","0.24","0.99","1.13","0.51","0.48","0.03","0","0.58","1.95","0.69","2.09","2.88","3.22","0.07","0","3.43"
"765","Ben Hutton","VAN","D","75","1490.5","19.873333333333","0.04","0.97","0.48","0.48","1.01","45.45","4.19","0.96","9.54","5.92","2.33","0.44","0.08","0.32","0.56","0.28","0.28","0","0","0.56","2.13","1.21","1.69","4.31","4.03","0","0","-"
"782","Sven Andrighetto","MTL","R","44","621.18333333333","14.117803030303","0.68","0.97","0.48","0.48","1.64","60.71","7.15","9.46","12.65","9.76","7.15","2.99","0.58","0.77","0.58","0.29","0.29","0","0","0.87","1.26","0.87","6.86","5.41","1.64","0.29","0.39","4.14"
"42","Radim Vrbata","VAN","R","63","1010.95","16.046825396825","0.77","0.83","0.36","0.47","1.6","67.50","11.81","6.53","19.7","15.13","10.15","2.67","0.53","0.83","0.71","0.36","0.36","0","0","0.18","1.6","1.19","0.89","1.72","0.71","0.24","0.59","1.70"
"55","Antoine Vermette","ARI","C","76","1264.7166666667","16.64100877193","0.81","1","0.52","0.47","1.8","57.58","5.84","13.82","9.06","7.35","4.93","2.85","0.28","0.76","4.41","1.57","1.38","0.05","0.14","0.57","1.57","1.28","2.61","3.23","2.7","35.77","28.32","2.65"
"201","Troy Brouwer","STL","R","82","1393.5666666667","16.994715447154","0.77","0.9","0.43","0.47","1.68","60.94","6.11","12.68","10.51","8.14","6.85","2.63","0.6","0.77","2.67","0.9","0.69","0.17","0.04","0.9","1.12","1.72","8.61","3.14","2.24","2.8","2.11","2.45"
"206","Rene Bourque","CBJ","R","49","511.71666666667","10.443197278912","0.35","0.59","0.12","0.47","0.94","53.33","9.03","3.90","15.36","12.19","7.62","3.63","0.47","0.7","4.46","1.76","1.64","0","0.12","1.29","0.94","1.88","9.61","5.39","2.23","0.35","0.7","3.91"
"212","Bobby Ryan","OTT","R","81","1391.1666666667","17.174897119342","0.95","1.47","0.99","0.47","2.42","71.79","7.89","12.02","14.71","10.7","7.59","3.06","0.43","1.12","1.21","0.56","0.56","0","0","1.16","2.24","2.24","4.57","4.57","1.04","0.13","0.35","1.18"
"288","Michael Frolik","CGY","R","64","1011.7666666667","15.808854166667","0.89","1.01","0.53","0.47","1.9","74.42","9.19","9.68","15.95","11.39","8.42","3.2","0.59","0.47","1.42","0.71","0.71","0","0","0.71","1.25","1.6","2.91","4.45","2.61","0.3","0.3","2.97"
"462","Jacob Josefson","N.J","C","58","900.28333333333","15.522126436782","0.27","0.67","0.2","0.47","0.93","48.28","5.73","4.65","9.8","8","6.13","2.53","0.2","0.8","1.33","0.67","0.67","0","0","0.93","1.2","1.27","4.47","6","2.67","21.53","22.93","3.23"
"566","Nino Niederreiter","MIN","R","82","1274.5666666667","15.543495934959","0.94","1.08","0.61","0.47","2.02","62.32","7.48","12.58","12.66","10.4","8.99","4.66","0.42","0.52","1.69","0.8","0.8","0","0","0.8","1.08","1.65","6.07","6.64","0.89","0.52","0.75","1.92"
"587","Micheal Ferland","CGY","L","71","895.5","12.612676056338","0.27","0.94","0.47","0.47","1.21","48.65","8.17","3.28","12.66","10.72","8.04","3.89","0.87","0.74","3.02","1.21","1.01","0.2","0","0.87","1.68","2.48","13.87","3.95","1.47","0.47","0.34","3.91"
"628","Nick Cousins","PHI","C","36","386.33333333333","10.731481481481","0.93","0.78","0.31","0.47","1.71","68.75","6.37","14.63","10.41","7.92","5.9","2.8","0.78","0.78","0.62","0.31","0.31","0","0","1.86","2.02","2.8","5.9","9.01","2.64","16.93","19.88","7.14"
"662","Nikita Kucherov","T.B","R","77","1402.35","18.212337662338","1.28","1.54","1.07","0.47","2.82","75.86","8.94","14.35","17.2","12.45","8.86","3.51","0.56","1.07","1.28","0.64","0.64","0","0","0.77","2.48","1.45","2.61","4.19","1.2","0","0.04","0.00"
"814","Bo Horvat","VAN","C","82","1404.85","17.132317073171","0.68","1.03","0.56","0.47","1.71","71.43","6.62","10.32","10.46","8.46","7.56","4.01","0.34","0.38","0.68","0.34","0.34","0","0","0.68","0.73","1.15","2.95","2.99","2.26","32.46","31.31","2.17"
"252","David Desharnais","MTL","C","65","1040.1833333333","16.002820512821","0.63","1.04","0.58","0.46","1.67","65.91","5.19","12.22","8.25","6.4","5.48","3","0.4","0.63","1.15","0.58","0.58","0","0","1.15","1.27","1.56","1.79","4.38","1.44","22.55","23.77","2.81"
"370","Zach Bogosian","BUF","D","64","1430.25","22.34765625","0.29","0.71","0.25","0.46","1.01","40.00","5.08","5.79","9.15","6.71","1.8","0.5","0.34","0.5","2.85","0.96","0.8","0.08","0.08","0.63","0.88","0.71","3.61","1.68","4.11","0","0","-"
"520","Tyler Toffoli","L.A","C","82","1419.65","17.312804878049","1.31","1.14","0.68","0.46","2.45","61.70","9","14.55","17.46","13.31","11.07","4.56","0.76","1.18","0.85","0.42","0.42","0","0","0.46","1.61","1.35","2.96","3.8","0.8","0","0.17","0.00"
"537","Devante Smith-Pelly","MTL, N.J","R","64","786.71666666667","12.292447916667","1.07","0.84","0.38","0.46","1.91","73.53","7.17","14.89","11.44","9.53","6.79","3.97","0.61","0.69","2.29","1.14","1.14","0","0","1.37","1.37","0.53","8.01","7.47","1.75","0.15","0.23","3.05"
"543","Cam Fowler","ANA","D","69","1571.8666666667","22.780676328502","0.19","0.88","0.42","0.46","1.07","33.73","4.31","4.42","9.58","6.03","2.75","0.42","0.11","0.61","1.03","0.46","0.42","0.04","0","0.23","1.22","0.65","1.64","4.5","4.28","0","0","-"
"849","Aaron Ekblad","FLA","D","78","1690.8166666667","21.677136752137","0.53","0.75","0.28","0.46","1.28","38.71","6.46","8.24","11.5","8.52","3.05","0.82","0.18","0.57","1.45","0.67","0.64","0.04","0","0.32","1.45","0.85","3.09","4.47","2.09","0","0","-"
"77","Patrick Sharp","DAL","L","76","1338.95","17.617763157895","0.9","1.57","1.12","0.45","2.46","61.80","10.13","8.85","18.19","14.52","9.9","3.81","0.76","1.12","1.21","0.54","0.49","0.04","0","0.36","2.06","2.29","3.41","3","1.08","0.72","0.76","2.17"
"123","Dion Phaneuf","OTT, TOR","D","71","1586.6166666667","22.346713615023","0.15","1.06","0.61","0.45","1.21","51.61","5.45","2.78","13.54","8.58","3.25","0.3","0.08","0.95","3.4","1.47","1.32","0.15","0","1.4","1.32","0.72","6.35","3.48","3.37","0","0","-"
"147","Kyle Quincey","DET","D","47","928.88333333333","19.763475177305","0.26","0.45","0","0.45","0.71","33.33","4","6.45","7.3","5.04","1.94","0.32","0.06","0.58","2.33","1.16","1.16","0","0","0.52","1.68","0.52","3.17","4.72","4","0","0","-"
"190","Tyler Kennedy","N.J","C","50","671.25","13.425","0.27","1.16","0.72","0.45","1.43","69.57","6.44","4.17","11.17","8.4","4.38","1.88","0.18","0.45","1.25","0.63","0.63","0","0","0.54","1.07","1.43","3.13","3.84","0.8","2.06","3.13","3.54"
"222","Matt Niskanen","WSH","D","82","2022.25","24.661585365854","0.15","0.8","0.36","0.45","0.95","34.04","4.45","3.33","9.94","6.53","2.08","0.24","0.27","0.24","1.13","0.56","0.56","0","0","0.24","1.84","1.01","4.66","5.04","4.3","0","0","-"
"267","Jamie McGinn","ANA, BUF","L","84","1200.5833333333","14.292658730159","1.1","0.85","0.4","0.45","1.95","59.09","7.8","14.10","12.19","10.69","7.75","5.15","0.6","0.65","1.65","0.55","0.45","0.05","0.05","0.55","0.95","0.9","8.2","3.45","1.35","0.2","0.15","2.86"
"290","Jamie McBain","L.A","D","44","538.4","12.236363636364","0.22","0.78","0.33","0.45","1","37.50","3.57","6.25","8.69","5.68","1","0.22","0","1.11","0.67","0.33","0.33","0","0","0.11","1.45","0.22","2.23","6.69","4.23","0","0","-"
"321","Kevin Shattenkirk","STL","D","72","1614.4","22.422222222222","0.52","1.11","0.67","0.45","1.64","54.32","6.69","7.78","13.01","9.29","3.98","0.45","0.19","0.63","1.9","0.74","0.67","0.04","0.04","0.41","1.45","1.38","3.05","3.23","4.2","0","0","-"
"417","Ben Smith","S.J, TOR","R","22","266.03333333333","12.092424242424","0.45","0.9","0.45","0.45","1.35","60.00","3.83","11.76","7.67","5.86","4.51","1.58","0.68","0.23","0","0","0","0","0","0","0.68","1.8","4.06","8.34","3.61","22.55","19.17","12.19"
"435","Kyle Palmieri","N.J","R","82","1460.3166666667","17.808739837398","1.23","1.11","0.66","0.45","2.34","75.00","9.12","13.51","16.07","12.33","7.85","3.16","0.29","0.95","1.6","0.74","0.7","0.04","0","1.81","1.44","1.77","5.3","5.34","2.1","0.41","0.7","1.52"
"707","Alex Galchenyuk","MTL","C","82","1333.2666666667","16.259349593496","1.35","1.17","0.72","0.45","2.52","69.14","9.05","14.93","16.2","12.65","9.14","4.19","0.32","1.08","0.9","0.41","0.41","0","0","0.86","1.62","1.4","2.79","5.58","1.62","16.16","17.55","2.16"
"816","Max Domi","ARI","L","81","1326.3166666667","16.374279835391","0.81","1.54","1.09","0.45","2.35","63.41","7.06","11.54","13.44","9.82","7.65","2.76","0.32","0.72","3.26","1.18","0.95","0.18","0.05","1.49","1.85","1.27","1.54","3.75","1.13","0.9","1.58","1.65"
"9","Michal Rozsival","CHI","D","51","824.18333333333","16.16045751634","0.07","0.87","0.44","0.44","0.95","36.11","2.98","2.44","6.55","3.93","1.24","0.29","0.15","0.36","2.4","0.8","0.66","0.07","0.07","0.36","1.75","0.44","5.9","9.76","4.59","0","0","-"
"72","Mike Cammalleri","N.J","L","42","809.71666666667","19.278968253968","1.04","1.78","1.33","0.44","2.82","73.08","7.56","13.73","11.41","9.71","5.71","2.22","0.07","0.67","1.33","0.67","0.67","0","0","0.59","1.78","1.41","1.11","1.78","0.96","0.52","0.52","3.70"
"82","Marek Zidlicky","NYI","D","53","825.91666666667","15.583333333333","0.29","0.87","0.44","0.44","1.16","42.11","3.49","8.33","6.76","4.72","2.11","1.02","0","0.29","1.45","0.73","0.73","0","0","0.15","1.53","0.36","2.83","5.23","4.94","0","0","-"
"283","Phil Kessel","PIT","R","82","1507.2666666667","18.381300813008","1.03","1.31","0.88","0.44","2.35","59.60","10.91","9.49","19.07","14.17","10.35","3.74","0.76","1.39","0.72","0.36","0.36","0","0","0.52","2.19","1.03","0.36","1.95","0.52","0.08","0.12","1.59"
"484","David Savard","CBJ","D","65","1506.2166666667","23.172564102564","0.16","0.84","0.4","0.44","1","39.68","4.86","3.28","10.28","7.25","2.19","0.32","0.16","0.68","1.79","0.68","0.6","0.04","0.04","0.12","0.56","0.56","4.86","4.42","4.42","0","0","-"
"542","Kevin Hayes","NYR","C","79","1079.3666666667","13.662869198312","0.78","1.22","0.78","0.44","2","72.00","7.39","10.53","13.62","10.51","6.39","3.34","0.06","0.94","1.67","0.61","0.56","0","0.06","0.44","2.33","1.33","3.28","3.61","1.28","7.62","13.56","2.00"
"676","J.T. Miller","NYR","L","82","1232.85","15.034756097561","1.07","1.02","0.58","0.44","2.09","70.49","6.57","16.30","12.31","9.05","6.23","3.07","0.44","0.58","2.24","0.78","0.63","0.1","0.05","0.68","2.97","1.95","8.47","6.18","2.34","3.31","4.33","2.11"
"16","Brian Campbell","FLA","D","82","1826.7833333333","22.277845528455","0.2","0.82","0.39","0.43","1.02","31.31","3.25","6.06","6.54","4.7","1.45","0.13","0.03","0.39","0.85","0.43","0.43","0","0","0.43","1.77","0.76","0.89","5.03","2.63","0","0","-"
"40","Derek MacKenzie","FLA","C","64","841.7","13.1515625","0.43","0.5","0.07","0.43","0.93","68.42","5.63","7.59","8.98","7.84","4.06","2.07","0.43","0.36","2.57","0.86","0.57","0.29","0","1.14","0.93","1.92","10.98","3.78","2.71","31.29","25.8","3.91"
"270","Milan Lucic","L.A","L","81","1396.2","17.237037037037","0.86","1.5","1.07","0.43","2.36","56.70","5.33","16.13","11.56","8.98","7.39","3.78","0.43","0.86","3.39","1.16","0.95","0.13","0.09","0.64","2.06","0.95","10.49","5.33","0.95","0.3","0.56","1.50"
"350","Max Pacioretty","MTL","L","82","1519.2333333333","18.527235772358","1.18","1.34","0.91","0.43","2.53","71.91","11.97","9.90","21.33","16.78","10.54","4.23","0.67","1.66","1.34","0.67","0.67","0","0","0.55","1.3","1.38","4.03","5.85","1.46","0.24","0.28","1.82"
"357","Wayne Simmonds","PHI","R","81","1395.9666666667","17.234156378601","1.38","1.2","0.77","0.43","2.58","65.22","9.84","13.97","16.89","13.67","10.4","6.88","0.39","1.76","6.32","1.81","1.33","0.21","0.26","1.59","1.33","1.07","8.25","4.73","1.89","0.21","0.09","3.07"
"368","Steven Stamkos","T.B","C","77","1521.1","19.754545454545","1.42","1.1","0.67","0.43","2.52","72.73","8.52","16.67","15.94","12.27","7.53","3.12","0.36","0.71","1.5","0.75","0.75","0","0","0.83","1.78","1.78","4.3","3.2","1.38","18.26","18.3","1.97"
"371","Luke Schenn","L.A, PHI","D","72","1265.1333333333","17.571296296296","0.19","0.57","0.14","0.43","0.76","32.65","3.6","5.26","9.53","5.17","1.71","0.09","0.05","0.66","3.89","1.09","0.71","0.28","0.09","0.52","2.51","0.52","11.1","6.17","5.03","0.05","0.05","2.37"
"406","Gustav Nyquist","DET","R","82","1243.9666666667","15.170325203252","0.82","1.25","0.82","0.43","2.07","64.18","7.77","10.56","12.64","9.84","7.96","3.28","0.29","0.58","1.64","0.82","0.82","0","0","0.72","1.25","1.35","2.8","3.57","0.92","0","0.1","0.00"
"461","Chris Kreider","NYR","L","79","1260.6","15.956962025316","1","1.05","0.62","0.43","2.05","52.44","7.52","13.29","13.33","10.47","8.47","4.47","0.38","0.62","2.76","1.05","0.9","0.1","0.05","0.76","1.76","1.09","8.42","4.71","1.57","0.24","0.05","3.97"
"496","Erik Haula","MIN","C, L","76","967.26666666667","12.727192982456","0.87","1.24","0.81","0.43","2.11","75.56","6.2","14.00","10.17","7.88","4.84","2.36","0.56","0.81","1.49","0.74","0.74","0","0","0.56","0.81","2.11","3.54","4.03","3.41","25.8","22.64","3.30"
"517","Oscar Lindberg","NYR","C","68","828.01666666667","12.176715686275","0.94","1.09","0.65","0.43","2.03","75.68","8.26","11.40","12.97","11.23","7.1","3.55","0.14","0.58","3.12","1.45","1.38","0.07","0","0.8","1.01","1.16","9.57","5.8","2.61","9.71","10.36","3.51"
"532","Justin Faulk","CAR","D","64","1538.85","24.04453125","0.62","0.82","0.39","0.43","1.44","52.86","7.17","8.70","15.4","10.06","3.9","0.62","0.35","1.05","1.05","0.47","0.43","0.04","0","0.35","1.64","1.75","4.25","2.5","2.53","0","0.04","0.00"
"567","Teemu Pulkkinen","DET","L","36","416.41666666667","11.56712962963","0.86","0.86","0.43","0.43","1.73","80.00","9.37","9.23","19.45","14.98","8.36","3.75","0.29","0.86","2.02","0.86","0.86","0","0","1.01","1.73","1.73","0.72","5.62","1.15","0","0.14","0.00"
"606","Ondrej Palat","T.B","L","62","1110.9833333333","17.919086021505","0.86","1.3","0.86","0.43","2.16","61.54","6.32","13.68","11.56","8.59","6.26","2.97","0.38","0.81","1.08","0.54","0.54","0","0","1.13","1.67","1.73","5.83","6.53","2.11","0.11","0.32","1.35"
"624","Shane Prince","NYI, OTT","L","62","696.26666666667","11.230107526882","0.52","0.95","0.52","0.43","1.46","56.67","7.58","6.82","13.36","9.91","7.32","2.33","0.86","0.78","0.86","0.43","0.43","0","0","1.21","2.07","1.64","2.07","5.17","1.21","0.34","0.09","6.89"
"641","Reid Boucher","N.J","C","39","556.53333333333","14.270085470085","0.86","1.19","0.75","0.43","2.05","79.17","7.98","10.81","13.26","10.67","6.25","2.7","0.54","0.65","0.65","0.32","0.32","0","0","0.65","0.97","0.97","3.45","5.82","1.51","0.11","0.22","3.59"
"811","Sean Monahan","CGY","C","81","1552.7666666667","19.169958847737","1.04","1.39","0.97","0.43","2.43","63.64","7.61","13.71","12.98","10.39","9.12","4.48","0.27","0.81","0.7","0.35","0.35","0","0","0.43","1.47","2.13","1.47","1.43","1.43","34.27","32.92","1.97"
"5","Jarome Iginla","COL","R","82","1300.65","15.861585365854","1.01","1.15","0.74","0.42","2.17","67.14","8.4","12.09","15.78","11.12","7.06","2.86","0.42","1.29","1.89","0.74","0.6","0.14","0","0.78","1.01","1.01","3.23","3.04","2.08","2.81","2.49","2.45"
"129","Eric Fehr","PIT","C","55","718.06666666667","13.055757575758","0.67","0.5","0.08","0.42","1.17","58.33","6.18","10.81","10.44","8.19","6.35","3.09","0.5","0.5","1.59","0.67","0.58","0.08","0","1.09","0.92","2.51","5.01","3.51","3.76","8.94","11.28","3.69"
"142","Shea Weber","NSH","D","78","1979.4","25.376923076923","0.61","0.94","0.52","0.42","1.55","50.00","5.73","10.58","11.52","8.49","2.58","0.3","0.12","0.58","0.82","0.36","0.33","0.03","0","0.27","1.18","0.58","5.12","1.76","4.85","0","0","-"
"233","Cody Franson","BUF","D","59","993.4","16.837288135593","0.24","0.79","0.36","0.42","1.03","53.13","5.56","4.35","11.42","7.61","2.11","0.18","0.24","0.66","1.57","0.79","0.79","0","0","0.12","1.87","0.85","3.68","2.36","3.38","0","0","-"
"323","James van Riemsdyk","TOR","L","40","710.51666666667","17.762916666667","1.18","1.27","0.84","0.42","2.45","72.50","10.89","10.85","19.25","15.03","12.24","5.15","0.59","1.6","0.51","0.25","0.25","0","0","0.51","1.1","2.45","4.39","4.98","0.59","0.08","0.08","4.22"
"375","Josh Bailey","NYI","R","81","1283.8","15.849382716049","0.56","0.93","0.51","0.42","1.5","61.54","4.91","11.43","8.88","6.78","5.98","2.62","0.23","0.47","1.03","0.51","0.51","0","0","0.47","2.29","1.92","2.1","2.99","1.17","0.65","0.93","1.92"
"528","Charlie Coyle","MIN","C","82","1419.2","17.307317073171","0.89","0.89","0.47","0.42","1.78","60.00","5.92","15.00","9.85","7.91","6.05","3.38","0.3","0.25","0.68","0.34","0.34","0","0","1.48","1.27","1.52","5.54","3.64","2.58","9.64","11.58","1.92"
"694","Barclay Goodrow","S.J","R","14","143.78333333333","10.270238095238","0","1.25","0.83","0.42","1.25","60.00","2.92","0.00","5.01","5.01","2.5","1.25","0","0.42","6.68","2.09","1.25","0.83","0","2.5","1.67","1.25","3.34","7.51","1.67","1.67","0.83","27.82"
"706","Ryan Murray","CBJ","D","82","1873.3833333333","22.846138211382","0.13","0.67","0.26","0.42","0.8","27.17","2.88","4.44","6.34","3.97","1.73","0.22","0.1","0.45","1.28","0.64","0.64","0","0","0.1","1.25","0.54","1.63","3.23","5.48","0","0","-"
